"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1023,5081,4676,42,92,0.8,
"De 45 a 49 años (038)",956,5176,4677,5,90.4,0.1,
"De 50 y más años (039)",3258,19875,16937,,85.2,,
"Viudo(a) (040)",2311,12742,10387,7,81.5,0.1,
"De 15 a 19 años (042)",2,6,6,,100,,
"De 20 a 24 años (043)",8,11,11,2,100,18.2,
"De 25 a 29 años (044)",19,63,57,,90.5,,
"De 30 a 34 años (045)",43,120,111,1,92.5,0.8,
"De 35 a 39 años (046)",75,329,292,2,88.8,0.6,
"De 40 a 44 años (047)",104,473,431,2,91.1,0.4,
"De 45 a 49 años (048)",138,681,609,,89.4,,
"De 50 y más años (049)",1922,11059,8870,,80.2,,
"Divorciado(a) (050)",127,531,451,1,84.9,0.2,
"De 15 a 19 años (052)",2,,,,,,
"De 20 a 24 años (053)",5,5,5,,100,,
"De 25 a 29 años (054)",6,11,11,,100,,
"De 30 a 34 años (055)",9,33,26,1,78.8,3,
"De 35 a 39 años (056)",9,28,25,,89.3,,
"De 40 a 44 años (057)",16,62,59,,95.2,,
"De 45 a 49 años (058)",12,53,43,,81.1,,
"De 50 y más años (059)",68,339,282,,83.2,,
"Soltero(a) (060)",9679,1567,1464,55,93.4,3.5,
"De 12 a 14 años (061)",2951,4,3,,75,,
"De 15 a 19 años (062)",3398,78,76,17,97.4,21.8,
"De 20 a 24 años (063)",1409,160,156,22,97.5,13.8,
"De 25 a 29 años (064)",655,195,188,6,96.4,3.1,
"De 30 a 34 años (065)",371,223,205,5,91.9,2.2,
"De 35 a 39 años (066)",217,163,159,5,97.5,3.1,
"De 40 a 44 años (067)",169,192,181,,94.3,,
"De 45 a 49 años (068)",121,135,126,,93.3,,
"De 50 y más años (069)",388,417,370,,88.7,,
,,,,,,,
"URBANA (080)",13725,32192,28667,542,89.1,1.7,
"De 12 a 14 años (081)",1513,8,8,1,100,12.5,
"De 15 a 19 años (082)",2024,169,165,49,97.6,29,
"De 20 a 24 años (083)",1563,1075,1032,157,96,14.6,
"De 25 a 29 años (084)",1375,2018,1940,128,96.1,6.3,
"De 30 a 34 años (085)",1336,3114,2947,96,94.6,3.1,
"De 35 a 39 años (086)",1267,3960,3714,79,93.8,2,
"De 40 a 44 años (087)",1045,3943,3668,30,93,0.8,
"De 45 a 49 años (088)",784,3392,3097,2,91.3,0.1,
"De 50 y más años (089)",2818,14513,12096,,83.3,,
"Conviviente (090)",3900,9741,9098,410,93.4,4.2,
"De 12 a 14 años (091)",14,3,3,,100,,
"De 15 a 19 años (092)",205,117,113,38,96.6,32.5,
"De 20 a 24 años (093)",707,849,810,131,95.4,15.4,
"De 25 a 29 años (094)",820,1467,1412,105,96.3,7.2,
"De 30 a 34 años (095)",748,1879,1789,70,95.2,3.7,
"De 35 a 39 años (096)",590,1876,1773,49,94.5,2.6,
"De 40 a 44 años (097)",349,1326,1242,15,93.7,1.1,
"De 45 a 49 años (098)",183,840,784,2,93.3,0.2,
"De 50 y más años (099)",284,1384,1172,,84.7,,
"Separado(a) (100)",777,2255,2030,37,90,1.6,
"De 12 a 14 años (101)",2,1,1,1,100,100,
"De 15 a 19 años (102)",18,14,14,7,100,50,
"De 20 a 24 años (103)",76,96,95,10,99,10.4,
"De 25 a 29 años (104)",79,141,135,6,95.7,4.3,
"De 30 a 34 años (105)",114,255,238,6,93.3,2.4,
"De 35 a 39 años (106)",102,291,268,5,92.1,1.7,
"De 40 a 44 años (107)",123,437,407,2,93.1,0.5,
"De 45 a 49 años (108)",69,249,219,,88,,
"De 50 y más años (109)",194,771,653,,84.7,,
"Casado(a) (110)",2919,13292,11840,72,89.1,0.5,
"De 12 a 14 años (111)",3,2,2,,100,,
"De 15 a 19 años (112)",11,8,8,1,100,12.5,
"De 20 a 24 años (113)",36,55,54,7,98.2,12.7,
"De 25 a 29 años (114)",143,289,279,13,96.5,4.5,
"De 30 a 34 años (115)",277,827,774,18,93.6,2.2,
"De 35 a 39 años (116)",413,1533,1434,21,93.5,1.4,
"De 40 a 44 años (117)",429,1837,1708,12,93,0.7,
"De 45 a 49 años (118)",393,1884,1716,,91.1,,
"De 50 y más años (119)",1214,6857,5865,,85.5,,
"Viudo(a) (120)",1109,5930,4807,3,81.1,0.1,
"De 15 a 19 años (122)",1,4,4,,100,,
"De 20 a 24 años (123)",4,5,5,1,100,20,
"De 25 a 29 años (124)",13,44,42,,95.5,,
"De 30 a 34 años (125)",20,55,52,,94.5,,
"De 35 a 39 años (126)",40,159,140,1,88.1,0.6,
"De 40 a 44 años (127)",52,223,199,1,89.2,0.4,
"De 45 a 49 años (128)",68,304,273,,89.8,,
"De 50 y más años (129)",911,5136,4092,,79.7,,
"Divorciado(a) (130)",57,255,207,,81.2,,
"De 15 a 19 años (132)",2,,,,,,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 25 a 29 años (134)",1,2,2,,100,,
"De 30 a 34 años (135)",4,12,11,,91.7,,
"De 35 a 39 años (136)",2,3,3,,100,,
"De 40 a 44 años (137)",6,21,20,,95.2,,
"De 45 a 49 años (138)",8,37,29,,78.4,,
"De 50 y más años (139)",33,179,141,,78.8,,
"Soltero(a) (140)",4963,719,685,20,95.3,2.8,
"De 12 a 14 años (141)",1494,2,2,,100,,
"De 15 a 19 años (142)",1787,26,26,3,100,11.5,
"De 20 a 24 años (143)",739,69,67,8,97.1,11.6,
"De 25 a 29 años (144)",319,75,70,4,93.3,5.3,
"De 30 a 34 años (145)",173,86,83,2,96.5,2.3,
"De 35 a 39 años (146)",120,98,96,3,98,3.1,
"De 40 a 44 años (147)",86,99,92,,92.9,,
"De 45 a 49 años (148)",63,78,76,,97.4,,
"De 50 y más años (149)",182,186,173,,93,,
,,,,,,,
"RURAL (160)",14377,43433,38360,705,88.3,1.6,
"De 12 a 14 años (161)",1474,8,7,1,87.5,12.5,
"De 15 a 19 años (162)",1909,261,251,86,96.2,33,
"De 20 a 24 años (163)",1550,1320,1262,182,95.6,13.8,
"De 25 a 29 años (164)",1340,2426,2292,156,94.5,6.4,
"De 30 a 34 años (165)",1194,3375,3169,124,93.9,3.7,
"De 35 a 39 años (166)",1096,4208,3942,91,93.7,2.2,
"De 40 a 44 años (167)",1085,5206,4791,60,92,1.2,
"De 45 a 49 años (168)",918,4775,4317,5,90.4,0.1,
"De 50 y más años (169)",3811,21854,18329,,83.9,,
"Conviviente (170)",3557,10383,9591,483,92.4,4.7,
"De 12 a 14 años (171)",13,6,6,1,100,16.7,
"De 15 a 19 años (172)",255,170,162,62,95.3,36.5,
"De 20 a 24 años (173)",742,1017,970,152,95.4,14.9,
"De 25 a 29 años (174)",742,1692,1592,123,94.1,7.3,
"De 30 a 34 años (175)",586,1844,1742,76,94.5,4.1,
"De 35 a 39 años (176)",409,1621,1516,43,93.5,2.7,
"De 40 a 44 años (177)",282,1365,1263,26,92.5,1.9,
"De 45 a 49 años (178)",179,874,809,,92.6,,
"De 50 y más años (179)",349,1794,1531,,85.3,,
"Separado(a) (180)",611,1743,1571,29,90.1,1.7,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",28,30,30,10,100,33.3,
"De 20 a 24 años (183)",70,92,91,7,98.9,7.6,
"De 25 a 29 años (184)",93,150,144,4,96,2.7,
"De 30 a 34 años (185)",73,155,148,1,95.5,0.6,
"De 35 a 39 años (186)",72,216,201,4,93.1,1.9,
"De 40 a 44 años (187)",64,213,200,3,93.9,1.4,
"De 45 a 49 años (188)",44,159,147,,92.5,,
"De 50 y más años (189)",166,728,610,,83.8,,
"Casado(a) (190)",4221,23371,20595,154,88.1,0.7,
"De 12 a 14 años (191)",3,,,,,,
"De 15 a 19 años (192)",14,7,7,,100,,
"De 20 a 24 años (193)",60,110,102,8,92.7,7.3,
"De 25 a 29 años (194)",158,436,414,28,95,6.4,
"De 30 a 34 años (195)",309,1153,1083,42,93.9,3.6,
"De 35 a 39 años (196)",476,2111,1988,41,94.2,1.9,
"De 40 a 44 años (197)",594,3244,2968,30,91.5,0.9,
"De 45 a 49 años (198)",563,3292,2961,5,89.9,0.2,
"De 50 y más años (199)",2044,13018,11072,,85.1,,
"Viudo(a) (200)",1202,6812,5580,4,81.9,0.1,
"De 15 a 19 años (202)",1,2,2,,100,,
"De 20 a 24 años (203)",4,6,6,1,100,16.7,
"De 25 a 29 años (204)",6,19,15,,78.9,,
"De 30 a 34 años (205)",23,65,59,1,90.8,1.5,
"De 35 a 39 años (206)",35,170,152,1,89.4,0.6,
"De 40 a 44 años (207)",52,250,232,1,92.8,0.4,
"De 45 a 49 años (208)",70,377,336,,89.1,,
"De 50 y más años (209)",1011,5923,4778,,80.7,,
"Divorciado(a) (210)",70,276,244,1,88.4,0.4,
"De 20 a 24 años (213)",4,4,4,,100,,
"De 25 a 29 años (214)",5,9,9,,100,,
"De 30 a 34 años (215)",5,21,15,1,71.4,4.8,
"De 35 a 39 años (216)",7,25,22,,88,,
"De 40 a 44 años (217)",10,41,39,,95.1,,
"De 45 a 49 años (218)",4,16,14,,87.5,,
"De 50 y más años (219)",35,160,141,,88.1,,
"Soltero(a) (220)",4716,848,779,34,91.9,4,
"De 12 a 14 años (221)",1457,2,1,,50,,
"De 15 a 19 años (222)",1611,52,50,14,96.2,26.9,
"De 20 a 24 años (223)",670,91,89,14,97.8,15.4,
"De 25 a 29 años (224)",336,120,118,1,98.3,0.8,
"De 30 a 34 años (225)",198,137,122,3,89.1,2.2,
"De 35 a 39 años (226)",97,65,63,2,96.9,3.1,
"De 40 a 44 años (227)",83,93,89,,95.7,,
"De 45 a 49 años (228)",58,57,50,,87.7,,
"De 50 y más años (229)",206,231,197,,85.3,,
