"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",7,,,4,,,,1,2
"Industrias manufactureras (048)",109,27,,45,25,2,7,,3
"Construcción (050)",5,,1,2,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",448,51,,160,139,15,36,20,27
"Venta, mant.y rep. veh.autom.y motoc. (052)",5,,,1,,,1,,3
"Comercio al por mayor (053)",21,2,,7,4,3,1,1,3
"Comercio al por menor (054)",422,49,,152,135,12,34,19,21
"Hoteles y restaurantes (055)",140,21,,63,43,3,7,2,1
"Trans., almac. y comunicaciones (056)",20,,,3,7,3,4,,3
"Intermediación financiera (057)",3,,,,1,,,,2
"Activid.inmobil., empres. y de alquiler (058)",72,,,6,5,5,23,7,26
"Admin.pub. y defensa; p. segur.soc.afil (059)",38,1,,1,9,2,11,4,10
"Enseñanza (060)",365,,,,32,20,194,10,109
"Servicios sociales y de salud (061)",88,,,13,9,5,20,2,39
"Otras activ. serv.comun.soc y personales (062)",78,16,,25,16,4,6,3,8
"Hogares privados con servicio doméstico (063)",302,65,,172,48,2,6,4,5
"Actividad economica no especificada (065)",263,63,,116,42,9,14,10,9
,,,,,,,,,
"URBANA (066)",4343,212,8,1283,1165,219,733,149,574
"Agric., ganadería, caza y silvicultura (067)",1008,97,4,545,253,17,45,9,38
"Pesca (068)",1,,,,1,,,,
"Explotación de minas y canteras (069)",12,,,,4,1,2,1,4
"Industrias manufactureras (070)",237,6,,79,102,16,17,4,13
"Suministro de electricidad, gas y agua (071)",4,,,,2,,1,,1
"Construcción (072)",228,1,2,83,100,5,17,4,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",879,47,1,246,309,59,101,40,76
"Venta, mant.y rep. veh.autom.y motoc. (074)",55,,,8,16,5,13,2,11
"Comercio al por mayor (075)",37,2,,8,10,5,4,2,6
"Comercio al por menor (076)",787,45,1,230,283,49,84,36,59
"Hoteles y restaurantes (077)",126,8,,46,52,6,9,4,1
"Trans., almac. y comunicaciones (078)",213,1,1,44,111,11,28,5,12
"Intermediación financiera (079)",10,,,,1,,1,2,6
"Activid.inmobil., empres. y de alquiler (080)",142,,,13,8,12,39,11,59
"Admin.pub. y defensa; p. segur.soc.afil (081)",138,3,,18,30,6,29,11,41
"Enseñanza (082)",624,,,,26,28,354,22,194
"Servicios sociales y de salud (083)",107,,,6,12,9,27,2,51
"Otras activ. serv.comun.soc y personales (084)",197,17,,59,52,17,17,13,22
"Hogares privados con servicio doméstico (085)",155,18,,78,42,2,6,4,5
"Actividad economica no especificada (087)",262,14,,66,60,30,40,17,35
"Hombres (088)",2902,103,7,907,842,155,440,90,358
"Agric., ganadería, caza y silvicultura (089)",889,76,4,487,221,17,40,8,36
"Pesca (090)",1,,,,1,,,,
"Explotación de minas y canteras (091)",9,,,,4,1,2,,2
"Industrias manufactureras (092)",186,4,,59,83,14,12,4,10
"Suministro de electricidad, gas y agua (093)",4,,,,2,,1,,1
"Construcción (094)",224,1,1,81,99,5,17,4,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",518,10,1,136,190,44,66,20,51
"Venta, mant.y rep. veh.autom.y motoc. (096)",50,,,7,16,5,12,2,8
"Comercio al por mayor (097)",17,,,1,7,2,3,1,3
"Comercio al por menor (098)",451,10,1,128,167,37,51,17,40
"Hoteles y restaurantes (099)",34,,,9,18,3,2,2,
"Trans., almac. y comunicaciones (100)",202,1,1,42,108,10,26,5,9
"Intermediación financiera (101)",7,,,,,,1,2,4
"Activid.inmobil., empres. y de alquiler (102)",76,,,7,3,7,20,4,35
"Admin.pub. y defensa; p. segur.soc.afil (103)",111,2,,17,27,4,21,9,31
"Enseñanza (104)",321,,,,10,12,183,14,102
"Servicios sociales y de salud (105)",39,,,,4,4,11,,20
"Otras activ. serv.comun.soc y personales (106)",127,2,,40,37,13,11,10,14
"Hogares privados con servicio doméstico (107)",7,,,2,5,,,,
"Actividad economica no especificada (109)",147,7,,27,30,21,27,8,27
"Mujeres (110)",1441,109,1,376,323,64,293,59,216
"Agric., ganadería, caza y silvicultura (111)",119,21,,58,32,,5,1,2
"Explotación de minas y canteras (113)",3,,,,,,,1,2
"Industrias manufactureras (114)",51,2,,20,19,2,5,,3
"Construcción (116)",4,,1,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",361,37,,110,119,15,35,20,25
"Venta, mant.y rep. veh.autom.y motoc. (118)",5,,,1,,,1,,3
"Comercio al por mayor (119)",20,2,,7,3,3,1,1,3
"Comercio al por menor (120)",336,35,,102,116,12,33,19,19
"Hoteles y restaurantes (121)",92,8,,37,34,3,7,2,1
"Trans., almac. y comunicaciones (122)",11,,,2,3,1,2,,3
"Intermediación financiera (123)",3,,,,1,,,,2
"Activid.inmobil., empres. y de alquiler (124)",66,,,6,5,5,19,7,24
"Admin.pub. y defensa; p. segur.soc.afil (125)",27,1,,1,3,2,8,2,10
"Enseñanza (126)",303,,,,16,16,171,8,92
"Servicios sociales y de salud (127)",68,,,6,8,5,16,2,31
"Otras activ. serv.comun.soc y personales (128)",70,15,,19,15,4,6,3,8
"Hogares privados con servicio doméstico (129)",148,18,,76,37,2,6,4,5
"Actividad economica no especificada (131)",115,7,,39,30,9,13,9,8
,,,,,,,,,
"RURAL (132)",10099,1492,20,6852,1401,60,160,39,75
"Agric., ganadería, caza y silvicultura (133)",8557,1286,19,6080,1074,32,49,14,3
"Pesca (134)",2,,,2,,,,,
"Explotación de minas y canteras (135)",25,,,18,6,,,,1
"Industrias manufactureras (136)",226,34,,138,46,1,5,1,1
"Suministro de electricidad, gas y agua (137)",8,,,5,3,,,,
"Construcción (138)",160,10,,94,46,1,6,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",216,22,1,116,57,6,8,1,5
"Venta, mant.y rep. veh.autom.y motoc. (140)",13,,,2,5,3,3,,
"Comercio al por mayor (141)",9,1,,5,3,,,,
"Comercio al por menor (142)",194,21,1,109,49,3,5,1,5
"Hoteles y restaurantes (143)",58,13,,32,13,,,,
"Trans., almac. y comunicaciones (144)",89,,,32,42,4,6,3,2
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",16,,,1,,,8,1,6
"Admin.pub. y defensa; p. segur.soc.afil (147)",51,,,8,25,3,6,8,1
"Enseñanza (148)",136,,,,22,6,59,5,44
"Servicios sociales y de salud (149)",26,,,7,1,1,8,,9
"Otras activ. serv.comun.soc y personales (150)",50,6,,30,11,1,,1,1
"Hogares privados con servicio doméstico (151)",167,51,,102,12,2,,,
"Actividad economica no especificada (153)",311,70,,187,43,3,4,3,1
"Hombres (154)",8468,1069,16,5876,1257,54,117,34,45
"Agric., ganadería, caza y silvicultura (155)",7542,1019,15,5396,1016,32,47,14,3
"Pesca (156)",2,,,2,,,,,
"Explotación de minas y canteras (157)",21,,,14,6,,,,1
"Industrias manufactureras (158)",168,9,,113,40,1,3,1,1
"Suministro de electricidad, gas y agua (159)",8,,,5,3,,,,
"Construcción (160)",159,10,,94,46,1,5,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",129,8,1,66,37,6,7,1,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",13,,,2,5,3,3,,
"Comercio al por mayor (163)",8,1,,5,2,,,,
"Comercio al por menor (164)",108,7,1,59,30,3,4,1,3
"Hoteles y restaurantes (165)",10,,,6,4,,,,
"Trans., almac. y comunicaciones (166)",80,,,31,38,2,4,3,2
"Intermediación financiera (167)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (168)",10,,,1,,,4,1,4
"Admin.pub. y defensa; p. segur.soc.afil (169)",40,,,8,19,3,3,6,1
"Enseñanza (170)",74,,,,6,2,36,3,27
"Servicios sociales y de salud (171)",6,,,,,1,4,,1
"Otras activ. serv.comun.soc y personales (172)",42,5,,24,10,1,,1,1
"Hogares privados con servicio doméstico (173)",13,4,,6,1,2,,,
"Actividad economica no especificada (175)",163,14,,110,31,3,3,2,
"Mujeres (176)",1631,423,4,976,144,6,43,5,30
"Agric., ganadería, caza y silvicultura (177)",1015,267,4,684,58,,2,,
"Explotación de minas y canteras (179)",4,,,4,,,,,
"Industrias manufactureras (180)",58,25,,25,6,,2,,
"Construcción (182)",1,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",87,14,,50,20,,1,,2
"Comercio al por mayor (185)",1,,,,1,,,,
"Comercio al por menor (186)",86,14,,50,19,,1,,2
"Hoteles y restaurantes (187)",48,13,,26,9,,,,
"Trans., almac. y comunicaciones (188)",9,,,1,4,2,2,,
"Activid.inmobil., empres. y de alquiler (190)",6,,,,,,4,,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,,,,6,,3,2,
"Enseñanza (192)",62,,,,16,4,23,2,17
"Servicios sociales y de salud (193)",20,,,7,1,,4,,8
"Otras activ. serv.comun.soc y personales (194)",8,1,,6,1,,,,
"Hogares privados con servicio doméstico (195)",154,47,,96,11,,,,
"Actividad economica no especificada (197)",148,56,,77,12,,1,1,1
