"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",170,125,,37,5,3,,
"Jefes y empleados de oficina (095)",62,62,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",282,83,6,174,6,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",12167,4,1,10805,1357,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",417,,297,106,8,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",785,103,260,381,21,20,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",8995,68,5828,49,,3011,39,
"Otra (101)",4,4,,,,,,
"Ocupaciñn no especificada (102)",192,20,62,89,7,14,,
"Desocupado (103)",248,,,,,,,248
"Mujeres (104)",5225,542,837,1757,161,1538,273,117
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",211,174,,30,3,4,,
"Técnicos de nivel medio y trab. asimilados (107)",81,55,,15,9,2,,
"Jefes y empleados de oficina (108)",48,48,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",657,88,13,436,28,92,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",821,,,723,97,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",26,,6,17,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (112)",70,,9,53,3,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2600,104,759,117,1,1346,273,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",590,69,50,366,19,86,,
"Desocupado (116)",117,,,,,,,117
