"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1984,28,99,418,722,305,11,401
"Sup. no Univ. incompleta (050)",1951,,6,24,94,351,788,688
"De 15 a 19 años (052)",56,,,,,,22,34
"De 20 a 24 años (053)",454,,,,,1,196,257
"De 25 a 29 años (054)",422,,,,,33,226,163
"De 30 a 34 años (055)",321,,,,,52,172,97
"De 35 a 39 años (056)",283,,,,6,95,121,61
"De 40 a 44 años (057)",195,,,,17,95,47,36
"De 45 a 49 años (058)",96,,,,25,54,4,13
"De 50 y más años (059)",124,,6,24,46,21,,27
"Sup. no Univ. completa (060)",3888,8,25,122,413,871,1290,1159
"De 20 a 24 años (063)",327,,,,,,129,198
"De 25 a 29 años (064)",607,,,,,31,289,287
"De 30 a 34 años (065)",677,,,,,90,390,197
"De 35 a 39 años (066)",690,,,,8,198,325,159
"De 40 a 44 años (067)",530,,,,41,256,124,109
"De 45 a 49 años (068)",416,,,1,105,204,30,76
"De 50 y más años (069)",641,8,25,121,259,92,3,133
"Sup. Univ. incompleta (070)",1201,1,1,29,55,201,395,519
"De 15 a 19 años (072)",28,,,,,,6,22
"De 20 a 24 años (073)",288,,,,,1,86,201
"De 25 a 29 años (074)",238,,,,,5,97,136
"De 30 a 34 años (075)",175,,,,,26,92,57
"De 35 a 39 años (076)",176,,,,1,59,72,44
"De 40 a 44 años (077)",117,,,,6,52,34,25
"De 45 a 49 años (078)",91,,,2,17,48,7,17
"De 50 y más años (079)",88,1,1,27,31,10,1,17
"Sup. Univ. completa (080)",2493,5,12,81,234,522,767,872
"De 20 a 24 años (083)",168,,,,,1,40,127
"De 25 a 29 años (084)",403,,,,,10,153,240
"De 30 a 34 años (085)",504,,,,,58,273,173
"De 35 a 39 años (086)",387,,,,3,91,191,102
"De 40 a 44 años (087)",366,,,,17,169,91,89
"De 45 a 49 años (088)",263,,,,70,126,19,48
"De 50 y más años (089)",402,5,12,81,144,67,,93
,,,,,,,,
"URBANA (100)",39617,257,976,2461,4697,8574,12557,10095
"De 12 a 14 años (101)",61,,,,,,8,53
"De 15 a 19 años (102)",1327,,,,,,746,581
"De 20 a 24 años (103)",4306,,,,,14,2414,1878
"De 25 a 29 años (104)",5023,,,,,361,2931,1731
"De 30 a 34 años (105)",5126,,,,4,1012,2842,1268
"De 35 a 39 años (106)",5271,,,,115,1902,2230,1024
"De 40 a 44 años (107)",4594,,,3,463,2224,1064,840
"De 45 a 49 años (108)",3633,,,34,984,1753,283,579
"De 50 y más años (109)",10276,257,976,2424,3131,1308,39,2141
"Sin nivel (110)",1668,48,143,263,285,237,191,501
"De 15 a 19 años (112)",11,,,,,,6,5
"De 20 a 24 años (113)",43,,,,,,19,24
"De 25 a 29 años (114)",62,,,,,5,38,19
"De 30 a 34 años (115)",73,,,,,15,33,25
"De 35 a 39 años (116)",96,,,,,26,42,28
"De 40 a 44 años (117)",103,,,1,9,41,34,18
"De 45 a 49 años (118)",111,,,,15,57,15,24
"De 50 y más años (119)",1169,48,143,262,261,93,4,358
"Educacion Inicial (120)",40,,,,,2,19,19
"De 12 a 14 años (121)",1,,,,,,1,
"De 15 a 19 años (122)",5,,,,,,2,3
"De 20 a 24 años (123)",11,,,,,,4,7
"De 25 a 29 años (124)",10,,,,,1,5,4
"De 30 a 34 años (125)",9,,,,,,7,2
"De 35 a 39 años (126)",4,,,,,1,,3
"Primaria (130)",14212,167,690,1511,2223,3275,3568,2778
"De 12 a 14 años (131)",28,,,,,,4,24
"De 15 a 19 años (132)",349,,,,,,207,142
"De 20 a 24 años (133)",839,,,,,3,567,269
"De 25 a 29 años (134)",1199,,,,,111,825,263
"De 30 a 34 años (135)",1391,,,,1,296,831,263
"De 35 a 39 años (136)",1581,,,,31,653,652,245
"De 40 a 44 años (137)",1553,,,2,157,799,347,248
"De 45 a 49 años (138)",1369,,,13,356,686,115,199
"De 50 y más años (139)",5903,167,690,1496,1678,727,20,1125
"Secundaria (140)",14255,28,99,432,1401,3125,5574,3596
"De 12 a 14 años (141)",32,,,,,,3,29
"De 15 a 19 años (142)",878,,,,,,503,375
"De 20 a 24 años (143)",2192,,,,,8,1379,805
"De 25 a 29 años (144)",2099,,,,,165,1304,630
"De 30 a 34 años (145)",1996,,,,3,475,1055,463
"De 35 a 39 años (146)",2064,,,,66,781,834,383
"De 40 a 44 años (147)",1745,,,,219,817,392,317
"De 45 a 49 años (148)",1291,,,18,398,578,93,204
"De 50 y más años (149)",1958,28,99,414,715,301,11,390
"Sup. no Univ. incompleta (150)",1928,,6,23,93,349,779,678
"De 15 a 19 años (152)",56,,,,,,22,34
"De 20 a 24 años (153)",446,,,,,1,193,252
"De 25 a 29 años (154)",420,,,,,33,225,162
"De 30 a 34 años (155)",316,,,,,52,170,94
"De 35 a 39 años (156)",281,,,,6,95,119,61
"De 40 a 44 años (157)",191,,,,16,93,46,36
"De 45 a 49 años (158)",96,,,,25,54,4,13
"De 50 y más años (159)",122,,6,23,46,21,,26
"Sup. no Univ. completa (160)",3841,8,25,122,407,867,1272,1140
"De 20 a 24 años (163)",324,,,,,,128,196
"De 25 a 29 años (164)",595,,,,,31,285,279
"De 30 a 34 años (165)",667,,,,,90,384,193
"De 35 a 39 años (166)",686,,,,8,197,322,159
"De 40 a 44 años (167)",521,,,,39,255,120,107
"De 45 a 49 años (168)",413,,,1,104,204,30,74
"De 50 y más años (169)",635,8,25,121,256,90,3,132
"Sup. Univ. incompleta (170)",1192,1,1,29,55,200,391,515
"De 15 a 19 años (172)",28,,,,,,6,22
"De 20 a 24 años (173)",285,,,,,1,85,199
"De 25 a 29 años (174)",236,,,,,5,96,135
"De 30 a 34 años (175)",174,,,,,26,91,57
"De 35 a 39 años (176)",174,,,,1,59,71,43
"De 40 a 44 años (177)",117,,,,6,52,34,25
"De 45 a 49 años (178)",91,,,2,17,48,7,17
"De 50 y más años (179)",87,1,1,27,31,9,1,17
"Sup. Univ. completa (180)",2481,5,12,81,233,519,763,868
"De 20 a 24 años (183)",166,,,,,1,39,126
"De 25 a 29 años (184)",402,,,,,10,153,239
"De 30 a 34 años (185)",500,,,,,58,271,171
"De 35 a 39 años (186)",385,,,,3,90,190,102
"De 40 a 44 años (187)",364,,,,17,167,91,89
"De 45 a 49 años (188)",262,,,,69,126,19,48
"De 50 y más años (189)",402,5,12,81,144,67,,93
,,,,,,,,
"RURAL (200)",3377,17,36,121,288,582,1588,745
"De 12 a 14 años (201)",13,,,,,,2,11
"De 15 a 19 años (202)",289,,,,,,191,98
"De 20 a 24 años (203)",542,,,,,1,380,161
"De 25 a 29 años (204)",458,,,,,20,338,100
"De 30 a 34 años (205)",403,,,,,52,285,66
"De 35 a 39 años (206)",344,,,,4,80,218,42
"De 40 a 44 años (207)",319,,,,16,146,116,41
"De 45 a 49 años (208)",235,,,1,29,124,52,29
"De 50 y más años (209)",774,17,36,120,239,159,6,197
"Sin nivel (210)",490,11,21,56,74,96,98,134
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",10,,,,,,6,4
"De 20 a 24 años (213)",12,,,,,,8,4
"De 25 a 29 años (214)",20,,,,,,13,7
"De 30 a 34 años (215)",25,,,,,3,20,2
"De 35 a 39 años (216)",37,,,,1,9,22,5
"De 40 a 44 años (217)",44,,,,1,16,16,11
"De 45 a 49 años (218)",49,,,,6,21,12,10
"De 50 y más años (219)",292,11,21,56,66,47,1,90
"Educacion Inicial (220)",10,,,,,,6,4
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",2,,,,,,1,1
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",3,,,,,,2,1
"De 30 a 34 años (225)",2,,,,,,1,1
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",2157,6,15,60,189,409,1074,404
"De 12 a 14 años (231)",10,,,,,,2,8
"De 15 a 19 años (232)",181,,,,,,120,61
"De 20 a 24 años (233)",333,,,,,1,241,91
"De 25 a 29 años (234)",302,,,,,16,232,54
"De 30 a 34 años (235)",273,,,,,34,205,34
"De 35 a 39 años (236)",236,,,,3,54,151,28
"De 40 a 44 años (237)",223,,,,8,109,83,23
"De 45 a 49 años (238)",152,,,1,15,90,35,11
"De 50 y más años (239)",447,6,15,59,163,105,5,94
"Secundaria (240)",629,,,4,17,67,375,166
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",96,,,,,,64,32
"De 20 a 24 años (243)",180,,,,,,124,56
"De 25 a 29 años (244)",116,,,,,4,85,27
"De 30 a 34 años (245)",83,,,,,15,48,20
"De 35 a 39 años (246)",60,,,,,15,37,8
"De 40 a 44 años (247)",37,,,,4,16,12,5
"De 45 a 49 años (248)",30,,,,6,13,5,6
"De 50 y más años (249)",26,,,4,7,4,,11
"Sup. no Univ. incompleta (250)",23,,,1,1,2,9,10
"De 20 a 24 años (253)",8,,,,,,3,5
"De 25 a 29 años (254)",2,,,,,,1,1
"De 30 a 34 años (255)",5,,,,,,2,3
"De 35 a 39 años (256)",2,,,,,,2,
"De 40 a 44 años (257)",4,,,,1,2,1,
"De 50 y más años (259)",2,,,1,,,,1
"Sup. no Univ. completa (260)",47,,,,6,4,18,19
"De 20 a 24 años (263)",3,,,,,,1,2
"De 25 a 29 años (264)",12,,,,,,4,8
"De 30 a 34 años (265)",10,,,,,,6,4
"De 35 a 39 años (266)",4,,,,,1,3,
"De 40 a 44 años (267)",9,,,,2,1,4,2
"De 45 a 49 años (268)",3,,,,1,,,2
"De 50 y más años (269)",6,,,,3,2,,1
"Sup. Univ. incompleta (270)",9,,,,,1,4,4
"De 20 a 24 años (273)",3,,,,,,1,2
"De 25 a 29 años (274)",2,,,,,,1,1
"De 30 a 34 años (275)",1,,,,,,1,
"De 35 a 39 años (276)",2,,,,,,1,1
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",12,,,,1,3,4,4
"De 20 a 24 años (283)",2,,,,,,1,1
"De 25 a 29 años (284)",1,,,,,,,1
"De 30 a 34 años (285)",4,,,,,,2,2
"De 35 a 39 años (286)",2,,,,,1,1,
"De 40 a 44 años (287)",2,,,,,2,,
"De 45 a 49 años (288)",1,,,,1,,,
