"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",2189,842,44,1076,205,5,5,1,11
"Pesca (046)",8,2,,4,2,,,,
"Explotación de minas y canteras (047)",21,2,,7,12,,,,
"Industrias manufactureras (048)",68,10,1,21,27,5,3,1,
"Construcción (050)",22,2,,6,12,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",522,26,1,143,251,41,30,16,14
"Venta, mant.y rep. veh.autom.y motoc. (052)",17,1,,1,10,,2,,3
"Comercio al por mayor (053)",15,,,4,8,2,,1,
"Comercio al por menor (054)",490,25,1,138,233,39,28,15,11
"Hoteles y restaurantes (055)",240,7,,82,127,5,10,4,5
"Trans., almac. y comunicaciones (056)",34,,,7,18,3,4,,2
"Activid.inmobil., empres. y de alquiler (058)",34,,1,2,14,6,6,2,3
"Admin.pub. y defensa; p. segur.soc.afil (059)",109,3,,25,30,13,18,4,16
"Enseñanza (060)",335,,,1,25,46,142,24,97
"Servicios sociales y de salud (061)",50,1,,1,2,4,18,3,21
"Otras activ. serv.comun.soc y personales (062)",81,1,,28,36,4,4,4,4
"Hogares privados con servicio doméstico (063)",180,19,3,63,83,7,4,,1
"Organiz. y organos extraterritoriales (064)",1,,,,,,1,,
"Actividad economica no especificada (065)",186,42,,75,40,11,11,4,3
,,,,,,,,,
"URBANA (066)",5393,173,15,1189,2407,381,586,197,445
"Agric., ganadería, caza y silvicultura (067)",998,93,7,377,420,39,23,15,24
"Pesca (068)",58,1,,22,30,3,,1,1
"Explotación de minas y canteras (069)",31,2,,7,17,2,1,1,1
"Industrias manufactureras (070)",362,6,,89,199,25,25,14,4
"Suministro de electricidad, gas y agua (071)",15,,,4,10,,,,1
"Construcción (072)",376,6,1,63,223,39,15,11,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",943,25,3,215,492,74,67,34,33
"Venta, mant.y rep. veh.autom.y motoc. (074)",92,1,1,5,53,8,13,2,9
"Comercio al por mayor (075)",49,,,7,29,7,1,3,2
"Comercio al por menor (076)",802,24,2,203,410,59,53,29,22
"Hoteles y restaurantes (077)",288,7,,93,150,9,15,7,7
"Trans., almac. y comunicaciones (078)",633,1,,109,416,46,36,16,9
"Intermediación financiera (079)",4,,,,2,,,1,1
"Activid.inmobil., empres. y de alquiler (080)",132,1,1,4,38,18,20,15,35
"Admin.pub. y defensa; p. segur.soc.afil (081)",418,6,,55,114,33,115,21,74
"Enseñanza (082)",495,1,,1,29,49,205,34,176
"Servicios sociales y de salud (083)",100,1,,1,12,4,29,10,43
"Otras activ. serv.comun.soc y personales (084)",138,1,,41,61,12,11,7,5
"Hogares privados con servicio doméstico (085)",170,13,3,52,90,7,4,,1
"Organiz. y organos extraterritoriales (086)",1,,,,,,1,,
"Actividad economica no especificada (087)",231,9,,56,104,21,19,10,12
"Hombres (088)",3603,79,8,731,1736,249,367,142,291
"Agric., ganadería, caza y silvicultura (089)",795,53,5,280,370,36,19,14,18
"Pesca (090)",55,1,,21,28,3,,1,1
"Explotación de minas y canteras (091)",10,,,,5,2,1,1,1
"Industrias manufactureras (092)",311,5,,74,173,20,22,13,4
"Suministro de electricidad, gas y agua (093)",15,,,4,10,,,,1
"Construcción (094)",356,4,1,57,213,37,15,11,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",462,4,2,89,260,33,37,18,19
"Venta, mant.y rep. veh.autom.y motoc. (096)",75,,1,4,43,8,11,2,6
"Comercio al por mayor (097)",34,,,3,21,5,1,2,2
"Comercio al por menor (098)",353,4,1,82,196,20,25,14,11
"Hoteles y restaurantes (099)",77,2,,23,37,5,5,3,2
"Trans., almac. y comunicaciones (100)",599,1,,102,398,43,32,16,7
"Intermediación financiera (101)",4,,,,2,,,1,1
"Activid.inmobil., empres. y de alquiler (102)",101,1,,3,26,12,14,13,32
"Admin.pub. y defensa; p. segur.soc.afil (103)",310,3,,30,84,21,97,17,58
"Enseñanza (104)",238,1,,,11,18,95,18,95
"Servicios sociales y de salud (105)",54,,,,10,,15,7,22
"Otras activ. serv.comun.soc y personales (106)",62,,,15,26,8,7,3,3
"Hogares privados con servicio doméstico (107)",14,,,5,9,,,,
"Actividad economica no especificada (109)",140,4,,28,74,11,8,6,9
"Mujeres (110)",1790,94,7,458,671,132,219,55,154
"Agric., ganadería, caza y silvicultura (111)",203,40,2,97,50,3,4,1,6
"Pesca (112)",3,,,1,2,,,,
"Explotación de minas y canteras (113)",21,2,,7,12,,,,
"Industrias manufactureras (114)",51,1,,15,26,5,3,1,
"Construcción (116)",20,2,,6,10,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",481,21,1,126,232,41,30,16,14
"Venta, mant.y rep. veh.autom.y motoc. (118)",17,1,,1,10,,2,,3
"Comercio al por mayor (119)",15,,,4,8,2,,1,
"Comercio al por menor (120)",449,20,1,121,214,39,28,15,11
"Hoteles y restaurantes (121)",211,5,,70,113,4,10,4,5
"Trans., almac. y comunicaciones (122)",34,,,7,18,3,4,,2
"Activid.inmobil., empres. y de alquiler (124)",31,,1,1,12,6,6,2,3
"Admin.pub. y defensa; p. segur.soc.afil (125)",108,3,,25,30,12,18,4,16
"Enseñanza (126)",257,,,1,18,31,110,16,81
"Servicios sociales y de salud (127)",46,1,,1,2,4,14,3,21
"Otras activ. serv.comun.soc y personales (128)",76,1,,26,35,4,4,4,2
"Hogares privados con servicio doméstico (129)",156,13,3,47,81,7,4,,1
"Organiz. y organos extraterritoriales (130)",1,,,,,,1,,
"Actividad economica no especificada (131)",91,5,,28,30,10,11,4,3
,,,,,,,,,
"RURAL (132)",7562,2138,82,3697,1264,89,156,39,97
"Agric., ganadería, caza y silvicultura (133)",6551,2033,79,3387,964,28,24,7,29
"Pesca (134)",88,7,1,47,29,1,1,1,1
"Explotación de minas y canteras (135)",3,,,1,2,,,,
"Industrias manufactureras (136)",141,21,1,65,48,2,,1,3
"Suministro de electricidad, gas y agua (137)",2,,,,,2,,,
"Construcción (138)",66,4,,14,42,4,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",107,9,,41,50,2,2,1,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",12,,,4,3,1,1,1,2
"Comercio al por mayor (141)",3,,,2,1,,,,
"Comercio al por menor (142)",92,9,,35,46,1,1,,
"Hoteles y restaurantes (143)",33,2,,12,17,1,,1,
"Trans., almac. y comunicaciones (144)",24,,,2,17,2,1,1,1
"Activid.inmobil., empres. y de alquiler (146)",14,,,2,8,,,3,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",24,,,4,8,3,5,1,3
"Enseñanza (148)",224,,,,14,36,106,17,51
"Servicios sociales y de salud (149)",18,,,,1,1,11,3,2
"Otras activ. serv.comun.soc y personales (150)",9,,,2,2,2,,,3
"Hogares privados con servicio doméstico (151)",41,7,,26,8,,,,
"Actividad economica no especificada (153)",217,55,1,94,54,5,5,2,1
"Hombres (154)",5272,1275,39,2614,1051,69,119,31,74
"Agric., ganadería, caza y silvicultura (155)",4565,1231,37,2408,809,26,23,7,24
"Pesca (156)",83,5,1,44,29,1,1,1,1
"Explotación de minas y canteras (157)",3,,,1,2,,,,
"Industrias manufactureras (158)",124,12,,59,47,2,,1,3
"Suministro de electricidad, gas y agua (159)",2,,,,,2,,,
"Construcción (160)",64,4,,14,40,4,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",66,4,,24,31,2,2,1,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",12,,,4,3,1,1,1,2
"Comercio al por mayor (163)",3,,,2,1,,,,
"Comercio al por menor (164)",51,4,,18,27,1,1,,
"Hoteles y restaurantes (165)",4,,,,3,,,1,
"Trans., almac. y comunicaciones (166)",24,,,2,17,2,1,1,1
"Activid.inmobil., empres. y de alquiler (168)",11,,,1,6,,,3,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",23,,,4,8,2,5,1,3
"Enseñanza (170)",146,,,,7,21,74,9,35
"Servicios sociales y de salud (171)",14,,,,1,1,7,3,2
"Otras activ. serv.comun.soc y personales (172)",4,,,,1,2,,,1
"Hogares privados con servicio doméstico (173)",17,1,,10,6,,,,
"Actividad economica no especificada (175)",122,18,1,47,44,4,5,2,1
"Mujeres (176)",2290,863,43,1083,213,20,37,8,23
"Agric., ganadería, caza y silvicultura (177)",1986,802,42,979,155,2,1,,5
"Pesca (178)",5,2,,3,,,,,
"Industrias manufactureras (180)",17,9,1,6,1,,,,
"Construcción (182)",2,,,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",41,5,,17,19,,,,
"Comercio al por menor (186)",41,5,,17,19,,,,
"Hoteles y restaurantes (187)",29,2,,12,14,1,,,
"Activid.inmobil., empres. y de alquiler (190)",3,,,1,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",1,,,,,1,,,
"Enseñanza (192)",78,,,,7,15,32,8,16
"Servicios sociales y de salud (193)",4,,,,,,4,,
"Otras activ. serv.comun.soc y personales (194)",5,,,2,1,,,,2
"Hogares privados con servicio doméstico (195)",24,6,,16,2,,,,
"Actividad economica no especificada (197)",95,37,,47,10,1,,,
