"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Activid.inmobil., empres. y alquileres (124)",29,16,3,10,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",65,56,9,,,,
"Enseñanza (126)",193,146,,46,,1,
"Servicios sociales y de salud (127)",52,44,1,6,1,,
"Otras activ. serv.comun.soc y personales (128)",50,23,,26,1,,
"Hogares privados con servicio doméstico (129)",68,,,,,,68
"Actividad economica no especificada (131)",124,23,3,74,4,20,
,,,,,,,
"RURAL (132)",10196,568,1058,6418,225,1836,91
"Agric., ganadería, caza y silvicultura (133)",7502,9,373,5315,196,1609,
"Pesca (134)",1,,,1,,,
"Explotación de minas y canteras (135)",10,1,8,,,1,
"Industrias manufactureras (136)",224,6,65,130,9,14,
"Suministro de electricidad, gas y agua (137)",10,2,7,,,1,
"Construcción (138)",532,4,424,74,8,22,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",515,49,22,401,6,37,
"Venta, mant.y rep. veh.autom y motoc. (140)",83,13,20,46,4,,
"Comercio al por mayor (141)",16,3,,12,,1,
"Comercio al por menor (142)",416,33,2,343,2,36,
"Hoteles y restaurantes (143)",166,56,7,91,2,10,
"Trans., almac. y comunicaciones (144)",371,90,36,237,2,6,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",68,50,8,9,1,,
"Admin.pub. y defensa; p. segur soc.afil (147)",169,82,87,,,,
"Enseñanza (148)",149,114,,34,,1,
"Servicios sociales y de salud (149)",34,30,1,3,,,
"Otras activ. serv.comun.soc y personales (150)",65,41,11,13,,,
"Hogares privados con servicio doméstico (151)",91,,,,,,91
"Actividad economica no especificada (153)",288,33,9,110,1,135,
"Hombres (154)",8029,355,967,5480,210,1002,15
"Agric., ganadería, caza y silvicultura (155)",6294,8,313,4861,186,926,
"Explotación de minas y canteras (157)",10,1,8,,,1,
"Industrias manufactureras (158)",173,3,54,97,8,11,
"Suministro de electricidad, gas y agua (159)",10,2,7,,,1,
"Construcción (160)",527,4,420,74,7,22,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",227,30,22,157,6,12,
"Venta, mant.y rep. veh.autom y motoc. (162)",78,10,20,44,4,,
"Comercio al por mayor (163)",6,2,,4,,,
"Comercio al por menor (164)",143,18,2,109,2,12,
"Hoteles y restaurantes (165)",37,29,4,4,,,
"Trans., almac. y comunicaciones (166)",359,84,35,233,2,5,
"Activid.inmobil., empres. y alquileres (168)",56,40,8,7,1,,
"Admin.pub. y defensa; p. segur soc.afil (169)",136,57,79,,,,
"Enseñanza (170)",75,63,,12,,,
"Servicios sociales y de salud (171)",9,6,1,2,,,
"Otras activ. serv.comun.soc y personales (172)",36,20,9,7,,,
"Hogares privados con servicio doméstico (173)",15,,,,,,15
"Actividad economica no especificada (175)",65,8,7,26,,24,
"Mujeres (176)",2167,213,91,938,15,834,76
"Agric., ganadería, caza y silvicultura (177)",1208,1,60,454,10,683,
"Pesca (178)",1,,,1,,,
"Industrias manufactureras (180)",51,3,11,33,1,3,
"Construcción (182)",5,,4,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",288,19,,244,,25,
"Venta, mant.y rep. veh.autom y motoc. (184)",5,3,,2,,,
"Comercio al por mayor (185)",10,1,,8,,1,
"Comercio al por menor (186)",273,15,,234,,24,
"Hoteles y restaurantes (187)",129,27,3,87,2,10,
"Trans., almac. y comunicaciones (188)",12,6,1,4,,1,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",12,10,,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",33,25,8,,,,
"Enseñanza (192)",74,51,,22,,1,
"Servicios sociales y de salud (193)",25,24,,1,,,
"Otras activ. serv.comun.soc y personales (194)",29,21,2,6,,,
"Hogares privados con servicio doméstico (195)",76,,,,,,76
"Actividad economica no especificada (197)",223,25,2,84,1,111,
