"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"34 años (044)",1000,540,460,499,253,246,501,287,214
"De 35 a 39 años (045)",5087,2701,2386,2625,1324,1301,2462,1377,1085
"35 años (046)",1048,588,460,512,262,250,536,326,210
"36 años (047)",1010,534,476,526,266,260,484,268,216
"37 años (048)",1063,554,509,548,282,266,515,272,243
"38 años (049)",1020,512,508,523,253,270,497,259,238
"39 años (050)",946,513,433,516,261,255,430,252,178
"De 40 a 44 años (051)",4473,2478,1995,2409,1319,1090,2064,1159,905
"40 años (052)",1235,661,574,609,317,292,626,344,282
"41 años (053)",682,394,288,378,211,167,304,183,121
"42 años (054)",990,564,426,541,306,235,449,258,191
"43 años (055)",785,428,357,429,241,188,356,187,169
"44 años (056)",781,431,350,452,244,208,329,187,142
"De 45 a 49 años (057)",3589,1990,1599,1912,1050,862,1677,940,737
"45 años (058)",849,462,387,430,235,195,419,227,192
"46 años (059)",673,384,289,353,194,159,320,190,130
"47 años (060)",717,400,317,407,225,182,310,175,135
"48 años (061)",735,401,334,375,196,179,360,205,155
"49 años (062)",615,343,272,347,200,147,268,143,125
"De 50 a 54 años (063)",2899,1529,1370,1598,828,770,1301,701,600
"50 años (064)",758,407,351,400,202,198,358,205,153
"51 años (065)",462,235,227,263,128,135,199,107,92
"52 años (066)",596,327,269,331,185,146,265,142,123
"53 años (067)",509,266,243,282,143,139,227,123,104
"54 años (068)",574,294,280,322,170,152,252,124,128
"De 55 a 59 años (069)",2225,1166,1059,1243,634,609,982,532,450
"55 años (070)",517,266,251,285,146,139,232,120,112
"56 años (071)",498,272,226,270,144,126,228,128,100
"57 años (072)",469,247,222,276,136,140,193,111,82
"58 años (073)",418,209,209,227,114,113,191,95,96
"59 años (074)",323,172,151,185,94,91,138,78,60
"De 60 a 64 años (075)",1882,971,911,1017,498,519,865,473,392
"60 años (076)",599,292,307,276,133,143,323,159,164
"61 años (077)",251,133,118,147,71,76,104,62,42
"62 años (078)",349,181,168,199,93,106,150,88,62
"63 años (079)",347,195,152,195,108,87,152,87,65
"64 años (080)",336,170,166,200,93,107,136,77,59
"De 65 y más años (081)",3994,1954,2040,2477,1171,1306,1517,783,734
"65 años (082)",355,192,163,183,104,79,172,88,84
"66 años (083)",297,160,137,168,93,75,129,67,62
"67 años (084)",328,177,151,196,97,99,132,80,52
"68 años (085)",258,144,114,156,95,61,102,49,53
"69 años (086)",177,90,87,129,61,68,48,29,19
"70 años (087)",345,150,195,173,76,97,172,74,98
"71 años (088)",130,71,59,91,49,42,39,22,17
"72 años (089)",229,105,124,155,63,92,74,42,32
"73 años (090)",176,95,81,111,56,55,65,39,26
"74 años (091)",193,96,97,122,52,70,71,44,27
"75 años (092)",222,98,124,134,56,78,88,42,46
"76 años (093)",155,75,80,100,49,51,55,26,29
"77 años (094)",167,95,72,123,68,55,44,27,17
"78 años (095)",154,73,81,96,39,57,58,34,24
"79 años (096)",85,42,43,63,28,35,22,14,8
"80 años (097)",159,60,99,74,26,48,85,34,51
"81 años (098)",50,25,25,42,20,22,8,5,3
"82 años (099)",71,31,40,53,23,30,18,8,10
"83 años (100)",43,14,29,30,7,23,13,7,6
"84 años (101)",50,21,29,39,15,24,11,6,5
"85 años (102)",67,22,45,45,15,30,22,7,15
"86 años (103)",48,22,26,37,17,20,11,5,6
"87 años (104)",46,22,24,32,12,20,14,10,4
"88 años (105)",32,14,18,21,9,12,11,5,6
"89 años (106)",30,15,15,23,10,13,7,5,2
"90 años (107)",33,9,24,14,3,11,19,6,13
"91 años (108)",16,8,8,10,5,5,6,3,3
"92 años (109)",13,10,3,11,8,3,2,2,
"93 años (110)",17,6,11,14,5,9,3,1,2
"94 años (111)",11,3,8,10,3,7,1,,1
"95 años (112)",8,1,7,5,1,4,3,,3
"96 años (113)",3,1,2,1,,1,2,1,1
"97 años (114)",4,1,3,2,1,1,2,,2
"98 y más años (115)",22,6,16,14,5,9,8,1,7
