"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",2745,45,1327,832,458,83
"Sin nivel (031)",117,,16,33,51,17
"Educación inicial (032)",3,,2,1,,
"Primaria (033)",874,32,280,286,222,54
"Secundaria (034)",1104,13,661,318,106,6
"Superior no univ. incompleta (035)",209,,131,60,17,1
"Superior no univ. completa (036)",243,,122,83,35,3
"Superior univ. incompleta (037)",70,,47,15,8,
"Superior univ. completa (038)",125,,68,36,19,2
"No PEA (040)",55822,19952,16659,8614,6397,4200
"Sin nivel (041)",4157,489,347,700,1180,1441
"Educación inicial (042)",2100,2039,39,22,,
"Primaria (043)",26835,14149,3728,3594,3283,2081
"Secundaria (044)",16339,3275,8931,2658,1117,358
"Superior no univ. incompleta (045)",2300,,1637,426,168,69
"Superior no univ. completa (046)",1925,,706,716,378,125
"Superior univ. incompleta (047)",1219,,973,145,66,35
"Superior univ. completa (048)",947,,298,353,205,91
,,,,,,
"URBANA (060)",88910,19505,29429,21083,13661,5232
"Sin nivel (061)",5373,476,429,1165,1698,1605
"Educación inicial (062)",2068,1968,59,41,,
"Primaria (063)",36182,13800,6290,6954,6425,2713
"Secundaria (064)",29293,3261,15115,7374,3053,490
"Superior no univ. incompleta (065)",4820,,2882,1340,505,93
"Superior no univ. completa (066)",5737,,2154,2382,1038,163
"Superior univ. incompleta (067)",2431,,1542,547,296,46
"Superior univ. completa (068)",3006,,958,1280,646,122
"PEA (070)",35696,467,13520,12873,7584,1252
"Sin nivel (071)",1558,7,115,505,643,288
"Educación inicial (072)",52,9,23,20,,
"Primaria (073)",10816,337,2850,3614,3300,715
"Secundaria (074)",13501,114,6510,4791,1949,137
"Superior no univ. incompleta (075)",2583,,1297,919,341,26
"Superior no univ. completa (076)",3851,,1477,1672,663,39
"Superior univ. incompleta (077)",1227,,583,402,231,11
"Superior univ. completa (078)",2108,,665,950,457,36
"Ocupada (080)",33112,429,12270,12088,7154,1171
"Sin nivel (081)",1454,7,100,473,602,272
"Educación inicial (082)",49,9,21,19,,
"Primaria (083)",10013,312,2601,3348,3090,662
"Secundaria (084)",12444,101,5877,4488,1847,131
"Superior no univ. incompleta (085)",2387,,1173,865,324,25
"Superior no univ. completa (086)",3618,,1363,1591,628,36
"Superior univ. incompleta (087)",1158,,536,388,223,11
"Superior univ. completa (088)",1989,,599,916,440,34
"Desocupada (090)",2584,38,1250,785,430,81
"Sin nivel (091)",104,,15,32,41,16
"Educación inicial (092)",3,,2,1,,
"Primaria (093)",803,25,249,266,210,53
"Secundaria (094)",1057,13,633,303,102,6
"Superior no univ. incompleta (095)",196,,124,54,17,1
"Superior no univ. completa (096)",233,,114,81,35,3
"Superior univ. incompleta (097)",69,,47,14,8,
"Superior univ. completa (098)",119,,66,34,17,2
"No PEA (100)",53214,19038,15909,8210,6077,3980
"Sin nivel (101)",3815,469,314,660,1055,1317
"Educación inicial (102)",2016,1959,36,21,,
"Primaria (103)",25366,13463,3440,3340,3125,1998
"Secundaria (104)",15792,3147,8605,2583,1104,353
"Superior no univ. incompleta (105)",2237,,1585,421,164,67
"Superior no univ. completa (106)",1886,,677,710,375,124
"Superior univ. incompleta (107)",1204,,959,145,65,35
"Superior univ. completa (108)",898,,293,330,189,86
,,,,,,
"RURAL (120)",4259,951,1377,965,664,302
"Sin nivel (121)",487,22,40,73,189,163
"Educación inicial (122)",88,80,5,3,,
"Primaria (123)",2273,715,535,541,358,124
"Secundaria (124)",1000,134,580,228,51,7
"Superior no univ. incompleta (125)",131,,87,28,14,2
"Superior no univ. completa (126)",150,,88,42,19,1
"Superior univ. incompleta (127)",35,,25,6,4,
"Superior univ. completa (128)",95,,17,44,29,5
"PEA (130)",1651,37,627,561,344,82
"Sin nivel (131)",145,2,7,33,64,39
"Educación inicial (132)",4,,2,2,,
"Primaria (133)",804,29,247,287,200,41
"Secundaria (134)",453,6,254,153,38,2
"Superior no univ. incompleta (135)",68,,35,23,10,
"Superior no univ. completa (136)",111,,59,36,16,
"Superior univ. incompleta (137)",20,,11,6,3,
"Superior univ. completa (138)",46,,12,21,13,
"Ocupada (140)",1490,30,550,514,316,80
"Sin nivel (141)",132,2,6,32,54,38
"Educación inicial (142)",4,,2,2,,
"Primaria (143)",733,22,216,267,188,40
"Secundaria (144)",406,6,226,138,34,2
"Superior no univ. incompleta (145)",55,,28,17,10,
"Superior no univ. completa (146)",101,,51,34,16,
"Superior univ. incompleta (147)",19,,11,5,3,
"Superior univ. completa (148)",40,,10,19,11,
"Desocupada (150)",161,7,77,47,28,2
"Sin nivel (151)",13,,1,1,10,1
"Primaria (153)",71,7,31,20,12,1
"Secundaria (154)",47,,28,15,4,
"Superior no univ. incompleta (155)",13,,7,6,,
"Superior no univ. completa (156)",10,,8,2,,
"Superior univ. incompleta (157)",1,,,1,,
"Superior univ. completa (158)",6,,2,2,2,
"No PEA (160)",2608,914,750,404,320,220
"Sin nivel (161)",342,20,33,40,125,124
"Educación inicial (162)",84,80,3,1,,
"Primaria (163)",1469,686,288,254,158,83
"Secundaria (164)",547,128,326,75,13,5
"Superior no univ. incompleta (165)",63,,52,5,4,2
"Superior no univ. completa (166)",39,,29,6,3,1
"Superior univ. incompleta (167)",15,,14,,1,
"Superior univ. completa (168)",49,,5,23,16,5
