"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (128)",14,11,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",38,34,4,,,,,
"Enseñanza (130)",158,157,,1,,,,
"Servicios sociales y de salud (131)",46,45,,,,1,,
"Otras activ. serv.comun.soc y personales (132)",27,14,4,9,,,,
"Hogares privados con servicio doméstico (133)",84,,,,,,84,
"Actividad economica no especificada (135)",62,20,9,24,,9,,
,,,,,,,,
"RURAL (136)",6312,246,1266,3193,178,1302,44,83
"Agric., ganadería, caza y silvicultura (137)",5503,1,1158,2914,171,1259,,
"Pesca (138)",1,,,1,,,,
"Industrias manufactureras (140)",92,1,33,49,1,8,,
"Suministro de electricidad, gas y agua (141)",4,4,,,,,,
"Construcción (142)",84,,55,22,,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",116,12,,91,1,12,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",3,,,3,,,,
"Comercio al por mayor (145)",2,,,2,,,,
"Comercio al por menor (146)",111,12,,86,1,12,,
"Hoteles y restaurantes (147)",31,10,1,16,1,3,,
"Trans., almac. y comunicaciones (148)",54,9,7,36,,2,,
"Activid.inmobil., empres. y alquileres (150)",8,7,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",33,26,7,,,,,
"Enseñanza (152)",132,125,,7,,,,
"Servicios sociales y de salud (153)",29,28,1,,,,,
"Otras activ. serv.comun.soc y personales (154)",27,10,3,14,,,,
"Hogares privados con servicio doméstico (155)",44,,,,,,44,
"Actividad economica no especificada (157)",71,13,1,42,4,11,,
"Desocupado (158)",83,,,,,,,83
"Hombres (159)",5511,144,1113,2965,154,1079,1,55
"Agric., ganadería, caza y silvicultura (160)",5003,1,1011,2777,151,1063,,
"Pesca (161)",1,,,1,,,,
"Industrias manufactureras (163)",83,1,33,44,1,4,,
"Suministro de electricidad, gas y agua (164)",4,4,,,,,,
"Construcción (165)",83,,54,22,,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",62,5,,53,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",3,,,3,,,,
"Comercio al por mayor (168)",2,,,2,,,,
"Comercio al por menor (169)",57,5,,48,1,3,,
"Hoteles y restaurantes (170)",5,1,,4,,,,
"Trans., almac. y comunicaciones (171)",54,9,7,36,,2,,
"Activid.inmobil., empres. y alquileres (173)",7,6,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",28,22,6,,,,,
"Enseñanza (175)",75,73,,2,,,,
"Servicios sociales y de salud (176)",11,11,,,,,,
"Otras activ. serv.comun.soc y personales (177)",18,4,1,13,,,,
"Hogares privados con servicio doméstico (178)",1,,,,,,1,
"Actividad economica no especificada (180)",21,7,1,12,1,,,
"Desocupado (181)",55,,,,,,,55
"Mujeres (182)",801,102,153,228,24,223,43,28
"Agric., ganadería, caza y silvicultura (183)",500,,147,137,20,196,,
"Industrias manufactureras (186)",9,,,5,,4,,
"Construcción (188)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",54,7,,38,,9,,
"Comercio al por menor (192)",54,7,,38,,9,,
"Hoteles y restaurantes (193)",26,9,1,12,1,3,,
"Activid.inmobil., empres. y alquileres (196)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",5,4,1,,,,,
"Enseñanza (198)",57,52,,5,,,,
"Servicios sociales y de salud (199)",18,17,1,,,,,
"Otras activ. serv.comun.soc y personales (200)",9,6,2,1,,,,
"Hogares privados con servicio doméstico (201)",43,,,,,,43,
"Actividad economica no especificada (203)",50,6,,30,3,11,,
