"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Intermediación financiera (104)",1561,1490,8,41,18,4,,
"Activid.inmobil., empres. y alquileres (105)",16781,10629,1276,4290,518,68,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",9257,8854,403,,,,,
"Enseñanza (107)",9812,8584,43,1107,54,24,,
"Servicios sociales y de salud (108)",3971,2807,44,1019,89,12,,
"Otras activ. serv.comun.soc y personales (109)",7282,3003,1311,2743,117,108,,
"Hogares privados con servicio doméstico (110)",591,,,,,,591,
"Actividad economica no especificada (112)",4003,1506,954,1246,105,192,,
"Desocupado (113)",12454,,,,,,,12454
"Mujeres (114)",149248,59427,14099,47484,2579,6031,11042,8586
"Agric., ganadería, caza y silvicultura (115)",8686,132,5192,2233,269,860,,
"Pesca (116)",23,13,6,2,2,,,
"Explotación de minas y canteras (117)",354,254,59,29,10,2,,
"Industrias manufactureras (118)",12432,1716,5236,4870,310,300,,
"Suministro de electricidad, gas y agua (119)",138,117,15,5,1,,,
"Construcción (120)",908,323,359,170,34,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",40905,11190,196,25054,924,3541,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",832,427,70,215,47,73,,
"Comercio al por mayor (123)",2221,1195,50,764,72,140,,
"Comercio al por menor (124)",37852,9568,76,24075,805,3328,,
"Hoteles y restaurantes (125)",11860,4383,786,5884,368,439,,
"Trans., almac. y comunicaciones (126)",4654,3047,412,990,117,88,,
"Intermediación financiera (127)",1432,1391,3,25,8,5,,
"Activid.inmobil., empres. y alquileres (128)",9018,6769,437,1528,196,88,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",4684,4392,292,,,,,
"Enseñanza (130)",15279,13956,9,1213,72,29,,
"Servicios sociales y de salud (131)",7812,6692,100,927,58,35,,
"Otras activ. serv.comun.soc y personales (132)",7054,3021,491,3310,113,119,,
"Hogares privados con servicio doméstico (133)",11042,,,,,,11042,
"Actividad economica no especificada (135)",4381,2031,506,1244,97,503,,
,,,,,,,,
"RURAL (136)",9590,788,3792,3040,525,1072,89,284
"Agric., ganadería, caza y silvicultura (137)",6057,49,2819,1852,463,874,,
"Pesca (138)",9,1,6,2,,,,
"Explotación de minas y canteras (139)",520,69,300,144,4,3,,
"Industrias manufactureras (140)",602,16,258,211,12,105,,
"Suministro de electricidad, gas y agua (141)",21,7,14,,,,,
"Construcción (142)",202,6,148,48,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",548,74,29,384,20,41,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",71,22,21,22,6,,,
"Comercio al por mayor (145)",41,10,4,21,3,3,,
"Comercio al por menor (146)",436,42,4,341,11,38,,
"Hoteles y restaurantes (147)",169,59,15,78,9,8,,
"Trans., almac. y comunicaciones (148)",268,57,52,150,7,2,,
"Intermediación financiera (149)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (150)",128,75,29,21,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",176,152,24,,,,,
"Enseñanza (152)",126,116,1,9,,,,
"Servicios sociales y de salud (153)",66,43,,21,2,,,
"Otras activ. serv.comun.soc y personales (154)",147,36,55,49,,7,,
"Hogares privados con servicio doméstico (155)",89,,,,,,89,
"Actividad economica no especificada (157)",170,20,42,71,5,32,,
"Desocupado (158)",284,,,,,,,284
"Hombres (159)",6551,490,2770,2211,434,435,9,202
"Agric., ganadería, caza y silvicultura (160)",4226,42,1895,1504,397,388,,
"Pesca (161)",8,,6,2,,,,
"Explotación de minas y canteras (162)",497,64,293,135,3,2,,
"Industrias manufactureras (163)",409,10,220,144,11,24,,
"Suministro de electricidad, gas y agua (164)",19,5,14,,,,,
"Construcción (165)",193,5,140,48,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",221,37,28,138,10,8,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",61,16,20,20,5,,,
"Comercio al por mayor (168)",24,7,4,11,2,,,
"Comercio al por menor (169)",136,14,4,107,3,8,,
"Hoteles y restaurantes (170)",31,13,5,11,2,,,
"Trans., almac. y comunicaciones (171)",246,48,52,138,7,1,,
"Intermediación financiera (172)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (173)",101,54,26,18,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",152,132,20,,,,,
"Enseñanza (175)",34,32,1,1,,,,
"Servicios sociales y de salud (176)",27,11,,15,1,,,
"Otras activ. serv.comun.soc y personales (177)",105,23,49,29,,4,,
"Hogares privados con servicio doméstico (178)",9,,,,,,9,
"Actividad economica no especificada (180)",67,10,21,28,,8,,
"Desocupado (181)",202,,,,,,,202
"Mujeres (182)",3039,298,1022,829,91,637,80,82
"Agric., ganadería, caza y silvicultura (183)",1831,7,924,348,66,486,,
"Pesca (184)",1,1,,,,,,
"Explotación de minas y canteras (185)",23,5,7,9,1,1,,
"Industrias manufactureras (186)",193,6,38,67,1,81,,
"Suministro de electricidad, gas y agua (187)",2,2,,,,,,
"Construcción (188)",9,1,8,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",327,37,1,246,10,33,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",10,6,1,2,1,,,
"Comercio al por mayor (191)",17,3,,10,1,3,,
"Comercio al por menor (192)",300,28,,234,8,30,,
"Hoteles y restaurantes (193)",138,46,10,67,7,8,,
"Trans., almac. y comunicaciones (194)",22,9,,12,,1,,
"Intermediación financiera (195)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (196)",27,21,3,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",24,20,4,,,,,
"Enseñanza (198)",92,84,,8,,,,
"Servicios sociales y de salud (199)",39,32,,6,1,,,
"Otras activ. serv.comun.soc y personales (200)",42,13,6,20,,3,,
"Hogares privados con servicio doméstico (201)",80,,,,,,80,
"Actividad economica no especificada (203)",103,10,21,43,5,24,,
