"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",2252,1110,1142,1885,906,979,367,204,163
"31 años (041)",1800,884,916,1538,742,796,262,142,120
"32 años (042)",2053,1018,1035,1738,856,882,315,162,153
"33 años (043)",2045,1038,1007,1749,876,873,296,162,134
"34 años (044)",1762,867,895,1511,722,789,251,145,106
"De 35 a 39 años (045)",9199,4480,4719,7939,3820,4119,1260,660,600
"35 años (046)",1886,930,956,1638,801,837,248,129,119
"36 años (047)",1762,865,897,1525,728,797,237,137,100
"37 años (048)",2044,1001,1043,1754,855,899,290,146,144
"38 años (049)",1802,884,918,1538,751,787,264,133,131
"39 años (050)",1705,800,905,1484,685,799,221,115,106
"De 40 a 44 años (051)",8144,3977,4167,7090,3431,3659,1054,546,508
"40 años (052)",1934,953,981,1638,812,826,296,141,155
"41 años (053)",1407,675,732,1250,602,648,157,73,84
"42 años (054)",1800,890,910,1559,750,809,241,140,101
"43 años (055)",1573,761,812,1379,660,719,194,101,93
"44 años (056)",1430,698,732,1264,607,657,166,91,75
"De 45 a 49 años (057)",6854,3425,3429,5907,2951,2956,947,474,473
"45 años (058)",1489,719,770,1263,612,651,226,107,119
"46 años (059)",1271,646,625,1118,562,556,153,84,69
"47 años (060)",1455,711,744,1253,613,640,202,98,104
"48 años (061)",1382,716,666,1198,618,580,184,98,86
"49 años (062)",1257,633,624,1075,546,529,182,87,95
"De 50 a 54 años (063)",5986,2914,3072,5163,2493,2670,823,421,402
"50 años (064)",1367,629,738,1152,523,629,215,106,109
"51 años (065)",989,484,505,871,429,442,118,55,63
"52 años (066)",1296,642,654,1109,548,561,187,94,93
"53 años (067)",1210,590,620,1069,509,560,141,81,60
"54 años (068)",1124,569,555,962,484,478,162,85,77
"De 55 a 59 años (069)",4898,2481,2417,4233,2111,2122,665,370,295
"55 años (070)",1020,549,471,874,475,399,146,74,72
"56 años (071)",959,482,477,833,411,422,126,71,55
"57 años (072)",1084,524,560,941,438,503,143,86,57
"58 años (073)",953,468,485,811,394,417,142,74,68
"59 años (074)",882,458,424,774,393,381,108,65,43
"De 60 a 64 años (075)",4476,2222,2254,3905,1911,1994,571,311,260
"60 años (076)",1167,531,636,995,443,552,172,88,84
"61 años (077)",738,391,347,649,337,312,89,54,35
"62 años (078)",872,404,468,770,347,423,102,57,45
"63 años (079)",871,463,408,775,412,363,96,51,45
"64 años (080)",828,433,395,716,372,344,112,61,51
"De 65 y más años (081)",10458,5441,5017,9037,4675,4362,1421,766,655
"65 años (082)",908,443,465,768,379,389,140,64,76
"66 años (083)",656,363,293,572,315,257,84,48,36
"67 años (084)",758,396,362,642,334,308,116,62,54
"68 años (085)",643,334,309,562,296,266,81,38,43
"69 años (086)",558,308,250,487,272,215,71,36,35
"70 años (087)",815,415,400,688,345,343,127,70,57
"71 años (088)",453,259,194,402,229,173,51,30,21
"72 años (089)",580,305,275,511,268,243,69,37,32
"73 años (090)",516,285,231,448,243,205,68,42,26
"74 años (091)",488,246,242,421,206,215,67,40,27
"75 años (092)",531,281,250,462,240,222,69,41,28
"76 años (093)",377,211,166,325,177,148,52,34,18
"77 años (094)",453,243,210,374,201,173,79,42,37
"78 años (095)",381,197,184,327,169,158,54,28,26
"79 años (096)",305,184,121,267,161,106,38,23,15
"80 años (097)",344,166,178,290,142,148,54,24,30
"81 años (098)",207,120,87,178,99,79,29,21,8
"82 años (099)",241,130,111,221,120,101,20,10,10
"83 años (100)",191,89,102,174,79,95,17,10,7
"84 años (101)",184,86,98,157,71,86,27,15,12
"85 años (102)",165,81,84,146,73,73,19,8,11
"86 años (103)",135,66,69,115,52,63,20,14,6
"87 años (104)",130,52,78,108,41,67,22,11,11
"88 años (105)",84,34,50,72,29,43,12,5,7
"89 años (106)",74,35,39,67,34,33,7,1,6
"90 años (107)",84,31,53,74,24,50,10,7,3
"91 años (108)",33,17,16,27,15,12,6,2,4
"92 años (109)",35,19,16,33,18,15,2,1,1
"93 años (110)",25,9,16,23,8,15,2,1,1
"94 años (111)",33,11,22,29,11,18,4,,4
"95 años (112)",15,7,8,14,7,7,1,,1
"96 años (113)",14,6,8,14,6,8,,,
"97 años (114)",10,6,4,10,6,4,,,
"98 y más años (115)",32,6,26,29,5,24,3,1,2
