"CUADRO Nº 6: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES Y TOTAL DE OCUPANTES PRESENTES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",TOTAL,,URBANA,,RURAL,
,"VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES"
,,,,,,
"Provincia CANGALLO (000)",9763,34605,3326,11889,6437,22716
"Casa independiente (001)",9196,32881,3245,11627,5951,21254
"Vivienda en quinta (003)",35,90,35,90,,
"Vivienda en casa de vecindad (004)",41,158,41,158,,
"Choza o cabaña (005)",485,1457,,,485,1457
"Local no dest.para hab. humana (007)",6,19,5,14,1,5
