"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",136,132,,88,36,6,2,,,,4,187
"De 25 a 29 años (024)",119,118,3,51,39,19,5,1,,,1,212
"De 30 a 34 años (025)",123,117,8,32,33,23,17,4,,,6,268
"De 35 a 39 años (026)",98,98,3,20,11,23,23,13,4,1,,340
"De 40 a 44 años (027)",69,67,,7,12,10,19,9,6,4,2,291
"De 45 a 49 años (028)",70,70,2,5,11,10,20,10,7,5,,330
"De 50 y más años (029)",152,149,3,11,16,17,28,36,22,16,3,828
"Casado(a) (030)",4840,4819,116,247,377,466,1045,973,796,799,21,29142
"De 12 a 14 años (031)",3,1,1,,,,,,,,2,
"De 15 a 19 años (032)",34,31,9,16,6,,,,,,3,28
"De 20 a 24 años (033)",187,181,11,54,56,36,22,2,,,6,383
"De 25 a 29 años (034)",378,377,13,28,89,108,120,19,,,1,1169
"De 30 a 34 años (035)",586,584,6,34,75,99,227,113,23,7,2,2467
"De 35 a 39 años (036)",679,679,9,24,49,79,196,206,83,33,,3622
"De 40 a 44 años (037)",643,641,5,20,19,48,144,166,146,93,2,4194
"De 45 a 49 años (038)",583,582,8,10,18,26,103,125,138,154,1,4306
"De 50 y más años (039)",1747,1743,54,61,65,70,233,342,406,512,4,12973
"Viudo(a) (040)",1093,1075,50,52,73,77,216,212,203,192,18,6697
"De 15 a 19 años (042)",6,5,1,4,,,,,,,1,4
"De 20 a 24 años (043)",5,4,1,1,1,,1,,,,1,7
"De 25 a 29 años (044)",16,16,,1,7,5,2,1,,,,44
"De 30 a 34 años (045)",24,23,2,7,3,3,7,1,,,1,62
"De 35 a 39 años (046)",47,46,1,2,6,8,14,9,5,1,1,214
"De 40 a 44 años (047)",51,50,6,3,3,4,13,9,5,7,1,253
"De 45 a 49 años (048)",78,76,4,5,5,5,18,12,17,10,2,442
"De 50 y más años (049)",866,855,35,29,48,52,161,180,176,174,11,5671
"Divorciado(a) (050)",78,76,9,13,7,10,14,11,6,6,2,307
"De 15 a 19 años (052)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (053)",10,8,1,5,,1,1,,,,2,13
"De 25 a 29 años (054)",8,8,1,3,2,2,,,,,,13
"De 30 a 34 años (055)",5,5,2,,2,1,,,,,,7
"De 35 a 39 años (056)",6,6,2,,,1,2,1,,,,18
"De 40 a 44 años (057)",7,7,1,1,1,,2,1,,1,,28
"De 45 a 49 años (058)",12,12,1,2,2,,4,2,1,,,46
"De 50 y más años (059)",28,28,,1,,5,5,7,5,5,,181
"Soltero(a) (060)",6876,6517,5412,639,252,130,84,,,,359,1869
"De 12 a 14 años (061)",2381,2381,2378,3,,,,,,,,3
"De 15 a 19 años (062)",2203,2203,2035,160,8,,,,,,,176
"De 20 a 24 años (063)",976,858,568,222,63,4,1,,,,118,364
"De 25 a 29 años (064)",523,412,184,121,73,26,8,,,,111,377
"De 30 a 34 años (065)",238,199,78,43,40,26,12,,,,39,249
"De 35 a 39 años (066)",168,137,55,29,20,14,19,,,,31,187
"De 40 a 44 años (067)",103,90,23,15,13,24,15,,,,13,173
"De 45 a 49 años (068)",79,67,26,13,8,7,13,,,,12,102
"De 50 y más años (069)",205,170,65,33,27,29,16,,,,35,238
,,,,,,,,,,,,
"URBANA (080)",3073,3012,986,462,394,303,394,237,146,90,61,7644
"De 12 a 14 años (081)",354,354,352,2,,,,,,,,2
"De 15 a 19 años (082)",454,447,377,63,7,,,,,,7,77
"De 20 a 24 años (083)",400,377,144,151,59,17,6,,,,23,345
"De 25 a 29 años (084)",346,332,51,104,106,41,25,4,1,,14,575
"De 30 a 34 años (085)",334,327,22,62,86,80,60,15,2,,7,840
"De 35 a 39 años (086)",298,297,12,31,63,58,90,30,10,3,1,1026
"De 40 a 44 años (087)",225,223,8,11,24,46,71,39,16,8,2,987
"De 45 a 49 años (088)",183,180,3,11,15,17,54,34,29,17,3,981
"De 50 y más años (089)",479,475,17,27,34,44,88,115,88,62,4,2811
"Conviviente (090)",959,943,64,272,213,134,143,70,28,19,16,2614
"De 12 a 14 años (091)",4,4,2,2,,,,,,,,2
"De 15 a 19 años (092)",73,67,18,42,7,,,,,,6,56
"De 20 a 24 años (093)",192,188,26,108,41,11,2,,,,4,231
"De 25 a 29 años (094)",194,192,10,60,66,32,20,3,1,,2,397
"De 30 a 34 años (095)",165,163,3,33,46,41,30,8,2,,2,440
"De 35 a 39 años (096)",133,133,2,14,37,28,36,10,5,1,,442
"De 40 a 44 años (097)",80,80,2,4,9,14,26,17,4,4,,367
"De 45 a 49 años (098)",49,48,,2,5,4,14,12,6,5,1,267
"De 50 y más años (099)",69,68,1,7,2,4,15,20,10,9,1,412
"Separado(a) (100)",154,150,4,35,29,27,31,15,6,3,4,499
"De 15 a 19 años (102)",7,6,1,5,,,,,,,1,5
"De 20 a 24 años (103)",13,13,,7,4,1,1,,,,,22
"De 25 a 29 años (104)",18,18,1,9,7,1,,,,,,26
"De 30 a 34 años (105)",30,29,1,6,9,8,4,1,,,1,73
"De 35 a 39 años (106)",25,25,1,4,2,6,6,5,,1,,98
"De 40 a 44 años (107)",14,13,,1,3,2,5,2,,,1,48
"De 45 a 49 años (108)",18,18,,1,1,4,7,2,1,2,,89
"De 50 y más años (109)",29,28,,2,3,5,8,5,5,,1,138
"Casado(a) (110)",692,689,16,49,97,104,170,117,88,48,3,3341
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (113)",20,18,2,3,8,4,1,,,,2,35
"De 25 a 29 años (114)",40,40,2,8,18,6,5,1,,,,89
"De 30 a 34 años (115)",95,95,1,13,24,27,24,6,,,,282
"De 35 a 39 años (116)",109,109,1,5,22,20,42,14,4,1,,423
"De 40 a 44 años (117)",108,108,1,2,8,26,36,19,12,4,,526
"De 45 a 49 años (118)",90,89,1,3,6,7,25,17,20,10,1,535
"De 50 y más años (119)",227,227,6,14,11,14,37,60,52,33,,1450
"Viudo(a) (120)",149,148,2,3,15,13,39,33,24,19,1,863
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,,,,1,,,,,4
"De 25 a 29 años (124)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (125)",4,4,,1,2,,1,,,,,10
"De 35 a 39 años (126)",7,7,,,1,1,3,1,1,,,32
"De 40 a 44 años (127)",7,7,,,2,1,3,1,,,,25
"De 45 a 49 años (128)",12,12,,,2,1,5,2,2,,,61
"De 50 y más años (129)",114,113,2,1,6,9,26,29,21,19,1,723
"Divorciado(a) (130)",18,17,1,5,1,3,4,2,,1,1,57
"De 20 a 24 años (133)",5,4,,3,,,1,,,,1,8
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",1,1,1,,,,,,,,,
"De 35 a 39 años (136)",1,1,,,,,1,,,,,4
"De 40 a 44 años (137)",1,1,,1,,,,,,,,1
"De 45 a 49 años (138)",4,4,,1,,,2,1,,,,16
"De 50 y más años (139)",5,5,,,,3,,1,,1,,26
"Soltero(a) (140)",1101,1065,899,98,39,22,7,,,,36,270
"De 12 a 14 años (141)",349,349,349,,,,,,,,,
"De 15 a 19 años (142)",371,371,357,14,,,,,,,,14
"De 20 a 24 años (143)",169,153,116,30,6,1,,,,,16,45
"De 25 a 29 años (144)",90,78,38,27,12,1,,,,,12,54
"De 30 a 34 años (145)",39,35,16,9,5,4,1,,,,4,35
"De 35 a 39 años (146)",23,22,8,8,1,3,2,,,,1,27
"De 40 a 44 años (147)",15,14,5,3,2,3,1,,,,1,20
"De 45 a 49 años (148)",10,9,2,4,1,1,1,,,,1,13
"De 50 y más años (149)",35,34,8,3,12,9,2,,,,1,62
,,,,,,,,,,,,
"RURAL (160)",16377,15925,5007,2039,1689,1331,2076,1559,1136,1088,452,50592
"De 12 a 14 años (161)",2065,2054,2045,9,,,,,,,11,9
"De 15 a 19 años (162)",2466,2430,1817,504,96,12,1,,,,36,736
"De 20 a 24 años (163)",2264,2134,553,752,553,205,65,6,,,130,2784
"De 25 a 29 años (164)",1927,1814,197,327,466,408,360,55,1,,113,4378
"De 30 a 34 años (165)",1474,1427,93,147,224,244,457,202,49,11,47,5142
"De 35 a 39 años (166)",1361,1327,69,85,109,171,386,320,139,48,34,6292
"De 40 a 44 años (167)",1037,1019,31,53,52,84,225,248,197,129,18,6102
"De 45 a 49 años (168)",878,865,44,34,46,49,156,184,167,185,13,5672
"De 50 y más años (169)",2905,2855,158,128,143,158,426,544,583,715,50,19477
"Conviviente (170)",4773,4695,320,1008,1001,709,854,457,210,136,78,15091
"De 12 a 14 años (171)",27,19,15,4,,,,,,,8,4
"De 15 a 19 años (172)",542,511,128,290,80,12,1,,,,31,490
"De 20 a 24 años (173)",1158,1140,90,425,415,164,42,4,,,18,1944
"De 25 a 29 años (174)",1035,1023,37,167,296,257,230,35,1,,12,2741
"De 30 a 34 años (175)",667,663,16,60,111,131,224,91,26,4,4,2489
"De 35 a 39 años (176)",528,525,9,27,49,76,186,111,52,15,3,2495
"De 40 a 44 años (177)",309,307,2,14,19,30,77,85,52,28,2,1783
"De 45 a 49 años (178)",190,190,6,8,12,14,38,57,27,28,,1160
"De 50 y más años (179)",317,317,17,13,19,25,56,74,52,61,,1985
"Separado(a) (180)",677,662,18,235,131,81,83,58,33,23,15,2017
"De 12 a 14 años (181)",4,3,1,2,,,,,,,1,2
"De 15 a 19 años (182)",53,52,1,49,2,,,,,,1,53
"De 20 a 24 años (183)",123,119,,81,32,5,1,,,,4,165
"De 25 a 29 años (184)",101,100,2,42,32,18,5,1,,,1,186
"De 30 a 34 años (185)",93,88,7,26,24,15,13,3,,,5,195
"De 35 a 39 años (186)",73,73,2,16,9,17,17,8,4,,,242
"De 40 a 44 años (187)",55,54,,6,9,8,14,7,6,4,1,243
"De 45 a 49 años (188)",52,52,2,4,10,6,13,8,6,3,,241
"De 50 y más años (189)",123,121,3,9,13,12,20,31,17,16,2,690
"Casado(a) (190)",4148,4130,100,198,280,362,875,856,708,751,18,25801
"De 12 a 14 años (191)",2,,,,,,,,,,2,
"De 15 a 19 años (192)",32,29,8,15,6,,,,,,3,27
"De 20 a 24 años (193)",167,163,9,51,48,32,21,2,,,4,348
"De 25 a 29 años (194)",338,337,11,20,71,102,115,18,,,1,1080
"De 30 a 34 años (195)",491,489,5,21,51,72,203,107,23,7,2,2185
"De 35 a 39 años (196)",570,570,8,19,27,59,154,192,79,32,,3199
"De 40 a 44 años (197)",535,533,4,18,11,22,108,147,134,89,2,3668
"De 45 a 49 años (198)",493,493,7,7,12,19,78,108,118,144,,3771
"De 50 y más años (199)",1520,1516,48,47,54,56,196,282,354,479,4,11523
"Viudo(a) (200)",944,927,48,49,58,64,177,179,179,173,17,5834
"De 15 a 19 años (202)",5,4,1,3,,,,,,,1,3
"De 20 a 24 años (203)",4,3,1,1,1,,,,,,1,3
"De 25 a 29 años (204)",13,13,,1,5,4,2,1,,,,37
"De 30 a 34 años (205)",20,19,2,6,1,3,6,1,,,1,52
"De 35 a 39 años (206)",40,39,1,2,5,7,11,8,4,1,1,182
"De 40 a 44 años (207)",44,43,6,3,1,3,10,8,5,7,1,228
"De 45 a 49 años (208)",66,64,4,5,3,4,13,10,15,10,2,381
"De 50 y más años (209)",752,742,33,28,42,43,135,151,155,155,10,4948
"Divorciado(a) (210)",60,59,8,8,6,7,10,9,6,5,1,250
"De 15 a 19 años (212)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (213)",5,4,1,2,,1,,,,,1,5
"De 25 a 29 años (214)",7,7,1,3,1,2,,,,,,11
"De 30 a 34 años (215)",4,4,1,,2,1,,,,,,7
"De 35 a 39 años (216)",5,5,2,,,1,1,1,,,,14
"De 40 a 44 años (217)",6,6,1,,1,,2,1,,1,,27
"De 45 a 49 años (218)",8,8,1,1,2,,2,1,1,,,30
"De 50 y más años (219)",23,23,,1,,2,5,6,5,4,,155
"Soltero(a) (220)",5775,5452,4513,541,213,108,77,,,,323,1599
"De 12 a 14 años (221)",2032,2032,2029,3,,,,,,,,3
"De 15 a 19 años (222)",1832,1832,1678,146,8,,,,,,,162
"De 20 a 24 años (223)",807,705,452,192,57,3,1,,,,102,319
"De 25 a 29 años (224)",433,334,146,94,61,25,8,,,,99,323
"De 30 a 34 años (225)",199,164,62,34,35,22,11,,,,35,214
"De 35 a 39 años (226)",145,115,47,21,19,11,17,,,,30,160
"De 40 a 44 años (227)",88,76,18,12,11,21,14,,,,12,153
"De 45 a 49 años (228)",69,58,24,9,7,6,12,,,,11,89
"De 50 y más años (229)",170,136,57,30,15,20,14,,,,34,176
