"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (126)",6857,3,36,110,161,3618,,2,,2927,,,
"Trans., almac. y comunicaciones (127)",890,7,40,170,294,38,,6,154,181,,,
"Intermediación financiera (128)",325,4,18,80,214,,,,,9,,,
"Activid.inmobil., empres. y alquileres (129)",2036,2,432,523,740,31,,2,4,302,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1747,19,156,143,1006,33,,1,9,250,130,,
"Enseñanza (131)",6114,76,5681,56,270,,,,1,30,,,
"Servicios sociales y de salud (132)",2051,,697,895,177,93,,3,,186,,,
"Otras activ. serv.comun.soc y personales (133)",1858,2,90,273,281,266,,5,5,936,,,
"Hogares privados con servicio doméstico (134)",5583,,,1,,3,,,,5579,,,
"Organiz. y organos extraterritoriales (135)",2,,1,1,,,,,,,,,
"Actividad economica no especificada (136)",3172,1,29,74,703,,,,,12,,2353,
"Desocupado (137)",2837,,,,,,,,,,,,2837
,,,,,,,,,,,,,
"RURAL (138)",34187,27,990,143,101,1217,16630,715,667,11603,155,404,1535
"Agric., ganadería, caza y silvicultura (139)",26345,,9,7,,1,16459,9,,9860,,,
"Pesca (140)",810,,,,,,171,,6,633,,,
"Explotación de minas y canteras (141)",59,,1,3,2,,,36,4,13,,,
"Industrias manufactureras (142)",799,,4,10,2,,,595,169,19,,,
"Suministro de electricidad, gas y agua (143)",4,,,1,,,,2,,1,,,
"Construcción (144)",297,,1,6,1,,,10,168,111,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1345,,2,12,9,951,,59,9,303,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",52,,,1,,9,,38,3,1,,,
"Comercio al por mayor (147)",80,,,,5,67,,,4,4,,,
"Comercio al por menor (148)",1213,,2,11,4,875,,21,2,298,,,
"Hoteles y restaurantes (149)",296,,1,1,6,150,,,,138,,,
"Trans., almac. y comunicaciones (150)",469,,10,4,10,29,,,303,113,,,
"Intermediación financiera (151)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",111,,6,10,16,48,,,1,30,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",260,4,4,2,27,17,,,1,50,155,,
"Enseñanza (154)",969,23,927,3,5,,,1,3,7,,,
"Servicios sociales y de salud (155)",126,,18,66,10,11,,,2,19,,,
"Otras activ. serv.comun.soc y personales (156)",137,,7,16,5,9,,3,1,96,,,
"Hogares privados con servicio doméstico (157)",211,,,,,1,,,,210,,,
"Actividad economica no especificada (159)",412,,,2,6,,,,,,,404,
"Desocupado (160)",1535,,,,,,,,,,,,1535
"Hombres (161)",25566,21,585,110,67,654,14904,674,594,6322,150,163,1322
"Agric., ganadería, caza y silvicultura (162)",19890,,5,7,,,14744,9,,5125,,,
"Pesca (163)",737,,,,,,160,,6,571,,,
"Explotación de minas y canteras (164)",59,,1,3,2,,,36,4,13,,,
"Industrias manufactureras (165)",686,,4,9,2,,,554,102,15,,,
"Suministro de electricidad, gas y agua (166)",4,,,1,,,,2,,1,,,
"Construcción (167)",290,,1,6,,,,10,166,107,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",751,,2,8,7,514,,59,9,152,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",50,,,1,,7,,38,3,1,,,
"Comercio al por mayor (170)",54,,,,4,43,,,4,3,,,
"Comercio al por menor (171)",647,,2,7,3,464,,21,2,148,,,
"Hoteles y restaurantes (172)",60,,1,1,3,34,,,,21,,,
"Trans., almac. y comunicaciones (173)",458,,9,3,9,27,,,299,111,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",99,,5,9,9,48,,,1,27,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",229,3,2,1,18,16,,,1,38,150,,
"Enseñanza (177)",574,18,540,2,3,,,1,3,7,,,
"Servicios sociales y de salud (178)",83,,8,46,6,7,,,2,14,,,
"Otras activ. serv.comun.soc y personales (179)",104,,7,12,3,7,,3,1,71,,,
"Hogares privados con servicio doméstico (180)",50,,,,,1,,,,49,,,
"Actividad economica no especificada (182)",169,,,2,4,,,,,,,163,
"Desocupado (183)",1322,,,,,,,,,,,,1322
"Mujeres (184)",8621,6,405,33,34,563,1726,41,73,5281,5,241,213
"Agric., ganadería, caza y silvicultura (185)",6455,,4,,,1,1715,,,4735,,,
"Pesca (186)",73,,,,,,11,,,62,,,
"Industrias manufactureras (188)",113,,,1,,,,41,67,4,,,
"Construcción (190)",7,,,,1,,,,2,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",594,,,4,2,437,,,,151,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,2,,,,,,,
"Comercio al por mayor (193)",26,,,,1,24,,,,1,,,
"Comercio al por menor (194)",566,,,4,1,411,,,,150,,,
"Hoteles y restaurantes (195)",236,,,,3,116,,,,117,,,
"Trans., almac. y comunicaciones (196)",11,,1,1,1,2,,,4,2,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",12,,1,1,7,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",31,1,2,1,9,1,,,,12,5,,
"Enseñanza (200)",395,5,387,1,2,,,,,,,,
"Servicios sociales y de salud (201)",43,,10,20,4,4,,,,5,,,
"Otras activ. serv.comun.soc y personales (202)",33,,,4,2,2,,,,25,,,
"Hogares privados con servicio doméstico (203)",161,,,,,,,,,161,,,
"Actividad economica no especificada (205)",243,,,,2,,,,,,,241,
"Desocupado (206)",213,,,,,,,,,,,,213
