"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Educación inicial (032)",7,5,1,1,,
"Primaria (033)",1054,27,382,403,200,42
"Secundaria (034)",1330,10,963,279,77,1
"Superior no univ. incompleta (035)",53,,33,17,3,
"Superior no univ. completa (036)",55,,37,18,,
"Superior univ. incompleta (037)",33,,23,9,1,
"Superior univ. completa (038)",32,,16,14,1,1
"No PEA (040)",35745,16450,10276,4201,2811,2007
"Sin nivel (041)",3929,419,228,598,1284,1400
"Educación inicial (042)",965,944,10,11,,
"Primaria (043)",19674,12688,2524,2628,1287,547
"Secundaria (044)",10189,2399,6758,794,197,41
"Superior no univ. incompleta (045)",452,,384,57,7,4
"Superior no univ. completa (046)",131,,70,47,11,3
"Superior univ. incompleta (047)",290,,253,28,7,2
"Superior univ. completa (048)",115,,49,38,18,10
,,,,,,
"URBANA (060)",25909,7448,8262,5748,3165,1286
"Sin nivel (061)",2225,108,141,391,821,764
"Educación inicial (062)",413,399,8,6,,
"Primaria (063)",11860,5652,1699,2616,1449,444
"Secundaria (064)",8923,1289,5284,1718,579,53
"Superior no univ. incompleta (065)",645,,411,182,48,4
"Superior no univ. completa (066)",632,,239,312,77,4
"Superior univ. incompleta (067)",444,,276,127,40,1
"Superior univ. completa (068)",767,,204,396,151,16
"PEA (070)",9648,123,3428,3759,1940,398
"Sin nivel (071)",728,10,60,155,327,176
"Educación inicial (072)",6,3,2,1,,
"Primaria (073)",3406,78,786,1470,879,193
"Secundaria (074)",3710,32,1963,1245,449,21
"Superior no univ. incompleta (075)",348,,164,141,42,1
"Superior no univ. completa (076)",539,,193,278,67,1
"Superior univ. incompleta (077)",226,,88,103,35,
"Superior univ. completa (078)",685,,172,366,141,6
"Ocupada (080)",8154,99,2642,3322,1731,360
"Sin nivel (081)",659,6,50,141,301,161
"Educación inicial (082)",2,1,1,,,
"Primaria (083)",2917,66,635,1276,768,172
"Secundaria (084)",2901,26,1418,1057,380,20
"Superior no univ. incompleta (085)",311,,139,130,41,1
"Superior no univ. completa (086)",492,,160,264,67,1
"Superior univ. incompleta (087)",206,,76,96,34,
"Superior univ. completa (088)",666,,163,358,140,5
"Desocupada (090)",1494,24,786,437,209,38
"Sin nivel (091)",69,4,10,14,26,15
"Educación inicial (092)",4,2,1,1,,
"Primaria (093)",489,12,151,194,111,21
"Secundaria (094)",809,6,545,188,69,1
"Superior no univ. incompleta (095)",37,,25,11,1,
"Superior no univ. completa (096)",47,,33,14,,
"Superior univ. incompleta (097)",20,,12,7,1,
"Superior univ. completa (098)",19,,9,8,1,1
"No PEA (100)",16261,7325,4834,1989,1225,888
"Sin nivel (101)",1497,98,81,236,494,588
"Educación inicial (102)",407,396,6,5,,
"Primaria (103)",8454,5574,913,1146,570,251
"Secundaria (104)",5213,1257,3321,473,130,32
"Superior no univ. incompleta (105)",297,,247,41,6,3
"Superior no univ. completa (106)",93,,46,34,10,3
"Superior univ. incompleta (107)",218,,188,24,5,1
"Superior univ. completa (108)",82,,32,30,10,10
,,,,,,
"RURAL (120)",37101,9692,12062,7821,5221,2305
"Sin nivel (121)",4996,374,396,928,1847,1451
"Educación inicial (122)",579,554,9,16,,
"Primaria (123)",20476,7582,4392,4803,2886,813
"Secundaria (124)",10114,1182,6778,1716,405,33
"Superior no univ. incompleta (125)",339,,225,86,26,2
"Superior no univ. completa (126)",230,,90,121,17,2
"Superior univ. incompleta (127)",169,,106,44,16,3
"Superior univ. completa (128)",198,,66,107,24,1
"PEA (130)",17617,567,6620,5609,3635,1186
"Sin nivel (131)",2564,53,249,566,1057,639
"Educación inicial (132)",21,6,5,10,,
"Primaria (133)",9256,468,2781,3321,2169,517
"Secundaria (134)",5138,40,3341,1395,338,24
"Superior no univ. incompleta (135)",184,,88,70,25,1
"Superior no univ. completa (136)",192,,66,108,16,2
"Superior univ. incompleta (137)",97,,41,40,14,2
"Superior univ. completa (138)",165,,49,99,16,1
"Ocupada (140)",16422,538,5936,5281,3515,1152
"Sin nivel (141)",2508,46,244,556,1036,626
"Educación inicial (142)",18,3,5,10,,
"Primaria (143)",8691,453,2550,3112,2080,496
"Secundaria (144)",4617,36,2923,1304,330,24
"Superior no univ. incompleta (145)",168,,80,64,23,1
"Superior no univ. completa (146)",184,,62,104,16,2
"Superior univ. incompleta (147)",84,,30,38,14,2
"Superior univ. completa (148)",152,,42,93,16,1
"Desocupada (150)",1195,29,684,328,120,34
"Sin nivel (151)",56,7,5,10,21,13
"Educación inicial (152)",3,3,,,,
"Primaria (153)",565,15,231,209,89,21
"Secundaria (154)",521,4,418,91,8,
"Superior no univ. incompleta (155)",16,,8,6,2,
"Superior no univ. completa (156)",8,,4,4,,
"Superior univ. incompleta (157)",13,,11,2,,
"Superior univ. completa (158)",13,,7,6,,
"No PEA (160)",19484,9125,5442,2212,1586,1119
"Sin nivel (161)",2432,321,147,362,790,812
"Educación inicial (162)",558,548,4,6,,
"Primaria (163)",11220,7114,1611,1482,717,296
"Secundaria (164)",4976,1142,3437,321,67,9
"Superior no univ. incompleta (165)",155,,137,16,1,1
"Superior no univ. completa (166)",38,,24,13,1,
"Superior univ. incompleta (167)",72,,65,4,2,1
"Superior univ. completa (168)",33,,17,8,8,
