"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",2,,1,,1,
"Ocupación no especificada (035)",378,,94,108,115,61
,,,,,,
"URBANA (036)",6208,55,1787,2337,1578,451
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",42,,5,22,13,2
"Profes., científicos e intelectuales (038)",1156,,192,667,293,4
"Técnicos de nivel medio y trab. asimilados (039)",260,,90,106,58,6
"Jefes y empleados de oficina (040)",328,,119,133,72,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",690,3,203,254,181,49
"Agricult. trabaj. calif.agrop. y pesqueros (042)",990,10,181,288,328,183
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",247,1,93,87,50,16
"Obreros construc., conf., papel, fab., instr. (044)",432,1,152,164,99,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1699,40,634,513,386,126
"Otra (046)",42,,17,17,8,
"Ocupación no especificada (047)",322,,101,86,90,45
"Hombres (048)",4405,42,1247,1593,1166,357
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",35,,2,21,11,1
"Profes., científicos e intelectuales (050)",694,,106,391,194,3
"Técnicos de nivel medio y trab. asimilados (051)",160,,54,63,39,4
"Jefes y empleados de oficina (052)",182,,50,77,51,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",292,2,88,87,88,27
"Agricult. trabaj. calif.agrop. y pesqueros (054)",950,10,170,278,316,176
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",225,1,81,81,47,15
"Obreros construc., conf., papel, fab., instr. (056)",424,1,147,163,97,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1277,28,482,386,286,95
"Otra (058)",41,,17,17,7,
"Ocupación no especificada (059)",125,,50,29,30,16
"Mujeres (060)",1803,13,540,744,412,94
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",7,,3,1,2,1
"Profes., científicos e intelectuales (062)",462,,86,276,99,1
"Técnicos de nivel medio y trab. asimilados (063)",100,,36,43,19,2
"Jefes y empleados de oficina (064)",146,,69,56,21,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",398,1,115,167,93,22
"Agricult. trabaj. calif.agrop. y pesqueros (066)",40,,11,10,12,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",22,,12,6,3,1
"Obreros construc., conf., papel, fab., instr. (068)",8,,5,1,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",422,12,152,127,100,31
"Otra (070)",1,,,,1,
"Ocupación no especificada (071)",197,,51,57,60,29
,,,,,,
"RURAL (072)",9535,46,3045,3362,2264,818
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",12,,3,6,3,
"Profes., científicos e intelectuales (074)",331,,88,184,58,1
"Técnicos de nivel medio y trab. asimilados (075)",376,,100,222,53,1
"Jefes y empleados de oficina (076)",280,,132,118,30,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",306,,133,111,53,9
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2953,9,667,886,932,459
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",869,1,296,450,107,15
"Obreros construc., conf., papel, fab., instr. (080)",643,,173,313,147,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3454,36,1376,977,800,265
"Otra (082)",3,,1,,2,
"Ocupación no especificada (083)",308,,76,95,79,58
"Hombres (084)",8499,33,2679,3049,2005,733
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,2,5,2,
"Profes., científicos e intelectuales (086)",220,,42,131,46,1
"Técnicos de nivel medio y trab. asimilados (087)",349,,87,209,52,1
"Jefes y empleados de oficina (088)",239,,104,105,30,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",171,,74,70,21,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2826,5,640,854,885,442
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",852,1,288,445,104,14
"Obreros construc., conf., papel, fab., instr. (092)",630,,167,308,146,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3074,27,1242,878,693,234
"Otra (094)",2,,,,2,
"Ocupación no especificada (095)",127,,33,44,24,26
"Mujeres (096)",1036,13,366,313,259,85
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,1,1,
"Profes., científicos e intelectuales (098)",111,,46,53,12,
"Técnicos de nivel medio y trab. asimilados (099)",27,,13,13,1,
"Jefes y empleados de oficina (100)",41,,28,13,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",135,,59,41,32,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",127,4,27,32,47,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",17,,8,5,3,1
"Obreros construc., conf., papel, fab., instr. (104)",13,,6,5,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",380,9,134,99,107,31
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",181,,43,51,55,32
