"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4653,223,1373,1469,1242,346
"Ocupación no especificada (035)",382,3,97,128,96,58
,,,,,,
"URBANA (036)",5769,184,1727,2201,1353,304
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",20,,2,15,3,
"Profes., científicos e intelectuales (038)",896,,155,560,178,3
"Técnicos de nivel medio y trab. asimilados (039)",159,1,60,69,26,3
"Jefes y empleados de oficina (040)",131,,50,53,27,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",834,26,288,299,173,48
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1246,7,261,419,423,136
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",419,12,159,130,96,22
"Obreros construc., conf., papel, fab., instr. (044)",364,2,115,152,82,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1456,133,547,416,295,65
"Otra (046)",21,,9,8,4,
"Ocupación no especificada (047)",223,3,81,80,46,13
"Hombres (048)",3488,116,985,1336,866,185
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",15,,1,11,3,
"Profes., científicos e intelectuales (050)",563,,78,348,134,3
"Técnicos de nivel medio y trab. asimilados (051)",103,1,37,44,19,2
"Jefes y empleados de oficina (052)",89,,24,41,23,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",236,13,69,81,57,16
"Agricult. trabaj. calif.agrop. y pesqueros (054)",946,3,171,320,346,106
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",317,11,137,93,61,15
"Obreros construc., conf., papel, fab., instr. (056)",348,2,109,143,82,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",728,85,303,205,109,26
"Otra (058)",21,,9,8,4,
"Ocupación no especificada (059)",122,1,47,42,28,4
"Mujeres (060)",2281,68,742,865,487,119
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,1,4,,
"Profes., científicos e intelectuales (062)",333,,77,212,44,
"Técnicos de nivel medio y trab. asimilados (063)",56,,23,25,7,1
"Jefes y empleados de oficina (064)",42,,26,12,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",598,13,219,218,116,32
"Agricult. trabaj. calif.agrop. y pesqueros (066)",300,4,90,99,77,30
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",102,1,22,37,35,7
"Obreros construc., conf., papel, fab., instr. (068)",16,,6,9,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",728,48,244,211,186,39
"Ocupación no especificada (071)",101,2,34,38,18,9
,,,,,,
"RURAL (072)",17350,384,4232,5619,5186,1929
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",15,,2,11,2,
"Profes., científicos e intelectuales (074)",251,,81,125,45,
"Técnicos de nivel medio y trab. asimilados (075)",38,,19,12,7,
"Jefes y empleados de oficina (076)",37,,15,11,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",226,4,81,80,46,15
"Agricult. trabaj. calif.agrop. y pesqueros (078)",9019,16,1522,3009,3134,1338
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",561,7,166,173,179,36
"Obreros construc., conf., papel, fab., instr. (080)",412,1,120,165,104,22
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6378,355,2121,1904,1546,452
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",412,1,105,128,112,66
"Hombres (084)",10878,196,2490,3584,3342,1266
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",13,,,11,2,
"Profes., científicos e intelectuales (086)",162,,44,81,37,
"Técnicos de nivel medio y trab. asimilados (087)",23,,10,8,5,
"Jefes y empleados de oficina (088)",30,,10,10,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",102,2,31,40,24,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",7273,10,1160,2501,2542,1060
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",305,3,85,95,103,19
"Obreros construc., conf., papel, fab., instr. (092)",385,1,116,153,95,20
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2453,180,992,646,490,145
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",131,,42,38,34,17
"Mujeres (096)",6472,188,1742,2035,1844,663
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,2,,,
"Profes., científicos e intelectuales (098)",89,,37,44,8,
"Técnicos de nivel medio y trab. asimilados (099)",15,,9,4,2,
"Jefes y empleados de oficina (100)",7,,5,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",124,2,50,40,22,10
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1746,6,362,508,592,278
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",256,4,81,78,76,17
"Obreros construc., conf., papel, fab., instr. (104)",27,,4,12,9,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",3925,175,1129,1258,1056,307
"Ocupación no especificada (107)",281,1,63,90,78,49
