"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",4,3,,2,,,,1,,,1,9
"De 35 a 39 años (026)",5,5,,,,1,3,1,,,,22
"Primaria (030)",5108,5028,1150,592,717,601,902,571,305,190,80,16150
"De 12 a 14 años (031)",607,603,601,2,,,,,,,4,2
"De 15 a 19 años (032)",503,488,356,103,26,2,1,,,,15,165
"De 20 a 24 años (033)",481,462,90,204,124,35,8,1,,,19,597
"De 25 a 29 años (034)",478,469,24,111,178,95,57,3,1,,9,1027
"De 30 a 34 años (035)",488,479,11,48,142,134,117,27,,,9,1405
"De 35 a 39 años (036)",536,530,13,42,99,109,175,68,19,5,6,1962
"De 40 a 44 años (037)",458,451,15,26,46,90,147,82,39,6,7,1954
"De 45 a 49 años (038)",350,350,7,11,28,47,112,85,38,22,,1811
"De 50 y más años (039)",1207,1196,33,45,74,89,285,305,208,157,11,7227
"Secundaria (040)",2490,2429,1237,461,321,182,165,50,11,2,61,2803
"De 12 a 14 años (041)",400,399,397,2,,,,,,,1,2
"De 15 a 19 años (042)",781,763,669,85,7,2,,,,,18,105
"De 20 a 24 años (043)",392,369,116,178,58,15,2,,,,23,348
"De 25 a 29 años (044)",260,253,23,106,90,24,9,1,,,7,400
"De 30 a 34 años (045)",194,191,9,37,67,48,28,2,,,3,445
"De 35 a 39 años (046)",157,154,6,30,43,38,29,7,1,,3,411
"De 40 a 44 años (047)",104,102,6,8,20,23,36,8,1,,2,334
"De 45 a 49 años (048)",95,93,6,6,23,14,24,15,4,1,2,343
"De 50 y más años (049)",107,105,5,9,13,18,37,17,5,1,2,415
"Sup. no Univ. incompleta (050)",150,138,35,54,28,11,8,2,,,12,190
"De 15 a 19 años (052)",20,20,15,5,,,,,,,,5
"De 20 a 24 años (053)",31,26,9,16,1,,,,,,5,18
"De 25 a 29 años (054)",26,22,5,10,4,3,,,,,4,27
"De 30 a 34 años (055)",23,23,1,13,7,1,,1,,,,36
"De 35 a 39 años (056)",19,19,1,4,9,2,3,,,,,41
"De 40 a 44 años (057)",15,13,2,3,3,3,2,,,,2,26
"De 45 a 49 años (058)",6,5,1,,2,1,1,,,,1,12
"De 50 y más años (059)",10,10,1,3,2,1,2,1,,,,25
"Sup. no Univ. completa (060)",370,348,66,121,83,50,22,4,1,1,22,578
"De 20 a 24 años (063)",40,29,19,10,,,,,,,11,10
"De 25 a 29 años (064)",77,72,20,45,4,3,,,,,5,62
"De 30 a 34 años (065)",68,66,6,23,26,7,4,,,,2,112
"De 35 a 39 años (066)",80,79,9,23,27,19,1,,,,1,138
"De 40 a 44 años (067)",44,42,3,10,11,11,7,,,,2,97
"De 45 a 49 años (068)",26,26,3,5,7,5,6,,,,,60
"De 50 y más años (069)",35,34,6,5,8,5,4,4,1,1,1,99
"Sup. Univ. incompleta (070)",145,134,48,25,26,15,13,5,1,1,11,229
"De 15 a 19 años (072)",19,19,19,,,,,,,,,
"De 20 a 24 años (073)",39,33,21,8,2,2,,,,,6,18
"De 25 a 29 años (074)",22,18,4,9,5,,,,,,4,19
"De 30 a 34 años (075)",18,18,2,5,5,2,3,1,,,,40
"De 35 a 39 años (076)",14,14,,2,6,4,1,1,,,,36
"De 40 a 44 años (077)",13,13,1,1,4,1,6,,,,,39
"De 45 a 49 años (078)",9,9,1,,2,3,2,1,,,,28
"De 50 y más años (079)",11,10,,,2,3,1,2,1,1,1,49
"Sup. Univ. completa (080)",248,218,55,51,56,30,16,6,2,2,30,396
"De 20 a 24 años (083)",28,16,13,2,1,,,,,,12,4
"De 25 a 29 años (084)",41,32,19,8,2,2,1,,,,9,22
"De 30 a 34 años (085)",40,37,9,13,11,3,1,,,,3,48
"De 35 a 39 años (086)",47,44,5,11,20,5,3,,,,3,78
"De 40 a 44 años (087)",28,26,2,4,12,4,4,,,,2,57
"De 45 a 49 años (088)",22,22,1,9,2,6,1,2,1,,,55
"De 50 y más años (089)",42,41,6,4,8,10,6,4,1,2,1,132
,,,,,,,,,,,,
"URBANA (100)",6060,5906,1635,914,862,677,864,531,260,163,154,15900
"De 12 a 14 años (101)",587,585,583,2,,,,,,,2,2
"De 15 a 19 años (102)",792,778,666,96,12,3,1,,,,14,133
"De 20 a 24 años (103)",600,547,178,252,88,25,3,1,,,53,522
"De 25 a 29 años (104)",588,560,65,207,177,77,32,1,1,,28,945
"De 30 a 34 años (105)",598,583,36,117,195,136,78,21,,,15,1380
"De 35 a 39 años (106)",624,613,24,96,162,137,140,42,10,2,11,1799
"De 40 a 44 años (107)",519,507,24,46,71,104,158,75,27,2,12,1928
"De 45 a 49 años (108)",408,405,16,24,54,68,121,77,29,16,3,1785
"De 50 y más años (109)",1344,1328,43,74,103,127,331,314,193,143,16,7406
"Sin nivel (110)",465,453,31,33,23,47,102,102,60,55,12,2453
"De 12 a 14 años (111)",2,2,2,,,,,,,,,
"De 15 a 19 años (112)",10,9,5,3,1,,,,,,1,5
"De 20 a 24 años (113)",13,11,6,1,1,2,1,,,,2,13
"De 25 a 29 años (114)",16,16,1,4,4,2,5,,,,,41
"De 30 a 34 años (115)",25,24,3,3,5,5,4,4,,,1,72
"De 35 a 39 años (116)",31,29,1,2,2,6,10,6,2,,2,120
"De 40 a 44 años (117)",35,35,4,2,1,3,12,10,3,,,156
"De 45 a 49 años (118)",43,43,,1,1,8,8,11,8,6,,268
"De 50 y más años (119)",290,284,9,17,8,21,62,71,47,49,6,1778
"Educacion Inicial (120)",11,10,2,3,,2,3,,,,1,22
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",2,2,1,,,1,,,,,,3
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",3,2,,2,,,,,,,1,2
"De 35 a 39 años (126)",4,4,,,,1,3,,,,,16
"Primaria (130)",2946,2907,506,331,419,385,589,380,192,105,39,10153
"De 12 a 14 años (131)",278,277,276,1,,,,,,,1,1
"De 15 a 19 años (132)",192,188,142,39,5,1,1,,,,4,56
"De 20 a 24 años (133)",208,198,35,99,48,14,1,1,,,10,247
"De 25 a 29 años (134)",244,240,10,69,94,46,20,,1,,4,491
"De 30 a 34 años (135)",283,277,8,31,92,81,51,14,,,6,765
"De 35 a 39 años (136)",313,310,3,28,69,71,101,28,8,2,3,1075
"De 40 a 44 años (137)",306,301,7,20,25,64,103,57,23,2,5,1298
"De 45 a 49 años (138)",230,230,5,6,21,35,84,53,17,9,,1103
"De 50 y más años (139)",892,886,20,38,65,73,228,227,143,92,6,5117
"Secundaria (140)",1902,1858,931,333,259,154,131,42,6,2,44,2230
"De 12 a 14 años (141)",306,305,304,1,,,,,,,1,1
"De 15 a 19 años (142)",562,553,496,50,6,1,,,,,9,65
"De 20 a 24 años (143)",278,260,87,126,38,8,1,,,,18,231
"De 25 a 29 años (144)",198,191,17,76,70,21,6,1,,,7,309
"De 30 a 34 años (145)",155,153,7,32,55,38,19,2,,,2,348
"De 35 a 39 años (146)",133,130,6,28,36,33,20,7,,,3,331
"De 40 a 44 años (147)",96,95,5,8,19,22,32,8,1,,1,312
"De 45 a 49 años (148)",84,82,5,5,22,14,20,12,3,1,2,296
"De 50 y más años (149)",90,89,4,7,13,17,33,12,2,1,1,337
"Sup. no Univ. incompleta (150)",132,120,27,47,26,10,8,2,,,12,176
"De 15 a 19 años (152)",16,16,12,4,,,,,,,,4
"De 20 a 24 años (153)",26,21,7,13,1,,,,,,5,15
"De 25 a 29 años (154)",21,17,3,9,2,3,,,,,4,22
"De 30 a 34 años (155)",22,22,1,12,7,1,,1,,,,35
"De 35 a 39 años (156)",17,17,,3,9,2,3,,,,,40
"De 40 a 44 años (157)",15,13,2,3,3,3,2,,,,2,26
"De 45 a 49 años (158)",6,5,1,,2,1,1,,,,1,12
"De 50 y más años (159)",9,9,1,3,2,,2,1,,,,22
"Sup. no Univ. completa (160)",320,302,60,106,74,44,16,1,,1,18,472
"De 20 a 24 años (163)",34,27,18,9,,,,,,,7,9
"De 25 a 29 años (164)",63,58,17,34,4,3,,,,,5,51
"De 30 a 34 años (165)",63,61,6,22,23,7,3,,,,2,101
"De 35 a 39 años (166)",74,73,9,23,24,16,1,,,,1,123
"De 40 a 44 años (167)",37,35,3,8,11,9,4,,,,2,75
"De 45 a 49 años (168)",22,22,3,5,5,4,5,,,,,49
"De 50 y más años (169)",27,26,4,5,7,5,3,1,,1,1,64
"Sup. Univ. incompleta (170)",93,85,31,16,17,12,7,2,,,8,130
"De 15 a 19 años (172)",10,10,10,,,,,,,,,
"De 20 a 24 años (173)",22,17,14,2,,1,,,,,5,5
"De 25 a 29 años (174)",14,12,3,6,3,,,,,,2,12
"De 30 a 34 años (175)",12,12,2,5,4,1,,,,,,16
"De 35 a 39 años (176)",13,13,,2,5,4,1,1,,,,34
"De 40 a 44 años (177)",10,10,1,1,3,1,4,,,,,29
"De 45 a 49 años (178)",7,7,1,,1,3,2,,,,,19
"De 50 y más años (179)",5,4,,,1,2,,1,,,1,15
"Sup. Univ. completa (180)",191,171,47,45,44,23,8,2,2,,20,264
"De 20 a 24 años (183)",19,13,11,2,,,,,,,6,2
"De 25 a 29 años (184)",31,25,14,8,,2,1,,,,6,18
"De 30 a 34 años (185)",35,32,9,10,9,3,1,,,,3,41
"De 35 a 39 años (186)",39,37,5,10,17,4,1,,,,2,60
"De 40 a 44 años (187)",20,18,2,4,9,2,1,,,,2,32
"De 45 a 49 años (188)",16,16,1,7,2,3,1,1,1,,,38
"De 50 y más años (189)",31,30,5,4,7,9,3,1,1,,1,73
,,,,,,,,,,,,
"RURAL (200)",3687,3594,1038,467,464,333,536,348,225,183,93,10957
"De 12 a 14 años (201)",431,427,425,2,,,,,,,4,2
"De 15 a 19 años (202)",558,537,411,101,22,3,,,,,21,154
"De 20 a 24 años (203)",457,430,102,179,107,33,9,,,,27,530
"De 25 a 29 años (204)",362,352,31,92,120,58,47,4,,,10,736
"De 30 a 34 años (205)",316,312,7,29,81,77,97,21,,,4,967
"De 35 a 39 años (206)",342,335,15,21,56,58,110,54,17,4,7,1315
"De 40 a 44 años (207)",272,267,11,12,37,43,88,41,27,8,5,1182
"De 45 a 49 años (208)",218,217,5,9,13,21,58,56,35,20,1,1237
"De 50 y más años (209)",731,717,31,22,28,40,127,172,146,151,14,4834
"Sin nivel (210)",757,739,48,41,72,72,169,137,105,95,18,4023
"De 12 a 14 años (211)",8,7,7,,,,,,,,1,
"De 15 a 19 años (212)",14,13,11,1,,1,,,,,1,4
"De 20 a 24 años (213)",33,31,6,12,8,4,1,,,,2,44
"De 25 a 29 años (214)",29,29,,5,10,6,7,1,,,,82
"De 30 a 34 años (215)",54,54,2,2,13,13,18,6,,,,180
"De 35 a 39 años (216)",77,74,4,3,12,11,25,13,5,1,3,306
"De 40 a 44 años (217)",94,92,2,4,11,12,32,16,11,4,2,447
"De 45 a 49 años (218)",75,74,2,1,2,5,25,19,13,7,1,445
"De 50 y más años (219)",373,365,14,13,16,20,61,82,76,83,8,2515
"Educacion Inicial (220)",3,3,1,,,,,2,,,,13
"De 15 a 19 años (222)",1,1,1,,,,,,,,,
"De 30 a 34 años (225)",1,1,,,,,,1,,,,7
"De 35 a 39 años (226)",1,1,,,,,,1,,,,6
"Primaria (230)",2162,2121,644,261,298,216,313,191,113,85,41,5997
"De 12 a 14 años (231)",329,326,325,1,,,,,,,3,1
"De 15 a 19 años (232)",311,300,214,64,21,1,,,,,11,109
"De 20 a 24 años (233)",273,264,55,105,76,21,7,,,,9,350
"De 25 a 29 años (234)",234,229,14,42,84,49,37,3,,,5,536
"De 30 a 34 años (235)",205,202,3,17,50,53,66,13,,,3,640
"De 35 a 39 años (236)",223,220,10,14,30,38,74,40,11,3,3,887
"De 40 a 44 años (237)",152,150,8,6,21,26,44,25,16,4,2,656
"De 45 a 49 años (238)",120,120,2,5,7,12,28,32,21,13,,708
"De 50 y más años (239)",315,310,13,7,9,16,57,78,65,65,5,2110
"Secundaria (240)",588,571,306,128,62,28,34,8,5,,17,573
"De 12 a 14 años (241)",94,94,93,1,,,,,,,,1
"De 15 a 19 años (242)",219,210,173,35,1,1,,,,,9,40
"De 20 a 24 años (243)",114,109,29,52,20,7,1,,,,5,117
"De 25 a 29 años (244)",62,62,6,30,20,3,3,,,,,91
"De 30 a 34 años (245)",39,38,2,5,12,10,9,,,,1,97
"De 35 a 39 años (246)",24,24,,2,7,5,9,,1,,,80
"De 40 a 44 años (247)",8,7,1,,1,1,4,,,,1,22
"De 45 a 49 años (248)",11,11,1,1,1,,4,3,1,,,47
"De 50 y más años (249)",17,16,1,2,,1,4,5,3,,1,78
"Sup. no Univ. incompleta (250)",18,18,8,7,2,1,,,,,,14
"De 15 a 19 años (252)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (253)",5,5,2,3,,,,,,,,3
"De 25 a 29 años (254)",5,5,2,1,2,,,,,,,5
"De 30 a 34 años (255)",1,1,,1,,,,,,,,1
"De 35 a 39 años (256)",2,2,1,1,,,,,,,,1
"De 50 y más años (259)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",50,46,6,15,9,6,6,3,1,,4,106
"De 20 a 24 años (263)",6,2,1,1,,,,,,,4,1
"De 25 a 29 años (264)",14,14,3,11,,,,,,,,11
"De 30 a 34 años (265)",5,5,,1,3,,1,,,,,11
"De 35 a 39 años (266)",6,6,,,3,3,,,,,,15
"De 40 a 44 años (267)",7,7,,2,,2,3,,,,,22
"De 45 a 49 años (268)",4,4,,,2,1,1,,,,,11
"De 50 y más años (269)",8,8,2,,1,,1,3,1,,,35
"Sup. Univ. incompleta (270)",52,49,17,9,9,3,6,3,1,1,3,99
"De 15 a 19 años (272)",9,9,9,,,,,,,,,
"De 20 a 24 años (273)",17,16,7,6,2,1,,,,,1,13
"De 25 a 29 años (274)",8,6,1,3,2,,,,,,2,7
"De 30 a 34 años (275)",6,6,,,1,1,3,1,,,,24
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"De 40 a 44 años (277)",3,3,,,1,,2,,,,,10
"De 45 a 49 años (278)",2,2,,,1,,,1,,,,9
"De 50 y más años (279)",6,6,,,1,1,1,1,1,1,,34
"Sup. Univ. completa (280)",57,47,8,6,12,7,8,4,,2,10,132
"De 20 a 24 años (283)",9,3,2,,1,,,,,,6,2
"De 25 a 29 años (284)",10,7,5,,2,,,,,,3,4
"De 30 a 34 años (285)",5,5,,3,2,,,,,,,7
"De 35 a 39 años (286)",8,7,,1,3,1,2,,,,1,18
"De 40 a 44 años (287)",8,8,,,3,2,3,,,,,25
"De 45 a 49 años (288)",6,6,,2,,3,,1,,,,17
"De 50 y más años (289)",11,11,1,,1,1,3,3,,2,,59
