"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otras activ. serv.comun.soc y personales (040)",3522,21,1,245,1109,461,412,518,755
"Hogares privados con servicio doméstico (041)",362,8,,92,208,22,11,12,9
"Organiz. y organos extraterritoriales (042)",3,,,,,,,,3
"Actividad economica no especificada (043)",3056,32,2,307,1152,283,290,403,587
"Mujeres (044)",68759,2426,71,9897,22091,5703,8663,5283,14625
"Agric., ganadería, caza y silvicultura (045)",1578,451,1,617,335,44,36,31,63
"Pesca (046)",2,,,,,,,,2
"Explotación de minas y canteras (047)",31,,,1,7,2,1,5,15
"Industrias manufactureras (048)",4322,106,2,596,2120,408,414,309,367
"Suministro de electricidad, gas y agua (049)",60,,1,,5,4,10,13,27
"Construcción (050)",395,7,1,44,107,21,30,47,138
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",22202,1106,17,4640,9625,1898,1896,1511,1509
"Venta, mant.y rep. veh.autom.y motoc. (052)",311,2,,43,119,29,40,34,44
"Comercio al por mayor (053)",763,9,,68,252,77,123,109,125
"Comercio al por menor (054)",21128,1095,17,4529,9254,1792,1733,1368,1340
"Hoteles y restaurantes (055)",8307,403,11,1878,3512,770,701,514,518
"Trans., almac. y comunicaciones (056)",3615,12,2,98,936,441,711,392,1023
"Intermediación financiera (057)",612,,,,62,35,79,107,329
"Activid.inmobil., empres. y de alquiler (058)",4180,6,,41,431,358,474,585,2285
"Admin.pub. y defensa; p. segur.soc.afil (059)",2068,8,,39,259,158,258,298,1048
"Enseñanza (060)",7827,1,,6,267,421,2415,446,4271
"Servicios sociales y de salud (061)",3404,7,1,27,183,223,672,354,1937
"Otras activ. serv.comun.soc y personales (062)",2901,102,3,362,946,339,389,254,506
"Hogares privados con servicio doméstico (063)",4643,154,27,1271,2568,299,168,90,66
"Organiz. y organos extraterritoriales (064)",1,,,,1,,,,
"Actividad economica no especificada (065)",2611,63,5,277,727,282,409,327,521
,,,,,,,,,
"URBANA (066)",149075,2647,111,16725,54424,12827,16994,14133,31214
"Agric., ganadería, caza y silvicultura (067)",3552,337,3,1257,1188,135,131,161,340
"Pesca (068)",7,,,,1,,1,2,3
"Explotación de minas y canteras (069)",270,1,,21,94,13,16,28,97
"Industrias manufactureras (070)",12669,153,5,1579,6785,1177,1058,963,949
"Suministro de electricidad, gas y agua (071)",414,1,1,19,96,25,58,46,168
"Construcción (072)",10900,110,7,1916,5745,700,570,573,1279
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",36318,1163,32,5971,16522,3244,3310,3126,2950
"Venta, mant.y rep. veh.autom.y motoc. (074)",3199,8,1,246,1583,301,502,283,275
"Comercio al por mayor (075)",1816,14,,119,693,170,214,271,335
"Comercio al por menor (076)",31303,1141,31,5606,14246,2773,2594,2572,2340
"Hoteles y restaurantes (077)",12983,403,12,2175,5529,1438,1305,1140,981
"Trans., almac. y comunicaciones (078)",17270,84,12,995,8084,1714,2107,1781,2493
"Intermediación financiera (079)",1218,1,,,119,67,140,263,628
"Activid.inmobil., empres. y de alquiler (080)",11339,17,1,121,1582,1053,1164,1735,5666
"Admin.pub. y defensa; p. segur.soc.afil (081)",7067,13,,154,1274,543,1086,1199,2798
"Enseñanza (082)",13192,2,,19,506,724,3531,982,7428
"Servicios sociales y de salud (083)",5043,8,1,38,286,326,850,534,3000
"Otras activ. serv.comun.soc y personales (084)",6346,117,4,594,2022,791,795,770,1253
"Hogares privados con servicio doméstico (085)",4931,155,26,1340,2738,319,177,102,74
"Organiz. y organos extraterritoriales (086)",4,,,,1,,,,3
"Actividad economica no especificada (087)",5552,82,7,526,1852,558,695,728,1104
"Hombres (088)",81917,572,42,7424,32794,7186,8398,8869,16632
"Agric., ganadería, caza y silvicultura (089)",2582,135,3,913,932,94,97,130,278
"Pesca (090)",5,,,,1,,1,2,1
"Explotación de minas y canteras (091)",239,1,,20,87,11,15,23,82
"Industrias manufactureras (092)",8467,62,3,1015,4728,773,648,655,583
"Suministro de electricidad, gas y agua (093)",354,1,,19,91,21,48,33,141
"Construcción (094)",10512,103,6,1875,5640,679,541,526,1142
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",14524,96,15,1480,7060,1371,1433,1623,1446
"Venta, mant.y rep. veh.autom.y motoc. (096)",2897,6,1,203,1469,274,463,250,231
"Comercio al por mayor (097)",1062,5,,51,447,95,91,163,210
"Comercio al por menor (098)",10565,85,14,1226,5144,1002,879,1210,1005
"Hoteles y restaurantes (099)",4883,26,1,371,2104,676,608,631,466
"Trans., almac. y comunicaciones (100)",13674,72,10,899,7155,1274,1401,1389,1474
"Intermediación financiera (101)",607,1,,,57,33,61,156,299
"Activid.inmobil., empres. y de alquiler (102)",7185,11,1,82,1154,699,698,1150,3390
"Admin.pub. y defensa; p. segur.soc.afil (103)",5014,5,,117,1018,387,830,903,1754
"Enseñanza (104)",5391,1,,13,243,308,1126,536,3164
"Servicios sociales y de salud (105)",1658,1,,14,107,104,185,181,1066
"Otras activ. serv.comun.soc y personales (106)",3471,20,1,237,1086,455,406,517,749
"Hogares privados con servicio doméstico (107)",353,8,,90,201,22,11,12,9
"Organiz. y organos extraterritoriales (108)",3,,,,,,,,3
"Actividad economica no especificada (109)",2995,29,2,279,1130,279,289,402,585
"Mujeres (110)",67158,2075,69,9301,21630,5641,8596,5264,14582
"Agric., ganadería, caza y silvicultura (111)",970,202,,344,256,41,34,31,62
"Pesca (112)",2,,,,,,,,2
"Explotación de minas y canteras (113)",31,,,1,7,2,1,5,15
"Industrias manufactureras (114)",4202,91,2,564,2057,404,410,308,366
"Suministro de electricidad, gas y agua (115)",60,,1,,5,4,10,13,27
"Construcción (116)",388,7,1,41,105,21,29,47,137
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",21794,1067,17,4491,9462,1873,1877,1503,1504
"Venta, mant.y rep. veh.autom.y motoc. (118)",302,2,,43,114,27,39,33,44
"Comercio al por mayor (119)",754,9,,68,246,75,123,108,125
"Comercio al por menor (120)",20738,1056,17,4380,9102,1771,1715,1362,1335
"Hoteles y restaurantes (121)",8100,377,11,1804,3425,762,697,509,515
"Trans., almac. y comunicaciones (122)",3596,12,2,96,929,440,706,392,1019
"Intermediación financiera (123)",611,,,,62,34,79,107,329
"Activid.inmobil., empres. y de alquiler (124)",4154,6,,39,428,354,466,585,2276
"Admin.pub. y defensa; p. segur.soc.afil (125)",2053,8,,37,256,156,256,296,1044
"Enseñanza (126)",7801,1,,6,263,416,2405,446,4264
"Servicios sociales y de salud (127)",3385,7,1,24,179,222,665,353,1934
"Otras activ. serv.comun.soc y personales (128)",2875,97,3,357,936,336,389,253,504
"Hogares privados con servicio doméstico (129)",4578,147,26,1250,2537,297,166,90,65
"Organiz. y organos extraterritoriales (130)",1,,,,1,,,,
"Actividad economica no especificada (131)",2557,53,5,247,722,279,406,326,519
,,,,,,,,,
"RURAL (132)",5439,610,6,2135,2147,186,169,73,113
"Agric., ganadería, caza y silvicultura (133)",2620,472,3,1391,699,21,12,10,12
"Explotación de minas y canteras (135)",47,1,,10,31,3,1,,1
"Industrias manufactureras (136)",375,25,1,91,217,21,9,7,4
"Suministro de electricidad, gas y agua (137)",9,1,,1,6,,1,,
"Construcción (138)",594,13,1,192,345,20,12,6,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",655,42,,191,316,37,45,14,10
"Venta, mant.y rep. veh.autom.y motoc. (140)",81,,,6,45,6,20,3,1
"Comercio al por mayor (141)",25,,,5,15,4,,1,
"Comercio al por menor (142)",549,42,,180,256,27,25,10,9
"Hoteles y restaurantes (143)",265,26,,82,117,16,12,7,5
"Trans., almac. y comunicaciones (144)",346,4,,59,235,17,13,9,9
"Intermediación financiera (145)",2,,,,1,1,,,
"Activid.inmobil., empres. y de alquiler (146)",95,,,8,26,14,19,5,23
"Admin.pub. y defensa; p. segur.soc.afil (147)",81,,,13,35,7,10,7,9
"Enseñanza (148)",56,,,,14,10,15,1,16
"Servicios sociales y de salud (149)",28,,,3,7,1,8,3,6
"Otras activ. serv.comun.soc y personales (150)",77,6,,13,33,9,6,2,8
"Hogares privados con servicio doméstico (151)",74,7,1,23,38,2,2,,1
"Actividad economica no especificada (153)",115,13,,58,27,7,4,2,4
"Hombres (154)",3838,259,4,1539,1686,124,102,54,70
"Agric., ganadería, caza y silvicultura (155)",2012,223,2,1118,620,18,10,10,11
"Explotación de minas y canteras (157)",47,1,,10,31,3,1,,1
"Industrias manufactureras (158)",255,10,1,59,154,17,5,6,3
"Suministro de electricidad, gas y agua (159)",9,1,,1,6,,1,,
"Construcción (160)",587,13,1,189,343,20,11,6,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",247,3,,42,153,12,26,6,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",72,,,6,40,4,19,2,1
"Comercio al por mayor (163)",16,,,5,9,2,,,
"Comercio al por menor (164)",159,3,,31,104,6,7,4,4
"Hoteles y restaurantes (165)",58,,,8,30,8,8,2,2
"Trans., almac. y comunicaciones (166)",327,4,,57,228,16,8,9,5
"Intermediación financiera (167)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (168)",69,,,6,23,10,11,5,14
"Admin.pub. y defensa; p. segur.soc.afil (169)",66,,,11,32,5,8,5,5
"Enseñanza (170)",30,,,,10,5,5,1,9
"Servicios sociales y de salud (171)",9,,,,3,,1,2,3
"Otras activ. serv.comun.soc y personales (172)",51,1,,8,23,6,6,1,6
"Hogares privados con servicio doméstico (173)",9,,,2,7,,,,
"Actividad economica no especificada (175)",61,3,,28,22,4,1,1,2
"Mujeres (176)",1601,351,2,596,461,62,67,19,43
"Agric., ganadería, caza y silvicultura (177)",608,249,1,273,79,3,2,,1
"Industrias manufactureras (180)",120,15,,32,63,4,4,1,1
"Construcción (182)",7,,,3,2,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",408,39,,149,163,25,19,8,5
"Venta, mant.y rep. veh.autom.y motoc. (184)",9,,,,5,2,1,1,
"Comercio al por mayor (185)",9,,,,6,2,,1,
"Comercio al por menor (186)",390,39,,149,152,21,18,6,5
"Hoteles y restaurantes (187)",207,26,,74,87,8,4,5,3
"Trans., almac. y comunicaciones (188)",19,,,2,7,1,5,,4
"Intermediación financiera (189)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (190)",26,,,2,3,4,8,,9
"Admin.pub. y defensa; p. segur.soc.afil (191)",15,,,2,3,2,2,2,4
"Enseñanza (192)",26,,,,4,5,10,,7
"Servicios sociales y de salud (193)",19,,,3,4,1,7,1,3
"Otras activ. serv.comun.soc y personales (194)",26,5,,5,10,3,,1,2
"Hogares privados con servicio doméstico (195)",65,7,1,21,31,2,2,,1
"Actividad economica no especificada (197)",54,10,,30,5,3,3,1,2
