"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",1908,928,980,564,265,299,1344,663,681
"31 años (041)",1404,654,750,405,174,231,999,480,519
"32 años (042)",1569,741,828,443,200,243,1126,541,585
"33 años (043)",1519,679,840,456,191,265,1063,488,575
"34 años (044)",1561,707,854,464,211,253,1097,496,601
"De 35 a 39 años (045)",7535,3481,4054,2357,1060,1297,5178,2421,2757
"35 años (046)",1593,764,829,444,209,235,1149,555,594
"36 años (047)",1512,684,828,470,196,274,1042,488,554
"37 años (048)",1603,731,872,510,218,292,1093,513,580
"38 años (049)",1492,702,790,484,227,257,1008,475,533
"39 años (050)",1335,600,735,449,210,239,886,390,496
"De 40 a 44 años (051)",6355,3055,3300,2002,911,1091,4353,2144,2209
"40 años (052)",1534,710,824,459,189,270,1075,521,554
"41 años (053)",1075,481,594,328,144,184,747,337,410
"42 años (054)",1400,671,729,453,215,238,947,456,491
"43 años (055)",1164,572,592,389,174,215,775,398,377
"44 años (056)",1182,621,561,373,189,184,809,432,377
"De 45 a 49 años (057)",5245,2608,2637,1592,776,816,3653,1832,1821
"45 años (058)",1229,610,619,363,175,188,866,435,431
"46 años (059)",1038,490,548,312,156,156,726,334,392
"47 años (060)",1141,573,568,335,158,177,806,415,391
"48 años (061)",1029,522,507,312,154,158,717,368,349
"49 años (062)",808,413,395,270,133,137,538,280,258
"De 50 a 54 años (063)",4174,1913,2261,1220,559,661,2954,1354,1600
"50 años (064)",1069,471,598,300,131,169,769,340,429
"51 años (065)",668,297,371,207,93,114,461,204,257
"52 años (066)",892,415,477,258,125,133,634,290,344
"53 años (067)",758,375,383,221,104,117,537,271,266
"54 años (068)",787,355,432,234,106,128,553,249,304
"De 55 a 59 años (069)",3235,1527,1708,855,394,461,2380,1133,1247
"55 años (070)",764,376,388,207,104,103,557,272,285
"56 años (071)",723,337,386,191,86,105,532,251,281
"57 años (072)",663,311,352,185,86,99,478,225,253
"58 años (073)",591,269,322,142,61,81,449,208,241
"59 años (074)",494,234,260,130,57,73,364,177,187
"De 60 a 64 años (075)",2999,1350,1649,792,306,486,2207,1044,1163
"60 años (076)",923,402,521,221,94,127,702,308,394
"61 años (077)",377,181,196,105,47,58,272,134,138
"62 años (078)",530,241,289,123,51,72,407,190,217
"63 años (079)",629,267,362,204,58,146,425,209,216
"64 años (080)",540,259,281,139,56,83,401,203,198
"De 65 y más años (081)",7258,3350,3908,1805,829,976,5453,2521,2932
"65 años (082)",679,325,354,166,90,76,513,235,278
"66 años (083)",440,222,218,105,44,61,335,178,157
"67 años (084)",548,272,276,136,53,83,412,219,193
"68 años (085)",420,194,226,101,52,49,319,142,177
"69 años (086)",300,150,150,79,35,44,221,115,106
"70 años (087)",696,299,397,138,67,71,558,232,326
"71 años (088)",244,126,118,64,31,33,180,95,85
"72 años (089)",350,162,188,95,37,58,255,125,130
"73 años (090)",291,138,153,79,32,47,212,106,106
"74 años (091)",367,219,148,139,104,35,228,115,113
"75 años (092)",459,191,268,107,38,69,352,153,199
"76 años (093)",228,103,125,67,28,39,161,75,86
"77 años (094)",284,142,142,85,46,39,199,96,103
"78 años (095)",275,121,154,58,25,33,217,96,121
"79 años (096)",144,67,77,36,14,22,108,53,55
"80 años (097)",367,131,236,61,20,41,306,111,195
"81 años (098)",92,45,47,27,11,16,65,34,31
"82 años (099)",131,53,78,30,11,19,101,42,59
"83 años (100)",79,37,42,21,10,11,58,27,31
"84 años (101)",83,37,46,27,12,15,56,25,31
"85 años (102)",202,74,128,45,16,29,157,58,99
"86 años (103)",77,32,45,23,8,15,54,24,30
"87 años (104)",74,33,41,14,6,8,60,27,33
"88 años (105)",61,30,31,15,9,6,46,21,25
"89 años (106)",46,23,23,15,6,9,31,17,14
"90 años (107)",98,39,59,14,4,10,84,35,49
"91 años (108)",10,6,4,2,1,1,8,5,3
"92 años (109)",18,6,12,4,2,2,14,4,10
"93 años (110)",21,10,11,7,3,4,14,7,7
"94 años (111)",13,5,8,4,1,3,9,4,5
"95 años (112)",39,12,27,10,2,8,29,10,19
"96 años (113)",17,7,10,5,2,3,12,5,7
"97 años (114)",10,4,6,4,2,2,6,2,4
"98 y más años (115)",95,35,60,22,7,15,73,28,45
