"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia DATEM DEL MARAÑON (000)",16175,1374,1609,7771,103,4794,199,325
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",37,37,,,,,,
"Profes., científicos e intelectuales (002)",791,729,,47,2,13,,
"Técnicos de nivel medio y trab. asimilados (003)",152,112,,30,5,5,,
"Jefes y empleados de oficina (004)",132,131,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",677,158,10,403,16,90,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",6820,,1,6761,56,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",314,,131,155,14,14,,
"Obreros construc.,conf.,papel, fab., instr. (008)",239,18,112,95,9,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",6264,94,1190,145,,4636,199,
"Otra (010)",27,27,,,,,,
"Ocupaciñn no especificada (011)",397,68,165,135,1,28,,
"Desocupado (012)",325,,,,,,,325
"Hombres (013)",10026,966,1150,5869,67,1682,20,272
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",32,32,,,,,,
"Profes., científicos e intelectuales (015)",557,511,,36,1,9,,
"Técnicos de nivel medio y trab. asimilados (016)",113,81,,23,4,5,,
"Jefes y empleados de oficina (017)",99,98,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",364,95,3,237,11,18,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",5254,,1,5221,30,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",277,,123,130,12,12,,
"Obreros construc.,conf.,papel, fab., instr. (021)",235,18,112,92,8,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",2530,62,776,55,,1617,20,
"Otra (023)",26,26,,,,,,
"Ocupaciñn no especificada (024)",267,43,135,75,1,13,,
"Desocupado (025)",272,,,,,,,272
"Mujeres (026)",6149,408,459,1902,36,3112,179,53
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",234,218,,11,1,4,,
"Técnicos de nivel medio y trab. asimilados (029)",39,31,,7,1,,,
"Jefes y empleados de oficina (030)",33,33,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",313,63,7,166,5,72,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1566,,,1540,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",37,,8,25,2,2,,
"Obreros construc.,conf.,papel, fab., instr. (034)",4,,,3,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",3734,32,414,90,,3019,179,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",130,25,30,60,,15,,
"Desocupado (038)",53,,,,,,,53
,,,,,,,,
"URBANA (039)",4278,788,569,1902,60,649,148,162
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",14,14,,,,,,
"Profes., científicos e intelectuales (041)",392,355,,28,2,7,,
"Técnicos de nivel medio y trab. asimilados (042)",74,53,,17,3,1,,
"Jefes y empleados de oficina (043)",96,95,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",579,128,6,348,13,84,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1128,,1,1105,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",197,,62,118,11,6,,
"Obreros construc.,conf.,papel, fab., instr. (047)",187,14,79,85,8,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1232,73,345,134,,532,148,
"Otra (049)",5,5,,,,,,
"Ocupaciñn no especificada (050)",212,51,76,67,1,17,,
"Desocupado (051)",162,,,,,,,162
"Hombres (052)",2759,500,478,1331,45,262,16,127
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",10,10,,,,,,
"Profes., científicos e intelectuales (054)",248,224,,20,1,3,,
"Técnicos de nivel medio y trab. asimilados (055)",49,34,,12,2,1,,
"Jefes y empleados de oficina (056)",66,65,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",286,72,1,191,8,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",865,,1,847,17,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",172,,59,99,9,5,,
"Obreros construc.,conf.,papel, fab., instr. (060)",183,14,79,82,7,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",624,48,282,49,,229,16,
"Otra (062)",5,5,,,,,,
"Ocupaciñn no especificada (063)",124,28,56,31,1,8,,
"Desocupado (064)",127,,,,,,,127
"Mujeres (065)",1519,288,91,571,15,387,132,35
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",144,131,,8,1,4,,
"Técnicos de nivel medio y trab. asimilados (068)",25,19,,5,1,,,
"Jefes y empleados de oficina (069)",30,30,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",293,56,5,157,5,70,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",263,,,258,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",25,,3,19,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",4,,,3,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",608,25,63,85,,303,132,
"Ocupaciñn no especificada (076)",88,23,20,36,,9,,
"Desocupado (077)",35,,,,,,,35
,,,,,,,,
"RURAL (078)",11897,586,1040,5869,43,4145,51,163
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",23,23,,,,,,
"Profes., científicos e intelectuales (080)",399,374,,19,,6,,
"Técnicos de nivel medio y trab. asimilados (081)",78,59,,13,2,4,,
"Jefes y empleados de oficina (082)",36,36,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",98,30,4,55,3,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",5692,,,5656,34,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",117,,69,37,3,8,,
"Obreros construc.,conf.,papel, fab., instr. (086)",52,4,33,10,1,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",5032,21,845,11,,4104,51,
"Otra (088)",22,22,,,,,,
"Ocupaciñn no especificada (089)",185,17,89,68,,11,,
"Desocupado (090)",163,,,,,,,163
"Hombres (091)",7267,466,672,4538,22,1420,4,145
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",22,22,,,,,,
"Profes., científicos e intelectuales (093)",309,287,,16,,6,,
"Técnicos de nivel medio y trab. asimilados (094)",64,47,,11,2,4,,
"Jefes y empleados de oficina (095)",33,33,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",78,23,2,46,3,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4389,,,4374,13,2,,
