"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Enseñanza (016)",1704,15,1634,1,28,,,,1,25,,
"Servicios sociales y de salud (017)",308,,91,135,28,21,,3,3,27,,
"Otras activ. serv.comun.soc y personales (018)",263,1,18,98,4,39,,2,1,100,,
"Hogares privados con servicio doméstico (019)",803,,,,,,,,,803,,
"Actividad economica no especificada (021)",793,,1,1,17,,,,,,,774
"Hombres (022)",26940,53,1439,334,407,1495,13235,969,2944,5454,244,366
"Agric., ganadería, caza y silvicultura (023)",15766,,8,17,,,13054,,19,2668,,
"Pesca (024)",231,,2,,,,181,,,48,,
"Explotación de minas y canteras (025)",61,,8,1,,,,25,1,26,,
"Industrias manufactureras (026)",663,,2,4,1,1,,624,23,8,,
"Suministro de electricidad, gas y agua (027)",19,,2,4,1,,,7,,5,,
"Construcción (028)",1464,,17,14,3,,,59,895,476,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",2035,,3,19,3,1294,,238,11,467,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",253,,,,,61,,181,9,2,,
"Comercio al por mayor (031)",71,,,2,2,66,,,,1,,
"Comercio al por menor (032)",1711,,3,17,1,1167,,57,2,464,,
"Hoteles y restaurantes (033)",211,,1,17,7,95,,,,91,,
"Trans., almac. y comunicaciones (034)",3385,1,1,14,18,6,,6,1936,1403,,
"Intermediación financiera (035)",34,,,1,22,,,,,11,,
"Activid.inmobil., empres. y alquileres (036)",207,,65,42,16,37,,1,20,26,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",814,37,65,36,279,25,,4,34,90,244,
"Enseñanza (038)",1268,15,1205,1,25,,,,1,21,,
"Servicios sociales y de salud (039)",167,,42,73,21,13,,3,3,12,,
"Otras activ. serv.comun.soc y personales (040)",176,,17,90,3,24,,2,1,39,,
"Hogares privados con servicio doméstico (041)",63,,,,,,,,,63,,
"Actividad economica no especificada (043)",376,,1,1,8,,,,,,,366
"Mujeres (044)",16499,9,509,156,172,2751,4757,748,66,6921,2,408
"Agric., ganadería, caza y silvicultura (045)",9317,,1,1,,,4686,1,,4628,,
"Pesca (046)",85,,,,,,71,,,14,,
"Explotación de minas y canteras (047)",3,,1,,,,,,,2,,
"Industrias manufactureras (048)",777,,,,1,2,,743,29,2,,
"Construcción (050)",24,,1,1,1,,,,12,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3133,,,21,1,2295,,3,,813,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",66,,,1,,64,,1,,,,
"Comercio al por mayor (053)",93,,,,,93,,,,,,
"Comercio al por menor (054)",2974,,,20,1,2138,,2,,813,,
"Hoteles y restaurantes (055)",994,,,38,3,427,,,,526,,
"Trans., almac. y comunicaciones (056)",123,1,,10,9,4,,,24,75,,
"Intermediación financiera (057)",14,,,,10,,,,,4,,
"Activid.inmobil., empres. y alquileres (058)",34,1,17,1,6,,,1,,8,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",174,6,10,14,121,,,,1,20,2,
"Enseñanza (060)",436,,429,,3,,,,,4,,
"Servicios sociales y de salud (061)",141,,49,62,7,8,,,,15,,
"Otras activ. serv.comun.soc y personales (062)",87,1,1,8,1,15,,,,61,,
"Hogares privados con servicio doméstico (063)",740,,,,,,,,,740,,
"Actividad economica no especificada (065)",417,,,,9,,,,,,,408
,,,,,,,,,,,,
"URBANA (066)",12204,22,1109,334,343,2722,1593,748,1436,3341,228,328
"Agric., ganadería, caza y silvicultura (067)",2190,,9,11,,,1534,1,4,631,,
"Pesca (068)",72,,1,,,,59,,,12,,
"Explotación de minas y canteras (069)",34,,4,1,,,,11,1,17,,
"Industrias manufactureras (070)",589,,1,2,,1,,555,25,5,,
"Suministro de electricidad, gas y agua (071)",16,,1,4,1,,,5,,5,,
"Construcción (072)",600,,9,10,3,,,35,354,189,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3170,,2,34,2,2290,,130,6,706,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",176,,,1,,70,,98,5,2,,
"Comercio al por mayor (075)",111,,,1,2,107,,,,1,,
"Comercio al por menor (076)",2883,,2,32,,2113,,32,1,703,,
"Hoteles y restaurantes (077)",775,,1,49,10,347,,,,368,,
"Trans., almac. y comunicaciones (078)",1981,2,1,20,24,10,,4,999,921,,
"Intermediación financiera (079)",38,,,,24,,,,,14,,
"Activid.inmobil., empres. y alquileres (080)",163,1,56,31,17,22,,1,13,22,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",666,12,53,31,220,14,,3,31,74,228,
"Enseñanza (082)",915,6,887,1,10,,,,1,10,,
"Servicios sociales y de salud (083)",207,,69,84,19,13,,1,2,19,,
"Otras activ. serv.comun.soc y personales (084)",176,1,14,56,3,25,,2,,75,,
"Hogares privados con servicio doméstico (085)",273,,,,,,,,,273,,
"Actividad economica no especificada (087)",339,,1,,10,,,,,,,328
"Hombres (088)",7458,17,763,205,216,949,1182,475,1405,1862,226,158
"Agric., ganadería, caza y silvicultura (089)",1417,,8,10,,,1137,,4,258,,
"Pesca (090)",54,,1,,,,45,,,8,,
"Explotación de minas y canteras (091)",34,,4,1,,,,11,1,17,,
"Industrias manufactureras (092)",303,,1,2,,,,285,10,5,,
"Suministro de electricidad, gas y agua (093)",16,,1,4,1,,,5,,5,,
"Construcción (094)",590,,9,9,2,,,35,351,184,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1234,,2,14,2,814,,129,6,267,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",137,,,,,32,,98,5,2,,
"Comercio al por mayor (097)",50,,,1,2,46,,,,1,,
"Comercio al por menor (098)",1047,,2,13,,736,,31,1,264,,
"Hoteles y restaurantes (099)",171,,1,15,7,72,,,,76,,
"Trans., almac. y comunicaciones (100)",1896,1,1,11,15,6,,4,987,871,,
"Intermediación financiera (101)",25,,,,15,,,,,10,,
"Activid.inmobil., empres. y alquileres (102)",137,,44,30,12,22,,,13,16,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",545,10,46,21,135,14,,3,30,60,226,
"Enseñanza (104)",624,6,599,1,8,,,,1,9,,
"Servicios sociales y de salud (105)",98,,32,36,13,7,,1,2,7,,
"Otras activ. serv.comun.soc y personales (106)",112,,13,51,2,14,,2,,30,,
"Hogares privados con servicio doméstico (107)",39,,,,,,,,,39,,
"Actividad economica no especificada (109)",163,,1,,4,,,,,,,158
"Mujeres (110)",4746,5,346,129,127,1773,411,273,31,1479,2,170
"Agric., ganadería, caza y silvicultura (111)",773,,1,1,,,397,1,,373,,
"Pesca (112)",18,,,,,,14,,,4,,
"Industrias manufactureras (114)",286,,,,,1,,270,15,,,
"Construcción (116)",10,,,1,1,,,,3,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1936,,,20,,1476,,1,,439,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",39,,,1,,38,,,,,,
"Comercio al por mayor (119)",61,,,,,61,,,,,,
"Comercio al por menor (120)",1836,,,19,,1377,,1,,439,,
"Hoteles y restaurantes (121)",604,,,34,3,275,,,,292,,
"Trans., almac. y comunicaciones (122)",85,1,,9,9,4,,,12,50,,
"Intermediación financiera (123)",13,,,,9,,,,,4,,
"Activid.inmobil., empres. y alquileres (124)",26,1,12,1,5,,,1,,6,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",121,2,7,10,85,,,,1,14,2,
"Enseñanza (126)",291,,288,,2,,,,,1,,
"Servicios sociales y de salud (127)",109,,37,48,6,6,,,,12,,
"Otras activ. serv.comun.soc y personales (128)",64,1,1,5,1,11,,,,45,,
"Hogares privados con servicio doméstico (129)",234,,,,,,,,,234,,
"Actividad economica no especificada (131)",176,,,,6,,,,,,,170
,,,,,,,,,,,,
"RURAL (132)",31235,40,839,156,236,1524,16399,969,1574,9034,18,446
"Agric., ganadería, caza y silvicultura (133)",22893,,,7,,,16206,,15,6665,,
"Pesca (134)",244,,1,,,,193,,,50,,
"Explotación de minas y canteras (135)",30,,5,,,,,14,,11,,
"Industrias manufactureras (136)",851,,1,2,2,2,,812,27,5,,
"Suministro de electricidad, gas y agua (137)",3,,1,,,,,2,,,,
"Construcción (138)",888,,9,5,1,,,24,553,296,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1998,,1,6,2,1299,,111,5,574,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",143,,,,,55,,84,4,,,
"Comercio al por mayor (141)",53,,,1,,52,,,,,,
"Comercio al por menor (142)",1802,,1,5,2,1192,,27,1,574,,
"Hoteles y restaurantes (143)",430,,,6,,175,,,,249,,
"Trans., almac. y comunicaciones (144)",1527,,,4,3,,,2,961,557,,
"Intermediación financiera (145)",10,,,1,8,,,,,1,,
"Activid.inmobil., empres. y alquileres (146)",78,,26,12,5,15,,1,7,12,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",322,31,22,19,180,11,,1,4,36,18,
"Enseñanza (148)",789,9,747,,18,,,,,15,,
"Servicios sociales y de salud (149)",101,,22,51,9,8,,2,1,8,,
"Otras activ. serv.comun.soc y personales (150)",87,,4,42,1,14,,,1,25,,
"Hogares privados con servicio doméstico (151)",530,,,,,,,,,530,,
"Actividad economica no especificada (153)",454,,,1,7,,,,,,,446
"Hombres (154)",19482,36,676,129,191,546,12053,494,1539,3592,18,208
"Agric., ganadería, caza y silvicultura (155)",14349,,,7,,,11917,,15,2410,,
"Pesca (156)",177,,1,,,,136,,,40,,
"Explotación de minas y canteras (157)",27,,4,,,,,14,,9,,
"Industrias manufactureras (158)",360,,1,2,1,1,,339,13,3,,
"Suministro de electricidad, gas y agua (159)",3,,1,,,,,2,,,,
"Construcción (160)",874,,8,5,1,,,24,544,292,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",801,,1,5,1,480,,109,5,200,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",116,,,,,29,,83,4,,,
"Comercio al por mayor (163)",21,,,1,,20,,,,,,
"Comercio al por menor (164)",664,,1,4,1,431,,26,1,200,,
"Hoteles y restaurantes (165)",40,,,2,,23,,,,15,,
"Trans., almac. y comunicaciones (166)",1489,,,3,3,,,2,949,532,,
"Intermediación financiera (167)",9,,,1,7,,,,,1,,
"Activid.inmobil., empres. y alquileres (168)",70,,21,12,4,15,,1,7,10,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",269,27,19,15,144,11,,1,4,30,18,
"Enseñanza (170)",644,9,606,,17,,,,,12,,
"Servicios sociales y de salud (171)",69,,10,37,8,6,,2,1,5,,
"Otras activ. serv.comun.soc y personales (172)",64,,4,39,1,10,,,1,9,,
"Hogares privados con servicio doméstico (173)",24,,,,,,,,,24,,
"Actividad economica no especificada (175)",213,,,1,4,,,,,,,208
"Mujeres (176)",11753,4,163,27,45,978,4346,475,35,5442,,238
"Agric., ganadería, caza y silvicultura (177)",8544,,,,,,4289,,,4255,,
"Pesca (178)",67,,,,,,57,,,10,,
"Explotación de minas y canteras (179)",3,,1,,,,,,,2,,
"Industrias manufactureras (180)",491,,,,1,1,,473,14,2,,
"Construcción (182)",14,,1,,,,,,9,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",1197,,,1,1,819,,2,,374,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",27,,,,,26,,1,,,,
"Comercio al por mayor (185)",32,,,,,32,,,,,,
"Comercio al por menor (186)",1138,,,1,1,761,,1,,374,,
"Hoteles y restaurantes (187)",390,,,4,,152,,,,234,,
"Trans., almac. y comunicaciones (188)",38,,,1,,,,,12,25,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",8,,5,,1,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",53,4,3,4,36,,,,,6,,
"Enseñanza (192)",145,,141,,1,,,,,3,,
"Servicios sociales y de salud (193)",32,,12,14,1,2,,,,3,,
"Otras activ. serv.comun.soc y personales (194)",23,,,3,,4,,,,16,,
"Hogares privados con servicio doméstico (195)",506,,,,,,,,,506,,
"Actividad economica no especificada (197)",241,,,,3,,,,,,,238
