"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",53,2,4,17,20,10
"Educación inicial (032)",4,,1,3,,
"Primaria (033)",223,6,58,70,64,25
"Secundaria (034)",756,9,449,216,72,10
"Superior no univ. incompleta (035)",87,,64,17,6,
"Superior no univ. completa (036)",57,,41,15,1,
"Superior univ. incompleta (037)",53,,32,17,4,
"Superior univ. completa (038)",149,,90,54,5,
"No PEA (040)",28885,9520,9325,4115,3631,2294
"Sin nivel (041)",2919,90,134,380,1033,1282
"Educación inicial (042)",308,257,31,20,,
"Primaria (043)",11086,6643,756,1345,1583,759
"Secundaria (044)",11074,2530,5885,1692,779,188
"Superior no univ. incompleta (045)",1037,,827,143,51,16
"Superior no univ. completa (046)",371,,205,121,35,10
"Superior univ. incompleta (047)",1318,,1153,122,33,10
"Superior univ. completa (048)",772,,334,292,117,29
,,,,,,
"URBANA (060)",25227,5299,8111,5277,4306,2234
"Sin nivel (061)",2338,35,91,333,864,1015
"Educación inicial (062)",164,124,29,11,,
"Primaria (063)",8043,3577,532,1259,1770,905
"Secundaria (064)",9805,1563,4792,2113,1098,239
"Superior no univ. incompleta (065)",940,,639,220,68,13
"Superior no univ. completa (066)",704,,314,299,75,16
"Superior univ. incompleta (067)",1335,,1056,209,64,6
"Superior univ. completa (068)",1898,,658,833,367,40
"PEA (070)",8562,117,2664,2936,2107,738
"Sin nivel (071)",663,2,36,130,275,220
"Educación inicial (072)",14,1,9,4,,
"Primaria (073)",2009,69,184,549,822,385
"Secundaria (074)",3367,45,1482,1129,605,106
"Superior no univ. incompleta (075)",369,,191,138,37,3
"Superior no univ. completa (076)",455,,178,219,51,7
"Superior univ. incompleta (077)",364,,194,129,40,1
"Superior univ. completa (078)",1321,,390,638,277,16
"Ocupada (080)",7842,110,2266,2740,2017,709
"Sin nivel (081)",642,1,34,125,268,214
"Educación inicial (082)",12,1,8,3,,
"Primaria (083)",1915,67,161,529,788,370
"Secundaria (084)",2980,41,1258,1017,566,98
"Superior no univ. incompleta (085)",325,,160,130,32,3
"Superior no univ. completa (086)",416,,148,210,51,7
"Superior univ. incompleta (087)",321,,169,114,37,1
"Superior univ. completa (088)",1231,,328,612,275,16
"Desocupada (090)",720,7,398,196,90,29
"Sin nivel (091)",21,1,2,5,7,6
"Educación inicial (092)",2,,1,1,,
"Primaria (093)",94,2,23,20,34,15
"Secundaria (094)",387,4,224,112,39,8
"Superior no univ. incompleta (095)",44,,31,8,5,
"Superior no univ. completa (096)",39,,30,9,,
"Superior univ. incompleta (097)",43,,25,15,3,
"Superior univ. completa (098)",90,,62,26,2,
"No PEA (100)",16665,5182,5447,2341,2199,1496
"Sin nivel (101)",1675,33,55,203,589,795
"Educación inicial (102)",150,123,20,7,,
"Primaria (103)",6034,3508,348,710,948,520
"Secundaria (104)",6438,1518,3310,984,493,133
"Superior no univ. incompleta (105)",571,,448,82,31,10
"Superior no univ. completa (106)",249,,136,80,24,9
"Superior univ. incompleta (107)",971,,862,80,24,5
"Superior univ. completa (108)",577,,268,195,90,24
,,,,,,
"RURAL (120)",17353,4417,5528,3509,2670,1229
"Sin nivel (121)",1730,62,106,286,645,631
"Educación inicial (122)",164,134,12,18,,
"Primaria (123)",6646,3190,579,1128,1263,486
"Secundaria (124)",6890,1031,3659,1501,612,87
"Superior no univ. incompleta (125)",668,,498,127,33,10
"Superior no univ. completa (126)",255,,133,91,26,5
"Superior univ. incompleta (127)",464,,360,81,18,5
"Superior univ. completa (128)",536,,181,277,73,5
"PEA (130)",5133,79,1650,1735,1238,431
"Sin nivel (131)",486,5,27,109,201,144
"Educación inicial (132)",6,,1,5,,
"Primaria (133)",1594,55,171,493,628,247
"Secundaria (134)",2254,19,1084,793,326,32
"Superior no univ. incompleta (135)",202,,119,66,13,4
"Superior no univ. completa (136)",133,,64,50,15,4
"Superior univ. incompleta (137)",117,,69,39,9,
"Superior univ. completa (138)",341,,115,180,46,
"Ocupada (140)",4471,69,1309,1522,1156,415
"Sin nivel (141)",454,4,25,97,188,140
"Educación inicial (142)",4,,1,3,,
"Primaria (143)",1465,51,136,443,598,237
"Secundaria (144)",1885,14,859,689,293,30
"Superior no univ. incompleta (145)",159,,86,57,12,4
"Superior no univ. completa (146)",115,,53,44,14,4
"Superior univ. incompleta (147)",107,,62,37,8,
"Superior univ. completa (148)",282,,87,152,43,
"Desocupada (150)",662,10,341,213,82,16
"Sin nivel (151)",32,1,2,12,13,4
"Educación inicial (152)",2,,,2,,
"Primaria (153)",129,4,35,50,30,10
"Secundaria (154)",369,5,225,104,33,2
"Superior no univ. incompleta (155)",43,,33,9,1,
"Superior no univ. completa (156)",18,,11,6,1,
"Superior univ. incompleta (157)",10,,7,2,1,
"Superior univ. completa (158)",59,,28,28,3,
"No PEA (160)",12220,4338,3878,1774,1432,798
"Sin nivel (161)",1244,57,79,177,444,487
"Educación inicial (162)",158,134,11,13,,
"Primaria (163)",5052,3135,408,635,635,239
"Secundaria (164)",4636,1012,2575,708,286,55
"Superior no univ. incompleta (165)",466,,379,61,20,6
"Superior no univ. completa (166)",122,,69,41,11,1
"Superior univ. incompleta (167)",347,,291,42,9,5
"Superior univ. completa (168)",195,,66,97,27,5
