"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",4723,4477,4269,233,95.4,5.2,
"De 12 a 14 años (041)",911,7,7,,100,,
"De 15 a 19 años (042)",1736,193,191,60,99,31.1,
"De 20 a 24 años (043)",829,668,650,81,97.3,12.1,
"De 25 a 29 años (044)",447,781,756,51,96.8,6.5,
"De 30 a 34 años (045)",259,664,640,23,96.4,3.5,
"De 35 a 39 años (046)",186,622,598,15,96.1,2.4,
"De 40 a 44 años (047)",134,564,529,3,93.8,0.5,
"De 45 a 49 años (048)",85,354,331,,93.5,,
"De 50 y más años (049)",136,624,567,,90.9,,
"Sup. no Univ. incompleta (050)",260,292,276,20,94.5,6.8,
"De 15 a 19 años (052)",47,3,2,1,66.7,33.3,
"De 20 a 24 años (053)",92,41,41,12,100,29.3,
"De 25 a 29 años (054)",46,37,37,2,100,5.4,
"De 30 a 34 años (055)",28,54,52,4,96.3,7.4,
"De 35 a 39 años (056)",18,53,49,1,92.5,1.9,
"De 40 a 44 años (057)",14,42,41,,97.6,,
"De 45 a 49 años (058)",9,33,28,,84.8,,
"De 50 y más años (059)",6,29,26,,89.7,,
"Sup. no Univ. completa (060)",249,423,409,12,96.7,2.8,
"De 20 a 24 años (063)",41,15,15,1,100,6.7,
"De 25 a 29 años (064)",55,53,53,2,100,3.8,
"De 30 a 34 años (065)",42,60,60,2,100,3.3,
"De 35 a 39 años (066)",40,81,77,5,95.1,6.2,
"De 40 a 44 años (067)",26,82,81,2,98.8,2.4,
"De 45 a 49 años (068)",18,55,52,,94.5,,
"De 50 y más años (069)",27,77,71,,92.2,,
"Sup. Univ. incompleta (070)",283,182,178,9,97.8,4.9,
"De 15 a 19 años (072)",53,3,3,1,100,33.3,
"De 20 a 24 años (073)",128,49,48,7,98,14.3,
"De 25 a 29 años (074)",50,33,33,1,100,3,
"De 30 a 34 años (075)",24,23,23,,100,,
"De 35 a 39 años (076)",11,29,29,,100,,
"De 40 a 44 años (077)",7,16,15,,93.8,,
"De 45 a 49 años (078)",5,10,10,,100,,
"De 50 y más años (079)",5,19,17,,89.5,,
"Sup. Univ. completa (080)",455,689,660,19,95.8,2.8,
"De 20 a 24 años (083)",35,11,11,2,100,18.2,
"De 25 a 29 años (084)",113,55,54,4,98.2,7.3,
"De 30 a 34 años (085)",119,161,155,6,96.3,3.7,
"De 35 a 39 años (086)",66,108,106,6,98.1,5.6,
"De 40 a 44 años (087)",48,127,126,1,99.2,0.8,
"De 45 a 49 años (088)",31,86,76,,88.4,,
"De 50 y más años (089)",43,141,132,,93.6,,
,,,,,,,
"URBANA (100)",5944,16530,14451,253,87.4,1.5,
"De 12 a 14 años (101)",646,7,7,,100,,
"De 15 a 19 años (102)",844,100,99,23,99,23,
"De 20 a 24 años (103)",624,545,535,63,98.2,11.6,
"De 25 a 29 años (104)",627,1038,1005,68,96.8,6.6,
"De 30 a 34 años (105)",565,1497,1427,35,95.3,2.3,
"De 35 a 39 años (106)",500,1769,1656,39,93.6,2.2,
"De 40 a 44 años (107)",439,2056,1908,19,92.8,0.9,
"De 45 a 49 años (108)",362,1910,1692,6,88.6,0.3,
"De 50 y más años (109)",1337,7608,6122,,80.5,,
"Sin nivel (110)",1142,6458,5180,22,80.2,0.3,
"De 12 a 14 años (111)",6,1,1,,100,,
"De 15 a 19 años (112)",6,,,,,,
"De 20 a 24 años (113)",14,29,27,2,93.1,6.9,
"De 25 a 29 años (114)",35,90,86,3,95.6,3.3,
"De 30 a 34 años (115)",48,190,183,5,96.3,2.6,
"De 35 a 39 años (116)",67,295,265,5,89.8,1.7,
"De 40 a 44 años (117)",91,500,457,4,91.4,0.8,
"De 45 a 49 años (118)",109,724,624,3,86.2,0.4,
"De 50 y más años (119)",766,4629,3537,,76.4,,
"Educacion Inicial (120)",14,44,38,,86.4,,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",2,,,,,,
"De 20 a 24 años (123)",1,,,,,,
"De 25 a 29 años (124)",2,3,3,,100,,
"De 30 a 34 años (125)",6,29,26,,89.7,,
"De 35 a 39 años (126)",2,12,9,,75,,
"Primaria (130)",1865,6424,5770,104,89.8,1.6,
"De 12 a 14 años (131)",277,2,2,,100,,
"De 15 a 19 años (132)",131,28,28,4,100,14.3,
"De 20 a 24 años (133)",123,193,189,20,97.9,10.4,
"De 25 a 29 años (134)",191,476,454,32,95.4,6.7,
"De 30 a 34 años (135)",201,716,666,19,93,2.7,
"De 35 a 39 años (136)",211,893,835,16,93.5,1.8,
"De 40 a 44 años (137)",191,1034,945,10,91.4,1,
"De 45 a 49 años (138)",134,784,697,3,88.9,0.4,
"De 50 y más años (139)",406,2298,1954,,85,,
"Secundaria (140)",1942,2246,2152,81,95.8,3.6,
"De 12 a 14 años (141)",362,4,4,,100,,
"De 15 a 19 años (142)",628,67,67,17,100,25.4,
"De 20 a 24 años (143)",295,230,227,26,98.7,11.3,
"De 25 a 29 años (144)",193,333,327,25,98.2,7.5,
"De 30 a 34 años (145)",132,307,301,4,98,1.3,
"De 35 a 39 años (146)",102,319,304,6,95.3,1.9,
"De 40 a 44 años (147)",74,290,278,3,95.9,1,
"De 45 a 49 años (148)",61,235,221,,94,,
"De 50 y más años (149)",95,461,423,,91.8,,
"Sup. no Univ. incompleta (150)",161,214,203,11,94.9,5.1,
"De 15 a 19 años (152)",33,2,1,1,50,50,
"De 20 a 24 años (153)",42,25,25,7,100,28,
"De 25 a 29 años (154)",29,27,27,1,100,3.7,
"De 30 a 34 años (155)",21,43,42,1,97.7,2.3,
"De 35 a 39 años (156)",13,39,38,1,97.4,2.6,
"De 40 a 44 años (157)",10,25,24,,96,,
"De 45 a 49 años (158)",8,30,25,,83.3,,
"De 50 y más años (159)",5,23,21,,91.3,,
"Sup. no Univ. completa (160)",193,349,340,11,97.4,3.2,
"De 20 a 24 años (163)",31,15,15,1,100,6.7,
"De 25 a 29 años (164)",37,36,36,2,100,5.6,
"De 30 a 34 años (165)",35,51,51,2,100,3.9,
"De 35 a 39 años (166)",34,77,73,5,94.8,6.5,
"De 40 a 44 años (167)",21,69,68,1,98.6,1.4,
"De 45 a 49 años (168)",14,41,39,,95.1,,
"De 50 y más años (169)",21,60,58,,96.7,,
"Sup. Univ. incompleta (170)",225,170,166,7,97.6,4.1,
"De 15 a 19 años (172)",44,3,3,1,100,33.3,
"De 20 a 24 años (173)",94,46,45,5,97.8,10.9,
"De 25 a 29 años (174)",39,25,25,1,100,4,
"De 30 a 34 años (175)",21,23,23,,100,,
"De 35 a 39 años (176)",11,29,29,,100,,
"De 40 a 44 años (177)",6,15,14,,93.3,,
"De 45 a 49 años (178)",5,10,10,,100,,
"De 50 y más años (179)",5,19,17,,89.5,,
"Sup. Univ. completa (180)",402,625,602,17,96.3,2.7,
"De 20 a 24 años (183)",24,7,7,2,100,28.6,
"De 25 a 29 años (184)",101,48,47,4,97.9,8.3,
"De 30 a 34 años (185)",101,138,135,4,97.8,2.9,
"De 35 a 39 años (186)",60,105,103,6,98.1,5.7,
"De 40 a 44 años (187)",46,123,122,1,99.2,0.8,
"De 45 a 49 años (188)",31,86,76,,88.4,,
"De 50 y más años (189)",39,118,112,,94.9,,
,,,,,,,
"RURAL (200)",13059,44449,36552,879,82.2,2,
"De 12 a 14 años (201)",1634,12,12,1,100,8.3,
"De 15 a 19 años (202)",1846,308,305,99,99,32.1,
"De 20 a 24 años (203)",1499,1702,1628,227,95.7,13.3,
"De 25 a 29 años (204)",1230,3017,2857,183,94.7,6.1,
"De 30 a 34 años (205)",1111,4222,3852,148,91.2,3.5,
"De 35 a 39 años (206)",922,4548,4080,100,89.7,2.2,
"De 40 a 44 años (207)",966,5859,5051,93,86.2,1.6,
"De 45 a 49 años (208)",834,5662,4658,28,82.3,0.5,
"De 50 y más años (209)",3017,19119,14109,,73.8,,
"Sin nivel (210)",4589,26530,20610,209,77.7,0.8,
"De 12 a 14 años (211)",23,5,5,,100,,
"De 15 a 19 años (212)",49,25,25,1,100,4,
"De 20 a 24 años (213)",118,167,161,26,96.4,15.6,
"De 25 a 29 años (214)",223,636,594,31,93.4,4.9,
"De 30 a 34 años (215)",341,1499,1340,46,89.4,3.1,
"De 35 a 39 años (216)",324,1636,1476,30,90.2,1.8,
"De 40 a 44 años (217)",484,2988,2532,58,84.7,1.9,
"De 45 a 49 años (218)",510,3520,2830,17,80.4,0.5,
"De 50 y más años (219)",2517,16054,11647,,72.5,,
"Educacion Inicial (220)",39,121,108,6,89.3,5,
"De 12 a 14 años (221)",4,,,,,,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",6,6,6,,100,,
"De 25 a 29 años (224)",9,22,22,3,100,13.6,
"De 30 a 34 años (225)",10,43,37,2,86,4.7,
"De 35 a 39 años (226)",9,50,43,1,86,2,
"Primaria (230)",5384,15339,13505,500,88,3.3,
"De 12 a 14 años (231)",1058,4,4,1,100,25,
"De 15 a 19 años (232)",665,156,155,55,99.4,35.3,
"De 20 a 24 años (233)",736,1068,1015,139,95,13,
"De 25 a 29 años (234)",686,1869,1770,123,94.7,6.6,
"De 30 a 34 años (235)",598,2280,2097,77,92,3.4,
"De 35 a 39 años (236)",488,2538,2249,60,88.6,2.4,
"De 40 a 44 años (237)",410,2562,2233,34,87.2,1.3,
"De 45 a 49 años (238)",295,2006,1702,11,84.8,0.5,
"De 50 y más años (239)",448,2856,2280,,79.8,,
"Secundaria (240)",2781,2231,2117,151,94.9,6.8,
"De 12 a 14 años (241)",549,3,3,,100,,
"De 15 a 19 años (242)",1108,126,124,43,98.4,34.1,
"De 20 a 24 años (243)",534,438,423,55,96.6,12.6,
"De 25 a 29 años (244)",254,448,429,25,95.8,5.6,
"De 30 a 34 años (245)",127,357,339,19,95,5.3,
"De 35 a 39 años (246)",84,303,294,9,97,3,
"De 40 a 44 años (247)",60,274,251,,91.6,,
"De 45 a 49 años (248)",24,119,110,,92.4,,
"De 50 y más años (249)",41,163,144,,88.3,,
"Sup. no Univ. incompleta (250)",99,78,73,9,93.6,11.5,
"De 15 a 19 años (252)",14,1,1,,100,,
"De 20 a 24 años (253)",50,16,16,5,100,31.3,
"De 25 a 29 años (254)",17,10,10,1,100,10,
"De 30 a 34 años (255)",7,11,10,3,90.9,27.3,
"De 35 a 39 años (256)",5,14,11,,78.6,,
"De 40 a 44 años (257)",4,17,17,,100,,
"De 45 a 49 años (258)",1,3,3,,100,,
"De 50 y más años (259)",1,6,5,,83.3,,
"Sup. no Univ. completa (260)",56,74,69,1,93.2,1.4,
"De 20 a 24 años (263)",10,,,,,,
"De 25 a 29 años (264)",18,17,17,,100,,
"De 30 a 34 años (265)",7,9,9,,100,,
"De 35 a 39 años (266)",6,4,4,,100,,
"De 40 a 44 años (267)",5,13,13,1,100,7.7,
"De 45 a 49 años (268)",4,14,13,,92.9,,
"De 50 y más años (269)",6,17,13,,76.5,,
"Sup. Univ. incompleta (270)",58,12,12,2,100,16.7,
"De 15 a 19 años (272)",9,,,,,,
"De 20 a 24 años (273)",34,3,3,2,100,66.7,
"De 25 a 29 años (274)",11,8,8,,100,,
"De 30 a 34 años (275)",3,,,,,,
"De 40 a 44 años (277)",1,1,1,,100,,
"Sup. Univ. completa (280)",53,64,58,1,90.6,1.6,
"De 20 a 24 años (283)",11,4,4,,100,,
"De 25 a 29 años (284)",12,7,7,,100,,
"De 30 a 34 años (285)",18,23,20,1,87,4.3,
"De 35 a 39 años (286)",6,3,3,,100,,
"De 40 a 44 años (287)",2,4,4,,100,,
"De 50 y más años (289)",4,23,20,,87,,
