"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ACOBAMBA (000)",16591,1302,1638,7649,111,4632,78,1181
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",23,23,,,,,,
"Profes., científicos e intelectuales (002)",729,666,,49,4,10,,
"Técnicos de nivel medio y trab. asimilados (003)",178,125,,44,6,3,,
"Jefes y empleados de oficina (004)",184,183,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",811,87,1,625,3,95,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",6131,,,6030,81,20,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",202,,43,134,12,13,,
"Obreros construc.,conf.,papel, fab., instr. (008)",325,42,121,154,3,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",6332,72,1432,341,,4409,78,
"Otra (010)",26,26,,,,,,
"Ocupaciñn no especificada (011)",469,78,41,271,2,77,,
"Desocupado (012)",1181,,,,,,,1181
"Hombres (013)",11320,794,1212,5871,87,2418,14,924
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",20,20,,,,,,
"Profes., científicos e intelectuales (015)",424,385,,29,3,7,,
"Técnicos de nivel medio y trab. asimilados (016)",127,87,,34,3,3,,
"Jefes y empleados de oficina (017)",127,126,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",364,41,,302,3,18,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",5062,,,4979,64,19,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",165,,37,106,11,11,,
"Obreros construc.,conf.,papel, fab., instr. (021)",319,42,121,149,3,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3560,29,1028,157,,2332,14,
"Otra (023)",24,24,,,,,,
"Ocupaciñn no especificada (024)",204,40,26,114,,24,,
"Desocupado (025)",924,,,,,,,924
"Mujeres (026)",5271,508,426,1778,24,2214,64,257
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",305,281,,20,1,3,,
"Técnicos de nivel medio y trab. asimilados (029)",51,38,,10,3,,,
"Jefes y empleados de oficina (030)",57,57,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",447,46,1,323,,77,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1069,,,1051,17,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",37,,6,28,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (034)",6,,,5,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2772,43,404,184,,2077,64,
"Otra (036)",2,2,,,,,,
"Ocupaciñn no especificada (037)",265,38,15,157,2,53,,
"Desocupado (038)",257,,,,,,,257
,,,,,,,,
"URBANA (039)",5534,982,687,2443,57,732,50,583
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",16,16,,,,,,
"Profes., científicos e intelectuales (041)",576,532,,34,3,7,,
"Técnicos de nivel medio y trab. asimilados (042)",135,89,,41,5,,,
"Jefes y empleados de oficina (043)",139,138,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",619,50,1,489,3,76,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1398,,,1357,38,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",142,,29,100,5,8,,
"Obreros construc.,conf.,papel, fab., instr. (047)",210,25,77,104,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1515,54,557,236,,618,50,
"Otra (049)",25,25,,,,,,
"Ocupaciñn no especificada (050)",176,53,23,81,,19,,
"Desocupado (051)",583,,,,,,,583
"Hombres (052)",3539,575,522,1603,43,339,8,449
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,15,,,,,,
"Profes., científicos e intelectuales (054)",319,294,,18,2,5,,
"Técnicos de nivel medio y trab. asimilados (055)",94,60,,32,2,,,
"Jefes y empleados de oficina (056)",86,85,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",251,23,,214,3,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1075,,,1043,29,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",116,,25,81,4,6,,
"Obreros construc.,conf.,papel, fab., instr. (060)",207,25,77,101,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",829,23,403,87,,308,8,
"Otra (062)",23,23,,,,,,
"Ocupaciñn no especificada (063)",75,27,17,26,,5,,
"Desocupado (064)",449,,,,,,,449
"Mujeres (065)",1995,407,165,840,14,393,42,134
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",1,1,,,,,,
"Profes., científicos e intelectuales (067)",257,238,,16,1,2,,
"Técnicos de nivel medio y trab. asimilados (068)",41,29,,9,3,,,
"Jefes y empleados de oficina (069)",53,53,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",368,27,1,275,,65,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",323,,,314,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",26,,4,19,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (073)",3,,,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",686,31,154,149,,310,42,
"Otra (075)",2,2,,,,,,
"Ocupaciñn no especificada (076)",101,26,6,55,,14,,
"Desocupado (077)",134,,,,,,,134
,,,,,,,,
"RURAL (078)",11057,320,951,5206,54,3900,28,598
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,7,,,,,,
"Profes., científicos e intelectuales (080)",153,134,,15,1,3,,
"Técnicos de nivel medio y trab. asimilados (081)",43,36,,3,1,3,,
"Jefes y empleados de oficina (082)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",192,37,,136,,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4733,,,4673,43,17,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",60,,14,34,7,5,,
"Obreros construc.,conf.,papel, fab., instr. (086)",115,17,44,50,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",4817,18,875,105,,3791,28,
"Otra (088)",1,1,,,,,,
"Ocupaciñn no especificada (089)",293,25,18,190,2,58,,
"Desocupado (090)",598,,,,,,,598
"Hombres (091)",7781,219,690,4268,44,2079,6,475
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,5,,,,,,
"Profes., científicos e intelectuales (093)",105,91,,11,1,2,,
"Técnicos de nivel medio y trab. asimilados (094)",33,27,,2,1,3,,
"Jefes y empleados de oficina (095)",41,41,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",113,18,,88,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3987,,,3936,35,16,,
