"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia YAUYOS (000)",27501,14983,12518,15727,7982,7745,11774,7001,4773
"Menores de 1 año (001)",423,218,205,217,109,108,206,109,97
"Menores de 1 mes (002)",33,17,16,15,9,6,18,8,10
"De 1 a 11 meses (003)",390,201,189,202,100,102,188,101,87
"De 1 a 4 años (004)",2042,1037,1005,1158,596,562,884,441,443
"1 año (005)",435,219,216,244,119,125,191,100,91
"2 años (006)",548,273,275,314,159,155,234,114,120
"3 años (007)",515,268,247,294,157,137,221,111,110
"4 años (008)",544,277,267,306,161,145,238,116,122
"De 5 a 9 años (009)",2738,1388,1350,1606,815,791,1132,573,559
"5 años (010)",558,282,276,342,164,178,216,118,98
"6 años (011)",518,262,256,282,144,138,236,118,118
"7 años (012)",539,268,271,310,160,150,229,108,121
"8 años (013)",570,294,276,341,182,159,229,112,117
"9 años (014)",553,282,271,331,165,166,222,117,105
"De 10 a 14 años (015)",2784,1467,1317,1774,932,842,1010,535,475
"10 años (016)",599,318,281,369,189,180,230,129,101
"11 años (017)",522,286,236,330,180,150,192,106,86
"12 años (018)",601,314,287,374,192,182,227,122,105
"13 años (019)",526,266,260,330,175,155,196,91,105
"14 años (020)",536,283,253,371,196,175,165,87,78
"De 15 a 19 años (021)",1916,1064,852,1173,641,532,743,423,320
"15 años (022)",512,285,227,327,178,149,185,107,78
"16 años (023)",418,210,208,283,139,144,135,71,64
"17 años (024)",367,204,163,212,124,88,155,80,75
"18 años (025)",335,189,146,190,112,78,145,77,68
"19 años (026)",284,176,108,161,88,73,123,88,35
"De 20 a 24 años (027)",1825,1053,772,925,467,458,900,586,314
"20 años (028)",390,222,168,201,110,91,189,112,77
"21 años (029)",297,167,130,150,71,79,147,96,51
"22 años (030)",381,231,150,195,108,87,186,123,63
"23 años (031)",379,220,159,180,87,93,199,133,66
"24 años (032)",378,213,165,199,91,108,179,122,57
"De 25 a 29 años (033)",2011,1201,810,1026,522,504,985,679,306
"25 años (034)",431,256,175,237,127,110,194,129,65
"26 años (035)",414,240,174,211,102,109,203,138,65
"27 años (036)",421,247,174,215,110,105,206,137,69
"28 años (037)",377,232,145,172,90,82,205,142,63
"29 años (038)",368,226,142,191,93,98,177,133,44
"De 30 a 34 años (039)",2000,1188,812,1032,522,510,968,666,302
"30 años (040)",486,301,185,236,118,118,250,183,67
"31 años (041)",288,176,112,152,79,73,136,97,39
"32 años (042)",416,261,155,199,113,86,217,148,69
"33 años (043)",423,239,184,246,126,120,177,113,64
"34 años (044)",387,211,176,199,86,113,188,125,63
"De 35 a 39 años (045)",1973,1178,795,1067,529,538,906,649,257
"35 años (046)",382,225,157,217,108,109,165,117,48
