"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",45,,1,7,9,12,6,10
"De 20 a 24 años (053)",2,,,,,,1,1
"De 25 a 29 años (054)",5,,,,,2,2,1
"De 30 a 34 años (055)",2,,,,,1,,1
"De 35 a 39 años (056)",3,,,,,2,1,
"De 40 a 44 años (057)",5,,,,,3,2,
"De 45 a 49 años (058)",1,,,,1,,,
"De 50 y más años (059)",27,,1,7,8,4,,7
"Soltero(a) (060)",1116,6,13,16,64,141,224,652
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",25,,,,,,16,9
"De 20 a 24 años (063)",234,,,,,,79,155
"De 25 a 29 años (064)",191,,,,,11,45,135
"De 30 a 34 años (065)",149,,,,,25,42,82
"De 35 a 39 años (066)",137,,,,1,47,25,64
"De 40 a 44 años (067)",104,,,,6,33,10,55
"De 45 a 49 años (068)",80,,,,15,13,7,45
"De 50 y más años (069)",193,6,13,16,42,12,,104
,,,,,,,,
"URBANA (080)",2520,14,68,169,278,510,781,700
"De 12 a 14 años (081)",6,,,,,,,6
"De 15 a 19 años (082)",45,,,,,,24,21
"De 20 a 24 años (083)",214,,,,,1,109,104
"De 25 a 29 años (084)",263,,,,,15,154,94
"De 30 a 34 años (085)",305,,,,,51,174,80
"De 35 a 39 años (086)",381,,,,6,110,185,80
"De 40 a 44 años (087)",275,,,,11,118,91,55
"De 45 a 49 años (088)",244,,,1,42,110,39,52
"De 50 y más años (089)",787,14,68,168,219,105,5,208
"Conviviente (090)",755,,10,21,47,155,359,163
"De 12 a 14 años (091)",3,,,,,,,3
"De 15 a 19 años (092)",30,,,,,,17,13
"De 20 a 24 años (093)",107,,,,,1,70,36
"De 25 a 29 años (094)",115,,,,,8,83,24
"De 30 a 34 años (095)",126,,,,,23,82,21
"De 35 a 39 años (096)",127,,,,3,36,66,22
"De 40 a 44 años (097)",77,,,,2,31,29,15
"De 45 a 49 años (098)",55,,,1,8,25,11,10
"De 50 y más años (099)",115,,10,20,34,31,1,19
"Separado(a) (100)",139,1,3,5,16,29,40,45
"De 15 a 19 años (102)",2,,,,,,1,1
"De 20 a 24 años (103)",15,,,,,,9,6
"De 25 a 29 años (104)",13,,,,,,10,3
"De 30 a 34 años (105)",27,,,,,5,13,9
"De 35 a 39 años (106)",17,,,,1,5,7,4
"De 40 a 44 años (107)",12,,,,,10,,2
"De 45 a 49 años (108)",15,,,,5,6,,4
"De 50 y más años (109)",38,1,3,5,10,3,,16
"Casado(a) (110)",1064,4,19,89,161,258,321,212
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",9,,,,,,4,5
"De 20 a 24 años (113)",20,,,,,,12,8
"De 25 a 29 años (114)",72,,,,,5,49,18
"De 30 a 34 años (115)",107,,,,,15,67,25
"De 35 a 39 años (116)",184,,,,2,51,105,26
"De 40 a 44 años (117)",142,,,,5,59,58,20
"De 45 a 49 años (118)",133,,,,20,70,22,21
"De 50 y más años (119)",396,4,19,89,134,58,4,88
"Viudo(a) (120)",211,6,33,47,35,20,7,63
"De 20 a 24 años (123)",4,,,,,,1,3
"De 30 a 34 años (125)",3,,,,,,1,2
"De 35 a 39 años (126)",5,,,,,3,1,1
"De 40 a 44 años (127)",10,,,,2,4,2,2
"De 45 a 49 años (128)",10,,,,2,4,2,2
"De 50 y más años (129)",179,6,33,47,31,9,,53
"Divorciado(a) (130)",11,,,3,2,3,,3
"De 20 a 24 años (133)",1,,,,,,,1
"De 30 a 34 años (135)",1,,,,,,,1
"De 35 a 39 años (136)",1,,,,,1,,
"De 40 a 44 años (137)",1,,,,,1,,
"De 50 y más años (139)",7,,,3,2,1,,1
"Soltero(a) (140)",340,3,3,4,17,45,54,214
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",4,,,,,,2,2
"De 20 a 24 años (143)",67,,,,,,17,50
"De 25 a 29 años (144)",63,,,,,2,12,49
"De 30 a 34 años (145)",41,,,,,8,11,22
"De 35 a 39 años (146)",47,,,,,14,6,27
"De 40 a 44 años (147)",33,,,,2,13,2,16
"De 45 a 49 años (148)",31,,,,7,5,4,15
"De 50 y más años (149)",52,3,3,4,8,3,,31
,,,,,,,,
"RURAL (160)",9087,77,264,630,1195,2055,3002,1864
"De 12 a 14 años (161)",21,,,,,,1,20
"De 15 a 19 años (162)",217,,,,,,147,70
"De 20 a 24 años (163)",782,,,,,5,503,274
"De 25 a 29 años (164)",924,,,,,66,623,235
"De 30 a 34 años (165)",1001,,,,,192,630,179
"De 35 a 39 años (166)",1012,,,,9,341,527,135
"De 40 a 44 años (167)",861,,,,51,348,339,123
"De 45 a 49 años (168)",799,,,2,102,396,188,111
"De 50 y más años (169)",3470,77,264,628,1033,707,44,717
"Conviviente (170)",3483,11,50,90,269,764,1717,582
"De 12 a 14 años (171)",18,,,,,,,18
"De 15 a 19 años (172)",161,,,,,,108,53
"De 20 a 24 años (173)",440,,,,,3,321,116
"De 25 a 29 años (174)",505,,,,,30,384,91
"De 30 a 34 años (175)",506,,,,,78,361,67
"De 35 a 39 años (176)",458,,,,3,143,267,45
"De 40 a 44 años (177)",339,,,,18,118,167,36
"De 45 a 49 años (178)",295,,,1,23,153,92,26
"De 50 y más años (179)",761,11,50,89,225,239,17,130
"Separado(a) (180)",458,1,12,27,54,104,151,109
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",17,,,,,,11,6
"De 20 a 24 años (183)",55,,,,,1,36,18
"De 25 a 29 años (184)",56,,,,,7,35,14
"De 30 a 34 años (185)",47,,,,,14,25,8
"De 35 a 39 años (186)",55,,,,1,23,22,9
"De 40 a 44 años (187)",42,,,,3,19,13,7
"De 45 a 49 años (188)",53,,,,13,19,8,13
"De 50 y más años (189)",132,1,12,27,37,21,,34
"Casado(a) (190)",3398,14,74,304,624,982,921,479
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",17,,,,,,14,3
"De 20 a 24 años (193)",115,,,,,1,82,32
"De 25 a 29 años (194)",227,,,,,18,169,40
"De 30 a 34 años (195)",323,,,,,80,206,37
"De 35 a 39 años (196)",392,,,,3,135,213,41
"De 40 a 44 años (197)",368,,,,21,175,138,34
"De 45 a 49 años (198)",348,,,1,49,189,74,35
"De 50 y más años (199)",1607,14,74,303,551,384,25,256
"Viudo(a) (200)",938,48,117,193,194,100,37,249
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",4,,,,,,1,3
"De 25 a 29 años (204)",3,,,,,,,3
"De 30 a 34 años (205)",16,,,,,2,7,7
"De 35 a 39 años (206)",15,,,,1,6,5,3
"De 40 a 44 años (207)",37,,,,5,14,11,7
"De 45 a 49 años (208)",53,,,,8,27,11,7
"De 50 y más años (209)",809,48,117,193,180,51,2,218
"Divorciado(a) (210)",34,,1,4,7,9,6,7
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",5,,,,,2,2,1
"De 30 a 34 años (215)",1,,,,,1,,
"De 35 a 39 años (216)",2,,,,,1,1,
"De 40 a 44 años (217)",4,,,,,2,2,
"De 45 a 49 años (218)",1,,,,1,,,
"De 50 y más años (219)",20,,1,4,6,3,,6
"Soltero(a) (220)",776,3,10,12,47,96,170,438
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",21,,,,,,14,7
"De 20 a 24 años (223)",167,,,,,,62,105
"De 25 a 29 años (224)",128,,,,,9,33,86
"De 30 a 34 años (225)",108,,,,,17,31,60
"De 35 a 39 años (226)",90,,,,1,33,19,37
"De 40 a 44 años (227)",71,,,,4,20,8,39
"De 45 a 49 años (228)",49,,,,8,8,3,30
"De 50 y más años (229)",141,3,10,12,34,9,,73
