"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (097)",7043,3608,3067,310,42,16,,
"Construcción (098)",185947,14354,109452,57684,3570,887,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",426228,131207,33417,235680,14619,11305,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",80443,13903,21341,40905,3338,956,,
"Comercio al por mayor (101)",34249,20997,3153,7918,1761,420,,
"Comercio al por menor (102)",311536,96307,8923,186857,9520,9929,,
"Hoteles y restaurantes (103)",71313,43305,5969,17581,2615,1843,,
"Trans., almac. y comunicaciones (104)",292094,95835,35472,155018,4082,1687,,
"Intermediación financiera (105)",22542,21538,204,507,268,25,,
"Activid.inmobil., empres. y alquileres (106)",225791,162040,16132,40333,6559,727,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",86010,82825,3185,,,,,
"Enseñanza (108)",65390,55050,255,9599,335,151,,
"Servicios sociales y de salud (109)",36188,27264,451,7582,801,90,,
"Otras activ. serv.comun.soc y personales (110)",88035,44269,12284,29091,1379,1012,,
"Hogares privados con servicio doméstico (111)",7235,,,,,,7235,
"Organiz. y organos extraterritoriales (112)",270,270,,,,,,
"Actividad economica no especificada (113)",83807,38869,22288,18468,1746,2436,,
"Desocupado (114)",70566,,,,,,,70566
"Mujeres (115)",1389357,645182,95278,381008,23774,46096,146584,51435
"Agric., ganadería, caza y silvicultura (116)",7317,907,1897,3047,291,1175,,
"Pesca (117)",516,341,94,61,12,8,,
"Explotación de minas y canteras (118)",2119,1832,162,91,34,,,
"Industrias manufactureras (119)",149202,26814,64108,51268,4440,2572,,
"Suministro de electricidad, gas y agua (120)",1070,931,99,30,6,4,,
"Construcción (121)",8291,3764,2525,1669,252,81,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",361366,126741,1814,190996,8504,33311,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",8984,5487,622,2054,327,494,,
"Comercio al por mayor (124)",22763,15761,292,4873,688,1149,,
"Comercio al por menor (125)",329619,105493,900,184069,7489,31668,,
"Hoteles y restaurantes (126)",112577,50842,4905,50223,3129,3478,,
"Trans., almac. y comunicaciones (127)",42602,32152,2039,7197,755,459,,
"Intermediación financiera (128)",19975,19427,49,389,89,21,,
"Activid.inmobil., empres. y alquileres (129)",118589,95837,4769,15028,2330,625,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",35037,32519,2518,,,,,
"Enseñanza (131)",121557,107392,48,13235,591,291,,
"Servicios sociales y de salud (132)",74988,63750,474,9748,740,276,,
"Otras activ. serv.comun.soc y personales (133)",73916,41964,3229,26333,1471,919,,
"Hogares privados con servicio doméstico (134)",146584,,,,,,146584,
"Organiz. y organos extraterritoriales (135)",181,181,,,,,,
"Actividad economica no especificada (136)",62035,39788,6548,11693,1130,2876,,
"Desocupado (137)",51435,,,,,,,51435
,,,,,,,,
"RURAL (138)",4318,411,1437,1730,70,465,98,107
"Agric., ganadería, caza y silvicultura (139)",2253,33,835,933,48,404,,
"Pesca (140)",4,,2,1,1,,,
"Explotación de minas y canteras (141)",31,2,10,19,,,,
"Industrias manufactureras (142)",281,27,186,62,2,4,,
"Suministro de electricidad, gas y agua (143)",11,4,5,2,,,,
"Construcción (144)",238,8,157,70,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",423,58,27,297,8,33,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",38,5,9,24,,,,
"Comercio al por mayor (147)",24,8,8,3,,5,,
"Comercio al por menor (148)",361,45,10,270,8,28,,
"Hoteles y restaurantes (149)",128,37,14,68,4,5,,
"Trans., almac. y comunicaciones (150)",309,37,63,203,4,2,,
"Intermediación financiera (151)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (152)",110,58,38,11,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",45,33,12,,,,,
"Enseñanza (154)",54,47,2,5,,,,
"Servicios sociales y de salud (155)",29,20,1,7,,1,,
"Otras activ. serv.comun.soc y personales (156)",105,31,40,34,,,,
"Hogares privados con servicio doméstico (157)",98,,,,,,98,
"Actividad economica no especificada (159)",90,14,45,18,1,12,,
"Desocupado (160)",107,,,,,,,107
"Hombres (161)",3077,247,1127,1318,55,241,10,79
"Agric., ganadería, caza y silvicultura (162)",1707,33,628,795,41,210,,
"Pesca (163)",3,,1,1,1,,,
"Explotación de minas y canteras (164)",26,2,9,15,,,,
"Industrias manufactureras (165)",198,17,129,47,2,3,,
"Suministro de electricidad, gas y agua (166)",9,2,5,2,,,,
"Construcción (167)",230,8,150,69,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",206,34,25,128,5,14,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",36,4,9,23,,,,
"Comercio al por mayor (170)",19,6,7,1,,5,,
"Comercio al por menor (171)",151,24,9,104,5,9,,
"Hoteles y restaurantes (172)",40,12,5,19,1,3,,
"Trans., almac. y comunicaciones (173)",295,29,62,198,4,2,,
"Activid.inmobil., empres. y alquileres (175)",82,38,36,7,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",32,27,5,,,,,
"Enseñanza (177)",16,13,2,1,,,,
"Servicios sociales y de salud (178)",9,5,,4,,,,
"Otras activ. serv.comun.soc y personales (179)",79,21,38,20,,,,
"Hogares privados con servicio doméstico (180)",10,,,,,,10,
"Actividad economica no especificada (182)",56,6,32,12,,6,,
"Desocupado (183)",79,,,,,,,79
"Mujeres (184)",1241,164,310,412,15,224,88,28
"Agric., ganadería, caza y silvicultura (185)",546,,207,138,7,194,,
"Pesca (186)",1,,1,,,,,
"Explotación de minas y canteras (187)",5,,1,4,,,,
"Industrias manufactureras (188)",83,10,57,15,,1,,
"Suministro de electricidad, gas y agua (189)",2,2,,,,,,
"Construcción (190)",8,,7,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",217,24,2,169,3,19,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,1,,1,,,,
"Comercio al por mayor (193)",5,2,1,2,,,,
"Comercio al por menor (194)",210,21,1,166,3,19,,
"Hoteles y restaurantes (195)",88,25,9,49,3,2,,
"Trans., almac. y comunicaciones (196)",14,8,1,5,,,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",28,20,2,4,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,6,7,,,,,
"Enseñanza (200)",38,34,,4,,,,
"Servicios sociales y de salud (201)",20,15,1,3,,1,,
"Otras activ. serv.comun.soc y personales (202)",26,10,2,14,,,,
"Hogares privados con servicio doméstico (203)",88,,,,,,88,
"Actividad economica no especificada (205)",34,8,13,6,1,6,,
"Desocupado (206)",28,,,,,,,28
