"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1656,92,225,362,308,119,9,541
"Divorciado(a) (050)",139,2,7,3,11,36,35,45
"De 15 a 19 años (052)",3,,,,,,2,1
"De 20 a 24 años (053)",9,,,,,,6,3
"De 25 a 29 años (054)",16,,,,,1,9,6
"De 30 a 34 años (055)",14,,,,,3,9,2
"De 35 a 39 años (056)",14,,,,,5,4,5
"De 40 a 44 años (057)",20,,,,2,11,3,4
"De 45 a 49 años (058)",8,,,,3,3,1,1
"De 50 y más años (059)",55,2,7,3,6,13,1,23
"Soltero(a) (060)",2035,18,19,40,78,227,569,1084
"De 12 a 14 años (061)",12,,,,,,3,9
"De 15 a 19 años (062)",103,,,,,,74,29
"De 20 a 24 años (063)",475,,,,,1,166,308
"De 25 a 29 años (064)",382,,,,,24,128,230
"De 30 a 34 años (065)",257,,,,,37,83,137
"De 35 a 39 años (066)",219,,,,4,43,68,104
"De 40 a 44 años (067)",168,,,,6,57,37,68
"De 45 a 49 años (068)",108,,,2,24,34,9,39
"De 50 y más años (069)",311,18,19,38,44,31,1,160
,,,,,,,,
"URBANA (080)",6153,79,207,384,660,1241,1917,1665
"De 12 a 14 años (081)",14,,,,,,1,13
"De 15 a 19 años (082)",139,,,,,,83,56
"De 20 a 24 años (083)",637,,,,,3,345,289
"De 25 a 29 años (084)",713,,,,,48,434,231
"De 30 a 34 años (085)",682,,,,,143,369,170
"De 35 a 39 años (086)",728,,,,8,212,366,142
"De 40 a 44 años (087)",648,,,,35,265,218,130
"De 45 a 49 años (088)",513,,,1,86,243,82,101
"De 50 y más años (089)",2079,79,207,383,531,327,19,533
"Conviviente (090)",2265,4,31,52,135,443,1051,549
"De 12 a 14 años (091)",11,,,,,,1,10
"De 15 a 19 años (092)",92,,,,,,54,38
"De 20 a 24 años (093)",333,,,,,1,204,128
"De 25 a 29 años (094)",383,,,,,18,277,88
"De 30 a 34 años (095)",348,,,,,68,211,69
"De 35 a 39 años (096)",287,,,,1,73,163,50
"De 40 a 44 años (097)",248,,,,9,97,104,38
"De 45 a 49 años (098)",149,,,,15,68,33,33
"De 50 y más años (099)",414,4,31,52,110,118,4,95
"Separado(a) (100)",483,2,11,39,67,107,131,126
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",11,,,,,,5,6
"De 20 a 24 años (103)",64,,,,,1,40,23
"De 25 a 29 años (104)",44,,,,,11,23,10
"De 30 a 34 años (105)",37,,,,,11,17,9
"De 35 a 39 años (106)",53,,,,1,19,25,8
"De 40 a 44 años (107)",63,,,,7,26,15,15
"De 45 a 49 años (108)",38,,,,9,19,5,5
"De 50 y más años (109)",171,2,11,39,50,20,1,48
"Casado(a) (110)",1940,19,63,160,335,499,508,356
"De 15 a 19 años (112)",10,,,,,,6,4
"De 20 a 24 años (113)",59,,,,,1,43,15
"De 25 a 29 años (114)",109,,,,,5,82,22
"De 30 a 34 años (115)",175,,,,,40,98,37
"De 35 a 39 años (116)",283,,,,2,90,150,41
"De 40 a 44 años (117)",232,,,,13,100,80,39
"De 45 a 49 años (118)",237,,,,41,121,37,38
"De 50 y más años (119)",835,19,63,160,279,142,12,160
"Viudo(a) (120)",536,42,86,106,77,56,20,149
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",5,,,,,1,1,3
"De 30 a 34 años (125)",9,,,,,2,6,1
"De 35 a 39 años (126)",5,,,,,3,2,
"De 40 a 44 años (127)",23,,,,2,9,6,6
"De 45 a 49 años (128)",30,,,,7,16,3,4
"De 50 y más años (129)",461,42,86,106,68,25,2,132
"Divorciado(a) (130)",38,1,3,2,4,14,2,12
"De 15 a 19 años (132)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",2,,,,,1,1,
"De 35 a 39 años (136)",2,,,,,2,,
"De 40 a 44 años (137)",9,,,,,6,1,2
"De 45 a 49 años (138)",3,,,,2,1,,
"De 50 y más años (139)",20,1,3,2,2,4,,8
"Soltero(a) (140)",891,11,13,25,42,122,205,473
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",23,,,,,,18,5
"De 20 a 24 años (143)",180,,,,,,58,122
"De 25 a 29 años (144)",171,,,,,13,51,107
"De 30 a 34 años (145)",111,,,,,21,36,54
"De 35 a 39 años (146)",98,,,,4,25,26,43
"De 40 a 44 años (147)",73,,,,4,27,12,30
"De 45 a 49 años (148)",56,,,1,12,18,4,21
"De 50 y más años (149)",178,11,13,24,22,18,,90
,,,,,,,,
"RURAL (160)",16681,75,265,733,1571,3450,6710,3877
"De 12 a 14 años (161)",39,,,,,,7,32
"De 15 a 19 años (162)",651,,,,,,361,290
"De 20 a 24 años (163)",1984,,,,,5,1285,694
"De 25 a 29 años (164)",2153,,,,,122,1517,514
"De 30 a 34 años (165)",1962,,,,,317,1289,356
"De 35 a 39 años (166)",1925,,,,14,571,1048,292
"De 40 a 44 años (167)",1593,,,,55,614,703,221
"De 45 a 49 años (168)",1375,,,2,137,677,405,154
"De 50 y más años (169)",4999,75,265,731,1365,1144,95,1324
"Conviviente (170)",8415,6,47,176,521,1612,4289,1764
"De 12 a 14 años (171)",26,,,,,,4,22
"De 15 a 19 años (172)",466,,,,,,253,213
"De 20 a 24 años (173)",1287,,,,,3,899,385
"De 25 a 29 años (174)",1358,,,,,66,1023,269
"De 30 a 34 años (175)",1156,,,,,181,803,172
"De 35 a 39 años (176)",1027,,,,8,272,617,130
"De 40 a 44 años (177)",789,,,,24,270,402,93
"De 45 a 49 años (178)",665,,,,43,317,238,67
"De 50 y más años (179)",1641,6,47,176,446,503,50,413
"Separado(a) (180)",922,2,10,40,73,179,369,249
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",61,,,,,,34,27
"De 20 a 24 años (183)",136,,,,,,93,43
"De 25 a 29 años (184)",119,,,,,11,75,33
"De 30 a 34 años (185)",97,,,,,21,59,17
"De 35 a 39 años (186)",115,,,,3,39,53,20
"De 40 a 44 años (187)",91,,,,3,26,42,20
"De 45 a 49 años (188)",77,,,,9,41,12,15
"De 50 y más años (189)",225,2,10,40,58,41,1,73
"Casado(a) (190)",4630,9,59,244,677,1331,1556,754
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",38,,,,,,14,24
"De 20 a 24 años (193)",242,,,,,1,172,69
"De 25 a 29 años (194)",432,,,,,32,319,81
"De 30 a 34 años (195)",521,,,,,89,359,73
"De 35 a 39 años (196)",605,,,,2,220,312,71
"De 40 a 44 años (197)",529,,,,20,246,214,49
"De 45 a 49 años (198)",492,,,,60,259,131,42
"De 50 y más años (199)",1770,9,59,244,595,484,35,344
"Viudo(a) (200)",1469,50,139,257,257,201,99,466
"De 15 a 19 años (202)",4,,,,,,2,2
"De 20 a 24 años (203)",15,,,,,,7,8
"De 25 a 29 años (204)",18,,,,,1,14,3
"De 30 a 34 años (205)",30,,,,,8,13,9
"De 35 a 39 años (206)",45,,,,1,19,20,5
"De 40 a 44 años (207)",78,,,,4,37,18,19
"De 45 a 49 años (208)",84,,,1,12,42,18,11
"De 50 y más años (209)",1195,50,139,256,240,94,7,409
"Divorciado(a) (210)",101,1,4,1,7,22,33,33
"De 15 a 19 años (212)",2,,,,,,2,
"De 20 a 24 años (213)",9,,,,,,6,3
"De 25 a 29 años (214)",15,,,,,1,9,5
"De 30 a 34 años (215)",12,,,,,2,8,2
"De 35 a 39 años (216)",12,,,,,3,4,5
"De 40 a 44 años (217)",11,,,,2,5,2,2
"De 45 a 49 años (218)",5,,,,1,2,1,1
"De 50 y más años (219)",35,1,4,1,4,9,1,15
"Soltero(a) (220)",1144,7,6,15,36,105,364,611
"De 12 a 14 años (221)",11,,,,,,3,8
"De 15 a 19 años (222)",80,,,,,,56,24
"De 20 a 24 años (223)",295,,,,,1,108,186
"De 25 a 29 años (224)",211,,,,,11,77,123
"De 30 a 34 años (225)",146,,,,,16,47,83
"De 35 a 39 años (226)",121,,,,,18,42,61
"De 40 a 44 años (227)",95,,,,2,30,25,38
"De 45 a 49 años (228)",52,,,1,12,16,5,18
"De 50 y más años (229)",133,7,6,14,22,13,1,70
