"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",4444,69,1924,1416,869,166
"Obreros construc., conf., papel, fab., instr. (034)",469,4,225,173,62,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",10726,349,3813,3695,2397,472
"Otra (036)",23,,18,5,,
"Ocupación no especificada (037)",1174,5,432,459,227,51
"Desocupado (038)",2541,37,1602,676,199,27
,,,,,,
"URBANA (039)",88046,1196,31651,33814,19024,2361
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",115,,8,55,47,5
"Profes., científicos e intelectuales (041)",9956,,1921,5412,2549,74
"Técnicos de nivel medio y trab.asimilados (042)",3451,8,1422,1337,638,46
"Jefes y empleados de oficina (043)",2524,,1152,920,443,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",19635,226,6339,7641,4721,708
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1985,13,373,613,711,275
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",12142,158,5704,3871,2137,272
"Obreros construc., conf., papel, fab., instr. (047)",9728,32,3156,4088,2255,197
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",19078,653,6971,6711,4157,586
"Otra (049)",780,,314,342,122,2
"Ocupación no especificada (050)",2141,13,795,802,446,85
"Desocupado (051)",6511,93,3496,2022,798,102
"Hombres (052)",51445,683,18063,19676,11591,1432
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",93,,5,46,39,3
"Profes., científicos e intelectuales (054)",6020,,967,3194,1797,62
"Técnicos de nivel medio y trab.asimilados (055)",2197,7,856,869,431,34
"Jefes y empleados de oficina (056)",1239,,434,490,309,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",7188,111,2379,2642,1733,323
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1350,9,242,404,493,202
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",8497,105,4037,2698,1474,183
"Obreros construc., conf., papel, fab., instr. (060)",9263,28,2932,3918,2193,192
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",9791,357,3583,3370,2172,309
"Otra (062)",757,,296,337,122,2
"Ocupación no especificada (063)",994,8,372,349,225,40
"Desocupado (064)",4056,58,1960,1359,603,76
"Mujeres (065)",36601,513,13588,14138,7433,929
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",22,,3,9,8,2
"Profes., científicos e intelectuales (067)",3936,,954,2218,752,12
"Técnicos de nivel medio y trab.asimilados (068)",1254,1,566,468,207,12
"Jefes y empleados de oficina (069)",1285,,718,430,134,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",12447,115,3960,4999,2988,385
"Agricult.trabaj. calif. agrop. y pesqueros (071)",635,4,131,209,218,73
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",3645,53,1667,1173,663,89
"Obreros construc., conf., papel, fab., instr. (073)",465,4,224,170,62,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",9287,296,3388,3341,1985,277
"Otra (075)",23,,18,5,,
"Ocupación no especificada (076)",1147,5,423,453,221,45
"Desocupado (077)",2455,35,1536,663,195,26
,,,,,,
"RURAL (078)",8808,174,2601,2382,2487,1164
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,1,7,2,
"Profes., científicos e intelectuales (080)",115,,38,48,27,2
"Técnicos de nivel medio y trab.asimilados (081)",44,,20,12,12,
"Jefes y empleados de oficina (082)",49,,25,15,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",284,1,118,95,54,16
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3081,9,434,753,1194,691
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1929,48,760,584,419,118
"Obreros construc., conf., papel, fab., instr. (086)",423,,140,162,111,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2500,109,827,630,621,313
"Ocupación no especificada (089)",40,,15,7,9,9
"Desocupado (090)",333,7,223,69,29,5
"Hombres (091)",5067,95,1535,1369,1399,669
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,,5,2,
"Profes., científicos e intelectuales (093)",70,,16,28,24,2
"Técnicos de nivel medio y trab.asimilados (094)",34,,15,9,10,
"Jefes y empleados de oficina (095)",25,,8,9,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",135,,48,48,27,12
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1926,2,241,437,767,479
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",1130,32,503,341,213,41
"Obreros construc., conf., papel, fab., instr. (099)",419,,139,159,111,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1061,56,402,276,209,118
"Ocupación no especificada (102)",13,,6,1,3,3
"Desocupado (103)",247,5,157,56,25,4
"Mujeres (104)",3741,79,1066,1013,1088,495
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,2,,
"Profes., científicos e intelectuales (106)",45,,22,20,3,
"Técnicos de nivel medio y trab.asimilados (107)",10,,5,3,2,
"Jefes y empleados de oficina (108)",24,,17,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",149,1,70,47,27,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1155,7,193,316,427,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",799,16,257,243,206,77
"Obreros construc., conf., papel, fab., instr. (112)",4,,1,3,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1439,53,425,354,412,195
"Ocupación no especificada (115)",27,,9,6,6,6
"Desocupado (116)",86,2,66,13,4,1
