"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LUCANAS (000)",24581,3480,4506,12012,194,3112,276,1001
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",69,69,,,,,,
"Profes., científicos e intelectuales (002)",2150,1927,,206,10,7,,
"Técnicos de nivel medio y trab. asimilados (003)",508,320,,167,16,5,,
"Jefes y empleados de oficina (004)",422,416,,4,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2260,232,17,1737,26,248,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",7155,1,6,7038,110,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",2415,,926,1449,15,25,,
"Obreros construc.,conf.,papel, fab., instr. (008)",932,122,309,479,10,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",6869,213,3059,605,2,2714,276,
"Otra (010)",59,59,,,,,,
"Ocupaciñn no especificada (011)",741,121,189,327,5,99,,
"Desocupado (012)",1001,,,,,,,1001
"Hombres (013)",16832,1959,3794,8697,144,1464,32,742
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",52,52,,,,,,
"Profes., científicos e intelectuales (015)",1108,988,,107,10,3,,
"Técnicos de nivel medio y trab. asimilados (016)",342,192,,133,13,4,,
"Jefes y empleados de oficina (017)",258,256,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",804,102,7,645,11,39,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",5769,,5,5676,88,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",2185,,850,1306,11,18,,
"Obreros construc.,conf.,papel, fab., instr. (021)",915,122,304,469,8,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",4210,124,2485,220,1,1348,32,
"Otra (023)",59,59,,,,,,
"Ocupaciñn no especificada (024)",388,64,143,140,2,39,,
"Desocupado (025)",742,,,,,,,742
"Mujeres (026)",7749,1521,712,3315,50,1648,244,259
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",17,17,,,,,,
"Profes., científicos e intelectuales (028)",1042,939,,99,,4,,
"Técnicos de nivel medio y trab. asimilados (029)",166,128,,34,3,1,,
"Jefes y empleados de oficina (030)",164,160,,3,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1456,130,10,1092,15,209,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1386,1,1,1362,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",230,,76,143,4,7,,
"Obreros construc.,conf.,papel, fab., instr. (034)",17,,5,10,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2659,89,574,385,1,1366,244,
"Ocupaciñn no especificada (037)",353,57,46,187,3,60,,
"Desocupado (038)",259,,,,,,,259
,,,,,,,,
"URBANA (039)",14537,2947,2076,6871,124,1681,223,615
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",64,64,,,,,,
"Profes., científicos e intelectuales (041)",1800,1630,,155,8,7,,
"Técnicos de nivel medio y trab. asimilados (042)",406,255,,137,9,5,,
"Jefes y empleados de oficina (043)",370,364,,4,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1827,184,7,1416,19,201,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",3559,,2,3493,64,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",827,,253,547,11,16,,
"Obreros construc.,conf.,papel, fab., instr. (047)",752,101,221,414,6,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",3821,194,1492,533,2,1377,223,
"Otra (049)",59,59,,,,,,
"Ocupaciñn no especificada (050)",437,96,101,172,5,63,,
"Desocupado (051)",615,,,,,,,615
"Hombres (052)",9182,1682,1681,4592,91,676,16,444
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",49,49,,,,,,
"Profes., científicos e intelectuales (054)",955,859,,85,8,3,,
"Técnicos de nivel medio y trab. asimilados (055)",267,147,,110,6,4,,
"Jefes y empleados de oficina (056)",218,216,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",652,85,3,522,11,31,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2771,,2,2718,51,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",707,,200,488,7,12,,
"Obreros construc.,conf.,papel, fab., instr. (060)",738,101,217,405,5,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",2098,111,1182,190,1,598,16,
"Otra (062)",59,59,,,,,,
"Ocupaciñn no especificada (063)",224,55,77,73,2,17,,
"Desocupado (064)",444,,,,,,,444
"Mujeres (065)",5355,1265,395,2279,33,1005,207,171
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",15,15,,,,,,
"Profes., científicos e intelectuales (067)",845,771,,70,,4,,
"Técnicos de nivel medio y trab. asimilados (068)",139,108,,27,3,1,,
"Jefes y empleados de oficina (069)",152,148,,3,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1175,99,4,894,8,170,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",788,,,775,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",120,,53,59,4,4,,
"Obreros construc.,conf.,papel, fab., instr. (073)",14,,4,9,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1723,83,310,343,1,779,207,
"Ocupaciñn no especificada (076)",213,41,24,99,3,46,,
"Desocupado (077)",171,,,,,,,171
,,,,,,,,
"RURAL (078)",10044,533,2430,5141,70,1431,53,386
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,5,,,,,,
"Profes., científicos e intelectuales (080)",350,297,,51,2,,,
"Técnicos de nivel medio y trab. asimilados (081)",102,65,,30,7,,,
"Jefes y empleados de oficina (082)",52,52,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",433,48,10,321,7,47,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3596,1,4,3545,46,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",1588,,673,902,4,9,,
"Obreros construc.,conf.,papel, fab., instr. (086)",180,21,88,65,4,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3048,19,1567,72,,1337,53,
"Ocupaciñn no especificada (089)",304,25,88,155,,36,,
"Desocupado (090)",386,,,,,,,386
"Hombres (091)",7650,277,2113,4105,53,788,16,298
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,3,,,,,,
"Profes., científicos e intelectuales (093)",153,129,,22,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",75,45,,23,7,,,
"Jefes y empleados de oficina (095)",40,40,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",152,17,4,123,,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2998,,3,2958,37,,,
