"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CORONGO (000)",8310,4094,4216
"Casa independiente (001)",8237,4067,4170
"Vivienda en casa de vecindad (004)",26,26,
"Choza o cabaña (005)",31,,31
"Local no dest.para hab. humana (007)",16,1,15
