"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (036)",105,103,,4,20,22,46,9,2,,2,381
"De 40 a 44 años (037)",115,112,,8,13,26,33,17,15,,3,491
"De 45 a 49 años (038)",127,125,1,7,16,20,38,27,12,4,2,585
"De 50 y más años (039)",672,664,9,44,77,103,202,149,52,28,8,3102
"Secundaria (040)",669,628,1,183,172,106,108,39,15,4,41,1726
"De 15 a 19 años (042)",29,25,,21,4,,,,,,4,29
"De 20 a 24 años (043)",112,97,,63,26,8,,,,,15,139
"De 25 a 29 años (044)",113,102,,32,47,16,7,,,,11,203
"De 30 a 34 años (045)",106,101,,21,39,23,18,,,,5,248
"De 35 a 39 años (046)",77,72,1,12,17,18,17,7,,,5,217
"De 40 a 44 años (047)",61,61,,9,10,10,21,6,4,1,,232
"De 45 a 49 años (048)",62,62,,7,11,10,18,11,5,,,247
"De 50 y más años (049)",109,108,,18,18,21,27,15,6,3,1,411
"Sup. no Univ. incompleta (050)",57,51,1,21,14,6,8,1,,,6,108
"De 15 a 19 años (052)",2,2,,2,,,,,,,,2
"De 20 a 24 años (053)",12,8,,7,1,,,,,,4,9
"De 25 a 29 años (054)",14,13,,7,4,2,,,,,1,21
"De 30 a 34 años (055)",10,9,,2,3,1,3,,,,1,23
"De 35 a 39 años (056)",7,7,,2,3,2,,,,,,14
"De 40 a 44 años (057)",3,3,,,,,3,,,,,13
"De 45 a 49 años (058)",3,3,,,2,1,,,,,,7
"De 50 y más años (059)",6,6,1,1,1,,2,1,,,,19
"Sup. no Univ. completa (060)",90,81,2,24,29,11,9,5,1,,9,193
"De 20 a 24 años (063)",14,10,,5,4,1,,,,,4,16
"De 25 a 29 años (064)",18,16,,9,7,,,,,,2,23
"De 30 a 34 años (065)",11,11,,2,7,2,,,,,,22
"De 35 a 39 años (066)",10,10,,3,5,1,1,,,,,20
"De 40 a 44 años (067)",12,11,,2,2,4,1,2,,,1,34
"De 45 a 49 años (068)",7,7,,1,2,2,2,,,,,21
"De 50 y más años (069)",18,16,2,2,2,1,5,3,1,,2,57
"Sup. Univ. incompleta (070)",36,28,,15,5,4,4,,,,8,54
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",11,6,,6,,,,,,,5,6
"De 25 a 29 años (074)",4,4,,3,1,,,,,,,5
"De 30 a 34 años (075)",5,4,,1,2,,1,,,,1,10
"De 35 a 39 años (076)",7,6,,1,1,2,2,,,,1,17
"De 40 a 44 años (077)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (078)",4,3,,1,,1,1,,,,1,8
"De 50 y más años (079)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (080)",103,94,,28,28,21,10,5,1,1,9,240
"De 20 a 24 años (083)",4,1,,1,,,,,,,3,1
"De 25 a 29 años (084)",10,7,,5,1,,1,,,,3,11
"De 30 a 34 años (085)",19,17,,11,3,3,,,,,2,26
"De 35 a 39 años (086)",14,14,,4,7,3,,,,,,27
"De 40 a 44 años (087)",16,16,,4,7,3,2,,,,,35
"De 45 a 49 años (088)",6,6,,,1,3,,2,,,,23
"De 50 y más años (089)",34,33,,3,9,9,7,3,1,1,1,117
,,,,,,,,,,,,
"URBANA (100)",1532,1478,13,253,315,250,355,197,67,28,54,5303
"De 15 a 19 años (102)",21,19,,15,4,,,,,,2,23
"De 20 a 24 años (103)",103,84,,48,30,6,,,,,19,126
"De 25 a 29 años (104)",137,128,,46,54,17,11,,,,9,250
"De 30 a 34 años (105)",138,130,,32,37,38,19,4,,,8,326
"De 35 a 39 años (106)",143,140,,18,36,24,45,15,2,,3,466
"De 40 a 44 años (107)",138,135,,17,25,32,31,13,16,1,3,525
"De 45 a 49 años (108)",139,137,1,10,30,23,39,23,8,3,2,554
"De 50 y más años (109)",713,705,12,67,99,110,210,142,41,24,8,3033
"Sin nivel (110)",195,193,1,20,31,31,49,38,19,4,2,832
"De 20 a 24 años (113)",1,1,,,1,,,,,,,2
"De 25 a 29 años (114)",4,4,,2,1,,1,,,,,8
"De 30 a 34 años (115)",7,6,,1,,5,,,,,1,16
"De 35 a 39 años (116)",9,9,,,1,2,3,3,,,,39
"De 40 a 44 años (117)",11,11,,,1,4,1,2,3,,,57
"De 45 a 49 años (118)",14,14,,1,4,1,5,2,,1,,55
"De 50 y más años (119)",149,148,1,16,23,19,39,31,16,3,1,655
"Primaria (130)",749,739,9,76,131,131,209,127,36,20,10,2983
"De 15 a 19 años (132)",5,5,,4,1,,,,,,,6
"De 20 a 24 años (133)",25,25,,7,14,4,,,,,,47
"De 25 a 29 años (134)",42,41,,13,17,7,4,,,,1,84
"De 30 a 34 años (135)",47,46,,6,11,18,7,4,,,1,135
"De 35 a 39 años (136)",61,60,,4,13,9,26,6,2,,1,224
"De 40 a 44 años (137)",59,57,,5,9,14,13,7,9,,2,244
"De 45 a 49 años (138)",70,69,1,4,13,11,20,14,4,2,1,296
"De 50 y más años (139)",440,436,8,33,53,68,139,96,21,18,4,1947
"Secundaria (140)",370,350,,93,93,58,69,24,10,3,20,1016
"De 15 a 19 años (142)",14,12,,9,3,,,,,,2,15
"De 20 a 24 años (143)",51,44,,30,12,2,,,,,7,60
"De 25 a 29 años (144)",58,53,,15,24,9,5,,,,5,111
"De 30 a 34 años (145)",51,48,,11,17,11,9,,,,3,118
"De 35 a 39 años (146)",46,44,,6,11,8,13,6,,,2,146
"De 40 a 44 años (147)",40,40,,5,6,8,13,3,4,1,,159
"De 45 a 49 años (148)",37,37,,4,8,5,11,5,4,,,148
"De 50 y más años (149)",73,72,,13,12,15,18,10,2,2,1,259
"Sup. no Univ. incompleta (150)",33,30,1,10,10,3,5,1,,,3,67
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",7,4,,3,1,,,,,,3,5
"De 25 a 29 años (154)",8,8,,3,4,1,,,,,,14
"De 30 a 34 años (155)",5,5,,1,1,1,2,,,,,14
"De 35 a 39 años (156)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 45 a 49 años (158)",2,2,,,2,,,,,,,4
"De 50 y más años (159)",6,6,1,1,1,,2,1,,,,19
"Sup. no Univ. completa (160)",71,64,2,19,24,7,9,2,1,,7,148
"De 20 a 24 años (163)",8,5,,3,2,,,,,,3,7
"De 25 a 29 años (164)",15,14,,7,7,,,,,,1,21
"De 30 a 34 años (165)",8,8,,2,5,1,,,,,,15
"De 35 a 39 años (166)",7,7,,2,4,,1,,,,,14
"De 40 a 44 años (167)",10,9,,2,2,3,1,1,,,1,25
"De 45 a 49 años (168)",7,7,,1,2,2,2,,,,,21
"De 50 y más años (169)",16,14,2,2,2,1,5,1,1,,2,45
"Sup. Univ. incompleta (170)",27,22,,11,3,4,4,,,,5,46
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",7,4,,4,,,,,,,3,4
"De 25 a 29 años (174)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (175)",4,3,,1,1,,1,,,,1,8
"De 35 a 39 años (176)",5,5,,1,,2,2,,,,,15
"De 40 a 44 años (177)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (178)",3,2,,,,1,1,,,,1,7
"De 50 y más años (179)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (180)",87,80,,24,23,16,10,5,1,1,7,211
"De 20 a 24 años (183)",4,1,,1,,,,,,,3,1
"De 25 a 29 años (184)",7,5,,4,,,1,,,,2,8
"De 30 a 34 años (185)",16,14,,10,2,2,,,,,2,20
"De 35 a 39 años (186)",12,12,,4,6,2,,,,,,22
"De 40 a 44 años (187)",14,14,,4,6,2,2,,,,,30
"De 45 a 49 años (188)",6,6,,,1,3,,2,,,,23
"De 50 y más años (189)",28,28,,1,8,7,7,3,1,1,,107
,,,,,,,,,,,,
"RURAL (200)",1034,987,2,172,177,183,224,135,75,19,47,3769
"De 15 a 19 años (202)",22,18,,15,3,,,,,,4,21
"De 20 a 24 años (203)",105,92,,55,26,11,,,,,13,140
"De 25 a 29 años (204)",106,96,,34,32,21,9,,,,10,198
"De 30 a 34 años (205)",117,113,,17,42,26,22,6,,,4,310
"De 35 a 39 años (206)",93,88,1,8,19,29,26,5,,,5,275
"De 40 a 44 años (207)",92,90,,8,10,16,34,14,7,1,2,385
"De 45 a 49 años (208)",92,91,,8,6,17,26,22,10,2,1,431
"De 50 y más años (209)",407,399,1,27,39,63,107,88,58,16,8,2009
"Sin nivel (210)",173,169,,16,15,29,46,32,25,6,4,830
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (214)",3,3,,2,,1,,,,,,5
"De 30 a 34 años (215)",13,13,,2,4,3,4,,,,,35
"De 35 a 39 años (216)",7,7,,,1,3,2,1,,,,26
"De 40 a 44 años (217)",9,8,,1,1,,4,,1,1,1,42
"De 45 a 49 años (218)",8,8,,1,,2,1,3,1,,,39
"De 50 y más años (219)",131,128,,9,8,20,35,28,23,5,3,680
"Educacion Inicial (220)",1,,,,,,,,,,1,
"De 20 a 24 años (223)",1,,,,,,,,,,1,
"Primaria (230)",493,482,1,42,67,94,136,85,45,12,11,2106
"De 15 a 19 años (232)",6,4,,2,2,,,,,,2,6
"De 20 a 24 años (233)",26,26,,13,9,4,,,,,,43
"De 25 a 29 años (234)",35,34,,7,8,12,7,,,,1,88
"De 30 a 34 años (235)",37,36,,3,10,9,8,6,,,1,121
"De 35 a 39 años (236)",44,43,,,7,13,20,3,,,1,157
"De 40 a 44 años (237)",56,55,,3,4,12,20,10,6,,1,247
"De 45 a 49 años (238)",57,56,,3,3,9,18,13,8,2,1,289
"De 50 y más años (239)",232,228,1,11,24,35,63,53,31,10,4,1155
"Secundaria (240)",299,278,1,90,79,48,39,15,5,1,21,710
"De 15 a 19 años (242)",15,13,,12,1,,,,,,2,14
"De 20 a 24 años (243)",61,53,,33,14,6,,,,,8,79
"De 25 a 29 años (244)",55,49,,17,23,7,2,,,,6,92
"De 30 a 34 años (245)",55,53,,10,22,12,9,,,,2,130
"De 35 a 39 años (246)",31,28,1,6,6,10,4,1,,,3,71
"De 40 a 44 años (247)",21,21,,4,4,2,8,3,,,,73
"De 45 a 49 años (248)",25,25,,3,3,5,7,6,1,,,99
"De 50 y más años (249)",36,36,,5,6,6,9,5,4,1,,152
"Sup. no Univ. incompleta (250)",24,21,,11,4,3,3,,,,3,41
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",5,4,,4,,,,,,,1,4
"De 25 a 29 años (254)",6,5,,4,,1,,,,,1,7
"De 30 a 34 años (255)",5,4,,1,2,,1,,,,1,9
"De 35 a 39 años (256)",4,4,,1,2,1,,,,,,8
"De 40 a 44 años (257)",2,2,,,,,2,,,,,9
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",19,17,,5,5,4,,3,,,2,45
"De 20 a 24 años (263)",6,5,,2,2,1,,,,,1,9
"De 25 a 29 años (264)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (265)",3,3,,,2,1,,,,,,7
"De 35 a 39 años (266)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (267)",2,2,,,,1,,1,,,,9
"De 50 y más años (269)",2,2,,,,,,2,,,,12
"Sup. Univ. incompleta (270)",9,6,,4,2,,,,,,3,8
"De 20 a 24 años (273)",4,2,,2,,,,,,,2,2
"De 25 a 29 años (274)",1,1,,1,,,,,,,,1
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",2,1,,,1,,,,,,1,2
"De 45 a 49 años (278)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (280)",16,14,,4,5,5,,,,,2,29
"De 25 a 29 años (284)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (285)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (286)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (287)",2,2,,,1,1,,,,,,5
"De 50 y más años (289)",6,5,,2,1,2,,,,,1,10
