"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Industrias manufactureras (142)",534,,,13,4,,,428,77,12,,,
"Suministro de electricidad, gas y agua (143)",12,,1,,,,,9,,2,,,
"Construcción (144)",616,,1,6,4,,,6,362,237,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",592,,,4,,406,,31,2,149,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",29,,,,,4,,22,1,2,,,
"Comercio al por mayor (147)",17,,,,,17,,,,,,,
"Comercio al por menor (148)",546,,,4,,385,,9,1,147,,,
"Hoteles y restaurantes (149)",106,,,1,,47,,,,58,,,
"Trans., almac. y comunicaciones (150)",270,,,1,6,2,,,205,56,,,
"Intermediación financiera (151)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",40,,4,8,2,15,,1,3,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",206,10,3,7,36,7,,1,16,121,5,,
"Enseñanza (154)",240,1,213,1,11,,,,,14,,,
"Servicios sociales y de salud (155)",20,,4,12,1,,,,,3,,,
"Otras activ. serv.comun.soc y personales (156)",55,,2,14,3,5,,1,8,22,,,
"Hogares privados con servicio doméstico (157)",53,,,,,,,,,53,,,
"Actividad economica no especificada (159)",205,,,1,2,,,,,1,,201,
"Desocupado (160)",377,,,,,,,,,,,,377
"Hombres (161)",8353,10,152,52,54,164,4723,322,661,1874,5,52,284
"Agric., ganadería, caza y silvicultura (162)",6101,,3,5,,,4721,2,9,1361,,,
"Pesca (163)",4,,,,,,2,,,2,,,
"Explotación de minas y canteras (164)",37,,,,,,,14,2,21,,,
"Industrias manufactureras (165)",343,,,8,3,,,259,62,11,,,
"Suministro de electricidad, gas y agua (166)",12,,1,,,,,9,,2,,,
"Construcción (167)",587,,1,6,4,,,5,357,214,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",230,,,4,,132,,30,2,62,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",28,,,,,4,,21,1,2,,,
"Comercio al por mayor (170)",9,,,,,9,,,,,,,
"Comercio al por menor (171)",193,,,4,,119,,9,1,60,,,
"Hoteles y restaurantes (172)",17,,,1,,9,,,,7,,,
"Trans., almac. y comunicaciones (173)",259,,,1,4,2,,,203,49,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",35,,4,4,2,14,,1,3,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",167,9,2,6,25,7,,1,15,97,5,,
"Enseñanza (177)",165,1,139,1,11,,,,,13,,,
"Servicios sociales y de salud (178)",10,,1,6,1,,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",38,,1,9,2,,,1,8,17,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,,,,9,,,
"Actividad economica no especificada (182)",54,,,1,1,,,,,,,52,
"Desocupado (183)",284,,,,,,,,,,,,284
"Mujeres (184)",4904,1,79,25,17,318,1695,173,24,2330,,149,93
"Agric., ganadería, caza y silvicultura (185)",3783,,,2,,,1695,1,1,2084,,,
"Explotación de minas y canteras (187)",4,,,2,,,,1,,1,,,
"Industrias manufactureras (188)",191,,,5,1,,,169,15,1,,,
"Construcción (190)",29,,,,,,,1,5,23,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",362,,,,,274,,1,,87,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,1,,,,,
"Comercio al por mayor (193)",8,,,,,8,,,,,,,
"Comercio al por menor (194)",353,,,,,266,,,,87,,,
"Hoteles y restaurantes (195)",89,,,,,38,,,,51,,,
"Trans., almac. y comunicaciones (196)",11,,,,2,,,,2,7,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",5,,,4,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",39,1,1,1,11,,,,1,24,,,
"Enseñanza (200)",75,,74,,,,,,,1,,,
"Servicios sociales y de salud (201)",10,,3,6,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",17,,1,5,1,5,,,,5,,,
"Hogares privados con servicio doméstico (203)",44,,,,,,,,,44,,,
"Actividad economica no especificada (205)",151,,,,1,,,,,1,,149,
"Desocupado (206)",93,,,,,,,,,,,,93
