"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Suministro de electricidad, gas y agua (093)",31,,4,2,,,,15,3,7,,
"Construcción (094)",414,,16,11,3,,,29,236,119,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",689,1,4,27,1,452,,94,8,102,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",92,,2,5,,17,,60,5,3,,
"Comercio al por mayor (097)",52,1,,4,1,43,,,2,1,,
"Comercio al por menor (098)",545,,2,18,,392,,34,1,98,,
"Hoteles y restaurantes (099)",71,,1,5,4,41,,,,20,,
"Trans., almac. y comunicaciones (100)",426,,2,6,10,,,1,361,46,,
"Intermediación financiera (101)",5,,3,1,1,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",109,,27,37,23,6,,,7,9,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",227,9,7,6,40,4,,13,6,30,112,
"Enseñanza (104)",392,3,378,1,3,,,,1,6,,
"Servicios sociales y de salud (105)",73,,27,36,3,2,,1,2,2,,
"Otras activ. serv.comun.soc y personales (106)",97,1,11,30,2,3,,,1,49,,
"Hogares privados con servicio doméstico (107)",6,,,,,,,,,6,,
"Actividad economica no especificada (109)",133,,3,6,10,,,,,1,,113
"Mujeres (110)",2287,5,502,93,153,521,152,82,11,573,1,194
"Agric., ganadería, caza y silvicultura (111)",355,,2,1,1,,151,,,200,,
"Pesca (112)",1,,,,,,1,,,,,
"Industrias manufactureras (114)",89,,,3,,,,81,3,2,,
"Suministro de electricidad, gas y agua (115)",2,,,,2,,,,,,,
"Construcción (116)",6,,2,1,,,,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",429,,1,11,5,368,,1,,43,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",8,,,,,6,,,,2,,
"Comercio al por mayor (119)",17,,,1,1,15,,,,,,
"Comercio al por menor (120)",404,,1,10,4,347,,1,,41,,
"Hoteles y restaurantes (121)",211,,1,5,4,131,,,,70,,
"Trans., almac. y comunicaciones (122)",29,,,5,9,2,,,5,8,,
"Intermediación financiera (123)",3,,,1,2,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",85,,5,17,57,,,,1,5,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",32,2,1,2,20,,,,,6,1,
"Enseñanza (126)",468,3,451,3,6,,,,,5,,
"Servicios sociales y de salud (127)",78,,36,34,2,4,,,,2,,
"Otras activ. serv.comun.soc y personales (128)",98,,3,6,11,16,,,,62,,
"Hogares privados con servicio doméstico (129)",169,,,,,,,,,169,,
"Actividad economica no especificada (131)",232,,,4,34,,,,,,,194
,,,,,,,,,,,,
"RURAL (132)",35595,14,922,118,68,815,17558,309,474,14345,14,958
"Agric., ganadería, caza y silvicultura (133)",31309,,5,3,1,,17553,2,5,13740,,
"Pesca (134)",5,,,,,,5,,,,,
"Explotación de minas y canteras (135)",14,,4,,3,,,4,,3,,
"Industrias manufactureras (136)",254,,1,3,,1,,244,3,2,,
"Suministro de electricidad, gas y agua (137)",27,,,1,7,,,7,3,9,,
"Construcción (138)",250,,1,1,1,,,18,150,79,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",798,,2,13,,663,,34,,86,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",34,,,3,,9,,22,,,,
"Comercio al por mayor (141)",58,,,3,,55,,,,,,
"Comercio al por menor (142)",706,,2,7,,599,,12,,86,,
"Hoteles y restaurantes (143)",189,,,1,,142,,,,46,,
"Trans., almac. y comunicaciones (144)",331,,,2,1,,,,305,23,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",42,,3,7,17,2,,,6,7,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",57,9,,4,18,,,,,12,14,
"Enseñanza (148)",879,5,868,,2,,,,,4,,
"Servicios sociales y de salud (149)",116,,36,69,6,3,,,,2,,
"Otras activ. serv.comun.soc y personales (150)",88,,2,12,1,4,,,,69,,
"Hogares privados con servicio doméstico (151)",261,,,,,,,,1,260,,
"Actividad economica no especificada (153)",974,,,2,10,,,,1,3,,958
"Hombres (154)",29384,11,448,74,39,427,16433,237,472,11065,14,164
"Agric., ganadería, caza y silvicultura (155)",27243,,4,3,1,,16428,2,5,10800,,
"Pesca (156)",5,,,,,,5,,,,,
"Explotación de minas y canteras (157)",9,,1,,2,,,3,,3,,
"Industrias manufactureras (158)",183,,1,1,,1,,175,3,2,,
"Suministro de electricidad, gas y agua (159)",27,,,1,7,,,7,3,9,,
"Construcción (160)",245,,1,,1,,,18,148,77,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",506,,1,8,,406,,32,,59,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",31,,,3,,6,,22,,,,
"Comercio al por mayor (163)",40,,,2,,38,,,,,,
"Comercio al por menor (164)",435,,1,3,,362,,10,,59,,
"Hoteles y restaurantes (165)",25,,,1,,16,,,,8,,
"Trans., almac. y comunicaciones (166)",330,,,2,1,,,,305,22,,
"Intermediación financiera (167)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",22,,2,4,5,2,,,6,3,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",46,7,,3,10,,,,,12,14,
"Enseñanza (170)",431,4,425,,1,,,,,1,,
"Servicios sociales y de salud (171)",53,,11,37,2,2,,,,1,,
"Otras activ. serv.comun.soc y personales (172)",59,,2,12,,,,,,45,,
"Hogares privados con servicio doméstico (173)",22,,,,,,,,1,21,,
"Actividad economica no especificada (175)",177,,,2,8,,,,1,2,,164
"Mujeres (176)",6211,3,474,44,29,388,1125,72,2,3280,,794
"Agric., ganadería, caza y silvicultura (177)",4066,,1,,,,1125,,,2940,,
"Explotación de minas y canteras (179)",5,,3,,1,,,1,,,,
"Industrias manufactureras (180)",71,,,2,,,,69,,,,
"Construcción (182)",5,,,1,,,,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",292,,1,5,,257,,2,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,,,3,,,,,,
"Comercio al por mayor (185)",18,,,1,,17,,,,,,
"Comercio al por menor (186)",271,,1,4,,237,,2,,27,,
"Hoteles y restaurantes (187)",164,,,,,126,,,,38,,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (190)",20,,1,3,12,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,2,,1,8,,,,,,,
"Enseñanza (192)",448,1,443,,1,,,,,3,,
"Servicios sociales y de salud (193)",63,,25,32,4,1,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",29,,,,1,4,,,,24,,
"Hogares privados con servicio doméstico (195)",239,,,,,,,,,239,,
"Actividad economica no especificada (197)",797,,,,2,,,,,1,,794
