"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",4005,11773,11424,273,97,2.3,
"De 40 a 44 años (037)",3670,12410,11975,95,96.5,0.8,
"De 45 a 49 años (038)",3129,12199,11706,8,96,0.1,
"De 50 y más años (039)",9784,50049,46090,,92.1,,
"Viudo(a) (040)",3926,21474,18883,10,87.9,,
"De 12 a 14 años (041)",2,,,,,,
"De 15 a 19 años (042)",6,8,8,1,100,12.5,
"De 20 a 24 años (043)",8,13,13,1,100,7.7,
"De 25 a 29 años (044)",36,72,67,,93.1,,
"De 30 a 34 años (045)",52,129,126,3,97.7,2.3,
"De 35 a 39 años (046)",87,286,274,5,95.8,1.7,
"De 40 a 44 años (047)",141,526,503,,95.6,,
"De 45 a 49 años (048)",200,827,771,,93.2,,
"De 50 y más años (049)",3394,19613,17121,,87.3,,
"Divorciado(a) (050)",385,1183,1114,7,94.2,0.6,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",8,6,6,1,100,16.7,
"De 25 a 29 años (054)",15,22,22,2,100,9.1,
"De 30 a 34 años (055)",37,55,54,1,98.2,1.8,
"De 35 a 39 años (056)",45,105,101,2,96.2,1.9,
"De 40 a 44 años (057)",51,115,107,1,93,0.9,
"De 45 a 49 años (058)",48,156,152,,97.4,,
"De 50 y más años (059)",180,724,672,,92.8,,
"Soltero(a) (060)",24615,4982,4856,232,97.5,4.7,
"De 12 a 14 años (061)",5850,5,5,,100,,
"De 15 a 19 años (062)",7596,206,206,56,100,27.2,
"De 20 a 24 años (063)",4208,543,536,72,98.7,13.3,
"De 25 a 29 años (064)",2103,717,708,46,98.7,6.4,
"De 30 a 34 años (065)",1294,716,709,30,99,4.2,
"De 35 a 39 años (066)",890,684,668,20,97.7,2.9,
"De 40 a 44 años (067)",665,544,531,7,97.6,1.3,
"De 45 a 49 años (068)",515,382,372,1,97.4,0.3,
"De 50 y más años (069)",1494,1185,1121,,94.6,,
,,,,,,,
"URBANA (080)",67390,150931,142512,3177,94.4,2.1,
"De 12 a 14 años (081)",5258,17,15,3,88.2,17.6,
"De 15 a 19 años (082)",8288,1224,1213,367,99.1,30,
"De 20 a 24 años (083)",8133,5679,5611,805,98.8,14.2,
"De 25 a 29 años (084)",7342,10203,10066,790,98.7,7.7,
"De 30 a 34 años (085)",7104,14589,14336,658,98.3,4.5,
"De 35 a 39 años (086)",6253,16427,15947,408,97.1,2.5,
"De 40 a 44 años (087)",5377,16212,15649,131,96.5,0.8,
"De 45 a 49 años (088)",4367,15099,14476,15,95.9,0.1,
"De 50 y más años (089)",15268,71481,65199,,91.2,,
"Conviviente (090)",11049,24830,24015,1328,96.7,5.3,
"De 12 a 14 años (091)",46,10,8,3,80,30,
"De 15 a 19 años (092)",1077,719,710,228,98.7,31.7,
"De 20 a 24 años (093)",2398,2822,2788,392,98.8,13.9,
"De 25 a 29 años (094)",2252,4025,3978,315,98.8,7.8,
"De 30 a 34 años (095)",1731,4116,4049,233,98.4,5.7,
"De 35 a 39 años (096)",1222,3661,3565,121,97.4,3.3,
"De 40 a 44 años (097)",817,2695,2596,31,96.3,1.2,
"De 45 a 49 años (098)",515,1995,1910,5,95.7,0.3,
"De 50 y más años (099)",991,4787,4411,,92.1,,
"Separado(a) (100)",3813,11060,10549,160,95.4,1.4,
"De 12 a 14 años (101)",5,2,2,,100,,
"De 15 a 19 años (102)",88,77,77,23,100,29.9,
"De 20 a 24 años (103)",281,361,356,42,98.6,11.6,
"De 25 a 29 años (104)",446,719,711,41,98.9,5.7,
"De 30 a 34 años (105)",518,1101,1081,25,98.2,2.3,
"De 35 a 39 años (106)",510,1317,1275,18,96.8,1.4,
"De 40 a 44 años (107)",483,1447,1391,9,96.1,0.6,
"De 45 a 49 años (108)",402,1361,1303,2,95.7,0.1,
"De 50 y más años (109)",1080,4675,4353,,93.1,,
"Casado(a) (110)",26575,90569,85869,1463,94.8,1.6,
"De 12 a 14 años (111)",8,,,,,,
"De 15 a 19 años (112)",304,236,234,66,99.2,28,
"De 20 a 24 años (113)",1633,1976,1953,302,98.8,15.3,
"De 25 a 29 años (114)",2701,4712,4641,388,98.5,8.2,
"De 30 a 34 años (115)",3621,8550,8393,369,98.2,4.3,
"De 35 a 39 años (116)",3603,10488,10178,247,97,2.4,
"De 40 a 44 años (117)",3307,11020,10650,83,96.6,0.8,
"De 45 a 49 años (118)",2764,10564,10139,8,96,0.1,
"De 50 y más años (119)",8634,43023,39681,,92.2,,
"Viudo(a) (120)",3483,18800,16582,8,88.2,,
"De 12 a 14 años (121)",2,,,,,,
"De 15 a 19 años (122)",5,8,8,1,100,12.5,
"De 20 a 24 años (123)",7,13,13,1,100,7.7,
"De 25 a 29 años (124)",31,62,57,,91.9,,
"De 30 a 34 años (125)",43,112,110,3,98.2,2.7,
"De 35 a 39 años (126)",72,236,224,3,94.9,1.3,
"De 40 a 44 años (127)",122,449,431,,96,,
"De 45 a 49 años (128)",175,699,656,,93.8,,
"De 50 y más años (129)",3026,17221,15083,,87.6,,
"Divorciado(a) (130)",366,1112,1046,7,94.1,0.6,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",8,6,6,1,100,16.7,
"De 25 a 29 años (134)",11,17,17,2,100,11.8,
"De 30 a 34 años (135)",36,52,52,1,100,1.9,
"De 35 a 39 años (136)",44,98,94,2,95.9,2,
"De 40 a 44 años (137)",50,114,106,1,93,0.9,
"De 45 a 49 años (138)",45,141,137,,97.2,,
"De 50 y más años (139)",171,684,634,,92.7,,
"Soltero(a) (140)",22104,4560,4451,211,97.6,4.6,
"De 12 a 14 años (141)",5197,5,5,,100,,
"De 15 a 19 años (142)",6813,184,184,49,100,26.6,
"De 20 a 24 años (143)",3806,501,495,67,98.8,13.4,
"De 25 a 29 años (144)",1901,668,662,44,99.1,6.6,
"De 30 a 34 años (145)",1155,658,651,27,98.9,4.1,
"De 35 a 39 años (146)",802,627,611,17,97.4,2.7,
"De 40 a 44 años (147)",598,487,475,7,97.5,1.4,
"De 45 a 49 años (148)",466,339,331,,97.6,,
"De 50 y más años (149)",1366,1091,1037,,95.1,,
,,,,,,,
"RURAL (160)",8141,21253,19814,405,93.2,1.9,
"De 12 a 14 años (161)",662,1,1,,100,,
"De 15 a 19 años (162)",998,177,175,48,98.9,27.1,
"De 20 a 24 años (163)",1030,857,843,116,98.4,13.5,
"De 25 a 29 años (164)",891,1350,1318,96,97.6,7.1,
"De 30 a 34 años (165)",795,1682,1644,83,97.7,4.9,
"De 35 a 39 años (166)",698,2000,1940,48,97,2.4,
"De 40 a 44 años (167)",589,1991,1902,13,95.5,0.7,
"De 45 a 49 años (168)",573,2333,2221,1,95.2,,
"De 50 y más años (169)",1905,10862,9770,,89.9,,
"Conviviente (170)",1529,3751,3594,196,95.8,5.2,
"De 12 a 14 años (171)",8,1,1,,100,,
"De 15 a 19 años (172)",168,112,111,33,99.1,29.5,
"De 20 a 24 años (173)",368,477,470,68,98.5,14.3,
"De 25 a 29 años (174)",296,580,570,50,98.3,8.6,
"De 30 a 34 años (175)",196,485,471,29,97.1,6,
"De 35 a 39 años (176)",140,479,465,14,97.1,2.9,
"De 40 a 44 años (177)",97,350,335,2,95.7,0.6,
"De 45 a 49 años (178)",97,410,385,,93.9,,
"De 50 y más años (179)",159,857,786,,91.7,,
"Separado(a) (180)",341,986,925,19,93.8,1.9,
"De 15 a 19 años (182)",11,9,9,1,100,11.1,
"De 20 a 24 años (183)",34,44,40,7,90.9,15.9,
"De 25 a 29 años (184)",41,74,72,2,97.3,2.7,
"De 30 a 34 años (185)",36,66,63,6,95.5,9.1,
"De 35 a 39 años (186)",52,122,115,3,94.3,2.5,
"De 40 a 44 años (187)",42,116,113,,97.4,,
"De 45 a 49 años (188)",34,102,98,,96.1,,
"De 50 y más años (189)",91,453,415,,91.6,,
"Casado(a) (190)",3298,13349,12521,167,93.8,1.3,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",35,34,33,7,97.1,20.6,
"De 20 a 24 años (193)",225,294,292,36,99.3,12.2,
"De 25 a 29 años (194)",343,632,615,42,97.3,6.6,
"De 30 a 34 años (195)",414,1053,1034,45,98.2,4.3,
"De 35 a 39 años (196)",402,1285,1246,26,97,2,
"De 40 a 44 años (197)",363,1390,1325,11,95.3,0.8,
"De 45 a 49 años (198)",365,1635,1567,,95.8,,
"De 50 y más años (199)",1150,7026,6409,,91.2,,
"Viudo(a) (200)",443,2674,2301,2,86.1,0.1,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",1,,,,,,
"De 25 a 29 años (204)",5,10,10,,100,,
"De 30 a 34 años (205)",9,17,16,,94.1,,
"De 35 a 39 años (206)",15,50,50,2,100,4,
"De 40 a 44 años (207)",19,77,72,,93.5,,
"De 45 a 49 años (208)",25,128,115,,89.8,,
"De 50 y más años (209)",368,2392,2038,,85.2,,
"Divorciado(a) (210)",19,71,68,,95.8,,
"De 25 a 29 años (214)",4,5,5,,100,,
"De 30 a 34 años (215)",1,3,2,,66.7,,
"De 35 a 39 años (216)",1,7,7,,100,,
"De 40 a 44 años (217)",1,1,1,,100,,
"De 45 a 49 años (218)",3,15,15,,100,,
"De 50 y más años (219)",9,40,38,,95,,
"Soltero(a) (220)",2511,422,405,21,96,5,
"De 12 a 14 años (221)",653,,,,,,
"De 15 a 19 años (222)",783,22,22,7,100,31.8,
"De 20 a 24 años (223)",402,42,41,5,97.6,11.9,
"De 25 a 29 años (224)",202,49,46,2,93.9,4.1,
"De 30 a 34 años (225)",139,58,58,3,100,5.2,
"De 35 a 39 años (226)",88,57,57,3,100,5.3,
"De 40 a 44 años (227)",67,57,56,,98.2,,
"De 45 a 49 años (228)",49,43,41,1,95.3,2.3,
"De 50 y más años (229)",128,94,84,,89.4,,
