"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",164,,60,91,3,10,,
"Obreros construc.,conf.,papel, fab., instr. (099)",187,19,77,86,1,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",9687,24,4450,56,,5140,17,
"Otra (101)",3,3,,,,,,
"Ocupación no especificada (102)",184,14,91,51,,28,,
"Desocupado (103)",713,,,,,,,713
"Mujeres (104)",4448,338,537,1241,25,1497,602,208
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",240,214,,25,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",37,35,,2,,,,
"Jefes y empleados de oficina (108)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",163,23,3,109,2,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",840,,1,821,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",99,,14,57,,28,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2468,26,459,46,,1335,602,
"Ocupación no especificada (115)",385,33,60,180,5,107,,
"Desocupado (116)",208,,,,,,,208
