"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",19,19,16,2,1,,,,,,,4
"De 20 a 24 años (023)",10,9,3,5,,1,,,,,1,8
"De 25 a 29 años (024)",11,10,,3,4,3,,,,,1,20
"De 30 a 34 años (025)",10,8,1,1,3,,3,,,,2,20
"De 35 a 39 años (026)",6,5,1,,,,3,1,,,1,18
"Primaria (030)",14221,13707,2080,1103,1757,1821,2831,1942,1137,1036,514,56548
"De 12 a 14 años (031)",1375,1360,1353,6,1,,,,,,15,8
"De 15 a 19 años (032)",490,452,341,100,9,1,1,,,,38,125
"De 20 a 24 años (033)",612,539,81,218,175,51,13,1,,,73,781
"De 25 a 29 años (034)",943,871,27,199,338,210,90,7,,,72,1929
"De 30 a 34 años (035)",1068,1034,26,112,321,325,213,30,4,3,34,2908
"De 35 a 39 años (036)",1242,1194,33,81,256,320,372,113,14,5,48,4059
"De 40 a 44 años (037)",1428,1377,35,77,208,323,478,194,51,11,51,5341
"De 45 a 49 años (038)",1395,1355,26,79,134,192,502,299,94,29,40,6168
"De 50 y más años (039)",5668,5525,158,231,315,399,1162,1298,974,988,143,35229
"Secundaria (040)",22418,21080,7754,3764,3642,2745,2248,654,171,102,1338,35757
"De 12 a 14 años (041)",2821,2772,2758,13,1,,,,,,49,15
"De 15 a 19 años (042)",5074,4782,4019,678,70,11,4,,,,292,867
"De 20 a 24 años (043)",3107,2689,601,1418,548,105,17,,,,418,2899
"De 25 a 29 años (044)",2581,2340,130,766,935,399,101,8,1,,241,4313
"De 30 a 34 años (045)",2309,2190,61,373,846,621,265,21,3,,119,5193
"De 35 a 39 años (046)",2000,1931,50,189,546,608,464,68,6,,69,5579
"De 40 a 44 años (047)",1570,1520,32,112,348,420,479,110,14,5,50,4997
"De 45 a 49 años (048)",1157,1131,34,66,170,300,399,136,21,5,26,4166
"De 50 y más años (049)",1799,1725,69,149,178,281,519,311,126,92,74,7728
"Sup. no Univ. incompleta (050)",3354,2910,1018,802,575,312,152,31,10,10,444,3944
"De 15 a 19 años (052)",640,601,534,62,3,2,,,,,39,74
"De 20 a 24 años (053)",1028,790,379,342,64,3,,2,,,238,492
"De 25 a 29 años (054)",582,482,49,224,170,32,6,1,,,100,692
"De 30 a 34 años (055)",384,350,24,95,139,74,18,,,,34,669
"De 35 a 39 años (056)",275,257,6,41,97,76,35,2,,,18,625
"De 40 a 44 años (057)",178,174,11,18,50,54,34,7,,,4,467
"De 45 a 49 años (058)",141,134,7,8,33,46,32,6,1,1,7,412
"De 50 y más años (059)",126,122,8,12,19,25,27,13,9,9,4,513
"Sup. no Univ. completa (060)",5654,4711,587,1426,1345,808,424,85,23,13,943,9236
"De 20 a 24 años (063)",900,584,257,274,49,3,,1,,,316,387
"De 25 a 29 años (064)",1134,862,123,461,237,31,7,2,1,,272,1079
"De 30 a 34 años (065)",1023,867,76,283,336,139,33,,,,156,1508
"De 35 a 39 años (066)",882,796,43,176,323,186,65,1,1,1,86,1679
"De 40 a 44 años (067)",649,612,30,94,187,196,97,8,,,37,1519
"De 45 a 49 años (068)",443,410,20,76,99,117,81,14,3,,33,1079
"De 50 y más años (069)",623,580,38,62,114,136,141,59,18,12,43,1985
"Sup. Univ. incompleta (070)",2125,1794,768,442,307,153,90,25,6,3,331,2142
"De 15 a 19 años (072)",453,439,404,30,3,2,,,,,14,42
"De 20 a 24 años (073)",676,484,275,186,21,1,1,,,,192,236
"De 25 a 29 años (074)",307,231,43,102,72,13,1,,,,76,290
"De 30 a 34 años (075)",194,168,17,50,69,26,6,,,,26,292
"De 35 a 39 años (076)",148,136,9,27,51,36,12,1,,,12,293
"De 40 a 44 años (077)",124,118,9,16,41,26,25,1,,,6,289
"De 45 a 49 años (078)",101,98,4,15,26,32,14,6,1,,3,269
"De 50 y más años (079)",122,120,7,16,24,17,31,17,5,3,2,431
"Sup. Univ. completa (080)",3193,2653,368,796,755,455,221,43,11,4,540,5025
"De 20 a 24 años (083)",325,178,73,85,19,1,,,,,147,126
"De 25 a 29 años (084)",635,444,111,228,88,13,2,1,1,,191,466
"De 30 a 34 años (085)",546,471,62,181,150,61,13,3,1,,75,747
"De 35 a 39 años (086)",543,495,36,132,177,109,38,2,1,,48,1000
"De 40 a 44 años (087)",417,390,29,62,136,111,46,6,,,27,897
"De 45 a 49 años (088)",286,262,15,49,90,67,35,6,,,24,617
"De 50 y más años (089)",441,413,42,59,95,93,87,25,8,4,28,1172
,,,,,,,,,,,,
"URBANA (100)",48568,44662,11700,7853,7922,6013,5760,2739,1409,1266,3906,110814
"De 12 a 14 años (101)",3901,3839,3818,18,3,,,,,,62,24
"De 15 a 19 años (102)",6165,5807,4903,799,84,16,5,,,,358,1035
"De 20 a 24 años (103)",6193,4906,1550,2335,831,155,31,4,,,1287,4616
"De 25 a 29 años (104)",5797,4895,459,1846,1710,656,201,20,3,,902,8231
"De 30 a 34 años (105)",5234,4809,249,1054,1740,1179,524,53,7,3,425,10712
"De 35 a 39 años (106)",4799,4534,174,610,1362,1268,925,172,20,3,265,12409
"De 40 a 44 años (107)",4168,3994,138,367,931,1076,1097,306,59,20,174,12852
"De 45 a 49 años (108)",3387,3251,97,289,524,729,1021,434,125,32,136,12204
"De 50 y más años (109)",8924,8627,312,535,737,934,1956,1750,1195,1208,297,48731
"Sin nivel (110)",1416,1311,127,73,95,114,209,228,194,271,105,7779
"De 12 a 14 años (111)",35,35,35,,,,,,,,,
"De 15 a 19 años (112)",43,40,39,1,,,,,,,3,1
"De 20 a 24 años (113)",43,32,11,11,7,2,1,,,,11,35
"De 25 a 29 años (114)",53,35,7,5,11,4,7,1,,,18,76
"De 30 a 34 años (115)",83,68,2,7,25,18,12,3,,1,15,193
"De 35 a 39 años (116)",75,65,6,4,12,20,19,4,,,10,194
"De 40 a 44 años (117)",100,86,4,9,6,20,27,12,4,4,14,349
"De 45 a 49 años (118)",93,84,,6,5,14,25,18,12,4,9,438
"De 50 y más años (119)",891,866,23,30,29,36,118,190,178,262,25,6493
"Educacion Inicial (120)",80,75,44,11,9,4,6,1,,,5,72
"De 12 a 14 años (121)",24,24,23,,1,,,,,,,2
"De 15 a 19 años (122)",19,19,16,2,1,,,,,,,4
"De 20 a 24 años (123)",10,9,3,5,,1,,,,,1,8
"De 25 a 29 años (124)",11,10,,3,4,3,,,,,1,20
"De 30 a 34 años (125)",10,8,1,1,3,,3,,,,2,20
"De 35 a 39 años (126)",6,5,1,,,,3,1,,,1,18
"Primaria (130)",12576,12129,1860,990,1554,1616,2538,1701,998,872,447,49484
"De 12 a 14 años (131)",1255,1240,1234,5,1,,,,,,15,7
"De 15 a 19 años (132)",441,407,307,89,9,1,1,,,,34,114
"De 20 a 24 años (133)",545,480,70,193,158,46,12,1,,,65,703
"De 25 a 29 años (134)",830,769,23,177,293,188,81,7,,,61,1714
"De 30 a 34 años (135)",943,915,21,100,279,289,194,27,3,2,28,2581
"De 35 a 39 años (136)",1077,1040,28,74,222,284,322,96,12,2,37,3497
"De 40 a 44 años (137)",1247,1206,28,67,186,285,422,165,42,11,41,4663
"De 45 a 49 años (138)",1233,1194,20,72,116,170,452,255,87,22,39,5423
"De 50 y más años (139)",5005,4878,129,213,290,353,1054,1150,854,835,127,30782
"Secundaria (140)",20742,19525,7088,3448,3359,2597,2145,628,167,93,1217,33685
"De 12 a 14 años (141)",2587,2540,2526,13,1,,,,,,47,15
"De 15 a 19 años (142)",4646,4376,3670,623,68,11,4,,,,270,808
"De 20 a 24 años (143)",2828,2457,545,1280,516,99,17,,,,371,2679
"De 25 a 29 años (144)",2368,2150,118,697,855,374,97,8,1,,218,3991
"De 30 a 34 años (145)",2122,2016,54,350,760,582,247,20,3,,106,4796
"De 35 a 39 años (146)",1857,1793,47,171,497,568,439,65,6,,64,5218
"De 40 a 44 años (147)",1490,1443,30,105,332,395,455,108,13,5,47,4763
"De 45 a 49 años (148)",1113,1088,31,66,161,290,385,129,21,5,25,4015
"De 50 y más años (149)",1731,1662,67,143,169,278,501,298,123,83,69,7400
"Sup. no Univ. incompleta (150)",3174,2754,928,763,561,302,149,31,10,10,420,3835
"De 15 a 19 años (152)",581,544,483,56,3,2,,,,,37,68
"De 20 a 24 años (153)",963,736,343,325,63,3,,2,,,227,473
"De 25 a 29 años (154)",551,459,46,211,164,31,6,1,,,92,664
"De 30 a 34 años (155)",375,343,24,95,136,71,17,,,,32,650
"De 35 a 39 años (156)",267,250,6,38,95,75,34,2,,,17,611
"De 40 a 44 años (157)",173,169,11,18,49,50,34,7,,,4,453
"De 45 a 49 años (158)",138,131,7,8,32,45,31,6,1,1,7,403
"De 50 y más años (159)",126,122,8,12,19,25,27,13,9,9,4,513
"Sup. no Univ. completa (160)",5394,4523,559,1357,1299,779,408,85,23,13,871,8920
"De 20 a 24 años (163)",849,555,245,260,47,2,,1,,,294,366
"De 25 a 29 años (164)",1061,811,117,430,224,30,7,2,1,,250,1019
"De 30 a 34 años (165)",978,834,69,274,326,133,32,,,,144,1456
"De 35 a 39 años (166)",837,760,41,165,312,178,61,1,1,1,77,1606
"De 40 a 44 años (167)",626,591,29,92,182,189,91,8,,,35,1461
"De 45 a 49 años (168)",429,400,20,74,96,114,79,14,3,,29,1053
"De 50 y más años (169)",614,572,38,62,112,133,138,59,18,12,42,1959
"Sup. Univ. incompleta (170)",2046,1734,733,426,303,151,87,25,6,3,312,2098
"De 15 a 19 años (172)",435,421,388,28,3,2,,,,,14,40
"De 20 a 24 años (173)",637,462,261,178,21,1,1,,,,175,228
"De 25 a 29 años (174)",297,223,39,99,71,13,1,,,,74,285
"De 30 a 34 años (175)",190,164,16,48,69,25,6,,,,26,287
"De 35 a 39 años (176)",143,131,9,26,49,35,11,1,,,12,280
"De 40 a 44 años (177)",121,115,9,16,40,26,23,1,,,6,278
"De 45 a 49 años (178)",101,98,4,15,26,32,14,6,1,,3,269
"De 50 y más años (179)",122,120,7,16,24,17,31,17,5,3,2,431
"Sup. Univ. completa (180)",3140,2611,361,785,742,450,218,40,11,4,529,4941
"De 20 a 24 años (183)",318,175,72,83,19,1,,,,,143,124
"De 25 a 29 años (184)",626,438,109,224,88,13,2,1,1,,188,462
"De 30 a 34 años (185)",533,461,62,179,142,61,13,3,1,,72,729
"De 35 a 39 años (186)",537,490,36,132,175,108,36,2,1,,47,985
"De 40 a 44 años (187)",411,384,27,60,136,111,45,5,,,27,885
"De 45 a 49 años (188)",280,256,15,48,88,64,35,6,,,24,603
"De 50 y más años (189)",435,407,40,59,94,92,87,23,8,4,28,1153
,,,,,,,,,,,,
"RURAL (200)",4145,3818,1065,577,576,415,451,300,179,255,327,11363
"De 12 a 14 años (201)",358,356,355,1,,,,,,,2,1
"De 15 a 19 años (202)",558,530,454,74,2,,,,,,28,78
"De 20 a 24 años (203)",511,400,130,204,53,12,1,,,,111,350
"De 25 a 29 años (204)",458,387,33,144,148,49,13,,,,71,642
"De 30 a 34 años (205)",392,351,21,48,151,86,39,4,1,1,41,825
"De 35 a 39 años (206)",388,361,11,41,102,95,85,21,2,4,27,1095
"De 40 a 44 años (207)",315,299,12,21,46,75,97,35,13,,16,1090
"De 45 a 49 años (208)",244,237,11,12,34,39,70,55,8,8,7,1007
"De 50 y más años (209)",921,897,38,32,40,59,146,185,155,242,24,6275
"Sin nivel (210)",252,239,19,13,13,16,30,30,36,82,13,1674
"De 12 a 14 años (211)",4,4,4,,,,,,,,,
"De 15 a 19 años (212)",4,4,4,,,,,,,,,
"De 20 a 24 años (213)",3,1,,,1,,,,,,2,2
"De 25 a 29 años (214)",9,7,2,2,3,,,,,,2,8
"De 30 a 34 años (215)",9,4,1,,2,1,,,,,5,7
"De 35 a 39 años (216)",16,16,1,1,2,8,2,1,,1,,57
"De 40 a 44 años (217)",17,16,,,1,1,8,3,3,,1,83
"De 45 a 49 años (218)",15,14,2,2,1,,3,4,1,1,1,62
"De 50 y más años (219)",175,173,5,8,3,6,17,22,32,80,2,1455
"Primaria (230)",1645,1578,220,113,203,205,293,241,139,164,67,7064
"De 12 a 14 años (231)",120,120,119,1,,,,,,,,1
"De 15 a 19 años (232)",49,45,34,11,,,,,,,4,11
"De 20 a 24 años (233)",67,59,11,25,17,5,1,,,,8,78
"De 25 a 29 años (234)",113,102,4,22,45,22,9,,,,11,215
"De 30 a 34 años (235)",125,119,5,12,42,36,19,3,1,1,6,327
"De 35 a 39 años (236)",165,154,5,7,34,36,50,17,2,3,11,562
"De 40 a 44 años (237)",181,171,7,10,22,38,56,29,9,,10,678
"De 45 a 49 años (238)",162,161,6,7,18,22,50,44,7,7,1,745
"De 50 y más años (239)",663,647,29,18,25,46,108,148,120,153,16,4447
"Secundaria (240)",1676,1555,666,316,283,148,103,26,4,9,121,2072
"De 12 a 14 años (241)",234,232,232,,,,,,,,2,
"De 15 a 19 años (242)",428,406,349,55,2,,,,,,22,59
"De 20 a 24 años (243)",279,232,56,138,32,6,,,,,47,220
"De 25 a 29 años (244)",213,190,12,69,80,25,4,,,,23,322
"De 30 a 34 años (245)",187,174,7,23,86,39,18,1,,,13,397
"De 35 a 39 años (246)",143,138,3,18,49,40,25,3,,,5,361
"De 40 a 44 años (247)",80,77,2,7,16,25,24,2,1,,3,234
"De 45 a 49 años (248)",44,43,3,,9,10,14,7,,,1,151
"De 50 y más años (249)",68,63,2,6,9,3,18,13,3,9,5,328
"Sup. no Univ. incompleta (250)",180,156,90,39,14,10,3,,,,24,109
"De 15 a 19 años (252)",59,57,51,6,,,,,,,2,6
"De 20 a 24 años (253)",65,54,36,17,1,,,,,,11,19
"De 25 a 29 años (254)",31,23,3,13,6,1,,,,,8,28
"De 30 a 34 años (255)",9,7,,,3,3,1,,,,2,19
"De 35 a 39 años (256)",8,7,,3,2,1,1,,,,1,14
"De 40 a 44 años (257)",5,5,,,1,4,,,,,,14
"De 45 a 49 años (258)",3,3,,,1,1,1,,,,,9
"Sup. no Univ. completa (260)",260,188,28,69,46,29,16,,,,72,316
"De 20 a 24 años (263)",51,29,12,14,2,1,,,,,22,21
"De 25 a 29 años (264)",73,51,6,31,13,1,,,,,22,60
"De 30 a 34 años (265)",45,33,7,9,10,6,1,,,,12,52
"De 35 a 39 años (266)",45,36,2,11,11,8,4,,,,9,73
"De 40 a 44 años (267)",23,21,1,2,5,7,6,,,,2,58
"De 45 a 49 años (268)",14,10,,2,3,3,2,,,,4,26
"De 50 y más años (269)",9,8,,,2,3,3,,,,1,26
"Sup. Univ. incompleta (270)",79,60,35,16,4,2,3,,,,19,44
"De 15 a 19 años (272)",18,18,16,2,,,,,,,,2
"De 20 a 24 años (273)",39,22,14,8,,,,,,,17,8
"De 25 a 29 años (274)",10,8,4,3,1,,,,,,2,5
"De 30 a 34 años (275)",4,4,1,2,,1,,,,,,5
"De 35 a 39 años (276)",5,5,,1,2,1,1,,,,,13
"De 40 a 44 años (277)",3,3,,,1,,2,,,,,11
"Sup. Univ. completa (280)",53,42,7,11,13,5,3,3,,,11,84
"De 20 a 24 años (283)",7,3,1,2,,,,,,,4,2
"De 25 a 29 años (284)",9,6,2,4,,,,,,,3,4
"De 30 a 34 años (285)",13,10,,2,8,,,,,,3,18
"De 35 a 39 años (286)",6,5,,,2,1,2,,,,1,15
"De 40 a 44 años (287)",6,6,2,2,,,1,1,,,,12
"De 45 a 49 años (288)",6,6,,1,2,3,,,,,,14
"De 50 y más años (289)",6,6,2,,1,1,,2,,,,19
