"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",78,77,,45,21,9,2,,,,1,122
"De 30 a 34 años (025)",66,66,,29,19,10,7,1,,,,133
"De 35 a 39 años (026)",77,77,,27,20,17,10,3,,,,180
"De 40 a 44 años (027)",66,66,1,22,13,10,17,3,,,,176
"De 45 a 49 años (028)",54,54,1,9,11,13,13,4,2,1,,183
"De 50 y más años (029)",144,144,1,31,22,21,36,22,7,4,,541
"Casado(a) (030)",1967,1953,5,243,343,331,447,317,202,65,14,8353
"De 15 a 19 años (032)",26,24,1,21,2,,,,,,2,25
"De 20 a 24 años (033)",124,121,1,76,31,10,3,,,,3,180
"De 25 a 29 años (034)",164,161,1,44,61,38,17,,,,3,352
"De 30 a 34 años (035)",197,196,,33,70,55,35,3,,,1,509
"De 35 a 39 años (036)",254,251,,20,80,63,65,18,5,,3,815
"De 40 a 44 años (037)",226,226,,11,33,48,82,35,14,3,,960
"De 45 a 49 años (038)",207,207,,6,27,35,72,40,20,7,,977
"De 50 y más años (039)",769,767,2,32,39,82,173,221,163,55,2,4535
"Viudo(a) (040)",603,601,3,44,52,58,164,153,99,28,2,3162
"De 20 a 24 años (043)",5,5,,2,3,,,,,,,8
"De 25 a 29 años (044)",5,5,,5,,,,,,,,5
"De 30 a 34 años (045)",11,11,,1,4,3,2,1,,,,33
"De 35 a 39 años (046)",17,17,,2,3,2,7,2,1,,,64
"De 40 a 44 años (047)",22,22,,1,6,,7,5,3,,,104
"De 45 a 49 años (048)",37,37,,5,3,4,14,6,3,2,,169
"De 50 y más años (049)",506,504,3,28,33,49,134,139,92,26,2,2779
"Divorciado(a) (050)",18,17,,10,2,2,2,1,,,1,34
"De 20 a 24 años (053)",2,2,,2,,,,,,,,2
"De 30 a 34 años (055)",3,3,,2,1,,,,,,,4
"De 35 a 39 años (056)",3,3,,2,,1,,,,,,5
"De 40 a 44 años (057)",1,1,,,,,1,,,,,4
"De 50 y más años (059)",9,8,,4,1,1,1,1,,,1,19
"Soltero(a) (060)",357,191,8,122,44,7,10,,,,166,271
"De 15 a 19 años (062)",20,20,,20,,,,,,,,20
"De 20 a 24 años (063)",87,32,,24,6,1,1,,,,55,43
"De 25 a 29 años (064)",74,29,2,19,7,1,,,,,45,36
"De 30 a 34 años (065)",46,27,,19,7,,1,,,,19,37
"De 35 a 39 años (066)",47,29,,16,7,3,3,,,,18,51
"De 40 a 44 años (067)",27,14,,11,3,,,,,,13,17
"De 45 a 49 años (068)",18,10,1,3,2,1,3,,,,8,22
"De 50 y más años (069)",38,30,5,10,12,1,2,,,,8,45
,,,,,,,,,,,,
"URBANA (080)",1004,965,3,243,235,166,178,83,43,14,39,3025
"De 15 a 19 años (082)",30,29,,28,1,,,,,,1,30
"De 20 a 24 años (083)",87,74,,56,13,5,,,,,13,97
"De 25 a 29 años (084)",110,105,,49,44,7,5,,,,5,178
"De 30 a 34 años (085)",117,112,,44,37,23,7,1,,,5,223
"De 35 a 39 años (086)",160,155,,22,60,44,25,3,1,,5,408
"De 40 a 44 años (087)",108,105,,18,28,26,29,4,,,3,299
"De 45 a 49 años (088)",98,94,,3,24,25,25,15,2,,4,348
"De 50 y más años (089)",294,291,3,23,28,36,87,60,40,14,3,1442
"Conviviente (090)",382,380,,115,100,57,68,27,12,1,2,1062
"De 15 a 19 años (092)",17,16,,15,1,,,,,,1,17
"De 20 a 24 años (093)",47,47,,36,7,4,,,,,,62
"De 25 a 29 años (094)",70,70,,30,32,5,3,,,,,121
"De 30 a 34 años (095)",64,63,,22,21,13,6,1,,,1,134
"De 35 a 39 años (096)",57,57,,5,20,13,15,3,1,,,175
"De 40 a 44 años (097)",40,40,,4,9,10,14,3,,,,130
"De 45 a 49 años (098)",29,29,,1,4,5,11,7,1,,,125
"De 50 y más años (099)",58,58,,2,6,7,19,13,10,1,,298
"Separado(a) (100)",86,86,,38,19,15,8,4,2,,,198
"De 15 a 19 años (102)",4,4,,4,,,,,,,,4
"De 20 a 24 años (103)",7,7,,6,,1,,,,,,9
"De 25 a 29 años (104)",10,10,,7,3,,,,,,,13
"De 30 a 34 años (105)",12,12,,9,2,1,,,,,,16
"De 35 a 39 años (106)",12,12,,2,5,5,,,,,,27
"De 40 a 44 años (107)",8,8,,3,1,1,3,,,,,21
"De 45 a 49 años (108)",9,9,,,4,2,1,2,,,,32
"De 50 y más años (109)",24,24,,7,4,5,4,2,2,,,76
"Casado(a) (110)",365,363,1,48,101,88,77,27,15,6,2,1214
"De 15 a 19 años (112)",3,3,,3,,,,,,,,3
"De 20 a 24 años (113)",12,12,,6,6,,,,,,,18
"De 25 a 29 años (114)",22,22,,11,7,2,2,,,,,39
"De 30 a 34 años (115)",33,33,,10,13,9,1,,,,,68
"De 35 a 39 años (116)",76,74,,7,33,25,9,,,,2,187
"De 40 a 44 años (117)",48,48,,4,16,15,12,1,,,,137
"De 45 a 49 años (118)",51,51,,1,14,18,13,4,1,,,174
"De 50 y más años (119)",120,120,1,6,12,19,40,22,14,6,,588
"Viudo(a) (120)",86,85,,6,6,6,22,24,14,7,1,479
"De 35 a 39 años (126)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (127)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (128)",4,4,,1,1,,,2,,,,15
"De 50 y más años (129)",77,76,,3,3,5,22,22,14,7,1,455
"Divorciado(a) (130)",4,3,,1,1,,,1,,,1,9
"De 30 a 34 años (135)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",3,2,,1,,,,1,,,1,7
"Soltero(a) (140)",81,48,2,35,8,,3,,,,33,63
"De 15 a 19 años (142)",6,6,,6,,,,,,,,6
"De 20 a 24 años (143)",21,8,,8,,,,,,,13,8
"De 25 a 29 años (144)",8,3,,1,2,,,,,,5,5
"De 30 a 34 años (145)",7,3,,3,,,,,,,4,3
"De 35 a 39 años (146)",12,9,,7,1,,1,,,,3,13
"De 40 a 44 años (147)",10,7,,6,1,,,,,,3,8
"De 45 a 49 años (148)",5,1,,,1,,,,,,4,2
"De 50 y más años (149)",12,11,2,4,3,,2,,,,1,18
,,,,,,,,,,,,
"RURAL (160)",5204,5016,23,1002,902,719,1051,752,429,138,188,19542
"De 12 a 14 años (161)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (162)",211,193,2,166,22,1,2,,,,18,221
"De 20 a 24 años (163)",553,499,5,289,156,38,11,,,,54,759
"De 25 a 29 años (164)",606,556,3,197,199,115,40,2,,,50,1122
"De 30 a 34 años (165)",571,554,,105,177,130,121,21,,,17,1505
"De 35 a 39 años (166)",602,585,1,64,135,139,160,72,13,1,17,2024
"De 40 a 44 años (167)",499,487,1,47,62,78,167,90,36,6,12,2085
"De 45 a 49 años (168)",415,411,2,23,37,50,143,90,46,20,4,2061
"De 50 y más años (169)",1740,1729,9,109,114,168,407,477,334,111,11,9763
"Conviviente (170)",2283,2243,7,458,473,346,452,304,150,53,40,8210
"De 12 a 14 años (171)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (172)",139,124,1,104,17,1,1,,,,15,145
"De 20 a 24 años (173)",302,293,4,150,108,24,7,,,,9,466
"De 25 a 29 años (174)",325,319,,103,122,69,23,2,,,6,664
"De 30 a 34 años (175)",301,300,,43,92,72,77,16,,,1,878
"De 35 a 39 años (176)",307,306,1,14,65,84,85,49,7,1,1,1142
"De 40 a 44 años (177)",225,223,,16,26,36,75,48,19,3,2,993
"De 45 a 49 años (178)",168,168,,2,14,17,55,48,22,10,,933
"De 50 y más años (179)",510,509,1,25,29,43,129,141,102,39,1,2988
"Separado(a) (180)",512,510,3,215,104,69,78,29,7,5,2,1277
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",35,34,,30,3,,1,,,,1,40
"De 20 a 24 años (183)",66,66,,49,14,3,,,,,,86
"De 25 a 29 años (184)",68,67,,38,18,9,2,,,,1,109
"De 30 a 34 años (185)",54,54,,20,17,9,7,1,,,,117
"De 35 a 39 años (186)",65,65,,25,15,12,10,3,,,,153
"De 40 a 44 años (187)",58,58,1,19,12,9,14,3,,,,155
"De 45 a 49 años (188)",45,45,1,9,7,11,12,2,2,1,,151
"De 50 y más años (189)",120,120,1,24,18,16,32,20,5,4,,465
"Casado(a) (190)",1602,1590,4,195,242,243,370,290,187,59,12,7139
"De 15 a 19 años (192)",23,21,1,18,2,,,,,,2,22
"De 20 a 24 años (193)",112,109,1,70,25,10,3,,,,3,162
"De 25 a 29 años (194)",142,139,1,33,54,36,15,,,,3,313
"De 30 a 34 años (195)",164,163,,23,57,46,34,3,,,1,441
"De 35 a 39 años (196)",178,177,,13,47,38,56,18,5,,1,628
"De 40 a 44 años (197)",178,178,,7,17,33,70,34,14,3,,823
"De 45 a 49 años (198)",156,156,,5,13,17,59,36,19,7,,803
"De 50 y más años (199)",649,647,1,26,27,63,133,199,149,49,2,3947
"Viudo(a) (200)",517,516,3,38,46,52,142,129,85,21,1,2683
"De 20 a 24 años (203)",5,5,,2,3,,,,,,,8
"De 25 a 29 años (204)",5,5,,5,,,,,,,,5
"De 30 a 34 años (205)",11,11,,1,4,3,2,1,,,,33
"De 35 a 39 años (206)",14,14,,1,2,1,7,2,1,,,58
"De 40 a 44 años (207)",20,20,,,5,,7,5,3,,,101
"De 45 a 49 años (208)",33,33,,4,2,4,14,4,3,2,,154
"De 50 y más años (209)",429,428,3,25,30,44,112,117,78,19,1,2324
"Divorciado(a) (210)",14,14,,9,1,2,2,,,,,25
"De 20 a 24 años (213)",2,2,,2,,,,,,,,2
"De 30 a 34 años (215)",2,2,,2,,,,,,,,2
"De 35 a 39 años (216)",3,3,,2,,1,,,,,,5
"De 40 a 44 años (217)",1,1,,,,,1,,,,,4
"De 50 y más años (219)",6,6,,3,1,1,1,,,,,12
"Soltero(a) (220)",276,143,6,87,36,7,7,,,,133,208
"De 15 a 19 años (222)",14,14,,14,,,,,,,,14
"De 20 a 24 años (223)",66,24,,16,6,1,1,,,,42,35
"De 25 a 29 años (224)",66,26,2,18,5,1,,,,,40,31
"De 30 a 34 años (225)",39,24,,16,7,,1,,,,15,34
"De 35 a 39 años (226)",35,20,,9,6,3,2,,,,15,38
"De 40 a 44 años (227)",17,7,,5,2,,,,,,10,9
"De 45 a 49 años (228)",13,9,1,3,1,1,3,,,,4,20
"De 50 y más años (229)",26,19,3,6,9,1,,,,,7,27
