"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia AYMARAES (000)",9224,1262,1910,3868,35,2083,66
"Agric., ganadería, caza y silvicultura (001)",5515,17,720,2854,16,1908,
"Pesca (002)",5,,3,2,,,
"Explotación de minas y canteras (003)",931,215,692,12,1,11,
"Industrias manufactureras (004)",117,5,26,74,1,11,
"Suministro de electricidad, gas y agua (005)",9,2,5,2,,,
"Construcción (006)",370,6,285,66,4,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",581,18,6,475,3,79,
"Venta, mant.y rep. veh.autom.y motoc. (008)",22,3,3,14,,2,
"Comercio al por mayor (009)",29,2,1,22,,4,
"Comercio al por menor (010)",530,13,2,439,3,73,
"Hoteles y restaurantes (011)",188,32,18,117,5,16,
"Trans., almac. y comunicaciones (012)",201,58,25,113,3,2,
"Intermediación financiera (013)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (014)",53,30,7,15,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",341,248,93,,,,
"Enseñanza (016)",486,463,2,21,,,
"Servicios sociales y de salud (017)",121,115,1,5,,,
"Otras activ. serv.comun.soc y personales (018)",60,32,2,25,1,,
"Hogares privados con servicio doméstico (019)",66,,,,,,66
"Actividad economica no especificada (021)",174,15,25,87,,47,
"Hombres (022)",7025,835,1730,2890,27,1535,8
"Agric., ganadería, caza y silvicultura (023)",4499,11,618,2390,12,1468,
"Pesca (024)",5,,3,2,,,
"Explotación de minas y canteras (025)",902,199,679,12,1,11,
"Industrias manufactureras (026)",83,4,24,48,1,6,
"Suministro de electricidad, gas y agua (027)",9,2,5,2,,,
"Construcción (028)",351,6,270,64,4,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",221,5,6,185,2,23,
"Venta, mant.y rep. veh.autom.y motoc. (030)",20,2,3,13,,2,
"Comercio al por mayor (031)",19,1,1,16,,1,
"Comercio al por menor (032)",182,2,2,156,2,20,
"Hoteles y restaurantes (033)",45,12,6,21,2,4,
"Trans., almac. y comunicaciones (034)",193,52,25,111,3,2,
"Intermediación financiera (035)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (036)",47,24,7,15,1,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",267,199,68,,,,
"Enseñanza (038)",268,260,2,6,,,
"Servicios sociales y de salud (039)",41,37,,4,,,
"Otras activ. serv.comun.soc y personales (040)",24,12,2,9,1,,
"Hogares privados con servicio doméstico (041)",8,,,,,,8
"Actividad economica no especificada (043)",57,7,15,21,,14,
"Mujeres (044)",2199,427,180,978,8,548,58
"Agric., ganadería, caza y silvicultura (045)",1016,6,102,464,4,440,
"Explotación de minas y canteras (047)",29,16,13,,,,
"Industrias manufactureras (048)",34,1,2,26,,5,
"Construcción (050)",19,,15,2,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",360,13,,290,1,56,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,1,,1,,,
"Comercio al por mayor (053)",10,1,,6,,3,
"Comercio al por menor (054)",348,11,,283,1,53,
"Hoteles y restaurantes (055)",143,20,12,96,3,12,
"Trans., almac. y comunicaciones (056)",8,6,,2,,,
"Intermediación financiera (057)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (058)",6,6,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",74,49,25,,,,
"Enseñanza (060)",218,203,,15,,,
"Servicios sociales y de salud (061)",80,78,1,1,,,
"Otras activ. serv.comun.soc y personales (062)",36,20,,16,,,
"Hogares privados con servicio doméstico (063)",58,,,,,,58
"Actividad economica no especificada (065)",117,8,10,66,,33,
,,,,,,,
"URBANA (066)",4144,814,628,1646,17,995,44
"Agric., ganadería, caza y silvicultura (067)",2189,11,309,974,6,889,
"Pesca (068)",1,,1,,,,
"Explotación de minas y canteras (069)",55,8,41,5,,1,
"Industrias manufactureras (070)",73,3,13,49,,8,
"Suministro de electricidad, gas y agua (071)",6,2,3,1,,,
"Construcción (072)",198,6,148,40,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",405,15,3,322,2,63,
"Venta, mant.y rep. veh.autom.y motoc. (074)",15,3,2,8,,2,
"Comercio al por mayor (075)",23,2,1,17,,3,
"Comercio al por menor (076)",367,10,,297,2,58,
"Hoteles y restaurantes (077)",149,23,10,101,4,11,
"Trans., almac. y comunicaciones (078)",152,48,20,80,3,1,
"Intermediación financiera (079)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (080)",42,25,4,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",245,186,59,,,,
"Enseñanza (082)",384,370,,14,,,
"Servicios sociales y de salud (083)",94,88,1,5,,,
"Otras activ. serv.comun.soc y personales (084)",39,18,1,20,,,
"Hogares privados con servicio doméstico (085)",44,,,,,,44
"Actividad economica no especificada (087)",64,7,15,22,,20,
"Hombres (088)",2849,487,531,1134,13,678,6
"Agric., ganadería, caza y silvicultura (089)",1718,7,259,806,5,641,
"Pesca (090)",1,,1,,,,
"Explotación de minas y canteras (091)",53,8,39,5,,1,
"Industrias manufactureras (092)",50,3,12,32,,3,
"Suministro de electricidad, gas y agua (093)",6,2,3,1,,,
"Construcción (094)",188,6,140,38,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",155,5,3,126,1,20,
"Venta, mant.y rep. veh.autom.y motoc. (096)",14,2,2,8,,2,
"Comercio al por mayor (097)",15,1,1,12,,1,
"Comercio al por menor (098)",126,2,,106,1,17,
"Hoteles y restaurantes (099)",38,10,4,18,2,4,
"Trans., almac. y comunicaciones (100)",145,43,20,78,3,1,
"Intermediación financiera (101)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (102)",36,19,4,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",182,145,37,,,,
"Enseñanza (104)",203,199,,4,,,
"Servicios sociales y de salud (105)",32,28,,4,,,
"Otras activ. serv.comun.soc y personales (106)",11,6,1,4,,,
"Hogares privados con servicio doméstico (107)",6,,,,,,6
"Actividad economica no especificada (109)",22,3,8,5,,6,
"Mujeres (110)",1295,327,97,512,4,317,38
"Agric., ganadería, caza y silvicultura (111)",471,4,50,168,1,248,
"Explotación de minas y canteras (113)",2,,2,,,,
"Industrias manufactureras (114)",23,,1,17,,5,
"Construcción (116)",10,,8,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",250,10,,196,1,43,
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,1,,,,,
"Comercio al por mayor (119)",8,1,,5,,2,
"Comercio al por menor (120)",241,8,,191,1,41,
"Hoteles y restaurantes (121)",111,13,6,83,2,7,
"Trans., almac. y comunicaciones (122)",7,5,,2,,,
"Intermediación financiera (123)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (124)",6,6,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",63,41,22,,,,
"Enseñanza (126)",181,171,,10,,,
