"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",107,7,,23,37,4,23,5,8
"Agricult.trabaj. calif.agrop. y pesquros (042)",47,4,,23,11,5,3,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",131,4,,11,48,20,45,1,2
"Obreros. construc., conf., papel, fab., instr (044)",65,3,,9,27,9,14,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",163,16,,53,58,5,16,5,10
"Otra (046)",6,,,,,,5,1,
"Ocupación no especificada (047)",19,3,,5,6,1,1,,3
"Hombres (048)",516,18,,77,136,56,159,20,50
"Profes., científicos e intelectuales (050)",98,,,,,10,46,10,32
"Técnicos de nivel medio ytrab.asimilados (051)",26,,,,4,3,14,1,4
"Jefes y empleados de oficina (052)",13,,,,2,2,8,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",42,,,7,12,2,14,1,6
"Agricult.trabaj. calif.agrop. y pesquros (054)",47,4,,23,11,5,3,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",116,2,,6,43,20,43,1,1
"Obreros. construc., conf., papel, fab., instr (056)",64,3,,8,27,9,14,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",98,9,,31,36,4,12,5,1
"Otra (058)",6,,,,,,5,1,
"Ocupación no especificada (059)",6,,,2,1,1,,,2
"Mujeres (060)",305,19,,47,70,13,75,28,53
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",1,,,,,,,,1
"Profes., científicos e intelectuales (062)",100,,,,8,5,33,20,34
"Técnicos de nivel medio ytrab.asimilados (063)",25,,,,2,1,18,2,2
"Jefes y empleados de oficina (064)",20,,,,3,4,8,2,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",65,7,,16,25,2,9,4,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",15,2,,5,5,,2,,1
"Obreros. construc., conf., papel, fab., instr (068)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",65,7,,22,22,1,4,,9
"Ocupación no especificada (071)",13,3,,3,5,,1,,1
,,,,,,,,,
"RURAL (072)",1457,409,6,508,384,24,84,13,29
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",2,,,,,,2,,
"Profes., científicos e intelectuales (074)",75,,,,7,,36,8,24
"Técnicos de nivel medio ytrab.asimilados (075)",5,,,,1,4,,,
"Jefes y empleados de oficina (076)",12,,,,7,,5,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",41,10,,11,16,,4,,
"Agricult.trabaj. calif.agrop. y pesquros (078)",720,246,4,295,152,3,18,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",90,14,,22,43,3,8,,
"Obreros. construc., conf., papel, fab., instr (080)",43,4,1,13,19,3,2,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",373,94,1,132,124,9,7,5,1
"Ocupación no especificada (083)",96,41,,35,15,2,2,,1
"Hombres (084)",1178,296,6,441,324,18,67,10,16
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",2,,,,,,2,,
"Profes., científicos e intelectuales (086)",43,,,,1,,24,6,12
"Técnicos de nivel medio ytrab.asimilados (087)",5,,,,1,4,,,
"Jefes y empleados de oficina (088)",9,,,,6,,3,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",16,2,,8,5,,1,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",702,232,4,291,152,3,18,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",85,13,,19,42,3,8,,
"Obreros. construc., conf., papel, fab., instr (092)",43,4,1,13,19,3,2,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",250,37,1,100,95,5,7,4,1
"Ocupación no especificada (095)",23,8,,10,3,,2,,
"Mujeres (096)",279,113,,67,60,6,17,3,13
"Profes., científicos e intelectuales (098)",32,,,,6,,12,2,12
"Jefes y empleados de oficina (100)",3,,,,1,,2,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",25,8,,3,11,,3,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",18,14,,4,,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",5,1,,3,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",123,57,,32,29,4,,1,
"Ocupación no especificada (107)",73,33,,25,12,2,,,1
