"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",157,156,2,117,33,2,2,,,,1,197
"De 25 a 29 años (024)",145,144,,57,58,22,7,,,,1,267
"De 30 a 34 años (025)",122,122,,32,42,22,21,5,,,,305
"De 35 a 39 años (026)",151,149,,25,42,35,36,9,1,1,2,447
"De 40 a 44 años (027)",119,118,1,11,20,17,49,16,4,,1,458
"De 45 a 49 años (028)",79,79,1,5,16,13,24,14,6,,,324
"De 50 y más años (029)",143,141,1,17,24,20,34,31,11,3,2,603
"Casado(a) (030)",9060,9012,33,570,1019,1429,2872,1985,899,205,48,42087
"De 15 a 19 años (032)",50,41,,25,13,1,2,,,,9,62
"De 20 a 24 años (033)",341,334,2,106,132,64,27,3,,,7,693
"De 25 a 29 años (034)",773,766,1,84,228,243,186,23,1,,7,2216
"De 30 a 34 años (035)",1207,1204,2,70,161,292,527,134,17,1,3,4558
"De 35 a 39 años (036)",1400,1393,,67,140,251,550,303,76,6,7,6184
"De 40 a 44 años (037)",1391,1389,3,39,88,178,434,426,193,28,2,7366
"De 45 a 49 años (038)",1162,1160,2,42,53,111,345,352,201,54,2,6549
"De 50 y más años (039)",2736,2725,23,137,204,289,801,744,411,116,11,14459
"Viudo(a) (040)",2305,2276,27,220,263,363,728,468,164,43,29,9941
"De 15 a 19 años (042)",8,8,,6,1,,1,,,,,12
"De 20 a 24 años (043)",7,7,,5,,1,,1,,,,14
"De 25 a 29 años (044)",23,23,,9,3,4,7,,,,,56
"De 30 a 34 años (045)",36,35,1,6,7,8,10,3,,,1,106
"De 35 a 39 años (046)",71,70,1,3,10,11,27,18,,,1,290
"De 40 a 44 años (047)",131,129,2,14,17,13,50,27,5,1,2,541
"De 45 a 49 años (048)",186,183,1,21,25,32,55,40,9,,3,742
"De 50 y más años (049)",1843,1821,22,156,200,294,578,379,150,42,22,8180
"Divorciado(a) (050)",96,95,,13,19,16,27,15,4,1,1,360
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",4,4,,4,,,,,,,,4
"De 25 a 29 años (054)",6,6,,2,2,2,,,,,,12
"De 30 a 34 años (055)",9,9,,2,4,1,1,1,,,,25
"De 35 a 39 años (056)",16,16,,,4,7,3,2,,,,55
"De 40 a 44 años (057)",16,16,,1,3,4,3,4,,1,,68
"De 45 a 49 años (058)",13,13,,,1,,7,4,1,,,64
"De 50 y más años (059)",31,31,,4,5,2,13,4,3,,,132
"Soltero(a) (060)",1021,753,11,478,167,66,31,,,,268,1134
"De 12 a 14 años (061)",6,4,,4,,,,,,,2,4
"De 15 a 19 años (062)",119,119,2,110,5,1,1,,,,,127
"De 20 a 24 años (063)",270,166,,135,28,3,,,,,104,200
"De 25 a 29 años (064)",216,128,3,86,32,6,1,,,,88,172
"De 30 a 34 años (065)",140,110,1,53,33,15,8,,,,30,196
"De 35 a 39 años (066)",92,79,,36,23,16,4,,,,13,146
"De 40 a 44 años (067)",39,33,,17,11,1,4,,,,6,58
"De 45 a 49 años (068)",43,38,2,11,13,8,4,,,,5,77
"De 50 y más años (069)",96,76,3,26,22,16,9,,,,20,154
,,,,,,,,,,,,
"URBANA (080)",8201,7919,37,1757,1562,1314,1852,968,371,58,282,26888
"De 12 a 14 años (081)",13,7,,6,1,,,,,,6,8
"De 15 a 19 años (082)",420,366,5,314,42,3,2,,,,54,415
"De 20 a 24 años (083)",944,868,4,522,273,53,13,3,,,76,1299
"De 25 a 29 años (084)",1213,1138,5,382,396,259,87,9,,,75,2371
"De 30 a 34 años (085)",1112,1088,4,179,287,273,305,36,3,1,24,3154
"De 35 a 39 años (086)",1090,1077,,111,196,251,359,141,18,1,13,3889
"De 40 a 44 años (087)",891,887,2,64,99,145,318,198,57,4,4,3893
"De 45 a 49 años (088)",708,703,2,46,65,101,232,165,80,12,5,3357
"De 50 y más años (089)",1810,1785,15,133,203,229,536,416,213,40,25,8502
"Conviviente (090)",2976,2876,12,1030,787,479,394,138,32,4,100,6928
"De 12 a 14 años (091)",10,5,,4,1,,,,,,5,6
"De 15 a 19 años (092)",314,267,3,226,35,3,,,,,47,305
"De 20 a 24 años (093)",645,626,3,364,212,38,7,2,,,19,944
"De 25 a 29 años (094)",710,695,2,249,240,161,41,2,,,15,1395
"De 30 a 34 años (095)",503,500,2,95,160,128,106,9,,,3,1319
"De 35 a 39 años (096)",359,357,,43,81,86,105,39,3,,2,1186
"De 40 a 44 años (097)",196,196,,21,24,36,68,40,7,,,787
"De 45 a 49 años (098)",109,108,,12,7,14,34,26,13,2,1,511
"De 50 y más años (099)",130,122,2,16,27,13,33,20,9,2,8,475
"Separado(a) (100)",515,509,3,163,134,72,91,38,8,,6,1363
"De 15 a 19 años (102)",45,43,1,38,4,,,,,,2,46
"De 20 a 24 años (103)",71,71,1,54,14,1,1,,,,,89
"De 25 a 29 años (104)",86,85,,28,41,13,3,,,,1,161
"De 30 a 34 años (105)",62,62,,19,21,10,11,1,,,,145
"De 35 a 39 años (106)",82,80,,10,26,21,16,7,,,2,239
"De 40 a 44 años (107)",64,64,1,4,9,9,31,9,1,,,251
"De 45 a 49 años (108)",34,34,,3,8,7,12,3,1,,,124
"De 50 y más años (109)",71,70,,7,11,11,17,18,6,,1,308
"Casado(a) (110)",3361,3336,7,257,444,605,1096,619,267,41,25,14417
"De 15 a 19 años (112)",14,10,,7,1,,2,,,,4,17
"De 20 a 24 años (113)",98,94,,38,38,12,5,1,,,4,176
"De 25 a 29 años (114)",281,275,1,53,93,81,40,7,,,6,694
"De 30 a 34 años (115)",458,455,1,35,81,126,183,25,3,1,3,1556
"De 35 a 39 años (116)",561,556,,40,65,125,224,86,15,1,5,2222
"De 40 a 44 años (117)",546,545,,24,47,91,196,137,47,3,1,2570
"De 45 a 49 años (118)",458,458,,20,30,62,156,119,61,10,,2335
"De 50 y más años (119)",945,943,5,40,89,108,290,244,141,26,2,4847
"Viudo(a) (120)",821,811,9,93,100,126,246,164,61,12,10,3478
"De 15 a 19 años (122)",3,3,,3,,,,,,,,3
"De 20 a 24 años (123)",6,6,,5,,1,,,,,,8
"De 25 a 29 años (124)",9,9,,5,1,1,2,,,,,19
"De 30 a 34 años (125)",12,12,1,1,4,3,2,1,,,,32
"De 35 a 39 años (126)",33,33,,1,4,8,13,7,,,,136
"De 40 a 44 años (127)",63,63,1,9,13,8,20,10,2,,,228
"De 45 a 49 años (128)",78,77,,8,13,13,25,14,4,,1,307
"De 50 y más años (129)",617,608,7,61,65,92,184,132,55,12,9,2745
"Divorciado(a) (130)",52,51,,8,14,4,12,9,3,1,1,194
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",3,3,,3,,,,,,,,3
"De 25 a 29 años (134)",5,5,,2,2,1,,,,,,9
"De 30 a 34 años (135)",6,6,,,4,1,1,,,,,16
"De 35 a 39 años (136)",6,6,,,3,1,,2,,,,21
"De 40 a 44 años (137)",8,8,,,2,1,2,2,,1,,39
"De 45 a 49 años (138)",7,7,,,1,,2,3,1,,,38
"De 50 y más años (139)",16,16,,3,2,,7,2,2,,,68
"Soltero(a) (140)",476,336,6,206,83,28,13,,,,140,508
"De 12 a 14 años (141)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (142)",43,43,1,40,2,,,,,,,44
"De 20 a 24 años (143)",121,68,,58,9,1,,,,,53,79
"De 25 a 29 años (144)",122,69,2,45,19,2,1,,,,53,93
"De 30 a 34 años (145)",71,53,,29,17,5,2,,,,18,86
"De 35 a 39 años (146)",49,45,,17,17,10,1,,,,4,85
"De 40 a 44 años (147)",14,11,,6,4,,1,,,,3,18
"De 45 a 49 años (148)",22,19,2,3,6,5,3,,,,3,42
"De 50 y más años (149)",31,26,1,6,9,5,5,,,,5,59
,,,,,,,,,,,,
"RURAL (160)",11601,11362,68,1911,1793,1708,2923,1930,819,210,239,45078
"De 12 a 14 años (161)",29,12,,11,1,,,,,,17,13
"De 15 a 19 años (162)",606,569,5,465,90,7,2,,,,37,674
"De 20 a 24 años (163)",1366,1302,6,632,472,144,44,4,,,64,2220
"De 25 a 29 años (164)",1369,1330,4,245,412,377,263,28,1,,39,3501
"De 30 a 34 años (165)",1375,1359,2,130,217,310,518,162,20,,16,4940
"De 35 a 39 años (166)",1318,1305,2,87,158,211,484,287,70,6,13,5673
"De 40 a 44 años (167)",1191,1184,6,50,80,125,361,362,171,29,7,6304
"De 45 a 49 años (168)",1007,1001,5,53,65,100,274,293,163,48,6,5475
"De 50 y más años (169)",3340,3300,38,238,298,434,977,794,394,127,40,16278
"Conviviente (170)",3321,3261,16,1004,856,538,550,217,69,11,60,8808
"De 12 a 14 años (171)",23,10,,9,1,,,,,,13,11
"De 15 a 19 años (172)",430,401,4,323,69,5,,,,,29,476
"De 20 a 24 años (173)",886,877,3,423,340,89,21,1,,,9,1467
"De 25 a 29 años (174)",709,706,3,140,245,198,108,12,,,3,1754
"De 30 a 34 años (175)",470,467,,51,97,117,150,46,6,,3,1585
"De 35 a 39 años (176)",319,318,1,24,54,56,118,57,8,,1,1254
"De 40 a 44 años (177)",190,190,2,11,16,21,71,47,19,3,,919
"De 45 a 49 años (178)",123,123,1,8,15,23,37,22,13,4,,565
"De 50 y más años (179)",171,169,2,15,19,29,45,32,23,4,2,777
"Separado(a) (180)",508,499,3,190,110,59,82,37,14,4,9,1345
"De 12 a 14 años (181)",3,,,,,,,,,,3,
"De 15 a 19 años (182)",59,56,,51,5,,,,,,3,61
"De 20 a 24 años (183)",86,85,1,63,19,1,1,,,,1,108
"De 25 a 29 años (184)",59,59,,29,17,9,4,,,,,106
"De 30 a 34 años (185)",60,60,,13,21,12,10,4,,,,160
"De 35 a 39 años (186)",69,69,,15,16,14,20,2,1,1,,208
"De 40 a 44 años (187)",55,54,,7,11,8,18,7,3,,1,207
"De 45 a 49 años (188)",45,45,1,2,8,6,12,11,5,,,200
"De 50 y más años (189)",72,71,1,10,13,9,17,13,5,3,1,295
"Casado(a) (190)",5699,5676,26,313,575,824,1776,1366,632,164,23,27670
"De 15 a 19 años (192)",36,31,,18,12,1,,,,,5,45
"De 20 a 24 años (193)",243,240,2,68,94,52,22,2,,,3,517
"De 25 a 29 años (194)",492,491,,31,135,162,146,16,1,,1,1522
"De 30 a 34 años (195)",749,749,1,35,80,166,344,109,14,,,3002
"De 35 a 39 años (196)",839,837,,27,75,126,326,217,61,5,2,3962
"De 40 a 44 años (197)",845,844,3,15,41,87,238,289,146,25,1,4796
"De 45 a 49 años (198)",704,702,2,22,23,49,189,233,140,44,2,4214
"De 50 y más años (199)",1791,1782,18,97,115,181,511,500,270,90,9,9612
"Viudo(a) (200)",1484,1465,18,127,163,237,482,304,103,31,19,6463
"De 15 a 19 años (202)",5,5,,3,1,,1,,,,,9
"De 20 a 24 años (203)",1,1,,,,,,1,,,,6
"De 25 a 29 años (204)",14,14,,4,2,3,5,,,,,37
"De 30 a 34 años (205)",24,23,,5,3,5,8,2,,,1,74
"De 35 a 39 años (206)",38,37,1,2,6,3,14,11,,,1,154
"De 40 a 44 años (207)",68,66,1,5,4,5,30,17,3,1,2,313
"De 45 a 49 años (208)",108,106,1,13,12,19,30,26,5,,2,435
"De 50 y más años (209)",1226,1213,15,95,135,202,394,247,95,30,13,5435
"Divorciado(a) (210)",44,44,,5,5,12,15,6,1,,,166
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",1,1,,,,1,,,,,,3
"De 30 a 34 años (215)",3,3,,2,,,,1,,,,9
"De 35 a 39 años (216)",10,10,,,1,6,3,,,,,34
"De 40 a 44 años (217)",8,8,,1,1,3,1,2,,,,29
"De 45 a 49 años (218)",6,6,,,,,5,1,,,,26
"De 50 y más años (219)",15,15,,1,3,2,6,2,1,,,64
"Soltero(a) (220)",545,417,5,272,84,38,18,,,,128,626
"De 12 a 14 años (221)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (222)",76,76,1,70,3,1,1,,,,,83
"De 20 a 24 años (223)",149,98,,77,19,2,,,,,51,121
"De 25 a 29 años (224)",94,59,1,41,13,4,,,,,35,79
"De 30 a 34 años (225)",69,57,1,24,16,10,6,,,,12,110
"De 35 a 39 años (226)",43,34,,19,6,6,3,,,,9,61
"De 40 a 44 años (227)",25,22,,11,7,1,3,,,,3,40
"De 45 a 49 años (228)",21,19,,8,7,3,1,,,,2,35
"De 50 y más años (229)",65,50,2,20,13,11,4,,,,15,95
