"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia POMABAMBA (000)",27783,5971,21812
"Casa independiente (001)",27512,5848,21664
"Vivienda en quinta (003)",66,66,
"Vivienda en casa de vecindad (004)",46,46,
"Choza o cabaña (005)",148,,148
"Local no dest.para hab. humana (007)",11,11,
