"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",300,287,10,3,
,,,,,
"URBANA (036)",4735,3487,348,223,677
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",22,,1,,21
"Profes., científicos e intelectuales (038)",683,165,141,145,232
"Técnicos de nivel medio y trab. asimilados (039)",170,65,19,10,76
"Jefes y empleados de oficina (040)",176,19,12,10,135
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1078,1015,28,12,23
"Agricult.trabaj.calif.agrop.y pesqueros (042)",665,636,29,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",302,254,30,13,5
"Obreros construc.,conf.,papel, fab., instr. (044)",318,260,25,14,19
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1023,911,44,15,53
"Otra (046)",101,,,,101
"Ocupación no especificada (047)",197,162,19,4,12
"Hombres (048)",2689,1823,257,166,443
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",20,,1,,19
"Profes., científicos e intelectuales (050)",442,105,104,101,132
"Técnicos de nivel medio y trab. asimilados (051)",111,47,13,10,41
"Jefes y empleados de oficina (052)",114,14,9,6,85
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",371,338,13,8,12
"Agricult.trabaj.calif.agrop.y pesqueros (054)",444,418,26,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",220,180,23,12,5
"Obreros construc.,conf.,papel, fab., instr. (056)",309,251,25,14,19
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",464,393,28,12,31
"Otra (058)",87,,,,87
"Ocupación no especificada (059)",107,77,15,3,12
"Mujeres (060)",2046,1664,91,57,234
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",2,,,,2
"Profes., científicos e intelectuales (062)",241,60,37,44,100
"Técnicos de nivel medio y trab. asimilados (063)",59,18,6,,35
"Jefes y empleados de oficina (064)",62,5,3,4,50
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",707,677,15,4,11
"Agricult.trabaj.calif.agrop.y pesqueros (066)",221,218,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",82,74,7,1,
"Obreros construc.,conf.,papel, fab., instr. (068)",9,9,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",559,518,16,3,22
"Otra (070)",14,,,,14
"Ocupación no especificada (071)",90,85,4,1,
,,,,,
"RURAL (072)",18457,17199,808,166,284
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",34,,1,,33
"Profes., científicos e intelectuales (074)",378,147,122,63,46
"Técnicos de nivel medio y trab. asimilados (075)",67,47,5,3,12
"Jefes y empleados de oficina (076)",124,4,6,1,113
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",487,450,23,2,12
"Agricult.trabaj.calif.agrop.y pesqueros (078)",8944,8717,227,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",653,580,50,13,10
"Obreros construc.,conf.,papel, fab., instr. (080)",436,356,59,15,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",7001,6591,304,66,40
"Otra (082)",8,,,,8
"Ocupación no especificada (083)",325,307,11,3,4
"Hombres (084)",10774,9838,558,143,235
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",28,,1,,27
"Profes., científicos e intelectuales (086)",335,125,111,61,38
"Técnicos de nivel medio y trab. asimilados (087)",56,42,3,3,8
"Jefes y empleados de oficina (088)",105,3,6,1,95
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",247,224,13,2,8
"Agricult.trabaj.calif.agrop.y pesqueros (090)",6473,6294,179,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",365,300,42,13,10
"Obreros construc.,conf.,papel, fab., instr. (092)",424,346,59,13,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2619,2399,139,49,32
"Otra (094)",7,,,,7
"Ocupación no especificada (095)",115,105,5,1,4
"Mujeres (096)",7683,7361,250,23,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",6,,,,6
"Profes., científicos e intelectuales (098)",43,22,11,2,8
"Técnicos de nivel medio y trab. asimilados (099)",11,5,2,,4
"Jefes y empleados de oficina (100)",19,1,,,18
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",240,226,10,,4
"Agricult.trabaj.calif.agrop.y pesqueros (102)",2471,2423,48,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",288,280,8,,
"Obreros construc.,conf.,papel, fab., instr. (104)",12,10,,2,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",4382,4192,165,17,8
"Otra (106)",1,,,,1
"Ocupación no especificada (107)",210,202,6,2,
