"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",44,,2,2,5,6,10,19
"De 20 a 24 años (053)",4,,,,,,4,
"De 25 a 29 años (054)",3,,,,,1,2,
"De 30 a 34 años (055)",4,,,,,,1,3
"De 35 a 39 años (056)",5,,,,,1,2,2
"De 40 a 44 años (057)",4,,,,,1,,3
"De 45 a 49 años (058)",4,,,,1,1,1,1
"De 50 y más años (059)",20,,2,2,4,2,,10
"Soltero(a) (060)",897,2,8,9,23,99,309,447
"De 15 a 19 años (062)",73,,,,,,54,19
"De 20 a 24 años (063)",215,,,,,1,95,119
"De 25 a 29 años (064)",168,,,,,8,67,93
"De 30 a 34 años (065)",149,,,,,26,56,67
"De 35 a 39 años (066)",88,,,,3,20,23,42
"De 40 a 44 años (067)",61,,,,2,24,10,25
"De 45 a 49 años (068)",38,,,,4,10,4,20
"De 50 y más años (069)",105,2,8,9,14,10,,62
,,,,,,,,
"URBANA (080)",3311,23,65,161,329,633,1142,958
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",99,,,,,,59,40
"De 20 a 24 años (083)",286,,,,,,189,97
"De 25 a 29 años (084)",377,,,,,22,244,111
"De 30 a 34 años (085)",412,,,,,52,256,104
"De 35 a 39 años (086)",388,,,,1,105,209,73
"De 40 a 44 años (087)",333,,,,11,139,116,67
"De 45 a 49 años (088)",233,,,,30,113,53,37
"De 50 y más años (089)",1179,23,65,161,287,202,16,425
"Conviviente (090)",620,,2,5,8,68,367,170
"De 12 a 14 años (091)",3,,,,,,,3
"De 15 a 19 años (092)",61,,,,,,32,29
"De 20 a 24 años (093)",130,,,,,,96,34
"De 25 a 29 años (094)",140,,,,,7,95,38
"De 30 a 34 años (095)",117,,,,,9,82,26
"De 35 a 39 años (096)",67,,,,,18,37,12
"De 40 a 44 años (097)",44,,,,1,13,20,10
"De 45 a 49 años (098)",17,,,,,9,5,3
"De 50 y más años (099)",41,,2,5,7,12,,15
"Separado(a) (100)",145,2,,2,14,36,49,42
"De 15 a 19 años (102)",10,,,,,,8,2
"De 20 a 24 años (103)",22,,,,,,15,7
"De 25 a 29 años (104)",18,,,,,3,10,5
"De 30 a 34 años (105)",21,,,,,7,7,7
"De 35 a 39 años (106)",13,,,,,6,5,2
"De 40 a 44 años (107)",19,,,,,12,3,4
"De 45 a 49 años (108)",8,,,,2,2,1,3
"De 50 y más años (109)",34,2,,2,12,6,,12
"Casado(a) (110)",1725,6,19,77,205,428,610,380
"De 15 a 19 años (112)",6,,,,,,2,4
"De 20 a 24 años (113)",62,,,,,,46,16
"De 25 a 29 años (114)",146,,,,,8,111,27
"De 30 a 34 años (115)",212,,,,,22,147,43
"De 35 a 39 años (116)",266,,,,,69,157,40
"De 40 a 44 años (117)",223,,,,8,91,90,34
"De 45 a 49 años (118)",176,,,,19,89,44,24
"De 50 y más años (119)",634,6,19,77,178,149,13,192
"Viudo(a) (120)",492,15,40,73,91,56,18,199
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",4,,,,,,3,1
"De 35 a 39 años (126)",8,,,,,1,5,2
"De 40 a 44 años (127)",23,,,,2,12,2,7
"De 45 a 49 años (128)",21,,,,6,10,3,2
"De 50 y más años (129)",430,15,40,73,83,33,3,183
"Divorciado(a) (130)",17,,2,1,2,3,4,5
"De 20 a 24 años (133)",2,,,,,,2,
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",2,,,,,,1,1
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",1,,,,,1,,
"De 45 a 49 años (138)",2,,,,,1,,1
"De 50 y más años (139)",7,,2,1,2,,,2
"Soltero(a) (140)",312,,2,3,9,42,94,162
"De 15 a 19 años (142)",20,,,,,,17,3
"De 20 a 24 años (143)",69,,,,,,29,40
"De 25 a 29 años (144)",70,,,,,4,26,40
"De 30 a 34 años (145)",56,,,,,14,16,26
"De 35 a 39 años (146)",32,,,,1,10,5,16
"De 40 a 44 años (147)",23,,,,,10,1,12
"De 45 a 49 años (148)",9,,,,3,2,,4
"De 50 y más años (149)",33,,2,3,5,2,,21
,,,,,,,,
"RURAL (160)",6297,37,148,409,661,1070,2206,1766
"De 12 a 14 años (161)",7,,,,,,,7
"De 15 a 19 años (162)",175,,,,,,104,71
"De 20 a 24 años (163)",631,,,,,3,379,249
"De 25 a 29 años (164)",684,,,,,23,488,173
"De 30 a 34 años (165)",643,,,,,74,436,133
"De 35 a 39 años (166)",577,,,,2,143,334,98
"De 40 a 44 años (167)",560,,,,11,191,256,102
"De 45 a 49 años (168)",524,,,2,38,236,165,83
"De 50 y más años (169)",2496,37,148,407,610,400,44,850
"Conviviente (170)",1064,,4,10,22,65,651,312
"De 12 a 14 años (171)",3,,,,,,,3
"De 15 a 19 años (172)",97,,,,,,55,42
"De 20 a 24 años (173)",293,,,,,,184,109
"De 25 a 29 años (174)",262,,,,,4,194,64
"De 30 a 34 años (175)",148,,,,,9,116,23
"De 35 a 39 años (176)",81,,,,,12,57,12
"De 40 a 44 años (177)",55,,,,,14,27,14
"De 45 a 49 años (178)",43,,,,4,14,16,9
"De 50 y más años (179)",82,,4,10,18,12,2,36
"Separado(a) (180)",238,,1,12,23,42,93,67
"De 12 a 14 años (181)",3,,,,,,,3
"De 15 a 19 años (182)",12,,,,,,6,6
"De 20 a 24 años (183)",25,,,,,1,11,13
"De 25 a 29 años (184)",32,,,,,,25,7
"De 30 a 34 años (185)",26,,,,,3,18,5
"De 35 a 39 años (186)",34,,,,,11,13,10
"De 40 a 44 años (187)",22,,,,1,6,11,4
"De 45 a 49 años (188)",25,,,,2,11,9,3
"De 50 y más años (189)",59,,1,12,20,10,,16
"Casado(a) (190)",3343,11,44,181,397,799,1199,712
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",13,,,,,,6,7
"De 20 a 24 años (193)",161,,,,,1,113,47
"De 25 a 29 años (194)",284,,,,,14,224,46
"De 30 a 34 años (195)",363,,,,,47,258,58
"De 35 a 39 años (196)",382,,,,,102,235,45
"De 40 a 44 años (197)",407,,,,5,145,199,58
"De 45 a 49 años (198)",371,,,,19,173,128,51
"De 50 y más años (199)",1361,11,44,181,373,317,36,399
"Viudo(a) (200)",1040,24,93,199,202,104,42,376
"De 20 a 24 años (203)",4,,,,,,3,1
"De 25 a 29 años (204)",6,,,,,,3,3
"De 30 a 34 años (205)",11,,,,,3,4,4
"De 35 a 39 años (206)",21,,,,,8,9,4
"De 40 a 44 años (207)",35,,,,3,12,10,10
"De 45 a 49 años (208)",54,,,2,11,30,7,4
"De 50 y más años (209)",909,24,93,197,188,51,6,350
"Divorciado(a) (210)",27,,,1,3,3,6,14
"De 20 a 24 años (213)",2,,,,,,2,
"De 25 a 29 años (214)",2,,,,,1,1,
"De 30 a 34 años (215)",2,,,,,,,2
"De 35 a 39 años (216)",3,,,,,,2,1
"De 40 a 44 años (217)",3,,,,,,,3
"De 45 a 49 años (218)",2,,,,1,,1,
"De 50 y más años (219)",13,,,1,2,2,,8
"Soltero(a) (220)",585,2,6,6,14,57,215,285
"De 15 a 19 años (222)",53,,,,,,37,16
"De 20 a 24 años (223)",146,,,,,1,66,79
"De 25 a 29 años (224)",98,,,,,4,41,53
"De 30 a 34 años (225)",93,,,,,12,40,41
"De 35 a 39 años (226)",56,,,,2,10,18,26
"De 40 a 44 años (227)",38,,,,2,14,9,13
"De 45 a 49 años (228)",29,,,,1,8,4,16
"De 50 y más años (229)",72,2,6,6,9,8,,41
