"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",196,1311,1195,13,91.2,1,
"De 45 a 49 años (038)",176,1349,1194,2,88.5,0.1,
"De 50 y más años (039)",451,3638,3070,,84.4,,
"Viudo(a) (040)",572,3242,2621,14,80.8,0.4,
"De 15 a 19 años (042)",2,3,3,,100,,
"De 20 a 24 años (043)",7,14,11,2,78.6,14.3,
"De 25 a 29 años (044)",22,51,50,4,98,7.8,
"De 30 a 34 años (045)",15,70,54,1,77.1,1.4,
"De 35 a 39 años (046)",43,200,182,5,91,2.5,
"De 40 a 44 años (047)",46,251,223,2,88.8,0.8,
"De 45 a 49 años (048)",52,282,251,,89,,
"De 50 y más años (049)",385,2371,1847,,77.9,,
"Divorciado(a) (050)",78,183,170,9,92.9,4.9,
"De 15 a 19 años (052)",9,9,9,3,100,33.3,
"De 20 a 24 años (053)",20,22,22,5,100,22.7,
"De 25 a 29 años (054)",9,14,12,,85.7,,
"De 30 a 34 años (055)",6,16,15,1,93.8,6.3,
"De 35 a 39 años (056)",9,28,28,,100,,
"De 40 a 44 años (057)",7,22,22,,100,,
"De 45 a 49 años (058)",3,8,8,,100,,
"De 50 y más años (059)",15,64,54,,84.4,,
"Soltero(a) (060)",4274,631,611,75,96.8,11.9,
"De 12 a 14 años (061)",1923,8,8,2,100,25,
"De 15 a 19 años (062)",1606,148,145,40,98,27,
"De 20 a 24 años (063)",415,189,184,21,97.4,11.1,
"De 25 a 29 años (064)",163,97,94,8,96.9,8.2,
"De 30 a 34 años (065)",72,91,87,4,95.6,4.4,
"De 35 a 39 años (066)",42,46,45,,97.8,,
"De 40 a 44 años (067)",18,24,23,,95.8,,
"De 45 a 49 años (068)",10,10,10,,100,,
"De 50 y más años (069)",25,18,15,,83.3,,
,,,,,,,
"URBANA (080)",4342,12327,11310,368,91.7,3,
"De 12 a 14 años (081)",652,7,7,3,100,42.9,
"De 15 a 19 años (082)",780,251,245,55,97.6,21.9,
"De 20 a 24 años (083)",583,890,852,101,95.7,11.3,
"De 25 a 29 años (084)",556,1318,1267,87,96.1,6.6,
"De 30 a 34 años (085)",440,1583,1499,62,94.7,3.9,
"De 35 a 39 años (086)",362,1647,1557,40,94.5,2.4,
"De 40 a 44 años (087)",265,1525,1400,13,91.8,0.9,
"De 45 a 49 años (088)",207,1401,1286,7,91.8,0.5,
"De 50 y más años (089)",497,3705,3197,,86.3,,
"Conviviente (090)",1872,6623,6212,281,93.8,4.2,
"De 12 a 14 años (091)",11,2,2,,100,,
"De 15 a 19 años (092)",191,163,159,35,97.5,21.5,
"De 20 a 24 años (093)",372,702,672,82,95.7,11.7,
"De 25 a 29 años (094)",402,1044,1004,73,96.2,7,
"De 30 a 34 años (095)",286,1098,1046,48,95.3,4.4,
"De 35 a 39 años (096)",234,1160,1090,28,94,2.4,
"De 40 a 44 años (097)",135,777,731,9,94.1,1.2,
"De 45 a 49 años (098)",93,613,562,6,91.7,1,
"De 50 y más años (099)",148,1064,946,,88.9,,
"Separado(a) (100)",134,575,509,12,88.5,2.1,
"De 12 a 14 años (101)",1,,,1,,,
"De 15 a 19 años (102)",13,13,13,4,100,30.8,
"De 20 a 24 años (103)",23,33,33,4,100,12.1,
"De 25 a 29 años (104)",14,31,31,,100,,
"De 30 a 34 años (105)",16,52,51,2,98.1,3.8,
"De 35 a 39 años (106)",15,65,64,1,98.5,1.5,
"De 40 a 44 años (107)",11,61,46,,75.4,,
"De 45 a 49 años (108)",11,73,70,,95.9,,
"De 50 y más años (109)",30,247,201,,81.4,,
"Casado(a) (110)",684,3794,3405,39,89.7,1,
"De 12 a 14 años (111)",3,,,,,,
"De 15 a 19 años (112)",12,10,10,3,100,30,
"De 20 a 24 años (113)",29,54,50,3,92.6,5.6,
"De 25 a 29 años (114)",67,175,166,8,94.9,4.6,
"De 30 a 34 años (115)",98,360,336,10,93.3,2.8,
"De 35 a 39 años (116)",88,371,352,11,94.9,3,
"De 40 a 44 años (117)",101,615,554,3,90.1,0.5,
"De 45 a 49 años (118)",83,614,560,1,91.2,0.2,
"De 50 y más años (119)",203,1595,1377,,86.3,,
"Viudo(a) (120)",135,947,811,3,85.6,0.3,
"De 20 a 24 años (123)",4,9,6,2,66.7,22.2,
"De 25 a 29 años (124)",1,3,3,,100,,
"De 30 a 34 años (125)",5,22,17,,77.3,,
"De 35 a 39 años (126)",4,19,19,,100,,
"De 40 a 44 años (127)",7,52,49,1,94.2,1.9,
"De 45 a 49 años (128)",14,88,81,,92,,
"De 50 y más años (129)",100,754,636,,84.4,,
"Divorciado(a) (130)",12,58,50,,86.2,,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 35 a 39 años (136)",1,3,3,,100,,
"De 40 a 44 años (137)",2,9,9,,100,,
"De 45 a 49 años (138)",2,8,8,,100,,
"De 50 y más años (139)",6,37,29,,78.4,,
"Soltero(a) (140)",1505,330,323,33,97.9,10,
"De 12 a 14 años (141)",637,5,5,2,100,40,
"De 15 a 19 años (142)",564,65,63,13,96.9,20,
"De 20 a 24 años (143)",155,92,91,10,98.9,10.9,
"De 25 a 29 años (144)",71,64,62,6,96.9,9.4,
"De 30 a 34 años (145)",35,51,49,2,96.1,3.9,
"De 35 a 39 años (146)",20,29,29,,100,,
"De 40 a 44 años (147)",9,11,11,,100,,
"De 45 a 49 años (148)",4,5,5,,100,,
"De 50 y más años (149)",10,8,8,,100,,
,,,,,,,
"RURAL (160)",9811,31320,28095,1240,89.7,4,
"De 12 a 14 años (161)",1368,14,14,2,100,14.3,
"De 15 a 19 años (162)",1924,995,973,234,97.8,23.5,
"De 20 a 24 años (163)",1498,3099,2981,328,96.2,10.6,
"De 25 a 29 años (164)",1225,4371,4149,278,94.9,6.4,
"De 30 a 34 años (165)",838,4136,3844,166,92.9,4,
"De 35 a 39 años (166)",935,5557,5100,178,91.8,3.2,
"De 40 a 44 años (167)",521,3299,2955,44,89.6,1.3,
"De 45 a 49 años (168)",480,3202,2760,10,86.2,0.3,
"De 50 y más años (169)",1022,6647,5319,,80,,
"Conviviente (170)",5515,22601,20615,1061,91.2,4.7,
"De 12 a 14 años (171)",78,11,11,2,100,18.2,
"De 15 a 19 años (172)",821,850,830,191,97.6,22.5,
"De 20 a 24 años (173)",1121,2728,2622,297,96.1,10.9,
"De 25 a 29 años (174)",978,3810,3611,241,94.8,6.3,
"De 30 a 34 años (175)",668,3459,3227,141,93.3,4.1,
"De 35 a 39 años (176)",716,4425,4072,147,92,3.3,
"De 40 a 44 años (177)",364,2332,2075,33,89,1.4,
"De 45 a 49 años (178)",333,2218,1908,9,86,0.4,
"De 50 y más años (179)",436,2768,2259,,81.6,,
"Separado(a) (180)",217,706,607,28,86,4,
"De 12 a 14 años (181)",2,,,,,,
"De 15 a 19 años (182)",38,37,36,11,97.3,29.7,
"De 20 a 24 años (183)",48,96,95,7,99,7.3,
"De 25 a 29 años (184)",31,89,86,4,96.6,4.5,
"De 30 a 34 años (185)",25,95,86,3,90.5,3.2,
"De 35 a 39 años (186)",26,111,97,3,87.4,2.7,
"De 40 a 44 años (187)",9,46,40,,87,,
"De 45 a 49 años (188)",9,50,43,,86,,
"De 50 y más años (189)",29,182,124,,68.1,,
"Casado(a) (190)",807,5292,4655,91,88,1.7,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",12,13,13,3,100,23.1,
"De 20 a 24 años (193)",46,151,144,9,95.4,6,
"De 25 a 29 años (194)",95,378,362,27,95.8,7.1,
"De 30 a 34 años (195)",92,478,441,18,92.3,3.8,
"De 35 a 39 años (196)",124,798,727,23,91.1,2.9,
"De 40 a 44 años (197)",95,696,641,10,92.1,1.4,
"De 45 a 49 años (198)",93,735,634,1,86.3,0.1,
"De 50 y más años (199)",248,2043,1693,,82.9,,
"Viudo(a) (200)",437,2295,1810,11,78.9,0.5,
"De 15 a 19 años (202)",2,3,3,,100,,
"De 20 a 24 años (203)",3,5,5,,100,,
"De 25 a 29 años (204)",21,48,47,4,97.9,8.3,
"De 30 a 34 años (205)",10,48,37,1,77.1,2.1,
"De 35 a 39 años (206)",39,181,163,5,90.1,2.8,
"De 40 a 44 años (207)",39,199,174,1,87.4,0.5,
"De 45 a 49 años (208)",38,194,170,,87.6,,
"De 50 y más años (209)",285,1617,1211,,74.9,,
"Divorciado(a) (210)",66,125,120,9,96,7.2,
"De 15 a 19 años (212)",9,9,9,3,100,33.3,
"De 20 a 24 años (213)",20,22,22,5,100,22.7,
"De 25 a 29 años (214)",8,13,11,,84.6,,
"De 30 a 34 años (215)",6,16,15,1,93.8,6.3,
"De 35 a 39 años (216)",8,25,25,,100,,
"De 40 a 44 años (217)",5,13,13,,100,,
"De 45 a 49 años (218)",1,,,,,,
"De 50 y más años (219)",9,27,25,,92.6,,
"Soltero(a) (220)",2769,301,288,40,95.7,13.3,
"De 12 a 14 años (221)",1286,3,3,,100,,
"De 15 a 19 años (222)",1042,83,82,26,98.8,31.3,
"De 20 a 24 años (223)",260,97,93,10,95.9,10.3,
"De 25 a 29 años (224)",92,33,32,2,97,6.1,
"De 30 a 34 años (225)",37,40,38,2,95,5,
"De 35 a 39 años (226)",22,17,16,,94.1,,
"De 40 a 44 años (227)",9,13,12,,92.3,,
"De 45 a 49 años (228)",6,5,5,,100,,
"De 50 y más años (229)",15,10,7,,70,,
