"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CHICLAYO (000)",757452,365468,391984,708279,340307,367972,49173,25161,24012
"Menores de 1 año (001)",13003,6627,6376,12139,6162,5977,864,465,399
"Menores de 1 mes (002)",1203,610,593,1151,582,569,52,28,24
"De 1 a 11 meses (003)",11800,6017,5783,10988,5580,5408,812,437,375
"De 1 a 4 años (004)",56535,28724,27811,52293,26530,25763,4242,2194,2048
"1 año (005)",13603,6971,6632,12624,6453,6171,979,518,461
"2 años (006)",14924,7604,7320,13854,7067,6787,1070,537,533
"3 años (007)",14520,7304,7216,13390,6739,6651,1130,565,565
"4 años (008)",13488,6845,6643,12425,6271,6154,1063,574,489
"De 5 a 9 años (009)",68149,34661,33488,63184,32107,31077,4965,2554,2411
"5 años (010)",13188,6724,6464,12216,6239,5977,972,485,487
"6 años (011)",12498,6356,6142,11580,5877,5703,918,479,439
"7 años (012)",13678,7114,6564,12627,6535,6092,1051,579,472
"8 años (013)",15004,7608,7396,13966,7057,6909,1038,551,487
"9 años (014)",13781,6859,6922,12795,6399,6396,986,460,526
"De 10 a 14 años (015)",78661,39483,39178,73007,36582,36425,5654,2901,2753
"10 años (016)",15586,7859,7727,14517,7313,7204,1069,546,523
"11 años (017)",15474,7831,7643,14407,7267,7140,1067,564,503
"12 años (018)",15673,7907,7766,14498,7291,7207,1175,616,559
"13 años (019)",15781,7920,7861,14604,7343,7261,1177,577,600
"14 años (020)",16147,7966,8181,14981,7368,7613,1166,598,568
"De 15 a 19 años (021)",77841,37950,39891,72749,35284,37465,5092,2666,2426
"15 años (022)",16066,7919,8147,14922,7300,7622,1144,619,525
"16 años (023)",15213,7457,7756,14128,6875,7253,1085,582,503
"17 años (024)",15430,7460,7970,14391,6942,7449,1039,518,521
"18 años (025)",15704,7691,8013,14779,7199,7580,925,492,433
"19 años (026)",15428,7423,8005,14529,6968,7561,899,455,444
"De 20 a 24 años (027)",69026,33089,35937,64834,30910,33924,4192,2179,2013
"20 años (028)",14936,7190,7746,14037,6711,7326,899,479,420
"21 años (029)",13036,6305,6731,12312,5926,6386,724,379,345
"22 años (030)",14252,6837,7415,13332,6348,6984,920,489,431
"23 años (031)",13591,6545,7046,12761,6126,6635,830,419,411
"24 años (032)",13211,6212,6999,12392,5799,6593,819,413,406
"De 25 a 29 años (033)",61272,29043,32229,57496,27152,30344,3776,1891,1885
"25 años (034)",12737,6196,6541,11979,5795,6184,758,401,357
"26 años (035)",11866,5584,6282,11146,5234,5912,720,350,370
"27 años (036)",13092,6237,6855,12210,5795,6415,882,442,440
"28 años (037)",11992,5667,6325,11251,5299,5952,741,368,373
"29 años (038)",11585,5359,6226,10910,5029,5881,675,330,345
