"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (102)",3267,1656,281,1099,139,92,,
"Trans., almac. y comunicaciones (103)",19761,4052,2078,13280,230,121,,
"Intermediación financiera (104)",1000,965,5,16,12,2,,
"Activid.inmobil., empres. y alquileres (105)",9473,6753,769,1728,184,39,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",5447,4991,456,,,,,
"Enseñanza (107)",5593,5002,22,531,20,18,,
"Servicios sociales y de salud (108)",1805,1486,39,254,21,5,,
"Otras activ. serv.comun.soc y personales (109)",3733,1757,457,1404,64,51,,
"Hogares privados con servicio doméstico (110)",223,,,,,,223,
"Actividad economica no especificada (112)",2685,942,883,691,42,127,,
"Desocupado (113)",8541,,,,,,,8541
"Mujeres (114)",72853,29560,4693,22913,1156,3733,7169,3629
"Agric., ganadería, caza y silvicultura (115)",2585,77,1108,611,47,742,,
"Pesca (116)",138,51,75,11,,1,,
"Explotación de minas y canteras (117)",76,70,6,,,,,
"Industrias manufactureras (118)",5071,583,1777,2501,106,104,,
"Suministro de electricidad, gas y agua (119)",102,76,14,11,1,,,
"Construcción (120)",356,130,150,68,6,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",19699,5337,57,11673,511,2121,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",319,208,12,68,13,18,,
"Comercio al por mayor (123)",1083,575,13,382,26,87,,
"Comercio al por menor (124)",18297,4554,32,11223,472,2016,,
"Hoteles y restaurantes (125)",6937,2070,299,4050,231,287,,
"Trans., almac. y comunicaciones (126)",1241,879,61,242,28,31,,
"Intermediación financiera (127)",804,777,1,23,3,,,
"Activid.inmobil., empres. y alquileres (128)",3989,3157,230,504,72,26,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",2548,2211,337,,,,,
"Enseñanza (130)",9169,8406,6,700,36,21,,
"Servicios sociales y de salud (131)",3258,2941,25,271,17,4,,
"Otras activ. serv.comun.soc y personales (132)",3190,1443,158,1490,52,47,,
"Hogares privados con servicio doméstico (133)",7169,,,,,,7169,
"Organiz. y organos extraterritoriales (134)",1,1,,,,,,
"Actividad economica no especificada (135)",2891,1351,389,758,46,347,,
,,,,,,,,
"RURAL (136)",29265,975,13117,9936,635,2885,327,1390
"Agric., ganadería, caza y silvicultura (137)",22961,45,12319,7449,576,2572,,
"Pesca (138)",57,,46,10,1,,,
"Explotación de minas y canteras (139)",30,5,20,3,2,,,
"Industrias manufactureras (140)",358,21,153,170,6,8,,
"Suministro de electricidad, gas y agua (141)",11,5,5,1,,,,
"Construcción (142)",251,4,159,79,3,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",1395,156,29,1116,17,77,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",77,6,18,50,2,1,,
"Comercio al por mayor (145)",50,11,3,25,4,7,,
"Comercio al por menor (146)",1268,139,8,1041,11,69,,
"Hoteles y restaurantes (147)",225,33,7,171,1,13,,
"Trans., almac. y comunicaciones (148)",680,59,73,525,11,12,,
"Intermediación financiera (149)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (150)",161,102,36,20,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",79,66,13,,,,,
"Enseñanza (152)",318,282,,33,1,2,,
"Servicios sociales y de salud (153)",84,66,1,16,,1,,
"Otras activ. serv.comun.soc y personales (154)",133,50,34,39,,10,,
"Hogares privados con servicio doméstico (155)",327,,,,,,327,
"Organiz. y organos extraterritoriales (156)",1,1,,,,,,
"Actividad economica no especificada (157)",800,76,222,304,15,183,,
"Desocupado (158)",1390,,,,,,,1390
"Hombres (159)",26248,598,12536,8931,601,2365,12,1205
"Agric., ganadería, caza y silvicultura (160)",22013,42,11865,7290,558,2258,,
"Pesca (161)",55,,45,9,1,,,
"Explotación de minas y canteras (162)",29,4,20,3,2,,,
"Industrias manufactureras (163)",264,19,125,113,4,3,,
"Suministro de electricidad, gas y agua (164)",10,5,4,1,,,,
"Construcción (165)",247,3,156,79,3,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",941,105,29,767,15,25,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",75,5,18,49,2,1,,
"Comercio al por mayor (168)",35,5,3,19,4,4,,
"Comercio al por menor (169)",831,95,8,699,9,20,,
"Hoteles y restaurantes (170)",30,12,4,12,,2,,
"Trans., almac. y comunicaciones (171)",668,52,72,523,11,10,,
"Intermediación financiera (172)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (173)",140,88,33,17,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",60,49,11,,,,,
"Enseñanza (175)",146,130,,15,,1,,
"Servicios sociales y de salud (176)",27,20,,7,,,,
"Otras activ. serv.comun.soc y personales (177)",96,35,32,20,,9,,
"Hogares privados con servicio doméstico (178)",12,,,,,,12,
"Organiz. y organos extraterritoriales (179)",1,1,,,,,,
"Actividad economica no especificada (180)",301,30,140,75,5,51,,
"Desocupado (181)",1205,,,,,,,1205
"Mujeres (182)",3017,377,581,1005,34,520,315,185
"Agric., ganadería, caza y silvicultura (183)",948,3,454,159,18,314,,
"Pesca (184)",2,,1,1,,,,
"Explotación de minas y canteras (185)",1,1,,,,,,
"Industrias manufactureras (186)",94,2,28,57,2,5,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",4,1,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",454,51,,349,2,52,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,1,,1,,,,
"Comercio al por mayor (191)",15,6,,6,,3,,
"Comercio al por menor (192)",437,44,,342,2,49,,
"Hoteles y restaurantes (193)",195,21,3,159,1,11,,
"Trans., almac. y comunicaciones (194)",12,7,1,2,,2,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",21,14,3,3,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",19,17,2,,,,,
"Enseñanza (198)",172,152,,18,1,1,,
"Servicios sociales y de salud (199)",57,46,1,9,,1,,
"Otras activ. serv.comun.soc y personales (200)",37,15,2,19,,1,,
"Hogares privados con servicio doméstico (201)",315,,,,,,315,
"Actividad economica no especificada (203)",499,46,82,229,10,132,,
