"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",2498,,,,82,105,879,90,1342
"Técnicos de nivel medio ytrab.asimilados (039)",569,3,,21,76,63,268,43,95
"Jefes y empleados de oficina (040)",530,,,5,144,39,152,38,152
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1732,123,,610,626,65,143,57,108
"Agricult.trabaj. calif.agrop. y pesquros (042)",1843,158,5,1054,520,27,37,11,31
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",753,36,,270,307,41,52,24,23
"Obreros. construc., conf., papel, fab., instr (044)",864,5,2,213,467,49,49,23,56
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2156,255,12,947,756,45,64,25,52
"Otra (046)",130,,,,48,19,39,5,19
"Ocupación no especificada (047)",441,44,2,135,134,22,40,25,39
"Hombres (048)",7479,210,15,2254,2256,309,1001,212,1222
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",44,,,5,7,4,14,1,13
"Profes., científicos e intelectuales (050)",1427,,,,36,49,474,52,816
"Técnicos de nivel medio ytrab.asimilados (051)",338,1,,14,46,44,134,30,69
"Jefes y empleados de oficina (052)",280,,,4,75,22,74,21,84
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",800,13,,267,322,33,79,25,61
"Agricult.trabaj. calif.agrop. y pesquros (054)",1647,113,2,967,466,23,36,11,29
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",572,19,,193,239,33,49,18,21
"Obreros. construc., conf., papel, fab., instr (056)",845,4,2,212,457,48,47,22,53
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1235,55,9,550,501,26,42,13,39
"Otra (058)",128,,,,48,19,38,5,18
"Ocupación no especificada (059)",163,5,2,42,59,8,14,14,19
"Mujeres (060)",4096,414,6,1006,912,171,743,130,714
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",15,,,,1,1,7,,6
"Profes., científicos e intelectuales (062)",1071,,,,46,56,405,38,526
"Técnicos de nivel medio ytrab.asimilados (063)",231,2,,7,30,19,134,13,26
"Jefes y empleados de oficina (064)",250,,,1,69,17,78,17,68
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",932,110,,343,304,32,64,32,47
"Agricult.trabaj. calif.agrop. y pesquros (066)",196,45,3,87,54,4,1,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",181,17,,77,68,8,3,6,2
"Obreros. construc., conf., papel, fab., instr (068)",19,1,,1,10,1,2,1,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",921,200,3,397,255,19,22,12,13
"Otra (070)",2,,,,,,1,,1
"Ocupación no especificada (071)",278,39,,93,75,14,26,11,20
,,,,,,,,,
"RURAL (072)",33821,4608,25,20917,6556,337,786,133,459
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",17,,,4,3,2,3,,5
"Profes., científicos e intelectuales (074)",723,,,,86,52,313,35,237
"Técnicos de nivel medio ytrab.asimilados (075)",185,3,,8,28,34,77,4,31
"Jefes y empleados de oficina (076)",150,,,3,52,16,32,11,36
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",653,93,3,326,160,16,37,6,12
"Agricult.trabaj. calif.agrop. y pesquros (078)",16676,2355,9,11361,2791,61,62,17,20
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",1045,147,2,568,213,20,61,9,25
"Obreros. construc., conf., papel, fab., instr (080)",637,30,1,277,220,26,44,20,19
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",13027,1751,9,8011,2910,104,143,29,70
"Otra (082)",8,,,,,1,7,,
"Ocupación no especificada (083)",700,229,1,359,93,5,7,2,4
"Hombres (084)",28240,2896,17,18004,5898,291,655,114,365
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",14,,,4,1,2,2,,5
"Profes., científicos e intelectuales (086)",498,,,,35,26,243,21,173
"Técnicos de nivel medio ytrab.asimilados (087)",143,,,6,24,33,49,4,27
"Jefes y empleados de oficina (088)",114,,,3,41,11,24,10,25
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",301,8,1,133,101,15,28,5,10
"Agricult.trabaj. calif.agrop. y pesquros (090)",15455,1869,8,10731,2691,60,61,16,19
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",433,7,,189,129,18,57,9,24
"Obreros. construc., conf., papel, fab., instr (092)",556,21,1,214,213,25,43,20,19
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",10532,960,7,6623,2620,98,137,27,60
"Otra (094)",8,,,,,1,7,,
"Ocupación no especificada (095)",186,31,,101,43,2,4,2,3
"Mujeres (096)",5581,1712,8,2913,658,46,131,19,94
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,,2,,1,,
"Profes., científicos e intelectuales (098)",225,,,,51,26,70,14,64
"Técnicos de nivel medio ytrab.asimilados (099)",42,3,,2,4,1,28,,4
"Jefes y empleados de oficina (100)",36,,,,11,5,8,1,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",352,85,2,193,59,1,9,1,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",1221,486,1,630,100,1,1,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",612,140,2,379,84,2,4,,1
"Obreros. construc., conf., papel, fab., instr (104)",81,9,,63,7,1,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2495,791,2,1388,290,6,6,2,10
"Ocupación no especificada (107)",514,198,1,258,50,3,3,,1
