"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3806,2154,1652,2157,1183,974,1649,971,678
"35 años (046)",790,447,343,456,246,210,334,201,133
"36 años (047)",652,372,280,380,211,169,272,161,111
"37 años (048)",839,479,360,454,257,197,385,222,163
"38 años (049)",832,452,380,474,254,220,358,198,160
"39 años (050)",693,404,289,393,215,178,300,189,111
"De 40 a 44 años (051)",3263,1924,1339,1786,995,791,1477,929,548
"40 años (052)",973,559,414,543,286,257,430,273,157
"41 años (053)",461,268,193,273,153,120,188,115,73
"42 años (054)",769,469,300,408,248,160,361,221,140
"43 años (055)",531,310,221,281,151,130,250,159,91
"44 años (056)",529,318,211,281,157,124,248,161,87
"De 45 a 49 años (057)",2322,1453,869,1250,778,472,1072,675,397
"45 años (058)",527,335,192,272,167,105,255,168,87
"46 años (059)",444,273,171,258,159,99,186,114,72
"47 años (060)",517,326,191,285,183,102,232,143,89
"48 años (061)",459,285,174,242,153,89,217,132,85
"49 años (062)",375,234,141,193,116,77,182,118,64
"De 50 a 54 años (063)",1560,1003,557,821,523,298,739,480,259
"50 años (064)",452,285,167,246,159,87,206,126,80
"51 años (065)",226,143,83,121,75,46,105,68,37
"52 años (066)",320,221,99,163,109,54,157,112,45
"53 años (067)",280,182,98,144,89,55,136,93,43
"54 años (068)",282,172,110,147,91,56,135,81,54
"De 55 a 59 años (069)",1124,718,406,535,355,180,589,363,226
"55 años (070)",248,169,79,127,86,41,121,83,38
"56 años (071)",272,174,98,133,89,44,139,85,54
"57 años (072)",252,155,97,108,70,38,144,85,59
"58 años (073)",198,120,78,95,63,32,103,57,46
"59 años (074)",154,100,54,72,47,25,82,53,29
"De 60 a 64 años (075)",754,483,271,317,194,123,437,289,148
"60 años (076)",260,162,98,102,61,41,158,101,57
"61 años (077)",89,56,33,42,23,19,47,33,14
"62 años (078)",145,91,54,63,40,23,82,51,31
"63 años (079)",123,83,40,46,27,19,77,56,21
"64 años (080)",137,91,46,64,43,21,73,48,25
"De 65 y más años (081)",1434,874,560,669,381,288,765,493,272
"65 años (082)",156,97,59,78,47,31,78,50,28
"66 años (083)",109,64,45,46,26,20,63,38,25
"67 años (084)",126,82,44,54,30,24,72,52,20
"68 años (085)",106,63,43,43,24,19,63,39,24
"69 años (086)",69,38,31,33,16,17,36,22,14
"70 años (087)",109,57,52,44,14,30,65,43,22
"71 años (088)",50,39,11,20,15,5,30,24,6
"72 años (089)",90,63,27,40,31,9,50,32,18
"73 años (090)",59,41,18,27,17,10,32,24,8
"74 años (091)",57,33,24,30,16,14,27,17,10
"75 años (092)",81,47,34,40,23,17,41,24,17
"76 años (093)",48,29,19,18,11,7,30,18,12
"77 años (094)",56,41,15,27,18,9,29,23,6
"78 años (095)",62,36,26,31,16,15,31,20,11
"79 años (096)",37,18,19,19,9,10,18,9,9
"80 años (097)",50,27,23,24,13,11,26,14,12
"81 años (098)",12,6,6,8,3,5,4,3,1
"82 años (099)",15,8,7,8,4,4,7,4,3
"83 años (100)",25,14,11,13,9,4,12,5,7
"84 años (101)",15,10,5,6,4,2,9,6,3
"85 años (102)",18,12,6,9,5,4,9,7,2
"86 años (103)",16,11,5,13,9,4,3,2,1
"87 años (104)",14,9,5,9,6,3,5,3,2
"88 años (105)",7,5,2,3,2,1,4,3,1
"89 años (106)",8,3,5,7,3,4,1,,1
"90 años (107)",7,2,5,5,2,3,2,,2
"91 años (108)",3,1,2,,,,3,1,2
"92 años (109)",3,2,1,1,,1,2,2,
"93 años (110)",4,3,1,2,1,1,2,2,
"94 años (111)",4,,4,2,,2,2,,2
"95 años (112)",1,1,,,,,1,1,
"96 años (113)",3,1,2,,,,3,1,2
"97 años (114)",2,2,,2,2,,,,
"98 y más años (115)",12,9,3,7,5,2,5,4,1
