"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",187,,,11,39,38,69,14,16
"Jefes y empleados de oficina (040)",253,,,5,92,34,81,11,30
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1139,12,,374,592,59,60,16,26
"Agricult.trabaj. calif.agrop. y pesquros (042)",2456,51,2,1468,846,38,27,7,17
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",488,2,,141,256,20,51,8,10
"Obreros. construc., conf., papel, fab., instr (044)",633,4,2,160,372,32,40,12,11
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",3154,133,6,1627,1243,66,54,9,16
"Otra (046)",19,,,,2,3,10,,4
"Ocupación no especificada (047)",239,10,,119,81,11,10,4,4
"Hombres (048)",6475,114,9,2722,2703,229,411,100,187
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",26,,,2,11,1,8,,4
"Profes., científicos e intelectuales (050)",283,,,,14,19,131,35,84
"Técnicos de nivel medio ytrab.asimilados (051)",127,,,9,31,30,39,11,7
"Jefes y empleados de oficina (052)",139,,,3,55,11,43,6,21
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",511,2,,141,281,28,30,11,18
"Agricult.trabaj. calif.agrop. y pesquros (054)",2300,44,2,1356,814,37,26,7,14
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",416,2,,107,224,18,48,8,9
"Obreros. construc., conf., papel, fab., instr (056)",627,4,2,156,370,32,40,12,11
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1927,61,5,910,854,45,31,8,13
"Otra (058)",18,,,,2,3,10,,3
"Ocupación no especificada (059)",101,1,,38,47,5,5,2,3
"Mujeres (060)",2593,98,1,1185,855,107,222,35,90
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",7,,,,5,1,1,,
"Profes., científicos e intelectuales (062)",184,,,,5,14,91,19,55
"Técnicos de nivel medio ytrab.asimilados (063)",60,,,2,8,8,30,3,9
"Jefes y empleados de oficina (064)",114,,,2,37,23,38,5,9
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",628,10,,233,311,31,30,5,8
"Agricult.trabaj. calif.agrop. y pesquros (066)",156,7,,112,32,1,1,,3
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",72,,,34,32,2,3,,1
"Obreros. construc., conf., papel, fab., instr (068)",6,,,4,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1227,72,1,717,389,21,23,1,3
"Otra (070)",1,,,,,,,,1
"Ocupación no especificada (071)",138,9,,81,34,6,5,2,1
,,,,,,,,,
"RURAL (072)",5374,353,7,3536,1336,44,56,17,25
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",6,,,2,1,,2,,1
"Profes., científicos e intelectuales (074)",42,,,,3,4,20,2,13
"Técnicos de nivel medio ytrab.asimilados (075)",10,,,1,1,3,4,,1
"Jefes y empleados de oficina (076)",24,,,1,15,1,4,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",115,1,,66,44,2,,1,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",2873,205,1,1989,639,16,11,8,4
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",46,1,1,22,17,3,1,1,
"Obreros. construc., conf., papel, fab., instr (080)",70,,,30,37,1,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2055,133,5,1340,550,13,8,5,1
"Ocupación no especificada (083)",133,13,,85,29,1,4,,1
"Hombres (084)",4529,255,6,2973,1188,35,41,16,15
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",4,,,2,1,,1,,
"Profes., científicos e intelectuales (086)",21,,,,1,1,12,1,6
"Técnicos de nivel medio ytrab.asimilados (087)",8,,,1,,3,4,,
"Jefes y empleados de oficina (088)",17,,,1,11,1,1,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",56,,,29,24,1,,1,1
"Agricult.trabaj. calif.agrop. y pesquros (090)",2699,175,1,1865,621,15,11,8,3
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",38,1,1,15,16,3,1,1,
"Obreros. construc., conf., papel, fab., instr (092)",69,,,29,37,1,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1539,71,4,984,458,10,6,5,1
"Ocupación no especificada (095)",78,8,,47,19,,3,,1
"Mujeres (096)",845,98,1,563,148,9,15,1,10
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,,,1,,1
"Profes., científicos e intelectuales (098)",21,,,,2,3,8,1,7
"Técnicos de nivel medio ytrab.asimilados (099)",2,,,,1,,,,1
"Jefes y empleados de oficina (100)",7,,,,4,,3,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",59,1,,37,20,1,,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",174,30,,124,18,1,,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",8,,,7,1,,,,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",516,62,1,356,92,3,2,,
"Ocupación no especificada (107)",55,5,,38,10,1,1,,
