"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (104)",493,71,23,204,,120,32,43
"Profes., científicos e intelectuales (106)",62,59,,3,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,4,,,,,,
"Jefes y empleados de oficina (108)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",49,2,,41,,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",101,1,,100,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",4,,,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",176,1,21,11,,111,32,
"Ocupaciñn no especificada (115)",50,,2,45,,3,,
"Desocupado (116)",43,,,,,,,43
