"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1859,4,717,9,,1119,10,
"Ocupaciñn no especificada (102)",41,4,21,11,4,1,,
"Desocupado (103)",95,,,,,,,95
"Mujeres (104)",2012,55,210,472,15,1170,70,20
"Profes., científicos e intelectuales (106)",47,43,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,2,,1,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",68,3,,52,2,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",390,,,380,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",5,,,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1429,6,199,6,,1148,70,
"Ocupaciñn no especificada (115)",49,1,11,24,2,11,,
"Desocupado (116)",20,,,,,,,20
