"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUARAZ (000)",55694,17171,8047,21152,952,3230,1579,3563
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",141,124,,,17,,,
"Profes., científicos e intelectuales (002)",8625,7331,,1138,139,17,,
"Técnicos de nivel medio y trab. asimilados (003)",2857,1863,,805,168,21,,
"Jefes y empleados de oficina (004)",2760,2745,,3,,12,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",7705,2193,91,4355,217,849,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",6677,2,2,6585,88,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",3692,,1302,2135,168,87,,
"Obreros construc.,conf.,papel, fab., instr. (008)",5203,637,1993,2441,89,43,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",13302,1707,4529,3399,54,2034,1579,
"Otra (010)",330,330,,,,,,
"Ocupación no especificada (011)",839,239,130,291,12,167,,
"Desocupado (012)",3563,,,,,,,3563
"Hombres (013)",36188,9506,7323,14709,663,1491,59,2437
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",106,95,,,11,,,
"Profes., científicos e intelectuales (015)",4774,3842,,827,99,6,,
"Técnicos de nivel medio y trab. asimilados (016)",1824,1117,,592,105,10,,
"Jefes y empleados de oficina (017)",1251,1246,,1,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",3439,1255,39,1821,105,219,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",5923,2,2,5843,76,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",3230,,1224,1804,148,54,,
"Obreros construc.,conf.,papel, fab., instr. (021)",5087,632,1957,2369,88,41,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",7485,913,4011,1352,28,1122,59,
"Otra (023)",313,313,,,,,,
"Ocupación no especificada (024)",319,91,90,100,3,35,,
"Desocupado (025)",2437,,,,,,,2437
"Mujeres (026)",19506,7665,724,6443,289,1739,1520,1126
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",35,29,,,6,,,
"Profes., científicos e intelectuales (028)",3851,3489,,311,40,11,,
"Técnicos de nivel medio y trab. asimilados (029)",1033,746,,213,63,11,,
"Jefes y empleados de oficina (030)",1509,1499,,2,,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",4266,938,52,2534,112,630,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",754,,,742,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",462,,78,331,20,33,,
"Obreros construc.,conf.,papel, fab., instr. (034)",116,5,36,72,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",5817,794,518,2047,26,912,1520,
"Otra (036)",17,17,,,,,,
"Ocupación no especificada (037)",520,148,40,191,9,132,,
"Desocupado (038)",1126,,,,,,,1126
,,,,,,,,
"URBANA (039)",44015,16458,5606,15181,881,1699,1386,2804
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",132,115,,,17,,,
"Profes., científicos e intelectuales (041)",8398,7130,,1114,137,17,,
"Técnicos de nivel medio y trab. asimilados (042)",2762,1802,,778,163,19,,
"Jefes y empleados de oficina (043)",2630,2616,,3,,11,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",7245,2066,85,4051,216,827,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1845,1,1,1806,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",3180,,1056,1886,163,75,,
"Obreros construc.,conf.,papel, fab., instr. (047)",4475,567,1627,2161,82,38,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",9527,1616,2743,3143,54,585,1386,
"Otra (049)",326,326,,,,,,
"Ocupación no especificada (050)",691,219,94,239,12,127,,
"Desocupado (051)",2804,,,,,,,2804
"Hombres (052)",26822,9004,5097,9602,601,668,54,1796
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",98,87,,,11,,,
"Profes., científicos e intelectuales (054)",4635,3725,,807,97,6,,
"Técnicos de nivel medio y trab. asimilados (055)",1753,1074,,569,101,9,,
"Jefes y empleados de oficina (056)",1149,1144,,1,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",3198,1164,36,1682,104,212,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1558,1,1,1524,32,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",2759,,983,1586,144,46,,
"Obreros construc.,conf.,papel, fab., instr. (060)",4366,562,1594,2093,81,36,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",4929,851,2420,1250,28,326,54,
"Otra (062)",309,309,,,,,,
"Ocupación no especificada (063)",272,87,63,90,3,29,,
"Desocupado (064)",1796,,,,,,,1796
"Mujeres (065)",17193,7454,509,5579,280,1031,1332,1008
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",34,28,,,6,,,
"Profes., científicos e intelectuales (067)",3763,3405,,307,40,11,,
"Técnicos de nivel medio y trab. asimilados (068)",1009,728,,209,62,10,,
"Jefes y empleados de oficina (069)",1481,1472,,2,,7,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",4047,902,49,2369,112,615,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",287,,,282,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",421,,73,300,19,29,,
"Obreros construc.,conf.,papel, fab., instr. (073)",109,5,33,68,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",4598,765,323,1893,26,259,1332,
"Otra (075)",17,17,,,,,,
"Ocupación no especificada (076)",419,132,31,149,9,98,,
"Desocupado (077)",1008,,,,,,,1008
,,,,,,,,
"RURAL (078)",11679,713,2441,5971,71,1531,193,759
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,9,,,,,,
"Profes., científicos e intelectuales (080)",227,201,,24,2,,,
"Técnicos de nivel medio y trab. asimilados (081)",95,61,,27,5,2,,
"Jefes y empleados de oficina (082)",130,129,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",460,127,6,304,1,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4832,1,1,4779,51,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",512,,246,249,5,12,,
"Obreros construc.,conf.,papel, fab., instr. (086)",728,70,366,280,7,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",3775,91,1786,256,,1449,193,
"Otra (088)",4,4,,,,,,
"Ocupación no especificada (089)",148,20,36,52,,40,,
"Desocupado (090)",759,,,,,,,759
"Hombres (091)",9366,502,2226,5107,62,823,5,641
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,8,,,,,,
"Profes., científicos e intelectuales (093)",139,117,,20,2,,,
