"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",3,,,,,,2,1
"De 35 a 39 años (056)",2,,,,,1,,1
"De 40 a 44 años (057)",6,,,,,3,2,1
"De 45 a 49 años (058)",1,,,,,,,1
"De 50 y más años (059)",22,1,2,2,5,3,1,8
"Soltero(a) (060)",560,3,5,17,32,62,177,264
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",37,,,,,,24,13
"De 20 a 24 años (063)",127,,,,,,52,75
"De 25 a 29 años (064)",101,,,,,6,44,51
"De 30 a 34 años (065)",59,,,,,11,22,26
"De 35 a 39 años (066)",72,,,,1,22,24,25
"De 40 a 44 años (067)",39,,,,4,14,6,15
"De 45 a 49 años (068)",24,,,,8,6,2,8
"De 50 y más años (069)",100,3,5,17,19,3,3,50
,,,,,,,,
"URBANA (080)",5436,64,144,417,687,1042,1576,1506
"De 12 a 14 años (081)",5,,,,,,,5
"De 15 a 19 años (082)",100,,,,,,65,35
"De 20 a 24 años (083)",416,,,,,,247,169
"De 25 a 29 años (084)",525,,,,,27,334,164
"De 30 a 34 años (085)",556,,,,,88,339,129
"De 35 a 39 años (086)",564,,,,3,173,288,100
"De 40 a 44 años (087)",490,,,,15,194,178,103
"De 45 a 49 años (088)",441,,,,60,202,102,77
"De 50 y más años (089)",2339,64,144,417,609,358,23,724
"Conviviente (090)",929,2,1,5,22,100,541,258
"De 12 a 14 años (091)",4,,,,,,,4
"De 15 a 19 años (092)",59,,,,,,38,21
"De 20 a 24 años (093)",213,,,,,,143,70
"De 25 a 29 años (094)",214,,,,,14,142,58
"De 30 a 34 años (095)",155,,,,,17,106,32
"De 35 a 39 años (096)",98,,,,,18,60,20
"De 40 a 44 años (097)",65,,,,,17,30,18
"De 45 a 49 años (098)",51,,,,4,16,21,10
"De 50 y más años (099)",70,2,1,5,18,18,1,25
"Separado(a) (100)",214,1,7,13,25,50,61,57
"De 15 a 19 años (102)",6,,,,,,5,1
"De 20 a 24 años (103)",23,,,,,,14,9
"De 25 a 29 años (104)",21,,,,,,13,8
"De 30 a 34 años (105)",32,,,,,9,15,8
"De 35 a 39 años (106)",25,,,,,11,10,4
"De 40 a 44 años (107)",16,,,,1,9,1,5
"De 45 a 49 años (108)",16,,,,4,9,2,1
"De 50 y más años (109)",75,1,7,13,20,12,1,21
"Casado(a) (110)",2903,15,43,204,441,743,815,642
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",14,,,,,,9,5
"De 20 a 24 años (113)",77,,,,,,51,26
"De 25 a 29 años (114)",202,,,,,6,143,53
"De 30 a 34 años (115)",312,,,,,52,199,61
"De 35 a 39 años (116)",370,,,,2,120,195,53
"De 40 a 44 años (117)",337,,,,9,142,133,53
"De 45 a 49 años (118)",308,,,,37,152,70,49
"De 50 y más años (119)",1282,15,43,204,393,271,15,341
"Viudo(a) (120)",945,43,91,183,178,93,31,326
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",6,,,,,1,2,3
"De 30 a 34 años (125)",7,,,,,1,3,3
"De 35 a 39 años (126)",14,,,,,5,5,4
"De 40 a 44 años (127)",41,,,,2,15,10,14
"De 45 a 49 años (128)",43,,,,8,19,7,9
"De 50 y más años (129)",833,43,91,183,168,52,3,293
"Divorciado(a) (130)",26,1,1,,3,5,5,11
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",2,,,,,,2,
"De 35 a 39 años (136)",1,,,,,,,1
"De 40 a 44 años (137)",6,,,,,3,2,1
"De 45 a 49 años (138)",1,,,,,,,1
"De 50 y más años (139)",15,1,1,,3,2,1,7
"Soltero(a) (140)",419,2,1,12,18,51,123,212
"De 15 a 19 años (142)",21,,,,,,13,8
"De 20 a 24 años (143)",101,,,,,,38,63
"De 25 a 29 años (144)",80,,,,,6,32,42
"De 30 a 34 años (145)",50,,,,,9,16,25
"De 35 a 39 años (146)",56,,,,1,19,18,18
"De 40 a 44 años (147)",25,,,,3,8,2,12
"De 45 a 49 años (148)",22,,,,7,6,2,7
"De 50 y más años (149)",64,2,1,12,7,3,2,37
,,,,,,,,
"RURAL (160)",1973,27,101,188,295,334,617,411
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",47,,,,,,34,13
"De 20 a 24 años (163)",157,,,,,,115,42
"De 25 a 29 años (164)",179,,,,,8,124,47
"De 30 a 34 años (165)",160,,,,,24,114,22
"De 35 a 39 años (166)",144,,,,1,31,93,19
"De 40 a 44 años (167)",172,,,,8,60,77,27
"De 45 a 49 años (168)",141,,,,13,66,42,20
"De 50 y más años (169)",970,27,101,188,273,145,18,218
"Conviviente (170)",295,,4,4,8,21,185,73
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",24,,,,,,19,5
"De 20 a 24 años (173)",85,,,,,,65,20
"De 25 a 29 años (174)",63,,,,,1,40,22
"De 30 a 34 años (175)",40,,,,,2,30,8
"De 35 a 39 años (176)",19,,,,,3,12,4
"De 40 a 44 años (177)",25,,,,2,5,12,6
"De 45 a 49 años (178)",12,,,,1,4,6,1
"De 50 y más años (179)",26,,4,4,5,6,1,6
"Separado(a) (180)",68,,,3,7,16,27,15
"De 15 a 19 años (182)",2,,,,,,2,
"De 20 a 24 años (183)",11,,,,,,10,1
"De 25 a 29 años (184)",10,,,,,3,4,3
"De 30 a 34 años (185)",12,,,,,3,4,5
"De 35 a 39 años (186)",8,,,,,3,4,1
"De 40 a 44 años (187)",4,,,,,2,1,1
"De 45 a 49 años (188)",3,,,,,1,2,
"De 50 y más años (189)",18,,,3,7,4,,4
"Casado(a) (190)",1073,1,40,97,177,246,340,172
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",5,,,,,,2,3
"De 20 a 24 años (193)",34,,,,,,25,9
"De 25 a 29 años (194)",84,,,,,4,68,12
"De 30 a 34 años (195)",97,,,,,17,72,8
"De 35 a 39 años (196)",97,,,,1,20,69,7
"De 40 a 44 años (197)",120,,,,5,42,58,15
"De 45 a 49 años (198)",105,,,,7,54,31,13
"De 50 y más años (199)",530,1,40,97,164,109,15,104
"Viudo(a) (200)",387,25,52,77,87,38,11,97
"De 20 a 24 años (203)",1,,,,,,1,
"De 30 a 34 años (205)",2,,,,,,2,
"De 35 a 39 años (206)",3,,,,,1,2,
"De 40 a 44 años (207)",9,,,,,5,2,2
"De 45 a 49 años (208)",19,,,,4,7,3,5
"De 50 y más años (209)",353,25,52,77,83,25,1,90
"Divorciado(a) (210)",9,,1,2,2,2,,2
"De 25 a 29 años (214)",1,,,,,,,1
"De 35 a 39 años (216)",1,,,,,1,,
"De 50 y más años (219)",7,,1,2,2,1,,1
"Soltero(a) (220)",141,1,4,5,14,11,54,52
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",16,,,,,,11,5
"De 20 a 24 años (223)",26,,,,,,14,12
"De 25 a 29 años (224)",21,,,,,,12,9
"De 30 a 34 años (225)",9,,,,,2,6,1
"De 35 a 39 años (226)",16,,,,,3,6,7
"De 40 a 44 años (227)",14,,,,1,6,4,3
"De 45 a 49 años (228)",2,,,,1,,,1
"De 50 y más años (229)",36,1,4,5,12,,1,13
