"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",60,57,,53,2,2,,,,,3,63
"De 20 a 24 años (023)",177,170,,134,31,5,,,,,7,211
"De 25 a 29 años (024)",191,185,,111,49,20,4,1,,,6,291
"De 30 a 34 años (025)",246,243,,119,70,41,13,,,,3,439
"De 35 a 39 años (026)",304,300,2,95,94,60,41,8,,,4,685
"De 40 a 44 años (027)",229,228,1,61,51,56,49,9,1,,1,611
"De 45 a 49 años (028)",232,232,1,40,62,44,51,22,11,1,,763
"De 50 y más años (029)",655,649,2,90,107,103,185,114,40,8,6,2582
"Casado(a) (030)",10096,10009,27,1354,2472,2290,2315,1015,395,141,87,34649
"De 12 a 14 años (031)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (032)",46,38,,33,4,,1,,,,8,45
"De 20 a 24 años (033)",309,282,1,194,70,15,2,,,,27,388
"De 25 a 29 años (034)",667,649,3,282,244,97,22,1,,,18,1163
"De 30 a 34 años (035)",1025,1016,3,250,441,218,94,9,1,,9,2247
"De 35 a 39 años (036)",1270,1261,5,169,488,382,187,24,6,,9,3298
"De 40 a 44 años (037)",1372,1368,4,99,441,437,331,51,5,,4,4085
"De 45 a 49 años (038)",1279,1276,2,110,273,400,367,89,28,7,3,4317
"De 50 y más años (039)",4126,4118,9,217,510,741,1311,841,355,134,8,19104
"Viudo(a) (040)",2067,2049,4,157,236,276,567,465,259,85,18,10097
"De 15 a 19 años (042)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (043)",4,3,,3,,,,,,,1,3
"De 25 a 29 años (044)",16,16,,6,7,3,,,,,,29
"De 30 a 34 años (045)",24,23,,10,8,4,,1,,,1,44
"De 35 a 39 años (046)",52,51,,8,13,19,10,1,,,1,143
"De 40 a 44 años (047)",63,62,,9,21,15,12,3,1,1,1,186
"De 45 a 49 años (048)",108,108,,10,32,19,29,13,5,,,381
"De 50 y más años (049)",1796,1783,4,108,155,216,516,447,253,84,13,9308
"Divorciado(a) (050)",154,149,,27,48,29,33,9,2,1,5,442
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",2,,,,,,,,,,2,
"De 25 a 29 años (054)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (055)",8,8,,2,6,,,,,,,14
"De 35 a 39 años (056)",13,12,,4,7,1,,,,,1,21
"De 40 a 44 años (057)",19,19,,4,6,3,5,1,,,,53
"De 45 a 49 años (058)",16,16,,2,7,7,,,,,,37
"De 50 y más años (059)",92,91,,13,21,18,28,8,2,1,1,313
"Soltero(a) (060)",2801,1368,18,832,284,169,65,,,,1433,2167
"De 12 a 14 años (061)",9,9,1,7,1,,,,,,,9
"De 15 a 19 años (062)",60,59,3,52,2,2,,,,,1,62
"De 20 a 24 años (063)",571,183,1,157,21,3,1,,,,388,212
"De 25 a 29 años (064)",565,189,1,132,41,13,2,,,,376,261
"De 30 a 34 años (065)",392,197,2,122,49,16,8,,,,195,300
"De 35 a 39 años (066)",304,178,,100,37,33,8,,,,126,305
"De 40 a 44 años (067)",253,152,2,78,39,22,11,,,,101,266
"De 45 a 49 años (068)",180,109,,55,28,15,11,,,,71,200
"De 50 y más años (069)",467,292,8,129,66,65,24,,,,175,552
,,,,,,,,,,,,
"URBANA (080)",25494,23772,85,5562,5880,4560,4586,2008,836,255,1722,73725
"De 12 a 14 años (081)",30,14,1,11,2,,,,,,16,15
"De 15 a 19 años (082)",592,502,6,440,43,10,3,,,,90,568
"De 20 a 24 años (083)",2269,1805,7,1283,427,74,12,2,,,464,2423
"De 25 a 29 años (084)",3027,2621,8,1224,956,346,82,5,,,406,4551
"De 30 a 34 años (085)",3126,2914,8,817,1152,637,273,25,2,,212,6363
"De 35 a 39 años (086)",3142,3007,10,524,1034,830,523,77,6,3,135,7897
"De 40 a 44 años (087)",2813,2698,11,347,765,772,644,131,26,2,115,8037
"De 45 a 49 años (088)",2474,2394,4,274,531,623,670,214,65,13,80,8162
"De 50 y más años (089)",8021,7817,30,642,970,1268,2379,1554,737,237,204,35709
"Conviviente (090)",9257,9042,31,2632,2520,1633,1476,519,190,41,215,24344
"De 12 a 14 años (091)",16,2,,2,,,,,,,14,2
"De 15 a 19 años (092)",434,357,3,311,35,6,2,,,,77,407
"De 20 a 24 años (093)",1276,1216,5,831,316,53,9,2,,,60,1673
"De 25 a 29 años (094)",1680,1653,4,723,636,228,59,3,,,27,2945
"De 30 a 34 años (095)",1524,1514,3,335,612,375,171,16,2,,10,3528
"De 35 a 39 años (096)",1296,1292,3,160,411,369,293,51,2,3,4,3720
"De 40 a 44 años (097)",958,949,4,105,221,258,268,72,20,1,9,3107
"De 45 a 49 años (098)",751,745,2,63,147,159,239,103,27,5,6,2820
"De 50 y más años (099)",1322,1314,7,102,142,185,435,272,139,32,8,6142
"Separado(a) (100)",1970,1941,5,658,444,316,316,145,50,7,29,5299
"De 12 a 14 años (101)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (102)",52,49,,45,2,2,,,,,3,55
"De 20 a 24 años (103)",164,157,,123,30,4,,,,,7,195
"De 25 a 29 años (104)",177,171,,104,45,19,2,1,,,6,265
"De 30 a 34 años (105)",232,229,,114,66,39,10,,,,3,407
"De 35 a 39 años (106)",289,286,2,91,90,58,38,7,,,3,649
"De 40 a 44 años (107)",218,218,1,60,51,54,42,9,1,,,573
"De 45 a 49 años (108)",220,220,,39,57,43,49,20,11,1,,727
"De 50 y más años (109)",615,609,2,80,103,97,175,108,38,6,6,2426
"Casado(a) (110)",9505,9421,27,1301,2368,2161,2169,913,352,130,84,32235
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",42,35,,30,4,,1,,,,7,42
"De 20 a 24 años (113)",286,260,1,182,61,14,2,,,,26,355
"De 25 a 29 años (114)",621,603,3,267,229,83,20,1,,,18,1067
"De 30 a 34 años (115)",966,957,3,243,413,205,84,9,,,9,2095
"De 35 a 39 años (116)",1206,1197,5,164,476,354,176,18,4,,9,3083
"De 40 a 44 años (117)",1314,1310,4,97,430,421,307,47,4,,4,3878
"De 45 a 49 años (118)",1209,1206,2,106,263,380,347,79,22,7,3,4034
"De 50 y más años (119)",3859,3852,9,212,491,704,1232,759,322,123,7,17679
"Viudo(a) (120)",1926,1909,4,152,224,258,529,424,242,76,17,9333
"De 15 a 19 años (122)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (123)",4,3,,3,,,,,,,1,3
"De 25 a 29 años (124)",14,14,,4,7,3,,,,,,27
"De 30 a 34 años (125)",21,21,,10,7,4,,,,,,36
"De 35 a 39 años (126)",48,47,,8,13,17,8,1,,,1,128
"De 40 a 44 años (127)",57,56,,7,19,15,11,2,1,1,1,169
"De 45 a 49 años (128)",102,102,,10,31,19,25,12,5,,,353
"De 50 y más años (129)",1676,1663,4,107,147,200,485,409,236,75,13,8614
"Divorciado(a) (130)",150,145,,26,48,28,33,7,2,1,5,425
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",2,,,,,,,,,,2,
"De 25 a 29 años (134)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (135)",8,8,,2,6,,,,,,,14
"De 35 a 39 años (136)",11,10,,3,7,,,,,,1,17
"De 40 a 44 años (137)",19,19,,4,6,3,5,1,,,,53
"De 45 a 49 años (138)",16,16,,2,7,7,,,,,,37
"De 50 y más años (139)",90,89,,13,21,18,28,6,2,1,1,300
"Soltero(a) (140)",2686,1314,18,793,276,164,63,,,,1372,2089
"De 12 a 14 años (141)",9,9,1,7,1,,,,,,,9
"De 15 a 19 años (142)",59,58,3,51,2,2,,,,,1,61
"De 20 a 24 años (143)",537,169,1,144,20,3,1,,,,368,197
"De 25 a 29 años (144)",532,177,1,124,38,13,1,,,,355,243
"De 30 a 34 años (145)",375,185,2,113,48,14,8,,,,190,283
"De 35 a 39 años (146)",292,175,,98,37,32,8,,,,117,300
"De 40 a 44 años (147)",247,146,2,74,38,21,11,,,,101,257
"De 45 a 49 años (148)",176,105,,54,26,15,10,,,,71,191
"De 50 y más años (149)",459,290,8,128,66,64,24,,,,169,548
,,,,,,,,,,,,
"RURAL (160)",1809,1733,4,361,331,307,370,244,84,32,76,6172
"De 12 a 14 años (161)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (162)",62,56,,52,4,,,,,,6,60
"De 20 a 24 años (163)",203,181,2,117,49,12,1,,,,22,256
"De 25 a 29 años (164)",250,228,,88,82,39,19,,,,22,448
"De 30 a 34 años (165)",211,204,,45,71,50,32,5,1,,7,511
"De 35 a 39 años (166)",189,179,,16,37,58,44,20,4,,10,612
"De 40 a 44 años (167)",167,166,1,12,24,40,64,23,2,,1,617
"De 45 a 49 años (168)",148,148,1,7,24,32,44,31,9,,,616
"De 50 y más años (169)",576,569,,22,40,76,166,165,68,32,7,3050
"Conviviente (170)",831,822,3,216,185,139,157,90,22,10,9,2551
"De 12 a 14 años (171)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (172)",49,44,,40,4,,,,,,5,48
"De 20 a 24 años (173)",133,132,2,81,38,10,1,,,,1,192
"De 25 a 29 años (174)",155,154,,56,60,24,14,,,,1,306
"De 30 a 34 años (175)",118,117,,24,37,33,19,4,,,1,302
"De 35 a 39 años (176)",92,92,,4,21,24,28,13,2,,,337
"De 40 a 44 años (177)",86,86,1,3,10,21,32,18,1,,,346
"De 45 a 49 años (178)",56,56,,1,6,11,17,18,3,,,260
"De 50 y más años (179)",139,139,,5,9,16,46,37,16,10,,758
"Separado(a) (180)",127,125,1,47,22,15,27,9,2,2,2,348
"De 15 a 19 años (182)",8,8,,8,,,,,,,,8
"De 20 a 24 años (183)",13,13,,11,1,1,,,,,,16
"De 25 a 29 años (184)",14,14,,7,4,1,2,,,,,26
"De 30 a 34 años (185)",14,14,,5,4,2,3,,,,,32
"De 35 a 39 años (186)",15,14,,4,4,2,3,1,,,1,36
"De 40 a 44 años (187)",11,10,,1,,2,7,,,,1,38
"De 45 a 49 años (188)",12,12,1,1,5,1,2,2,,,,36
"De 50 y más años (189)",40,40,,10,4,6,10,6,2,2,,156
"Casado(a) (190)",591,588,,53,104,129,146,102,43,11,3,2414
"De 15 a 19 años (192)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (193)",23,22,,12,9,1,,,,,1,33
"De 25 a 29 años (194)",46,46,,15,15,14,2,,,,,96
"De 30 a 34 años (195)",59,59,,7,28,13,10,,1,,,152
"De 35 a 39 años (196)",64,64,,5,12,28,11,6,2,,,215
"De 40 a 44 años (197)",58,58,,2,11,16,24,4,1,,,207
"De 45 a 49 años (198)",70,70,,4,10,20,20,10,6,,,283
"De 50 y más años (199)",267,266,,5,19,37,79,82,33,11,1,1425
"Viudo(a) (200)",141,140,,5,12,18,38,41,17,9,1,764
"De 25 a 29 años (204)",2,2,,2,,,,,,,,2
"De 30 a 34 años (205)",3,2,,,1,,,1,,,1,8
"De 35 a 39 años (206)",4,4,,,,2,2,,,,,15
"De 40 a 44 años (207)",6,6,,2,2,,1,1,,,,17
"De 45 a 49 años (208)",6,6,,,1,,4,1,,,,28
"De 50 y más años (209)",120,120,,1,8,16,31,38,17,9,,694
"Divorciado(a) (210)",4,4,,1,,1,,2,,,,17
"De 35 a 39 años (216)",2,2,,1,,1,,,,,,4
"De 50 y más años (219)",2,2,,,,,,2,,,,13
"Soltero(a) (220)",115,54,,39,8,5,2,,,,61,78
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",34,14,,13,1,,,,,,20,15
"De 25 a 29 años (224)",33,12,,8,3,,1,,,,21,18
"De 30 a 34 años (225)",17,12,,9,1,2,,,,,5,17
"De 35 a 39 años (226)",12,3,,2,,1,,,,,9,5
"De 40 a 44 años (227)",6,6,,4,1,1,,,,,,9
"De 45 a 49 años (228)",4,4,,1,2,,1,,,,,9
"De 50 y más años (229)",8,2,,1,,1,,,,,6,4
