"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",891,4675,4152,7,88.8,0.1,
"De 50 y más años (039)",2643,15152,12647,,83.5,,
"Viudo(a) (040)",2023,10871,8457,12,77.8,0.1,
"De 15 a 19 años (042)",4,5,5,,100,,
"De 20 a 24 años (043)",10,15,15,2,100,13.3,
"De 25 a 29 años (044)",20,43,41,3,95.3,7,
"De 30 a 34 años (045)",36,115,102,2,88.7,1.7,
"De 35 a 39 años (046)",53,221,200,3,90.5,1.4,
"De 40 a 44 años (047)",94,430,379,1,88.1,0.2,
"De 45 a 49 años (048)",153,779,678,1,87,0.1,
"De 50 y más años (049)",1653,9263,7037,,76,,
"Divorciado(a) (050)",113,353,325,2,92.1,0.6,
"De 15 a 19 años (052)",2,1,1,,100,,
"De 20 a 24 años (053)",7,8,7,,87.5,,
"De 25 a 29 años (054)",9,10,10,,100,,
"De 30 a 34 años (055)",12,18,18,1,100,5.6,
"De 35 a 39 años (056)",13,38,37,,97.4,,
"De 40 a 44 años (057)",10,46,46,1,100,2.2,
"De 45 a 49 años (058)",11,39,39,,100,,
"De 50 y más años (059)",49,193,167,,86.5,,
"Soltero(a) (060)",6901,508,492,25,96.9,4.9,
"De 12 a 14 años (061)",2585,6,6,1,100,16.7,
"De 15 a 19 años (062)",2555,35,35,7,100,20,
"De 20 a 24 años (063)",903,70,69,9,98.6,12.9,
"De 25 a 29 años (064)",330,71,71,3,100,4.2,
"De 30 a 34 años (065)",163,66,66,1,100,1.5,
"De 35 a 39 años (066)",95,51,50,4,98,7.8,
"De 40 a 44 años (067)",77,45,43,,95.6,,
"De 45 a 49 años (068)",48,39,38,,97.4,,
"De 50 y más años (069)",145,125,114,,91.2,,
,,,,,,,
"URBANA (080)",8943,20607,18747,310,91,1.5,
"De 12 a 14 años (081)",958,8,8,1,100,12.5,
"De 15 a 19 años (082)",1227,114,113,25,99.1,21.9,
"De 20 a 24 años (083)",972,707,697,84,98.6,11.9,
"De 25 a 29 años (084)",919,1284,1263,65,98.4,5.1,
"De 30 a 34 años (085)",870,1847,1797,69,97.3,3.7,
"De 35 a 39 años (086)",803,2298,2225,41,96.8,1.8,
"De 40 a 44 años (087)",709,2426,2317,17,95.5,0.7,
"De 45 a 49 años (088)",571,2334,2159,8,92.5,0.3,
"De 50 y más años (089)",1914,9589,8168,,85.2,,
"Conviviente (090)",2736,6734,6410,230,95.2,3.4,
"De 12 a 14 años (091)",16,3,3,,100,,
"De 15 a 19 años (092)",145,74,74,21,100,28.4,
"De 20 a 24 años (093)",472,577,567,74,98.3,12.8,
"De 25 a 29 años (094)",543,931,917,52,98.5,5.6,
"De 30 a 34 años (095)",482,1099,1067,42,97.1,3.8,
"De 35 a 39 años (096)",424,1251,1202,26,96.1,2.1,
"De 40 a 44 años (097)",262,961,922,10,95.9,1,
"De 45 a 49 años (098)",151,723,667,5,92.3,0.7,
"De 50 y más años (099)",241,1115,991,,88.9,,
"Separado(a) (100)",383,1117,1033,7,92.5,0.6,
"De 15 a 19 años (102)",9,11,11,1,100,9.1,
"De 20 a 24 años (103)",38,47,47,1,100,2.1,
"De 25 a 29 años (104)",44,71,70,,98.6,,
"De 30 a 34 años (105)",58,125,124,3,99.2,2.4,
"De 35 a 39 años (106)",45,116,113,1,97.4,0.9,
"De 40 a 44 años (107)",56,213,199,1,93.4,0.5,
"De 45 a 49 años (108)",38,137,124,,90.5,,
"De 50 y más años (109)",95,397,345,,86.9,,
"Casado(a) (110)",2206,8888,8122,57,91.4,0.6,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",11,5,4,2,80,40,
"De 20 a 24 años (113)",34,41,41,3,100,7.3,
"De 25 a 29 años (114)",124,220,214,10,97.3,4.5,
"De 30 a 34 años (115)",218,548,531,23,96.9,4.2,
"De 35 a 39 años (116)",268,831,812,12,97.7,1.4,
"De 40 a 44 años (117)",308,1086,1040,5,95.8,0.5,
"De 45 a 49 años (118)",306,1291,1189,2,92.1,0.2,
"De 50 y más años (119)",936,4866,4291,,88.2,,
"Viudo(a) (120)",615,3327,2666,1,80.1,,
"De 15 a 19 años (122)",1,2,2,,100,,
"De 20 a 24 años (123)",2,3,3,,100,,
"De 25 a 29 años (124)",5,7,7,,100,,
"De 30 a 34 años (125)",6,15,15,,100,,
"De 35 a 39 años (126)",13,45,44,,97.8,,
"De 40 a 44 años (127)",25,96,88,,91.7,,
"De 45 a 49 años (128)",31,124,121,1,97.6,0.8,
"De 50 y más años (129)",532,3035,2386,,78.6,,
"Divorciado(a) (130)",59,183,169,1,92.3,0.5,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 25 a 29 años (134)",2,2,2,,100,,
"De 30 a 34 años (135)",7,12,12,,100,,
"De 35 a 39 años (136)",8,21,21,,100,,
"De 40 a 44 años (137)",8,36,36,1,100,2.8,
"De 45 a 49 años (138)",9,25,25,,100,,
"De 50 y más años (139)",23,86,72,,83.7,,
"Soltero(a) (140)",2944,358,347,14,96.9,3.9,
"De 12 a 14 años (141)",941,5,5,1,100,20,
"De 15 a 19 años (142)",1060,22,22,1,100,4.5,
"De 20 a 24 años (143)",425,38,38,6,100,15.8,
"De 25 a 29 años (144)",201,53,53,3,100,5.7,
"De 30 a 34 años (145)",99,48,48,1,100,2.1,
"De 35 a 39 años (146)",45,34,33,2,97.1,5.9,
"De 40 a 44 años (147)",50,34,32,,94.1,,
"De 45 a 49 años (148)",36,34,33,,97.1,,
"De 50 y más años (149)",87,90,83,,92.2,,
,,,,,,,
"RURAL (160)",14479,44478,38331,763,86.2,1.7,
"De 12 a 14 años (161)",1663,7,7,,100,,
"De 15 a 19 años (162)",1800,249,247,73,99.2,29.3,
"De 20 a 24 años (163)",1563,1628,1573,186,96.6,11.4,
"De 25 a 29 años (164)",1348,2986,2835,160,94.9,5.4,
"De 30 a 34 años (165)",1330,4323,4066,178,94.1,4.1,
"De 35 a 39 años (166)",1280,5159,4748,105,92,2,
"De 40 a 44 años (167)",1137,5681,5040,54,88.7,1,
"De 45 a 49 años (168)",981,5417,4740,7,87.5,0.1,
"De 50 y más años (169)",3377,19028,15075,,79.2,,
"Conviviente (170)",3941,11720,10682,448,91.1,3.8,
"De 12 a 14 años (171)",13,5,5,,100,,
"De 15 a 19 años (172)",263,197,195,61,99,31,
"De 20 a 24 años (173)",874,1224,1186,146,96.9,11.9,
"De 25 a 29 años (174)",745,1705,1629,97,95.5,5.7,
"De 30 a 34 años (175)",578,1797,1704,84,94.8,4.7,
"De 35 a 39 años (176)",496,1916,1775,37,92.6,1.9,
"De 40 a 44 años (177)",329,1591,1422,20,89.4,1.3,
"De 45 a 49 años (178)",236,1230,1084,3,88.1,0.2,
"De 50 y más años (179)",407,2055,1682,,81.8,,
"Separado(a) (180)",331,958,835,20,87.2,2.1,
"De 12 a 14 años (181)",3,,,,,,
"De 15 a 19 años (182)",18,17,17,2,100,11.8,
"De 20 a 24 años (183)",66,86,85,7,98.8,8.1,
"De 25 a 29 años (184)",56,85,76,5,89.4,5.9,
"De 30 a 34 años (185)",46,98,92,2,93.9,2,
"De 35 a 39 años (186)",30,86,80,2,93,2.3,
"De 40 a 44 años (187)",30,140,108,2,77.1,1.4,
"De 45 a 49 años (188)",24,129,117,,90.7,,
"De 50 y más años (189)",58,317,260,,82,,
"Casado(a) (190)",4788,23936,20722,272,86.6,1.1,
"De 12 a 14 años (191)",3,1,1,,100,,
"De 15 a 19 años (192)",20,18,18,4,100,22.2,
"De 20 a 24 años (193)",131,267,253,28,94.8,10.5,
"De 25 a 29 años (194)",396,1134,1070,55,94.4,4.9,
"De 30 a 34 años (195)",607,2304,2159,89,93.7,3.9,
"De 35 a 39 años (196)",659,2947,2704,61,91.8,2.1,
"De 40 a 44 años (197)",680,3595,3198,31,89,0.9,
"De 45 a 49 años (198)",585,3384,2963,4,87.6,0.1,
"De 50 y más años (199)",1707,10286,8356,,81.2,,
"Viudo(a) (200)",1408,7544,5791,11,76.8,0.1,
"De 15 a 19 años (202)",3,3,3,,100,,
"De 20 a 24 años (203)",8,12,12,2,100,16.7,
"De 25 a 29 años (204)",15,36,34,3,94.4,8.3,
"De 30 a 34 años (205)",30,100,87,2,87,2,
"De 35 a 39 años (206)",40,176,156,3,88.6,1.7,
"De 40 a 44 años (207)",69,334,291,1,87.1,0.3,
"De 45 a 49 años (208)",122,655,557,,85,,
"De 50 y más años (209)",1121,6228,4651,,74.7,,
"Divorciado(a) (210)",54,170,156,1,91.8,0.6,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",6,7,6,,85.7,,
"De 25 a 29 años (214)",7,8,8,,100,,
"De 30 a 34 años (215)",5,6,6,1,100,16.7,
"De 35 a 39 años (216)",5,17,16,,94.1,,
"De 40 a 44 años (217)",2,10,10,,100,,
"De 45 a 49 años (218)",2,14,14,,100,,
"De 50 y más años (219)",26,107,95,,88.8,,
"Soltero(a) (220)",3957,150,145,11,96.7,7.3,
"De 12 a 14 años (221)",1644,1,1,,100,,
"De 15 a 19 años (222)",1495,13,13,6,100,46.2,
"De 20 a 24 años (223)",478,32,31,3,96.9,9.4,
"De 25 a 29 años (224)",129,18,18,,100,,
"De 30 a 34 años (225)",64,18,18,,100,,
"De 35 a 39 años (226)",50,17,17,2,100,11.8,
"De 40 a 44 años (227)",27,11,11,,100,,
"De 45 a 49 años (228)",12,5,5,,100,,
"De 50 y más años (229)",58,35,31,,88.6,,
