"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",4,2,,1,1,,,,,,2,3
"De 25 a 29 años (024)",8,7,,,5,1,1,,,,1,17
"De 30 a 34 años (025)",9,9,,1,2,2,3,1,,,,30
"De 35 a 39 años (026)",6,6,,,,,2,3,1,,,35
"Primaria (030)",10098,9713,35,1787,1816,1627,2302,1335,616,195,385,36289
"De 12 a 14 años (031)",20,6,1,4,1,,,,,,14,6
"De 15 a 19 años (032)",446,389,2,336,50,1,,,,,57,439
"De 20 a 24 años (033)",1323,1202,1,608,434,123,36,,,,121,1995
"De 25 a 29 años (034)",1392,1324,3,322,473,346,167,13,,,68,3095
"De 30 a 34 años (035)",1295,1263,4,160,279,338,392,78,11,1,32,4037
"De 35 a 39 años (036)",1315,1290,2,85,206,291,457,195,50,4,25,5081
"De 40 a 44 años (037)",1144,1119,6,51,128,180,399,247,88,20,25,5156
"De 45 a 49 años (038)",938,928,6,61,81,126,262,241,118,33,10,4664
"De 50 y más años (039)",2225,2192,10,160,164,222,589,561,349,137,33,11816
"Secundaria (040)",1633,1509,9,553,401,242,215,69,16,4,124,3623
"De 12 a 14 años (041)",9,2,1,1,,,,,,,7,1
"De 15 a 19 años (042)",132,111,2,103,5,1,,,,,21,116
"De 20 a 24 años (043)",336,291,,212,68,10,1,,,,45,382
"De 25 a 29 años (044)",294,269,1,117,107,32,12,,,,25,478
"De 30 a 34 años (045)",229,219,,49,66,67,32,5,,,10,550
"De 35 a 39 años (046)",170,164,,26,54,41,35,6,1,1,6,459
"De 40 a 44 años (047)",142,140,1,14,37,39,36,12,1,,2,444
"De 45 a 49 años (048)",118,117,1,11,27,18,42,15,3,,1,421
"De 50 y más años (049)",203,196,3,20,37,34,57,31,11,3,7,772
"Sup. no Univ. incompleta (050)",278,240,2,112,72,31,17,5,1,,38,463
"De 15 a 19 años (052)",10,9,,9,,,,,,,1,9
"De 20 a 24 años (053)",78,55,1,43,11,,,,,,23,65
"De 25 a 29 años (054)",59,51,,34,16,,1,,,,8,70
"De 30 a 34 años (055)",47,46,,15,23,5,2,1,,,1,90
"De 35 a 39 años (056)",34,32,,8,12,10,2,,,,2,71
"De 40 a 44 años (057)",21,19,,1,3,9,5,1,,,2,63
"De 45 a 49 años (058)",17,16,,2,5,4,4,1,,,1,48
"De 50 y más años (059)",12,12,1,,2,3,3,2,1,,,47
"Sup. no Univ. completa (060)",887,799,6,349,231,135,61,11,4,2,88,1600
"De 20 a 24 años (063)",79,53,,49,4,,,,,,26,57
"De 25 a 29 años (064)",170,136,,97,31,4,2,2,,,34,192
"De 30 a 34 años (065)",170,155,2,86,55,11,1,,,,15,234
"De 35 a 39 años (066)",169,163,1,44,60,42,15,1,,,6,360
"De 40 a 44 años (067)",126,122,1,34,46,33,8,,,,4,258
"De 45 a 49 años (068)",64,64,1,15,18,21,5,2,2,,,163
"De 50 y más años (069)",109,106,1,24,17,24,30,6,2,2,3,336
"Sup. Univ. incompleta (070)",82,66,,35,17,9,2,3,,,16,124
"De 15 a 19 años (072)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (073)",22,16,,14,1,1,,,,,6,19
"De 25 a 29 años (074)",16,10,,8,2,,,,,,6,12
"De 30 a 34 años (075)",12,10,,5,3,1,1,,,,2,19
"De 35 a 39 años (076)",5,5,,2,3,,,,,,,8
"De 40 a 44 años (077)",7,7,,,5,2,,,,,,16
"De 45 a 49 años (078)",6,5,,1,1,2,1,,,,1,13
"De 50 y más años (079)",9,9,,1,2,3,,3,,,,33
"Sup. Univ. completa (080)",235,207,1,77,68,40,18,3,,,28,427
"De 20 a 24 años (083)",8,4,,3,1,,,,,,4,5
"De 25 a 29 años (084)",32,23,,18,5,,,,,,9,28
"De 30 a 34 años (085)",34,28,,18,7,3,,,,,6,41
"De 35 a 39 años (086)",35,30,,9,17,4,,,,,5,55
"De 40 a 44 años (087)",36,35,,7,15,7,6,,,,1,84
"De 45 a 49 años (088)",42,41,,10,10,14,6,1,,,1,102
"De 50 y más años (089)",48,46,1,12,13,12,6,2,,,2,112
,,,,,,,,,,,,
"URBANA (100)",5163,4843,30,1153,1074,762,931,570,243,80,320,16248
"De 12 a 14 años (101)",9,5,1,2,2,,,,,,4,6
"De 15 a 19 años (102)",118,97,3,85,8,1,,,,,21,104
"De 20 a 24 años (103)",491,394,2,284,97,6,5,,,,97,519
"De 25 a 29 años (104)",623,547,1,261,197,60,23,5,,,76,964
"De 30 a 34 años (105)",592,556,3,163,185,121,73,9,2,,36,1280
"De 35 a 39 años (106)",631,611,2,95,178,144,141,41,10,,20,1842
"De 40 a 44 años (107)",600,580,3,65,141,147,143,64,11,6,20,1977
"De 45 a 49 años (108)",458,452,4,51,88,99,111,62,30,7,6,1737
"De 50 y más años (109)",1641,1601,11,147,178,184,435,389,190,67,40,7819
"Sin nivel (110)",787,765,2,64,93,75,189,206,100,36,22,3892
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",4,3,,2,,1,,,,,1,5
"De 20 a 24 años (113)",16,15,1,5,6,2,1,,,,1,28
"De 25 a 29 años (114)",36,31,,12,7,7,4,1,,,5,69
"De 30 a 34 años (115)",33,33,,3,7,12,9,1,1,,,105
"De 35 a 39 años (116)",43,42,,3,8,2,19,8,2,,1,179
"De 40 a 44 años (117)",63,60,,5,6,8,15,15,5,6,3,307
"De 45 a 49 años (118)",49,49,,2,6,5,13,13,5,5,,268
"De 50 y más años (119)",542,531,1,32,52,38,128,168,87,25,11,2929
"Educacion Inicial (120)",8,7,,,3,2,1,1,,,1,22
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (125)",3,3,,,1,1,,1,,,,11
"De 35 a 39 años (126)",1,1,,,,,1,,,,,4
"Primaria (130)",2142,2056,14,319,390,346,516,300,131,40,86,7854
"De 12 a 14 años (131)",6,3,,2,1,,,,,,3,4
"De 15 a 19 años (132)",44,36,1,30,5,,,,,,8,40
"De 20 a 24 años (133)",154,133,,83,44,2,4,,,,21,195
"De 25 a 29 años (134)",217,207,1,66,91,33,14,2,,,10,419
"De 30 a 34 años (135)",202,193,2,27,58,58,44,3,1,,9,532
"De 35 a 39 años (136)",270,265,1,21,54,65,88,29,7,,5,951
"De 40 a 44 años (137)",265,255,1,13,43,61,88,43,6,,10,994
"De 45 a 49 años (138)",218,216,2,14,31,47,58,39,23,2,2,939
"De 50 y más años (139)",766,748,6,63,63,80,220,184,94,38,18,3780
"Secundaria (140)",938,871,6,277,242,156,135,44,9,2,67,2196
"De 12 a 14 años (141)",2,1,1,,,,,,,,1,
"De 15 a 19 años (142)",58,48,2,44,2,,,,,,10,48
"De 20 a 24 años (143)",166,139,,105,32,2,,,,,27,175
"De 25 a 29 años (144)",138,124,,51,55,15,3,,,,14,220
"De 30 a 34 años (145)",125,121,,27,41,33,17,3,,,4,299
"De 35 a 39 años (146)",106,103,,17,34,31,17,3,1,,3,277
"De 40 a 44 años (147)",100,99,1,8,29,33,23,5,,,1,297
"De 45 a 49 años (148)",74,73,1,9,19,12,25,7,,,1,238
"De 50 y más años (149)",169,163,1,16,30,30,50,26,8,2,6,642
"Sup. no Univ. incompleta (150)",213,182,2,81,55,26,14,4,,,31,355
"De 15 a 19 años (152)",8,7,,7,,,,,,,1,7
"De 20 a 24 años (153)",62,42,1,32,9,,,,,,20,50
"De 25 a 29 años (154)",41,34,,24,9,,1,,,,7,46
"De 30 a 34 años (155)",35,35,,11,18,4,1,1,,,,69
"De 35 a 39 años (156)",28,27,,6,11,8,2,,,,1,61
"De 40 a 44 años (157)",17,16,,,3,8,4,1,,,1,54
"De 45 a 49 años (158)",13,12,,1,4,3,3,1,,,1,38
"De 50 y más años (159)",9,9,1,,1,3,3,1,,,,30
"Sup. no Univ. completa (160)",777,707,5,309,207,116,56,9,3,2,70,1413
"De 20 a 24 años (163)",63,46,,42,4,,,,,,17,50
"De 25 a 29 años (164)",146,120,,85,28,4,1,2,,,26,170
"De 30 a 34 años (165)",151,136,1,74,50,10,1,,,,15,209
"De 35 a 39 años (166)",144,139,1,38,51,34,14,1,,,5,308
"De 40 a 44 años (167)",113,109,1,32,40,29,7,,,,4,228
"De 45 a 49 años (168)",58,58,1,14,17,18,5,1,2,,,145
"De 50 y más años (169)",102,99,1,24,17,21,28,5,1,2,3,303
"Sup. Univ. incompleta (170)",74,58,,30,17,6,2,3,,,16,110
"De 15 a 19 años (172)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (173)",21,15,,14,1,,,,,,6,16
"De 25 a 29 años (174)",14,8,,6,2,,,,,,6,10
"De 30 a 34 años (175)",11,9,,4,3,1,1,,,,2,18
"De 35 a 39 años (176)",5,5,,2,3,,,,,,,8
"De 40 a 44 años (177)",6,6,,,5,1,,,,,,13
"De 45 a 49 años (178)",6,5,,1,1,2,1,,,,1,13
"De 50 y más años (179)",8,8,,1,2,2,,3,,,,30
"Sup. Univ. completa (180)",224,197,1,73,67,35,18,3,,,27,406
"De 20 a 24 años (183)",8,4,,3,1,,,,,,4,5
"De 25 a 29 años (184)",29,21,,17,4,,,,,,8,25
"De 30 a 34 años (185)",32,26,,17,7,2,,,,,6,37
"De 35 a 39 años (186)",34,29,,8,17,4,,,,,5,54
"De 40 a 44 años (187)",36,35,,7,15,7,6,,,,1,84
"De 45 a 49 años (188)",40,39,,10,10,12,6,1,,,1,96
"De 50 y más años (189)",45,43,1,11,13,10,6,2,,,2,105
,,,,,,,,,,,,
"RURAL (200)",13895,13382,40,2263,2129,2023,3198,2220,1148,361,513,54584
"De 12 a 14 años (201)",21,4,1,3,,,,,,,17,3
"De 15 a 19 años (202)",538,472,1,414,52,4,1,,,,66,534
"De 20 a 24 años (203)",1579,1432,4,720,489,171,46,2,,,147,2414
"De 25 a 29 años (204)",1680,1581,4,397,540,398,229,13,,,99,3725
"De 30 a 34 años (205)",1554,1512,4,206,306,384,476,122,12,2,42,4960
"De 35 a 39 años (206)",1554,1517,1,106,216,327,533,253,74,7,37,6169
"De 40 a 44 años (207)",1289,1265,5,69,127,175,450,284,119,36,24,6066
"De 45 a 49 años (208)",1152,1134,5,73,80,122,321,312,169,52,18,6011
"De 50 y más años (209)",4528,4465,15,275,319,442,1142,1234,774,264,63,24702
"Sin nivel (210)",5030,4901,15,437,496,623,1319,1154,653,204,129,24327
"De 15 a 19 años (212)",58,52,,45,4,2,1,,,,6,63
"De 20 a 24 años (213)",204,188,3,69,60,41,13,2,,,16,379
"De 25 a 29 años (214)",296,277,1,50,91,68,65,2,,,19,728
"De 30 a 34 años (215)",317,305,1,32,49,66,109,45,2,1,12,1134
"De 35 a 39 años (216)",408,396,,24,34,81,144,81,30,2,12,1763
"De 40 a 44 años (217)",350,343,,22,28,44,124,73,36,16,7,1715
"De 45 a 49 años (218)",376,366,1,22,20,31,99,101,71,21,10,2069
"De 50 y más años (219)",3021,2974,9,173,210,290,764,850,514,164,47,16476
"Educacion Inicial (220)",20,18,,2,6,1,5,3,1,,2,65
"De 20 a 24 años (223)",3,2,,1,1,,,,,,1,3
"De 25 a 29 años (224)",6,5,,,4,,1,,,,1,12
"De 30 a 34 años (225)",6,6,,1,1,1,3,,,,,19
"De 35 a 39 años (226)",5,5,,,,,1,3,1,,,31
"Primaria (230)",7956,7657,21,1468,1426,1281,1786,1035,485,155,299,28435
"De 12 a 14 años (231)",14,3,1,2,,,,,,,11,2
"De 15 a 19 años (232)",402,353,1,306,45,1,,,,,49,399
"De 20 a 24 años (233)",1169,1069,1,525,390,121,32,,,,100,1800
"De 25 a 29 años (234)",1175,1117,2,256,382,313,153,11,,,58,2676
"De 30 a 34 años (235)",1093,1070,2,133,221,280,348,75,10,1,23,3505
"De 35 a 39 años (236)",1045,1025,1,64,152,226,369,166,43,4,20,4130
"De 40 a 44 años (237)",879,864,5,38,85,119,311,204,82,20,15,4162
"De 45 a 49 años (238)",720,712,4,47,50,79,204,202,95,31,8,3725
"De 50 y más años (239)",1459,1444,4,97,101,142,369,377,255,99,15,8036
"Secundaria (240)",695,638,3,276,159,86,80,25,7,2,57,1427
"De 12 a 14 años (241)",7,1,,1,,,,,,,6,1
"De 15 a 19 años (242)",74,63,,59,3,1,,,,,11,68
"De 20 a 24 años (243)",170,152,,107,36,8,1,,,,18,207
"De 25 a 29 años (244)",156,145,1,66,52,17,9,,,,11,258
"De 30 a 34 años (245)",104,98,,22,25,34,15,2,,,6,251
"De 35 a 39 años (246)",64,61,,9,20,10,18,3,,1,3,182
"De 40 a 44 años (247)",42,41,,6,8,6,13,7,1,,1,147
"De 45 a 49 años (248)",44,44,,2,8,6,17,8,3,,,183
"De 50 y más años (249)",34,33,2,4,7,4,7,5,3,1,1,130
"Sup. no Univ. incompleta (250)",65,58,,31,17,5,3,1,1,,7,108
"De 15 a 19 años (252)",2,2,,2,,,,,,,,2
"De 20 a 24 años (253)",16,13,,11,2,,,,,,3,15
"De 25 a 29 años (254)",18,17,,10,7,,,,,,1,24
"De 30 a 34 años (255)",12,11,,4,5,1,1,,,,1,21
"De 35 a 39 años (256)",6,5,,2,1,2,,,,,1,10
"De 40 a 44 años (257)",4,3,,1,,1,1,,,,1,9
"De 45 a 49 años (258)",4,4,,1,1,1,1,,,,,10
"De 50 y más años (259)",3,3,,,1,,,1,1,,,17
"Sup. no Univ. completa (260)",110,92,1,40,24,19,5,2,1,,18,187
"De 20 a 24 años (263)",16,7,,7,,,,,,,9,7
"De 25 a 29 años (264)",24,16,,12,3,,1,,,,8,22
"De 30 a 34 años (265)",19,19,1,12,5,1,,,,,,25
"De 35 a 39 años (266)",25,24,,6,9,8,1,,,,1,52
"De 40 a 44 años (267)",13,13,,2,6,4,1,,,,,30
"De 45 a 49 años (268)",6,6,,1,1,3,,1,,,,18
"De 50 y más años (269)",7,7,,,,3,2,1,1,,,33
"Sup. Univ. incompleta (270)",8,8,,5,,3,,,,,,14
"De 15 a 19 años (272)",2,2,,2,,,,,,,,2
"De 20 a 24 años (273)",1,1,,,,1,,,,,,3
"De 25 a 29 años (274)",2,2,,2,,,,,,,,2
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"De 50 y más años (279)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",11,10,,4,1,5,,,,,1,21
"De 25 a 29 años (284)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (285)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (286)",1,1,,1,,,,,,,,1
"De 45 a 49 años (288)",2,2,,,,2,,,,,,6
"De 50 y más años (289)",3,3,,1,,2,,,,,,7
