"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",9540,,1,9511,27,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",177,,33,131,4,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",424,24,101,281,6,12,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2336,25,362,104,1,1842,2,
"Otra (101)",31,31,,,,,,
"Ocupación no especificada (102)",180,7,15,146,,12,,
"Desocupado (103)",954,,,,,,,954
"Mujeres (104)",9021,83,76,4280,9,4305,39,229
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",45,40,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",12,10,,2,,,,
"Jefes y empleados de oficina (108)",9,8,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",298,11,,238,,49,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",3514,,,3507,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",179,,4,163,1,11,,
"Obreros construc.,conf.,papel, fab., instr. (112)",11,,,10,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",4496,5,71,157,,4224,39,
"Ocupación no especificada (115)",227,8,1,198,1,19,,
"Desocupado (116)",229,,,,,,,229
