"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",385,7,153,142,6,77,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2306,18,588,42,,1642,16,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",131,5,12,71,1,42,,
"Desocupado (103)",134,,,,,,,134
"Mujeres (104)",6383,113,191,2165,24,3809,34,47
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",89,81,,6,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",15,11,,3,1,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",122,3,2,78,2,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1742,,,1721,21,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",256,,18,151,,87,,
"Obreros construc.,conf.,papel, fab., instr. (112)",27,,2,20,,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",3795,7,156,22,,3576,34,
"Ocupación no especificada (115)",281,2,13,164,,102,,
"Desocupado (116)",47,,,,,,,47
