"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (106)",3838,3630,208,,,,,
"Enseñanza (107)",4126,3974,10,134,3,5,,
"Servicios sociales y de salud (108)",880,711,16,146,7,,,
"Otras activ. serv.comun.soc y personales (109)",858,448,26,345,27,12,,
"Hogares privados con servicio doméstico (110)",49,,,,,,49,
"Organiz. y organos extraterritoriales (111)",6,6,,,,,,
"Actividad economica no especificada (112)",478,228,76,143,7,24,,
"Desocupado (113)",2291,,,,,,,2291
"Mujeres (114)",24981,9348,774,10265,336,1889,837,1532
"Agric., ganadería, caza y silvicultura (115)",1563,5,156,532,10,860,,
"Pesca (116)",33,3,19,10,,1,,
"Explotación de minas y canteras (117)",13,5,5,2,,1,,
"Industrias manufactureras (118)",2156,55,287,1679,45,90,,
"Suministro de electricidad, gas y agua (119)",38,35,1,1,1,,,
"Construcción (120)",85,26,38,14,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",6965,704,12,5445,119,685,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",96,27,3,49,3,14,,
"Comercio al por mayor (123)",190,47,5,114,7,17,,
"Comercio al por menor (124)",6679,630,4,5282,109,654,,
"Hoteles y restaurantes (125)",2012,606,51,1152,84,119,,
"Trans., almac. y comunicaciones (126)",872,490,59,273,35,15,,
"Intermediación financiera (127)",214,203,1,9,1,,,
"Activid.inmobil., empres. y alquileres (128)",810,557,11,203,15,24,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",1387,1313,74,,,,,
"Enseñanza (130)",3603,3448,,150,,5,,
"Servicios sociales y de salud (131)",1415,1320,3,85,3,4,,
"Otras activ. serv.comun.soc y personales (132)",921,381,26,500,4,10,,
"Hogares privados con servicio doméstico (133)",837,,,,,,837,
"Organiz. y organos extraterritoriales (134)",4,4,,,,,,
"Actividad economica no especificada (135)",521,193,31,210,15,72,,
,,,,,,,,
"RURAL (136)",41696,1306,3240,21224,180,13409,114,2223
"Agric., ganadería, caza y silvicultura (137)",29867,6,1413,15633,71,12744,,
"Pesca (138)",678,3,227,286,2,160,,
"Explotación de minas y canteras (139)",246,5,196,40,1,4,,
"Industrias manufactureras (140)",3279,3,234,2807,15,220,,
"Suministro de electricidad, gas y agua (141)",9,3,5,1,,,,
"Construcción (142)",1189,3,813,326,23,24,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",1123,29,38,922,16,118,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",103,,34,62,4,3,,
"Comercio al por mayor (145)",56,3,,42,2,9,,
"Comercio al por menor (146)",964,26,4,818,10,106,,
"Hoteles y restaurantes (147)",224,85,24,86,14,15,,
"Trans., almac. y comunicaciones (148)",837,81,95,615,32,14,,
"Intermediación financiera (149)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (150)",132,84,13,31,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",575,434,141,,,,,
"Enseñanza (152)",489,435,8,45,1,,,
"Servicios sociales y de salud (153)",93,69,1,22,,1,,
"Otras activ. serv.comun.soc y personales (154)",184,33,10,135,,6,,
"Hogares privados con servicio doméstico (155)",114,,,,,,114,
"Actividad economica no especificada (157)",431,31,21,275,3,101,,
"Desocupado (158)",2223,,,,,,,2223
"Hombres (159)",23838,995,2439,14110,129,4336,11,1818
"Agric., ganadería, caza y silvicultura (160)",16476,5,847,11510,39,4075,,
"Pesca (161)",511,3,134,249,2,123,,
"Explotación de minas y canteras (162)",238,4,193,36,1,4,,
"Industrias manufactureras (163)",931,2,160,712,6,51,,
"Suministro de electricidad, gas y agua (164)",9,3,5,1,,,,
"Construcción (165)",1170,3,798,323,23,23,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",458,14,37,372,12,23,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",95,,33,58,2,2,,
"Comercio al por mayor (168)",31,2,,27,2,,,
"Comercio al por menor (169)",332,12,4,287,8,21,,
"Hoteles y restaurantes (170)",83,35,12,22,10,4,,
"Trans., almac. y comunicaciones (171)",803,74,90,598,32,9,,
"Intermediación financiera (172)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (173)",114,70,12,28,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",470,351,119,,,,,
"Enseñanza (175)",382,348,8,26,,,,
"Servicios sociales y de salud (176)",54,35,1,18,,,,
"Otras activ. serv.comun.soc y personales (177)",145,27,9,105,,4,,
"Hogares privados con servicio doméstico (178)",11,,,,,,11,
"Actividad economica no especificada (180)",162,19,13,110,2,18,,
"Desocupado (181)",1818,,,,,,,1818
"Mujeres (182)",17858,311,801,7114,51,9073,103,405
"Agric., ganadería, caza y silvicultura (183)",13391,1,566,4123,32,8669,,
"Pesca (184)",167,,93,37,,37,,
"Explotación de minas y canteras (185)",8,1,3,4,,,,
"Industrias manufactureras (186)",2348,1,74,2095,9,169,,
"Construcción (188)",19,,15,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",665,15,1,550,4,95,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",8,,1,4,2,1,,
"Comercio al por mayor (191)",25,1,,15,,9,,
"Comercio al por menor (192)",632,14,,531,2,85,,
"Hoteles y restaurantes (193)",141,50,12,64,4,11,,
"Trans., almac. y comunicaciones (194)",34,7,5,17,,5,,
"Activid.inmobil., empres. y alquileres (196)",18,14,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",105,83,22,,,,,
"Enseñanza (198)",107,87,,19,1,,,
"Servicios sociales y de salud (199)",39,34,,4,,1,,
"Otras activ. serv.comun.soc y personales (200)",39,6,1,30,,2,,
"Hogares privados con servicio doméstico (201)",103,,,,,,103,
"Actividad economica no especificada (203)",269,12,8,165,1,83,,
