"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",7655,9637,9099,347,94.4,3.6,
"De 12 a 14 años (041)",1220,7,6,,85.7,,
"De 15 a 19 años (042)",2144,156,153,50,98.1,32.1,
"De 20 a 24 años (043)",1073,757,731,99,96.6,13.1,
"De 25 a 29 años (044)",928,1360,1308,94,96.2,6.9,
"De 30 a 34 años (045)",683,1573,1498,56,95.2,3.6,
"De 35 a 39 años (046)",549,1635,1544,31,94.4,1.9,
"De 40 a 44 años (047)",369,1323,1242,14,93.9,1.1,
"De 45 a 49 años (048)",307,1222,1144,3,93.6,0.2,
"De 50 y más años (049)",382,1604,1473,,91.8,,
"Sup. no Univ. incompleta (050)",767,737,706,37,95.8,5,
"De 15 a 19 años (052)",152,15,15,1,100,6.7,
"De 20 a 24 años (053)",289,109,109,15,100,13.8,
"De 25 a 29 años (054)",146,132,131,15,99.2,11.4,
"De 30 a 34 años (055)",72,135,130,3,96.3,2.2,
"De 35 a 39 años (056)",47,134,123,2,91.8,1.5,
"De 40 a 44 años (057)",17,44,41,,93.2,,
"De 45 a 49 años (058)",18,61,60,1,98.4,1.6,
"De 50 y más años (059)",26,107,97,,90.7,,
"Sup. no Univ. completa (060)",413,587,555,20,94.5,3.4,
"De 20 a 24 años (063)",104,28,28,7,100,25,
"De 25 a 29 años (064)",104,75,73,6,97.3,8,
"De 30 a 34 años (065)",79,109,105,2,96.3,1.8,
"De 35 a 39 años (066)",55,109,106,4,97.2,3.7,
"De 40 a 44 años (067)",30,82,76,1,92.7,1.2,
"De 45 a 49 años (068)",12,43,40,,93,,
"De 50 y más años (069)",29,141,127,,90.1,,
"Sup. Univ. incompleta (070)",895,544,525,21,96.5,3.9,
"De 15 a 19 años (072)",198,1,1,,100,,
"De 20 a 24 años (073)",404,88,85,13,96.6,14.8,
"De 25 a 29 años (074)",135,98,94,6,95.9,6.1,
"De 30 a 34 años (075)",58,85,79,,92.9,,
"De 35 a 39 años (076)",48,98,95,2,96.9,2,
"De 40 a 44 años (077)",21,57,57,,100,,
"De 45 a 49 años (078)",13,51,51,,100,,
"De 50 y más años (079)",18,66,63,,95.5,,
"Sup. Univ. completa (080)",960,1388,1343,53,96.8,3.8,
"De 20 a 24 años (083)",138,46,46,5,100,10.9,
"De 25 a 29 años (084)",261,172,167,19,97.1,11,
"De 30 a 34 años (085)",192,277,267,17,96.4,6.1,
"De 35 a 39 años (086)",157,310,301,8,97.1,2.6,
"De 40 a 44 años (087)",92,224,219,4,97.8,1.8,
"De 45 a 49 años (088)",60,165,158,,95.8,,
"De 50 y más años (089)",60,194,185,,95.4,,
,,,,,,,
"URBANA (100)",11139,27712,24427,354,88.1,1.3,
"De 12 a 14 años (101)",989,6,6,,100,,
"De 15 a 19 años (102)",1607,105,104,29,99,27.6,
"De 20 a 24 años (103)",1357,697,680,85,97.6,12.2,
"De 25 a 29 años (104)",1140,1301,1245,89,95.7,6.8,
"De 30 a 34 años (105)",924,1879,1797,57,95.6,3,
"De 35 a 39 años (106)",974,2972,2807,55,94.4,1.9,
"De 40 a 44 años (107)",759,2958,2725,29,92.1,1,
"De 45 a 49 años (108)",723,3159,2875,9,91,0.3,
"De 50 y más años (109)",2666,14635,12188,1,83.3,,
"Sin nivel (110)",1713,8886,7214,18,81.2,0.2,
"De 12 a 14 años (111)",6,1,1,,100,,
"De 15 a 19 años (112)",10,7,7,1,100,14.3,
"De 20 a 24 años (113)",14,17,16,1,94.1,5.9,
"De 25 a 29 años (114)",20,37,30,,81.1,,
"De 30 a 34 años (115)",40,112,104,5,92.9,4.5,
"De 35 a 39 años (116)",84,277,263,5,94.9,1.8,
"De 40 a 44 años (117)",97,434,369,3,85,0.7,
"De 45 a 49 años (118)",120,552,502,3,90.9,0.5,
"De 50 y más años (119)",1322,7449,5922,,79.5,,
"Educacion Inicial (120)",27,48,43,5,89.6,10.4,
"De 15 a 19 años (122)",9,4,4,1,100,25,
"De 20 a 24 años (123)",5,2,2,1,100,50,
"De 25 a 29 años (124)",6,15,14,1,93.3,6.7,
"De 30 a 34 años (125)",2,6,4,,66.7,,
"De 35 a 39 años (126)",5,21,19,2,90.5,9.5,
"Primaria (130)",2616,10539,9321,74,88.4,0.7,
"De 12 a 14 años (131)",227,2,2,,100,,
"De 15 a 19 años (132)",74,7,7,2,100,28.6,
"De 20 a 24 años (133)",107,98,94,14,95.9,14.3,
"De 25 a 29 años (134)",150,255,240,13,94.1,5.1,
"De 30 a 34 años (135)",196,499,480,12,96.2,2.4,
"De 35 a 39 años (136)",294,1122,1042,17,92.9,1.5,
"De 40 a 44 años (137)",294,1358,1234,13,90.9,1,
"De 45 a 49 años (138)",298,1520,1351,2,88.9,0.1,
"De 50 y más años (139)",976,5678,4871,1,85.8,,
"Secundaria (140)",4538,5720,5414,168,94.7,2.9,
"De 12 a 14 años (141)",756,3,3,,100,,
"De 15 a 19 años (142)",1259,73,72,24,98.6,32.9,
"De 20 a 24 años (143)",571,380,371,44,97.6,11.6,
"De 25 a 29 años (144)",494,656,631,46,96.2,7,
"De 30 a 34 años (145)",395,808,771,25,95.4,3.1,
"De 35 a 39 años (146)",348,1037,981,18,94.6,1.7,
"De 40 a 44 años (147)",240,831,797,8,95.9,1,
"De 45 a 49 años (148)",213,817,759,3,92.9,0.4,
"De 50 y más años (149)",262,1115,1029,,92.3,,
"Sup. no Univ. incompleta (150)",459,469,452,19,96.4,4.1,
"De 15 a 19 años (152)",89,13,13,1,100,7.7,
"De 20 a 24 años (153)",165,69,69,8,100,11.6,
"De 25 a 29 años (154)",84,65,64,6,98.5,9.2,
"De 30 a 34 años (155)",46,82,81,2,98.8,2.4,
"De 35 a 39 años (156)",31,83,82,1,98.8,1.2,
"De 40 a 44 años (157)",13,30,27,,90,,
"De 45 a 49 años (158)",16,51,50,1,98,2,
"De 50 y más años (159)",15,76,66,,86.8,,
"Sup. no Univ. completa (160)",305,436,417,12,95.6,2.8,
"De 20 a 24 años (163)",69,18,18,4,100,22.2,
"De 25 a 29 años (164)",80,61,60,5,98.4,8.2,
"De 30 a 34 años (165)",55,83,79,,95.2,,
"De 35 a 39 años (166)",42,83,81,2,97.6,2.4,
"De 40 a 44 años (167)",27,74,68,1,91.9,1.4,
"De 45 a 49 años (168)",10,26,26,,100,,
"De 50 y más años (169)",22,91,85,,93.4,,
"Sup. Univ. incompleta (170)",695,425,416,15,97.9,3.5,
"De 15 a 19 años (172)",166,1,1,,100,,
"De 20 a 24 años (173)",314,72,69,9,95.8,12.5,
"De 25 a 29 años (174)",93,67,66,4,98.5,6,
"De 30 a 34 años (175)",42,56,54,,96.4,,
"De 35 a 39 años (176)",36,76,75,2,98.7,2.6,
"De 40 a 44 años (177)",18,53,53,,100,,
"De 45 a 49 años (178)",10,38,38,,100,,
"De 50 y más años (179)",16,62,60,,96.8,,
"Sup. Univ. completa (180)",786,1189,1150,43,96.7,3.6,
"De 20 a 24 años (183)",112,41,41,4,100,9.8,
"De 25 a 29 años (184)",213,145,140,14,96.6,9.7,
"De 30 a 34 años (185)",148,233,224,13,96.1,5.6,
"De 35 a 39 años (186)",134,273,264,8,96.7,2.9,
"De 40 a 44 años (187)",70,178,177,4,99.4,2.2,
"De 45 a 49 años (188)",56,155,149,,96.1,,
"De 50 y más años (189)",53,164,155,,94.5,,
,,,,,,,
"RURAL (200)",7169,18833,16885,335,89.7,1.8,
"De 12 a 14 años (201)",709,8,7,,87.5,,
"De 15 a 19 años (202)",1101,151,149,35,98.7,23.2,
"De 20 a 24 años (203)",913,614,591,89,96.3,14.5,
"De 25 a 29 años (204)",795,1272,1217,84,95.7,6.6,
"De 30 a 34 años (205)",639,1702,1607,68,94.4,4,
"De 35 a 39 años (206)",600,2134,1977,40,92.6,1.9,
"De 40 a 44 años (207)",490,2207,2028,17,91.9,0.8,
"De 45 a 49 años (208)",438,2209,2036,2,92.2,0.1,
"De 50 y más años (209)",1484,8536,7273,,85.2,,
"Sin nivel (210)",1189,6391,5505,15,86.1,0.2,
"De 12 a 14 años (211)",4,,,,,,
"De 15 a 19 años (212)",13,6,6,2,100,33.3,
"De 20 a 24 años (213)",22,26,26,,100,,
"De 25 a 29 años (214)",30,63,59,1,93.7,1.6,
"De 30 a 34 años (215)",47,157,149,5,94.9,3.2,
"De 35 a 39 años (216)",66,298,273,4,91.6,1.3,
"De 40 a 44 años (217)",85,444,407,3,91.7,0.7,
"De 45 a 49 años (218)",115,637,587,,92.2,,
"De 50 y más años (219)",807,4760,3998,,84,,
"Educacion Inicial (220)",24,31,27,3,87.1,9.7,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",3,,,,,,
"De 20 a 24 años (223)",2,2,2,1,100,50,
"De 25 a 29 años (224)",3,,,,,,
"De 30 a 34 años (225)",7,7,7,2,100,28.6,
"De 35 a 39 años (226)",7,22,18,,81.8,,
"Primaria (230)",2049,7757,6974,99,89.9,1.3,
"De 12 a 14 años (231)",239,4,4,,100,,
"De 15 a 19 años (232)",105,60,60,7,100,11.7,
"De 20 a 24 años (233)",112,138,132,18,95.7,13,
"De 25 a 29 años (234)",152,366,346,20,94.5,5.5,
"De 30 a 34 años (235)",187,621,581,24,93.6,3.9,
"De 35 a 39 años (236)",262,1080,1000,20,92.6,1.9,
"De 40 a 44 años (237)",244,1199,1108,8,92.4,0.7,
"De 45 a 49 años (238)",218,1117,1018,2,91.1,0.2,
"De 50 y más años (239)",530,3172,2725,,85.9,,
"Secundaria (240)",3117,3917,3685,178,94.1,4.5,
"De 12 a 14 años (241)",464,4,3,,75,,
"De 15 a 19 años (242)",885,83,81,26,97.6,31.3,
"De 20 a 24 años (243)",502,377,360,55,95.5,14.6,
"De 25 a 29 años (244)",434,704,677,47,96.2,6.7,
"De 30 a 34 años (245)",288,765,727,31,95,4.1,
"De 35 a 39 años (246)",201,598,563,13,94.1,2.2,
"De 40 a 44 años (247)",129,492,445,6,90.4,1.2,
"De 45 a 49 años (248)",94,405,385,,95.1,,
"De 50 y más años (249)",120,489,444,,90.8,,
"Sup. no Univ. incompleta (250)",308,268,254,17,94.8,6.3,
"De 15 a 19 años (252)",63,2,2,,100,,
"De 20 a 24 años (253)",124,40,40,7,100,17.5,
"De 25 a 29 años (254)",62,67,67,8,100,11.9,
"De 30 a 34 años (255)",26,53,49,1,92.5,1.9,
"De 35 a 39 años (256)",16,51,41,1,80.4,2,
"De 40 a 44 años (257)",4,14,14,,100,,
"De 45 a 49 años (258)",2,10,10,,100,,
"De 50 y más años (259)",11,31,31,,100,,
"Sup. no Univ. completa (260)",108,151,138,8,91.4,5.3,
"De 20 a 24 años (263)",35,10,10,3,100,30,
"De 25 a 29 años (264)",24,14,13,1,92.9,7.1,
"De 30 a 34 años (265)",24,26,26,2,100,7.7,
"De 35 a 39 años (266)",13,26,25,2,96.2,7.7,
"De 40 a 44 años (267)",3,8,8,,100,,
"De 45 a 49 años (268)",2,17,14,,82.4,,
"De 50 y más años (269)",7,50,42,,84,,
"Sup. Univ. incompleta (270)",200,119,109,6,91.6,5,
"De 15 a 19 años (272)",32,,,,,,
"De 20 a 24 años (273)",90,16,16,4,100,25,
"De 25 a 29 años (274)",42,31,28,2,90.3,6.5,
"De 30 a 34 años (275)",16,29,25,,86.2,,
"De 35 a 39 años (276)",12,22,20,,90.9,,
"De 40 a 44 años (277)",3,4,4,,100,,
"De 45 a 49 años (278)",3,13,13,,100,,
"De 50 y más años (279)",2,4,3,,75,,
"Sup. Univ. completa (280)",174,199,193,9,97,4.5,
"De 20 a 24 años (283)",26,5,5,1,100,20,
"De 25 a 29 años (284)",48,27,27,5,100,18.5,
"De 30 a 34 años (285)",44,44,43,3,97.7,6.8,
"De 35 a 39 años (286)",23,37,37,,100,,
"De 40 a 44 años (287)",22,46,42,,91.3,,
"De 45 a 49 años (288)",4,10,9,,90,,
"De 50 y más años (289)",7,30,30,,100,,
