"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hogares privados con servicio doméstico (041)",124,3,,44,67,5,3,1,1
"Organiz. y organos extraterritoriales (042)",4,,,,1,1,1,,1
"Actividad economica no especificada (043)",1177,5,2,177,471,106,129,104,183
"Mujeres (044)",22821,609,21,6261,7910,1580,3130,1038,2272
"Agric., ganadería, caza y silvicultura (045)",3211,332,4,2086,689,28,31,9,32
"Pesca (046)",14,1,,6,4,,,1,2
"Explotación de minas y canteras (047)",2,,,,,2,,,
"Industrias manufactureras (048)",1098,10,1,226,526,98,134,48,55
"Suministro de electricidad, gas y agua (049)",25,,,,2,1,10,2,10
"Construcción (050)",158,2,,33,47,6,13,9,48
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",5571,78,3,1389,2516,480,608,234,263
"Venta, mant.y rep. veh.autom.y motoc. (052)",164,1,,6,77,23,33,10,14
"Comercio al por mayor (053)",237,1,,32,89,34,47,19,15
"Comercio al por menor (054)",5170,76,3,1351,2350,423,528,205,234
"Hoteles y restaurantes (055)",2666,43,3,784,1356,162,170,85,63
"Trans., almac. y comunicaciones (056)",399,2,,11,142,61,100,50,33
"Intermediación financiera (057)",180,,,1,18,20,47,28,66
"Activid.inmobil., empres. y de alquiler (058)",967,1,1,31,202,136,241,123,232
"Admin.pub. y defensa; p. segur.soc.afil (059)",615,3,,40,122,59,187,71,133
"Enseñanza (060)",2093,,,2,127,123,908,142,791
"Servicios sociales y de salud (061)",828,1,,15,62,62,256,94,338
"Otras activ. serv.comun.soc y personales (062)",759,25,,155,310,65,96,53,55
"Hogares privados con servicio doméstico (063)",2840,82,8,1184,1349,118,65,22,12
"Organiz. y organos extraterritoriales (064)",1,,,,,,,,1
"Actividad economica no especificada (065)",1394,29,1,298,438,159,264,67,138
,,,,,,,,,
"URBANA (066)",60798,895,58,15365,24664,3940,6822,3015,6039
"Agric., ganadería, caza y silvicultura (067)",12968,489,18,6953,4673,239,222,137,237
"Pesca (068)",77,2,,25,27,4,4,5,10
"Explotación de minas y canteras (069)",64,,,4,32,6,10,3,9
"Industrias manufactureras (070)",3765,46,1,830,1957,250,344,170,167
"Suministro de electricidad, gas y agua (071)",223,,,24,101,10,41,11,36
"Construcción (072)",4328,22,5,1035,2211,252,279,165,359
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",12158,121,10,2540,5826,995,1376,622,668
"Venta, mant.y rep. veh.autom.y motoc. (074)",1804,5,2,199,942,159,306,94,97
"Comercio al por mayor (075)",639,1,,81,286,64,108,45,54
"Comercio al por menor (076)",9715,115,8,2260,4598,772,962,483,517
"Hoteles y restaurantes (077)",3495,45,4,923,1789,248,226,157,103
"Trans., almac. y comunicaciones (078)",5765,19,6,875,3407,477,499,275,207
"Intermediación financiera (079)",503,,,3,62,52,98,78,210
"Activid.inmobil., empres. y de alquiler (080)",2999,7,1,123,682,391,564,385,846
"Admin.pub. y defensa; p. segur.soc.afil (081)",2132,5,1,107,531,153,614,202,519
"Enseñanza (082)",3876,,,9,258,231,1528,304,1546
"Servicios sociales y de salud (083)",1399,3,,25,142,98,370,149,612
"Otras activ. serv.comun.soc y personales (084)",1694,32,1,284,704,147,190,160,176
"Hogares privados con servicio doméstico (085)",2864,77,8,1180,1373,123,67,23,13
"Organiz. y organos extraterritoriales (086)",5,,,,1,1,1,,2
"Actividad economica no especificada (087)",2483,27,3,425,888,263,389,169,319
"Hombres (088)",39255,444,40,9915,16988,2373,3733,1982,3780
"Agric., ganadería, caza y silvicultura (089)",10713,297,16,5542,4118,214,193,128,205
"Pesca (090)",66,1,,21,24,4,4,4,8
"Explotación de minas y canteras (091)",62,,,4,32,4,10,3,9
"Industrias manufactureras (092)",2680,36,,611,1436,153,210,122,112
"Suministro de electricidad, gas y agua (093)",198,,,24,99,9,31,9,26
"Construcción (094)",4170,20,5,1002,2164,246,266,156,311
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",6652,45,7,1183,3334,517,772,389,405
"Venta, mant.y rep. veh.autom.y motoc. (096)",1641,4,2,193,866,136,273,84,83
"Comercio al por mayor (097)",402,,,49,197,30,61,26,39
"Comercio al por menor (098)",4609,41,5,941,2271,351,438,279,283
"Hoteles y restaurantes (099)",863,5,2,152,445,87,59,72,41
"Trans., almac. y comunicaciones (100)",5368,17,6,864,3266,416,400,225,174
"Intermediación financiera (101)",323,,,2,44,32,51,50,144
"Activid.inmobil., empres. y de alquiler (102)",2034,6,,92,480,255,325,262,614
"Admin.pub. y defensa; p. segur.soc.afil (103)",1520,2,1,67,410,94,428,131,387
"Enseñanza (104)",1824,,,7,136,113,643,163,762
"Servicios sociales y de salud (105)",580,2,,10,80,36,117,57,278
"Otras activ. serv.comun.soc y personales (106)",941,7,1,131,397,83,94,107,121
"Hogares privados con servicio doméstico (107)",118,3,,41,64,5,3,1,1
"Organiz. y organos extraterritoriales (108)",4,,,,1,1,1,,1
"Actividad economica no especificada (109)",1139,3,2,162,458,104,126,103,181
"Mujeres (110)",21543,451,18,5450,7676,1567,3089,1033,2259
"Agric., ganadería, caza y silvicultura (111)",2255,192,2,1411,555,25,29,9,32
"Pesca (112)",11,1,,4,3,,,1,2
"Explotación de minas y canteras (113)",2,,,,,2,,,
"Industrias manufactureras (114)",1085,10,1,219,521,97,134,48,55
"Suministro de electricidad, gas y agua (115)",25,,,,2,1,10,2,10
"Construcción (116)",158,2,,33,47,6,13,9,48
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",5506,76,3,1357,2492,478,604,233,263
"Venta, mant.y rep. veh.autom.y motoc. (118)",163,1,,6,76,23,33,10,14
"Comercio al por mayor (119)",237,1,,32,89,34,47,19,15
"Comercio al por menor (120)",5106,74,3,1319,2327,421,524,204,234
"Hoteles y restaurantes (121)",2632,40,2,771,1344,161,167,85,62
"Trans., almac. y comunicaciones (122)",397,2,,11,141,61,99,50,33
"Intermediación financiera (123)",180,,,1,18,20,47,28,66
"Activid.inmobil., empres. y de alquiler (124)",965,1,1,31,202,136,239,123,232
"Admin.pub. y defensa; p. segur.soc.afil (125)",612,3,,40,121,59,186,71,132
"Enseñanza (126)",2052,,,2,122,118,885,141,784
"Servicios sociales y de salud (127)",819,1,,15,62,62,253,92,334
"Otras activ. serv.comun.soc y personales (128)",753,25,,153,307,64,96,53,55
"Hogares privados con servicio doméstico (129)",2746,74,8,1139,1309,118,64,22,12
"Organiz. y organos extraterritoriales (130)",1,,,,,,,,1
"Actividad economica no especificada (131)",1344,24,1,263,430,159,263,66,138
,,,,,,,,,
"RURAL (132)",5931,399,9,3705,1519,69,129,37,64
"Agric., ganadería, caza y silvicultura (133)",5044,366,8,3405,1189,29,27,11,9
"Pesca (134)",36,2,,22,10,,,1,1
"Industrias manufactureras (136)",39,3,,17,12,3,2,1,1
"Construcción (138)",102,2,,45,44,3,4,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",146,3,,61,65,4,7,4,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",10,,,3,6,,,,1
"Comercio al por menor (142)",136,3,,58,59,4,7,4,1
"Hoteles y restaurantes (143)",49,3,1,16,21,2,5,,1
"Trans., almac. y comunicaciones (144)",89,,,19,59,5,6,,
"Activid.inmobil., empres. y de alquiler (146)",28,1,,10,10,2,3,1,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",65,1,,1,19,1,16,3,24
"Enseñanza (148)",89,,,,6,12,45,8,18
"Servicios sociales y de salud (149)",15,,,,1,1,6,2,5
"Otras activ. serv.comun.soc y personales (150)",41,3,,11,19,5,3,,
"Hogares privados con servicio doméstico (151)",100,8,,48,43,,1,,
"Actividad economica no especificada (153)",88,7,,50,21,2,4,2,2
"Hombres (154)",4653,241,6,2894,1285,56,88,32,51
"Agric., ganadería, caza y silvicultura (155)",4088,226,6,2730,1055,26,25,11,9
"Pesca (156)",33,2,,20,9,,,1,1
"Industrias manufactureras (158)",26,3,,10,7,2,2,1,1
"Construcción (160)",102,2,,45,44,3,4,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",81,1,,29,41,2,3,3,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",9,,,3,5,,,,1
"Comercio al por menor (164)",72,1,,26,36,2,3,3,1
"Hoteles y restaurantes (165)",15,,,3,9,1,2,,
"Trans., almac. y comunicaciones (166)",87,,,19,58,5,5,,
"Activid.inmobil., empres. y de alquiler (168)",26,1,,10,10,2,1,1,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",62,1,,1,18,1,15,3,23
"Enseñanza (170)",48,,,,1,7,22,7,11
"Servicios sociales y de salud (171)",6,,,,1,1,3,,1
"Otras activ. serv.comun.soc y personales (172)",35,3,,9,16,4,3,,
"Hogares privados con servicio doméstico (173)",6,,,3,3,,,,
"Actividad economica no especificada (175)",38,2,,15,13,2,3,1,2
"Mujeres (176)",1278,158,3,811,234,13,41,5,13
"Agric., ganadería, caza y silvicultura (177)",956,140,2,675,134,3,2,,
"Pesca (178)",3,,,2,1,,,,
"Industrias manufactureras (180)",13,,,7,5,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",65,2,,32,24,2,4,1,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por menor (186)",64,2,,32,23,2,4,1,
"Hoteles y restaurantes (187)",34,3,1,13,12,1,3,,1
"Trans., almac. y comunicaciones (188)",2,,,,1,,1,,
"Activid.inmobil., empres. y de alquiler (190)",2,,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,,1,,1,,1
"Enseñanza (192)",41,,,,5,5,23,1,7
"Servicios sociales y de salud (193)",9,,,,,,3,2,4
"Otras activ. serv.comun.soc y personales (194)",6,,,2,3,1,,,
"Hogares privados con servicio doméstico (195)",94,8,,45,40,,1,,
"Actividad economica no especificada (197)",50,5,,35,8,,1,1,
