"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1564,9572,8231,,86,,
"Secundaria (040)",4994,3944,3756,217,95.2,5.5,
"De 12 a 14 años (041)",1248,8,8,2,100,25,
"De 15 a 19 años (042)",1955,158,157,58,99.4,36.7,
"De 20 a 24 años (043)",664,491,485,88,98.8,17.9,
"De 25 a 29 años (044)",341,543,533,38,98.2,7,
"De 30 a 34 años (045)",222,534,516,17,96.6,3.2,
"De 35 a 39 años (046)",182,587,559,7,95.2,1.2,
"De 40 a 44 años (047)",141,544,519,6,95.4,1.1,
"De 45 a 49 años (048)",75,307,287,1,93.5,0.3,
"De 50 y más años (049)",166,772,692,,89.6,,
"Sup. no Univ. incompleta (050)",715,734,713,30,97.1,4.1,
"De 15 a 19 años (052)",181,28,28,2,100,7.1,
"De 20 a 24 años (053)",269,116,115,19,99.1,16.4,
"De 25 a 29 años (054)",83,85,85,5,100,5.9,
"De 30 a 34 años (055)",62,132,130,4,98.5,3,
"De 35 a 39 años (056)",38,88,83,,94.3,,
"De 40 a 44 años (057)",37,112,108,,96.4,,
"De 45 a 49 años (058)",21,75,70,,93.3,,
"De 50 y más años (059)",24,98,94,,95.9,,
"Sup. no Univ. completa (060)",1397,2519,2465,100,97.9,4,
"De 20 a 24 años (063)",253,123,123,23,100,18.7,
"De 25 a 29 años (064)",332,330,323,30,97.9,9.1,
"De 30 a 34 años (065)",237,387,385,30,99.5,7.8,
"De 35 a 39 años (066)",208,473,467,13,98.7,2.7,
"De 40 a 44 años (067)",162,454,443,4,97.6,0.9,
"De 45 a 49 años (068)",91,285,282,,98.9,,
"De 50 y más años (069)",114,467,442,,94.6,,
"Sup. Univ. incompleta (070)",540,501,478,22,95.4,4.4,
"De 15 a 19 años (072)",142,9,9,4,100,44.4,
"De 20 a 24 años (073)",217,69,68,11,98.6,15.9,
"De 25 a 29 años (074)",45,47,45,4,95.7,8.5,
"De 30 a 34 años (075)",51,84,82,2,97.6,2.4,
"De 35 a 39 años (076)",28,65,63,1,96.9,1.5,
"De 40 a 44 años (077)",19,67,67,,100,,
"De 45 a 49 años (078)",18,65,58,,89.2,,
"De 50 y más años (079)",20,95,86,,90.5,,
"Sup. Univ. completa (080)",725,1337,1291,37,96.6,2.8,
"De 20 a 24 años (083)",70,28,25,4,89.3,14.3,
"De 25 a 29 años (084)",173,114,114,9,100,7.9,
"De 30 a 34 años (085)",105,145,144,10,99.3,6.9,
"De 35 a 39 años (086)",124,241,237,8,98.3,3.3,
"De 40 a 44 años (087)",103,266,259,5,97.4,1.9,
"De 45 a 49 años (088)",70,233,225,1,96.6,0.4,
"De 50 y más años (089)",80,310,287,,92.6,,
,,,,,,,
"URBANA (100)",13976,34070,31412,692,92.2,2,
"De 12 a 14 años (101)",1577,14,14,3,100,21.4,
"De 15 a 19 años (102)",2182,258,256,86,99.2,33.3,
"De 20 a 24 años (103)",1755,1292,1275,179,98.7,13.9,
"De 25 a 29 años (104)",1383,2081,2054,142,98.7,6.8,
"De 30 a 34 años (105)",1291,3245,3177,145,97.9,4.5,
"De 35 a 39 años (106)",1297,4300,4145,84,96.4,2,
"De 40 a 44 años (107)",1091,4387,4202,46,95.8,1,
"De 45 a 49 años (108)",816,3846,3596,7,93.5,0.2,
"De 50 y más años (109)",2584,14647,12693,,86.7,,
"Sin nivel (110)",3299,15242,13566,122,89,0.8,
"De 12 a 14 años (111)",33,1,1,,100,,
"De 15 a 19 años (112)",122,33,32,8,97,24.2,
"De 20 a 24 años (113)",178,197,195,23,99,11.7,
"De 25 a 29 años (114)",195,439,430,17,97.9,3.9,
"De 30 a 34 años (115)",286,888,861,33,97,3.7,
"De 35 a 39 años (116)",322,1217,1181,19,97,1.6,
"De 40 a 44 años (117)",314,1521,1444,19,94.9,1.2,
"De 45 a 49 años (118)",289,1545,1436,3,92.9,0.2,
"De 50 y más años (119)",1560,9401,7986,,84.9,,
"Educacion Inicial (120)",46,39,39,2,100,5.1,
"De 12 a 14 años (121)",22,,,,,,
"De 15 a 19 años (122)",5,,,,,,
"De 20 a 24 años (123)",4,3,3,1,100,33.3,
"De 25 a 29 años (124)",5,12,12,,100,,
"De 30 a 34 años (125)",7,17,17,,100,,
"De 35 a 39 años (126)",3,7,7,1,100,14.3,
"Primaria (130)",4227,10996,10287,239,93.6,2.2,
"De 12 a 14 años (131)",750,6,6,1,100,16.7,
"De 15 a 19 años (132)",491,83,82,33,98.8,39.8,
"De 20 a 24 años (133)",432,460,453,43,98.5,9.3,
"De 25 a 29 años (134)",402,782,769,56,98.3,7.2,
"De 30 a 34 años (135)",427,1253,1227,54,97.9,4.3,
"De 35 a 39 años (136)",448,1784,1706,36,95.6,2,
"De 40 a 44 años (137)",350,1560,1494,14,95.8,0.9,
"De 45 a 49 años (138)",276,1436,1334,2,92.9,0.1,
"De 50 y más años (139)",651,3632,3216,,88.5,,
"Secundaria (140)",3358,3067,2920,155,95.2,5.1,
"De 12 a 14 años (141)",772,7,7,2,100,28.6,
"De 15 a 19 años (142)",1265,109,109,39,100,35.8,
"De 20 a 24 años (143)",450,345,342,59,99.1,17.1,
"De 25 a 29 años (144)",227,343,343,27,100,7.9,
"De 30 a 34 años (145)",162,388,379,16,97.7,4.1,
"De 35 a 39 años (146)",152,475,451,7,94.9,1.5,
"De 40 a 44 años (147)",121,452,430,4,95.1,0.9,
"De 45 a 49 años (148)",65,271,251,1,92.6,0.4,
"De 50 y más años (149)",144,677,608,,89.8,,
"Sup. no Univ. incompleta (150)",643,687,667,28,97.1,4.1,
"De 15 a 19 años (152)",165,24,24,2,100,8.3,
"De 20 a 24 años (153)",231,108,107,18,99.1,16.7,
"De 25 a 29 años (154)",76,76,76,4,100,5.3,
"De 30 a 34 años (155)",57,122,120,4,98.4,3.3,
"De 35 a 39 años (156)",34,79,74,,93.7,,
"De 40 a 44 años (157)",36,112,108,,96.4,,
"De 45 a 49 años (158)",20,68,64,,94.1,,
"De 50 y más años (159)",24,98,94,,95.9,,
"Sup. no Univ. completa (160)",1228,2331,2280,89,97.8,3.8,
"De 20 a 24 años (163)",193,92,92,20,100,21.7,
"De 25 a 29 años (164)",285,286,282,26,98.6,9.1,
"De 30 a 34 años (165)",210,362,360,27,99.4,7.5,
"De 35 a 39 años (166)",192,441,435,12,98.6,2.7,
"De 40 a 44 años (167)",154,429,418,4,97.4,0.9,
"De 45 a 49 años (168)",85,266,263,,98.9,,
"De 50 y más años (169)",109,455,430,,94.5,,
"Sup. Univ. incompleta (170)",496,455,434,22,95.4,4.8,
"De 15 a 19 años (172)",134,9,9,4,100,44.4,
"De 20 a 24 años (173)",201,62,61,11,98.4,17.7,
"De 25 a 29 años (174)",39,38,37,4,97.4,10.5,
"De 30 a 34 años (175)",43,76,75,2,98.7,2.6,
"De 35 a 39 años (176)",26,60,58,1,96.7,1.7,
"De 40 a 44 años (177)",17,62,62,,100,,
"De 45 a 49 años (178)",16,53,46,,86.8,,
"De 50 y más años (179)",20,95,86,,90.5,,
"Sup. Univ. completa (180)",679,1253,1219,35,97.3,2.8,
"De 20 a 24 años (183)",66,25,22,4,88,16,
"De 25 a 29 años (184)",154,105,105,8,100,7.6,
"De 30 a 34 años (185)",99,139,138,9,99.3,6.5,
"De 35 a 39 años (186)",120,237,233,8,98.3,3.4,
"De 40 a 44 años (187)",99,251,246,5,98,2,
"De 45 a 49 años (188)",65,207,202,1,97.6,0.5,
"De 50 y más años (189)",76,289,273,,94.5,,
,,,,,,,
"RURAL (200)",32967,103700,90422,2819,87.2,2.7,
"De 12 a 14 años (201)",4251,21,21,3,100,14.3,
"De 15 a 19 años (202)",4841,938,899,335,95.8,35.7,
"De 20 a 24 años (203)",3944,4480,4306,702,96.1,15.7,
"De 25 a 29 años (204)",3241,7375,7022,592,95.2,8,
"De 30 a 34 años (205)",2961,10161,9606,516,94.5,5.1,
"De 35 a 39 años (206)",2757,12609,11714,418,92.9,3.3,
"De 40 a 44 años (207)",2209,12144,11025,211,90.8,1.7,
"De 45 a 49 años (208)",1821,11085,9820,42,88.6,0.4,
"De 50 y más años (209)",6942,44887,36009,,80.2,,
"Sin nivel (210)",16580,74101,63299,1406,85.4,1.9,
"De 12 a 14 años (211)",597,3,3,,100,,
"De 15 a 19 años (212)",1137,326,311,115,95.4,35.3,
"De 20 a 24 años (213)",1397,1809,1731,276,95.7,15.3,
"De 25 a 29 años (214)",1488,3715,3526,308,94.9,8.3,
"De 30 a 34 años (215)",1559,5610,5311,289,94.7,5.2,
"De 35 a 39 años (216)",1638,7722,7163,252,92.8,3.3,
"De 40 a 44 años (217)",1462,8152,7380,135,90.5,1.7,
"De 45 a 49 años (218)",1304,7945,6990,31,88,0.4,
"De 50 y más años (219)",5998,38819,30884,,79.6,,
"Educacion Inicial (220)",143,157,145,16,92.4,10.2,
"De 12 a 14 años (221)",53,,,,,,
"De 15 a 19 años (222)",19,3,3,1,100,33.3,
"De 20 a 24 años (223)",27,37,33,5,89.2,13.5,
"De 25 a 29 años (224)",23,55,50,6,90.9,10.9,
"De 30 a 34 años (225)",15,47,44,4,93.6,8.5,
"De 35 a 39 años (226)",6,15,15,,100,,
"Primaria (230)",14277,28200,25795,1321,91.5,4.7,
"De 12 a 14 años (231)",3125,17,17,3,100,17.6,
"De 15 a 19 años (232)",2971,556,533,200,95.9,36,
"De 20 a 24 años (233)",2188,2439,2350,389,96.4,15.9,
"De 25 a 29 años (234)",1537,3334,3189,261,95.7,7.8,
"De 30 a 34 años (235)",1281,4309,4066,218,94.4,5.1,
"De 35 a 39 años (236)",1057,4710,4378,165,93,3.5,
"De 40 a 44 años (237)",712,3855,3513,74,91.1,1.9,
"De 45 a 49 años (238)",493,3040,2734,11,89.9,0.4,
"De 50 y más años (239)",913,5940,5015,,84.4,,
"Secundaria (240)",1636,877,836,62,95.3,7.1,
"De 12 a 14 años (241)",476,1,1,,100,,
"De 15 a 19 años (242)",690,49,48,19,98,38.8,
"De 20 a 24 años (243)",214,146,143,29,97.9,19.9,
"De 25 a 29 años (244)",114,200,190,11,95,5.5,
"De 30 a 34 años (245)",60,146,137,1,93.8,0.7,
"De 35 a 39 años (246)",30,112,108,,96.4,,
"De 40 a 44 años (247)",20,92,89,2,96.7,2.2,
"De 45 a 49 años (248)",10,36,36,,100,,
"De 50 y más años (249)",22,95,84,,88.4,,
"Sup. no Univ. incompleta (250)",72,47,46,1,97.9,2.1,
"De 15 a 19 años (252)",16,4,4,,100,,
"De 20 a 24 años (253)",38,8,8,,100,,
"De 25 a 29 años (254)",7,9,9,1,100,11.1,
"De 30 a 34 años (255)",5,10,10,,100,,
"De 35 a 39 años (256)",4,9,9,,100,,
"De 40 a 44 años (257)",1,,,,,,
"De 45 a 49 años (258)",1,7,6,,85.7,,
"Sup. no Univ. completa (260)",169,188,185,11,98.4,5.9,
"De 20 a 24 años (263)",60,31,31,3,100,9.7,
"De 25 a 29 años (264)",47,44,41,4,93.2,9.1,
"De 30 a 34 años (265)",27,25,25,3,100,12,
"De 35 a 39 años (266)",16,32,32,1,100,3.1,
"De 40 a 44 años (267)",8,25,25,,100,,
"De 45 a 49 años (268)",6,19,19,,100,,
"De 50 y más años (269)",5,12,12,,100,,
"Sup. Univ. incompleta (270)",44,46,44,,95.7,,
"De 15 a 19 años (272)",8,,,,,,
"De 20 a 24 años (273)",16,7,7,,100,,
"De 25 a 29 años (274)",6,9,8,,88.9,,
"De 30 a 34 años (275)",8,8,7,,87.5,,
"De 35 a 39 años (276)",2,5,5,,100,,
"De 40 a 44 años (277)",2,5,5,,100,,
"De 45 a 49 años (278)",2,12,12,,100,,
"Sup. Univ. completa (280)",46,84,72,2,85.7,2.4,
"De 20 a 24 años (283)",4,3,3,,100,,
"De 25 a 29 años (284)",19,9,9,1,100,11.1,
"De 30 a 34 años (285)",6,6,6,1,100,16.7,
"De 35 a 39 años (286)",4,4,4,,100,,
"De 40 a 44 años (287)",4,15,13,,86.7,,
"De 45 a 49 años (288)",5,26,23,,88.5,,
"De 50 y más años (289)",4,21,14,,66.7,,
